age,sex,mort,ylds (years lived with disability)_rate_adaod,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,41816,adaod,0,10,0,0,0,5,female_adaod,North West England
1,female,0,0,0,1e-8,41816,adaod,0,10,0,0,0,5,female_adaod,North West England
2,female,0,0,0,1e-8,41816,adaod,0,10,0,0,0,5,female_adaod,North West England
3,female,0,0,0,1e-8,41816,adaod,0,10,0,0,0,5,female_adaod,North West England
4,female,0,0,0,1e-8,41816,adaod,0,10,0,0,0,5,female_adaod,North West England
5,female,0,0,0,1e-8,44055,adaod,0,10,5,0,0,5,female_adaod,North West England
6,female,0,0,0,1e-8,44055,adaod,0,10,5,0,0,5,female_adaod,North West England
7,female,0,0,0,1e-8,44055,adaod,0,10,5,0,0,5,female_adaod,North West England
8,female,0,0,0,1e-8,44055,adaod,0,10,5,0,0,5,female_adaod,North West England
9,female,0,0,0,1e-8,44055,adaod,0,10,5,0,0,5,female_adaod,North West England
10,female,0,0,0,1e-8,40864,adaod,0,50,10,0,0,5,female_adaod,North West England
11,female,0,0,0,1e-8,40864,adaod,0,50,10,0,0,5,female_adaod,North West England
12,female,0,0,0,1e-8,40864,adaod,0,50,10,0,0,5,female_adaod,North West England
13,female,0,0,0,1e-8,40864,adaod,0,50,10,0,0,5,female_adaod,North West England
14,female,0,0,0,1e-8,40864,adaod,0,50,10,0,0,5,female_adaod,North West England
15,female,0,0,0,1e-8,40790,adaod,0,50,15,0,0,5,female_adaod,North West England
16,female,0,0,0,1e-8,40790,adaod,0,50,15,0,0,5,female_adaod,North West England
17,female,0,0,0,1e-8,40790,adaod,0,50,15,0,0,5,female_adaod,North West England
18,female,0,0,0,1e-8,40790,adaod,0,50,15,0,0,5,female_adaod,North West England
19,female,0,0,0,1e-8,40790,adaod,0,50,15,0,0,5,female_adaod,North West England
20,female,0,0,0,1e-8,45346,adaod,0,50,20,0,0,5,female_adaod,North West England
21,female,0,0,0,1e-8,45346,adaod,0,50,20,0,0,5,female_adaod,North West England
22,female,0,0,0,1e-8,45346,adaod,0,50,20,0,0,5,female_adaod,North West England
23,female,0,0,0,1e-8,45346,adaod,0,50,20,0,0,5,female_adaod,North West England
24,female,0,0,0,1e-8,45346,adaod,0,50,20,0,0,5,female_adaod,North West England
25,female,0,0,0,1e-8,51062,adaod,0,50,25,0,0,5,female_adaod,North West England
26,female,0,0,0,1e-8,51062,adaod,0,50,25,0,0,5,female_adaod,North West England
27,female,0,0,0,1e-8,51062,adaod,0,50,25,0,0,5,female_adaod,North West England
28,female,0,0,0,1e-8,51062,adaod,0,50,25,0,0,5,female_adaod,North West England
29,female,0,0,0,1e-8,51062,adaod,0,50,25,0,0,5,female_adaod,North West England
30,female,0,0,0,1e-8,49924,adaod,0,50,30,0,0,5,female_adaod,North West England
31,female,0,0,0,1e-8,49924,adaod,0,50,30,0,0,5,female_adaod,North West England
32,female,0,0,0,1e-8,49924,adaod,0,50,30,0,0,5,female_adaod,North West England
33,female,0,0,0,1e-8,49924,adaod,0,50,30,0,0,5,female_adaod,North West England
34,female,0,0,0,1e-8,49924,adaod,0,50,30,0,0,5,female_adaod,North West England
35,female,0,0,0,1e-8,46153,adaod,0,50,35,0,0,5,female_adaod,North West England
36,female,0,0,0,1e-8,46153,adaod,0,50,35,0,0,5,female_adaod,North West England
37,female,0,0,0,1e-8,46153,adaod,0,50,35,0,0,5,female_adaod,North West England
38,female,0,0,0,1e-8,46153,adaod,0,50,35,0,0,5,female_adaod,North West England
39,female,0,0,0,1e-8,46153,adaod,0,50,35,0,0,5,female_adaod,North West England
40,female,1.9951039983902616e-6,9.817216337445238e-6,7.370788787415606e-5,4.380113396313723e-5,44545,adaod,0,50,40,0,0,5,female_adaod,North West England
41,female,1.9951039983902616e-6,9.817216337445238e-6,7.370788787415606e-5,4.380113396313723e-5,44545,adaod,0,50,40,0,0,5,female_adaod,North West England
42,female,1.9951039983902616e-6,9.817216337445238e-6,7.370788787415606e-5,4.380113396313723e-5,44545,adaod,0,50,40,0,0,5,female_adaod,North West England
43,female,1.9951039983902616e-6,9.817216337445238e-6,7.370788787415606e-5,4.380113396313723e-5,44545,adaod,0,50,40,0,0,5,female_adaod,North West England
44,female,1.9951039983902616e-6,9.817216337445238e-6,7.370788787415606e-5,4.380113396313723e-5,44545,adaod,0,50,40,0,0,5,female_adaod,North West England
45,female,8.070577850735244e-6,6.494645000038523e-5,5.014792227556062e-4,1.3402416002835193e-4,51998,adaod,0,50,45,0,0,5,female_adaod,North West England
46,female,8.070577850735244e-6,6.494645000038523e-5,5.014792227556062e-4,1.3402416002835193e-4,51998,adaod,0,50,45,0,0,5,female_adaod,North West England
47,female,8.070577850735244e-6,6.494645000038523e-5,5.014792227556062e-4,1.3402416002835193e-4,51998,adaod,0,50,45,0,0,5,female_adaod,North West England
48,female,8.070577850735244e-6,6.494645000038523e-5,5.014792227556062e-4,1.3402416002835193e-4,51998,adaod,0,50,45,0,0,5,female_adaod,North West England
49,female,8.070577850735244e-6,6.494645000038523e-5,5.014792227556062e-4,1.3402416002835193e-4,51998,adaod,0,50,45,0,0,5,female_adaod,North West England
50,female,1.8286479886826875e-5,1.6545495209244315e-4,0.0013307319321984156,2.121077634866867e-4,53032,adaod,0,50,50,0,1,5,female_adaod,North West England
51,female,1.8286479886826875e-5,1.6545495209244315e-4,0.0013307319321984156,2.121077634866867e-4,53032,adaod,0,50,50,0,1,5,female_adaod,North West England
52,female,1.8286479886826875e-5,1.6545495209244315e-4,0.0013307319321984156,2.121077634866867e-4,53032,adaod,0,50,50,0,1,5,female_adaod,North West England
53,female,1.8286479886826875e-5,1.6545495209244315e-4,0.0013307319321984156,2.121077634866867e-4,53032,adaod,0,50,50,0,1,5,female_adaod,North West England
54,female,1.8286479886826875e-5,1.6545495209244315e-4,0.0013307319321984156,2.121077634866867e-4,53032,adaod,0,50,50,0,1,5,female_adaod,North West England
55,female,4.7149059467023135e-5,3.171656770486707e-4,0.002641236648276103,3.9399523447250913e-4,47267,adaod,0,50,55,0,2,5,female_adaod,North West England
56,female,4.7149059467023135e-5,3.171656770486707e-4,0.002641236648276103,3.9399523447250913e-4,47267,adaod,0,50,55,0,2,5,female_adaod,North West England
57,female,4.7149059467023135e-5,3.171656770486707e-4,0.002641236648276103,3.9399523447250913e-4,47267,adaod,0,50,55,0,2,5,female_adaod,North West England
58,female,4.7149059467023135e-5,3.171656770486707e-4,0.002641236648276103,3.9399523447250913e-4,47267,adaod,0,50,55,0,2,5,female_adaod,North West England
59,female,4.7149059467023135e-5,3.171656770486707e-4,0.002641236648276103,3.9399523447250913e-4,47267,adaod,0,50,55,0,2,5,female_adaod,North West England
60,female,1.2200291257700636e-4,6.527135846212839e-4,0.005476353789355821,9.383592141460581e-4,40291,adaod,0,50,60,0,5,5,female_adaod,North West England
