age,sex,mort,ylds (years lived with disability)_rate_crdd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,9.417966783473615e-6,8.041652292957395e-5,7.341997007885901e-4,2.812842382862722e-4,36715,crdd,0,10,0,0,0,5,male_crdd,East of England
1,male,9.417966783473615e-6,8.041652292957395e-5,7.341997007885901e-4,2.812842382862722e-4,36715,crdd,0,10,0,0,0,5,male_crdd,East of England
2,male,9.417966783473615e-6,8.041652292957395e-5,7.341997007885901e-4,2.812842382862722e-4,36715,crdd,0,10,0,0,0,5,male_crdd,East of England
3,male,9.417966783473615e-6,8.041652292957395e-5,7.341997007885901e-4,2.812842382862722e-4,36715,crdd,0,10,0,0,0,5,male_crdd,East of England
4,male,9.417966783473615e-6,8.041652292957395e-5,7.341997007885901e-4,2.812842382862722e-4,36715,crdd,0,10,0,0,0,5,male_crdd,East of England
5,male,2.188513682899853e-6,1.88933826520285e-4,0.0019515938508432528,2.2231871291700507e-4,39351,crdd,0,10,5,0,0,5,male_crdd,East of England
6,male,2.188513682899853e-6,1.88933826520285e-4,0.0019515938508432528,2.2231871291700507e-4,39351,crdd,0,10,5,0,0,5,male_crdd,East of England
7,male,2.188513682899853e-6,1.88933826520285e-4,0.0019515938508432528,2.2231871291700507e-4,39351,crdd,0,10,5,0,0,5,male_crdd,East of England
8,male,2.188513682899853e-6,1.88933826520285e-4,0.0019515938508432528,2.2231871291700507e-4,39351,crdd,0,10,5,0,0,5,male_crdd,East of England
9,male,2.188513682899853e-6,1.88933826520285e-4,0.0019515938508432528,2.2231871291700507e-4,39351,crdd,0,10,5,0,0,5,male_crdd,East of England
10,male,3.4442186496483908e-6,1.7783522582330723e-4,0.0013344248974657468,2.2818326221692766e-4,36736,crdd,0,50,10,0,0,5,male_crdd,East of England
11,male,3.4442186496483908e-6,1.7783522582330723e-4,0.0013344248974657468,2.2818326221692766e-4,36736,crdd,0,50,10,0,0,5,male_crdd,East of England
12,male,3.4442186496483908e-6,1.7783522582330723e-4,0.0013344248974657468,2.2818326221692766e-4,36736,crdd,0,50,10,0,0,5,male_crdd,East of England
13,male,3.4442186496483908e-6,1.7783522582330723e-4,0.0013344248974657468,2.2818326221692766e-4,36736,crdd,0,50,10,0,0,5,male_crdd,East of England
14,male,3.4442186496483908e-6,1.7783522582330723e-4,0.0013344248974657468,2.2818326221692766e-4,36736,crdd,0,50,10,0,0,5,male_crdd,East of England
15,male,8.465420642126943e-6,2.685939258102592e-4,0.0023156783256506838,3.712829820231198e-4,35788,crdd,0,50,15,0,0,5,male_crdd,East of England
16,male,8.465420642126943e-6,2.685939258102592e-4,0.0023156783256506838,3.712829820231198e-4,35788,crdd,0,50,15,0,0,5,male_crdd,East of England
17,male,8.465420642126943e-6,2.685939258102592e-4,0.0023156783256506838,3.712829820231198e-4,35788,crdd,0,50,15,0,0,5,male_crdd,East of England
18,male,8.465420642126943e-6,2.685939258102592e-4,0.0023156783256506838,3.712829820231198e-4,35788,crdd,0,50,15,0,0,5,male_crdd,East of England
19,male,8.465420642126943e-6,2.685939258102592e-4,0.0023156783256506838,3.712829820231198e-4,35788,crdd,0,50,15,0,0,5,male_crdd,East of England
20,male,2.561016965891075e-5,3.3979213934584297e-4,0.003168819408306945,6.950217250125503e-4,37293,crdd,0,50,20,0,1,5,male_crdd,East of England
21,male,2.561016965891075e-5,3.3979213934584297e-4,0.003168819408306945,6.950217250125503e-4,37293,crdd,0,50,20,0,1,5,male_crdd,East of England
22,male,2.561016965891075e-5,3.3979213934584297e-4,0.003168819408306945,6.950217250125503e-4,37293,crdd,0,50,20,0,1,5,male_crdd,East of England
23,male,2.561016965891075e-5,3.3979213934584297e-4,0.003168819408306945,6.950217250125503e-4,37293,crdd,0,50,20,0,1,5,male_crdd,East of England
24,male,2.561016965891075e-5,3.3979213934584297e-4,0.003168819408306945,6.950217250125503e-4,37293,crdd,0,50,20,0,1,5,male_crdd,East of England
25,male,4.062909172042004e-5,5.614243691467354e-4,0.007359951923166047,0.0012088773236071152,40004,crdd,0,50,25,0,2,5,male_crdd,East of England
26,male,4.062909172042004e-5,5.614243691467354e-4,0.007359951923166047,0.0012088773236071152,40004,crdd,0,50,25,0,2,5,male_crdd,East of England
27,male,4.062909172042004e-5,5.614243691467354e-4,0.007359951923166047,0.0012088773236071152,40004,crdd,0,50,25,0,2,5,male_crdd,East of England
28,male,4.062909172042004e-5,5.614243691467354e-4,0.007359951923166047,0.0012088773236071152,40004,crdd,0,50,25,0,2,5,male_crdd,East of England
29,male,4.062909172042004e-5,5.614243691467354e-4,0.007359951923166047,0.0012088773236071152,40004,crdd,0,50,25,0,2,5,male_crdd,East of England
30,male,8.013241792091105e-5,7.899414292768796e-4,0.01072042252430378,0.0021895304356574366,40671,crdd,0,50,30,1,3,5,male_crdd,East of England
31,male,8.013241792091105e-5,7.899414292768796e-4,0.01072042252430378,0.0021895304356574366,40671,crdd,0,50,30,1,3,5,male_crdd,East of England
32,male,8.013241792091105e-5,7.899414292768796e-4,0.01072042252430378,0.0021895304356574366,40671,crdd,0,50,30,1,3,5,male_crdd,East of England
33,male,8.013241792091105e-5,7.899414292768796e-4,0.01072042252430378,0.0021895304356574366,40671,crdd,0,50,30,1,3,5,male_crdd,East of England
34,male,8.013241792091105e-5,7.899414292768796e-4,0.01072042252430378,0.0021895304356574366,40671,crdd,0,50,30,1,3,5,male_crdd,East of England
35,male,1.5650614848458029e-4,0.0011432287242284626,0.018107350314856177,0.0035489958539044433,40147,crdd,0,50,35,1,6,5,male_crdd,East of England
36,male,1.5650614848458029e-4,0.0011432287242284626,0.018107350314856177,0.0035489958539044433,40147,crdd,0,50,35,1,6,5,male_crdd,East of England
37,male,1.5650614848458029e-4,0.0011432287242284626,0.018107350314856177,0.0035489958539044433,40147,crdd,0,50,35,1,6,5,male_crdd,East of England
38,male,1.5650614848458029e-4,0.0011432287242284626,0.018107350314856177,0.0035489958539044433,40147,crdd,0,50,35,1,6,5,male_crdd,East of England
39,male,1.5650614848458029e-4,0.0011432287242284626,0.018107350314856177,0.0035489958539044433,40147,crdd,0,50,35,1,6,5,male_crdd,East of England
40,male,3.1272507572056775e-4,0.0019497962551288724,0.04105735937149321,0.007126778897413137,39118,crdd,0,50,40,2,12,5,male_crdd,East of England
41,male,3.1272507572056775e-4,0.0019497962551288724,0.04105735937149321,0.007126778897413137,39118,crdd,0,50,40,2,12,5,male_crdd,East of England
42,male,3.1272507572056775e-4,0.0019497962551288724,0.04105735937149321,0.007126778897413137,39118,crdd,0,50,40,2,12,5,male_crdd,East of England
43,male,3.1272507572056775e-4,0.0019497962551288724,0.04105735937149321,0.007126778897413137,39118,crdd,0,50,40,2,12,5,male_crdd,East of England
44,male,3.1272507572056775e-4,0.0019497962551288724,0.04105735937149321,0.007126778897413137,39118,crdd,0,50,40,2,12,5,male_crdd,East of England
45,male,5.130383065592508e-4,0.0028765232271129467,0.06336766700656034,0.010584352978305891,43636,crdd,0,50,45,3,22,5,male_crdd,East of England
46,male,5.130383065592508e-4,0.0028765232271129467,0.06336766700656034,0.010584352978305891,43636,crdd,0,50,45,3,22,5,male_crdd,East of England
47,male,5.130383065592508e-4,0.0028765232271129467,0.06336766700656034,0.010584352978305891,43636,crdd,0,50,45,3,22,5,male_crdd,East of England
