age,sex,mort,ylds (years lived with disability)_rate_adaod,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,26517,adaod,0,10,0,0,0,5,female_adaod,East Midlands
1,female,0,0,0,1e-8,26517,adaod,0,10,0,0,0,5,female_adaod,East Midlands
2,female,0,0,0,1e-8,26517,adaod,0,10,0,0,0,5,female_adaod,East Midlands
3,female,0,0,0,1e-8,26517,adaod,0,10,0,0,0,5,female_adaod,East Midlands
4,female,0,0,0,1e-8,26517,adaod,0,10,0,0,0,5,female_adaod,East Midlands
5,female,0,0,0,1e-8,28290,adaod,0,10,5,0,0,5,female_adaod,East Midlands
6,female,0,0,0,1e-8,28290,adaod,0,10,5,0,0,5,female_adaod,East Midlands
7,female,0,0,0,1e-8,28290,adaod,0,10,5,0,0,5,female_adaod,East Midlands
8,female,0,0,0,1e-8,28290,adaod,0,10,5,0,0,5,female_adaod,East Midlands
9,female,0,0,0,1e-8,28290,adaod,0,10,5,0,0,5,female_adaod,East Midlands
10,female,0,0,0,1e-8,26654,adaod,0,50,10,0,0,5,female_adaod,East Midlands
11,female,0,0,0,1e-8,26654,adaod,0,50,10,0,0,5,female_adaod,East Midlands
12,female,0,0,0,1e-8,26654,adaod,0,50,10,0,0,5,female_adaod,East Midlands
13,female,0,0,0,1e-8,26654,adaod,0,50,10,0,0,5,female_adaod,East Midlands
14,female,0,0,0,1e-8,26654,adaod,0,50,10,0,0,5,female_adaod,East Midlands
15,female,0,0,0,1e-8,26868,adaod,0,50,15,0,0,5,female_adaod,East Midlands
16,female,0,0,0,1e-8,26868,adaod,0,50,15,0,0,5,female_adaod,East Midlands
17,female,0,0,0,1e-8,26868,adaod,0,50,15,0,0,5,female_adaod,East Midlands
18,female,0,0,0,1e-8,26868,adaod,0,50,15,0,0,5,female_adaod,East Midlands
19,female,0,0,0,1e-8,26868,adaod,0,50,15,0,0,5,female_adaod,East Midlands
20,female,0,0,0,1e-8,29925,adaod,0,50,20,0,0,5,female_adaod,East Midlands
21,female,0,0,0,1e-8,29925,adaod,0,50,20,0,0,5,female_adaod,East Midlands
22,female,0,0,0,1e-8,29925,adaod,0,50,20,0,0,5,female_adaod,East Midlands
23,female,0,0,0,1e-8,29925,adaod,0,50,20,0,0,5,female_adaod,East Midlands
24,female,0,0,0,1e-8,29925,adaod,0,50,20,0,0,5,female_adaod,East Midlands
25,female,0,0,0,1e-8,32416,adaod,0,50,25,0,0,5,female_adaod,East Midlands
26,female,0,0,0,1e-8,32416,adaod,0,50,25,0,0,5,female_adaod,East Midlands
27,female,0,0,0,1e-8,32416,adaod,0,50,25,0,0,5,female_adaod,East Midlands
28,female,0,0,0,1e-8,32416,adaod,0,50,25,0,0,5,female_adaod,East Midlands
29,female,0,0,0,1e-8,32416,adaod,0,50,25,0,0,5,female_adaod,East Midlands
30,female,0,0,0,1e-8,30632,adaod,0,50,30,0,0,5,female_adaod,East Midlands
31,female,0,0,0,1e-8,30632,adaod,0,50,30,0,0,5,female_adaod,East Midlands
32,female,0,0,0,1e-8,30632,adaod,0,50,30,0,0,5,female_adaod,East Midlands
33,female,0,0,0,1e-8,30632,adaod,0,50,30,0,0,5,female_adaod,East Midlands
34,female,0,0,0,1e-8,30632,adaod,0,50,30,0,0,5,female_adaod,East Midlands
35,female,0,0,0,1e-8,29373,adaod,0,50,35,0,0,5,female_adaod,East Midlands
36,female,0,0,0,1e-8,29373,adaod,0,50,35,0,0,5,female_adaod,East Midlands
37,female,0,0,0,1e-8,29373,adaod,0,50,35,0,0,5,female_adaod,East Midlands
38,female,0,0,0,1e-8,29373,adaod,0,50,35,0,0,5,female_adaod,East Midlands
39,female,0,0,0,1e-8,29373,adaod,0,50,35,0,0,5,female_adaod,East Midlands
40,female,1.6766191231964777e-6,9.761994844544528e-6,7.32866654193563e-5,4.351791127710688e-5,29200,adaod,0,50,40,0,0,5,female_adaod,East Midlands
41,female,1.6766191231964777e-6,9.761994844544528e-6,7.32866654193563e-5,4.351791127710688e-5,29200,adaod,0,50,40,0,0,5,female_adaod,East Midlands
42,female,1.6766191231964777e-6,9.761994844544528e-6,7.32866654193563e-5,4.351791127710688e-5,29200,adaod,0,50,40,0,0,5,female_adaod,East Midlands
43,female,1.6766191231964777e-6,9.761994844544528e-6,7.32866654193563e-5,4.351791127710688e-5,29200,adaod,0,50,40,0,0,5,female_adaod,East Midlands
44,female,1.6766191231964777e-6,9.761994844544528e-6,7.32866654193563e-5,4.351791127710688e-5,29200,adaod,0,50,40,0,0,5,female_adaod,East Midlands
45,female,6.58759039095811e-6,6.45716679334073e-5,4.988439584854151e-4,1.3293706879748522e-4,34655,adaod,0,50,45,0,0,5,female_adaod,East Midlands
46,female,6.58759039095811e-6,6.45716679334073e-5,4.988439584854151e-4,1.3293706879748522e-4,34655,adaod,0,50,45,0,0,5,female_adaod,East Midlands
47,female,6.58759039095811e-6,6.45716679334073e-5,4.988439584854151e-4,1.3293706879748522e-4,34655,adaod,0,50,45,0,0,5,female_adaod,East Midlands
48,female,6.58759039095811e-6,6.45716679334073e-5,4.988439584854151e-4,1.3293706879748522e-4,34655,adaod,0,50,45,0,0,5,female_adaod,East Midlands
49,female,6.58759039095811e-6,6.45716679334073e-5,4.988439584854151e-4,1.3293706879748522e-4,34655,adaod,0,50,45,0,0,5,female_adaod,East Midlands
50,female,1.5295184113639995e-5,1.651665141187578e-4,0.0013236716275768516,2.1066496134289632e-4,35223,adaod,0,50,50,0,1,5,female_adaod,East Midlands
51,female,1.5295184113639995e-5,1.651665141187578e-4,0.0013236716275768516,2.1066496134289632e-4,35223,adaod,0,50,50,0,1,5,female_adaod,East Midlands
52,female,1.5295184113639995e-5,1.651665141187578e-4,0.0013236716275768516,2.1066496134289632e-4,35223,adaod,0,50,50,0,1,5,female_adaod,East Midlands
53,female,1.5295184113639995e-5,1.651665141187578e-4,0.0013236716275768516,2.1066496134289632e-4,35223,adaod,0,50,50,0,1,5,female_adaod,East Midlands
54,female,1.5295184113639995e-5,1.651665141187578e-4,0.0013236716275768516,2.1066496134289632e-4,35223,adaod,0,50,50,0,1,5,female_adaod,East Midlands
55,female,4.26256174008359e-5,3.176345073061412e-4,0.002630946864030348,3.922930256800023e-4,31061,adaod,0,50,55,0,1,5,female_adaod,East Midlands
56,female,4.26256174008359e-5,3.176345073061412e-4,0.002630946864030348,3.922930256800023e-4,31061,adaod,0,50,55,0,1,5,female_adaod,East Midlands
57,female,4.26256174008359e-5,3.176345073061412e-4,0.002630946864030348,3.922930256800023e-4,31061,adaod,0,50,55,0,1,5,female_adaod,East Midlands
58,female,4.26256174008359e-5,3.176345073061412e-4,0.002630946864030348,3.922930256800023e-4,31061,adaod,0,50,55,0,1,5,female_adaod,East Midlands
