age,sex,mort,ylds (years lived with disability)_rate_tbalc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,27766,tbalc,0,10,0,0,0,5,male_tbalc,East Midlands
1,male,0,0,0,1e-8,27766,tbalc,0,10,0,0,0,5,male_tbalc,East Midlands
2,male,0,0,0,1e-8,27766,tbalc,0,10,0,0,0,5,male_tbalc,East Midlands
3,male,0,0,0,1e-8,27766,tbalc,0,10,0,0,0,5,male_tbalc,East Midlands
4,male,0,0,0,1e-8,27766,tbalc,0,10,0,0,0,5,male_tbalc,East Midlands
5,male,0,0,0,1e-8,29412,tbalc,0,10,5,0,0,5,male_tbalc,East Midlands
6,male,0,0,0,1e-8,29412,tbalc,0,10,5,0,0,5,male_tbalc,East Midlands
7,male,0,0,0,1e-8,29412,tbalc,0,10,5,0,0,5,male_tbalc,East Midlands
8,male,0,0,0,1e-8,29412,tbalc,0,10,5,0,0,5,male_tbalc,East Midlands
9,male,0,0,0,1e-8,29412,tbalc,0,10,5,0,0,5,male_tbalc,East Midlands
10,male,0,0,0,1e-8,27670,tbalc,0,50,10,0,0,5,male_tbalc,East Midlands
11,male,0,0,0,1e-8,27670,tbalc,0,50,10,0,0,5,male_tbalc,East Midlands
12,male,0,0,0,1e-8,27670,tbalc,0,50,10,0,0,5,male_tbalc,East Midlands
13,male,0,0,0,1e-8,27670,tbalc,0,50,10,0,0,5,male_tbalc,East Midlands
14,male,0,0,0,1e-8,27670,tbalc,0,50,10,0,0,5,male_tbalc,East Midlands
15,male,1.4788946984097607e-7,5.127146772142822e-8,2.2952212240408906e-7,1.9722958902379968e-7,28023,tbalc,0,50,15,0,0,5,male_tbalc,East Midlands
16,male,1.4788946984097607e-7,5.127146772142822e-8,2.2952212240408906e-7,1.9722958902379968e-7,28023,tbalc,0,50,15,0,0,5,male_tbalc,East Midlands
17,male,1.4788946984097607e-7,5.127146772142822e-8,2.2952212240408906e-7,1.9722958902379968e-7,28023,tbalc,0,50,15,0,0,5,male_tbalc,East Midlands
18,male,1.4788946984097607e-7,5.127146772142822e-8,2.2952212240408906e-7,1.9722958902379968e-7,28023,tbalc,0,50,15,0,0,5,male_tbalc,East Midlands
19,male,1.4788946984097607e-7,5.127146772142822e-8,2.2952212240408906e-7,1.9722958902379968e-7,28023,tbalc,0,50,15,0,0,5,male_tbalc,East Midlands
20,male,6.780100444060908e-7,3.0074032860426055e-7,1.7839885951411686e-6,1.046767511871415e-6,30631,tbalc,0,50,20,0,0,5,male_tbalc,East Midlands
21,male,6.780100444060908e-7,3.0074032860426055e-7,1.7839885951411686e-6,1.046767511871415e-6,30631,tbalc,0,50,20,0,0,5,male_tbalc,East Midlands
22,male,6.780100444060908e-7,3.0074032860426055e-7,1.7839885951411686e-6,1.046767511871415e-6,30631,tbalc,0,50,20,0,0,5,male_tbalc,East Midlands
23,male,6.780100444060908e-7,3.0074032860426055e-7,1.7839885951411686e-6,1.046767511871415e-6,30631,tbalc,0,50,20,0,0,5,male_tbalc,East Midlands
24,male,6.780100444060908e-7,3.0074032860426055e-7,1.7839885951411686e-6,1.046767511871415e-6,30631,tbalc,0,50,20,0,0,5,male_tbalc,East Midlands
25,male,1.43213588487298e-6,7.546695895581875e-7,4.77441732991245e-6,2.5514682804539264e-6,32124,tbalc,0,50,25,0,0,5,male_tbalc,East Midlands
26,male,1.43213588487298e-6,7.546695895581875e-7,4.77441732991245e-6,2.5514682804539264e-6,32124,tbalc,0,50,25,0,0,5,male_tbalc,East Midlands
27,male,1.43213588487298e-6,7.546695895581875e-7,4.77441732991245e-6,2.5514682804539264e-6,32124,tbalc,0,50,25,0,0,5,male_tbalc,East Midlands
28,male,1.43213588487298e-6,7.546695895581875e-7,4.77441732991245e-6,2.5514682804539264e-6,32124,tbalc,0,50,25,0,0,5,male_tbalc,East Midlands
29,male,1.43213588487298e-6,7.546695895581875e-7,4.77441732991245e-6,2.5514682804539264e-6,32124,tbalc,0,50,25,0,0,5,male_tbalc,East Midlands
