age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
39,female,5.1091986866205675e-6,2.7157721834593247e-6,0,9.864720030077576e-6,46153,lvrc,0,50,35,0,0,5,female_lvrc,North West England
40,female,8.417978499668272e-6,4.259284297797017e-6,0,1.5000706476005203e-5,44545,lvrc,0,50,40,0,0,5,female_lvrc,North West England
41,female,8.417978499668272e-6,4.259284297797017e-6,0,1.5000706476005203e-5,44545,lvrc,0,50,40,0,0,5,female_lvrc,North West England
42,female,8.417978499668272e-6,4.259284297797017e-6,0,1.5000706476005203e-5,44545,lvrc,0,50,40,0,0,5,female_lvrc,North West England
43,female,8.417978499668272e-6,4.259284297797017e-6,0,1.5000706476005203e-5,44545,lvrc,0,50,40,0,0,5,female_lvrc,North West England
44,female,8.417978499668272e-6,4.259284297797017e-6,0,1.5000706476005203e-5,44545,lvrc,0,50,40,0,0,5,female_lvrc,North West England
45,female,1.5225839005551997e-5,5.461102927692327e-6,0,2.0914559676513457e-5,51998,lvrc,0,50,45,0,1,5,female_lvrc,North West England
46,female,1.5225839005551997e-5,5.461102927692327e-6,0,2.0914559676513457e-5,51998,lvrc,0,50,45,0,1,5,female_lvrc,North West England
47,female,1.5225839005551997e-5,5.461102927692327e-6,0,2.0914559676513457e-5,51998,lvrc,0,50,45,0,1,5,female_lvrc,North West England
48,female,1.5225839005551997e-5,5.461102927692327e-6,0,2.0914559676513457e-5,51998,lvrc,0,50,45,0,1,5,female_lvrc,North West England
49,female,1.5225839005551997e-5,5.461102927692327e-6,0,2.0914559676513457e-5,51998,lvrc,0,50,45,0,1,5,female_lvrc,North West England
50,female,3.054295255145951e-5,1.0294095569243723e-5,0,3.975479683719175e-5,53032,lvrc,0,50,50,0,2,5,female_lvrc,North West England
51,female,3.054295255145951e-5,1.0294095569243723e-5,0,3.975479683719175e-5,53032,lvrc,0,50,50,0,2,5,female_lvrc,North West England
52,female,3.054295255145951e-5,1.0294095569243723e-5,0,3.975479683719175e-5,53032,lvrc,0,50,50,0,2,5,female_lvrc,North West England
53,female,3.054295255145951e-5,1.0294095569243723e-5,0,3.975479683719175e-5,53032,lvrc,0,50,50,0,2,5,female_lvrc,North West England
54,female,3.054295255145951e-5,1.0294095569243723e-5,0,3.975479683719175e-5,53032,lvrc,0,50,50,0,2,5,female_lvrc,North West England
55,female,5.272266809561457e-5,1.632634353526877e-5,0,6.449520723118729e-5,47267,lvrc,0,50,55,0,2,5,female_lvrc,North West England
56,female,5.272266809561457e-5,1.632634353526877e-5,0,6.449520723118729e-5,47267,lvrc,0,50,55,0,2,5,female_lvrc,North West England
57,female,5.272266809561457e-5,1.632634353526877e-5,0,6.449520723118729e-5,47267,lvrc,0,50,55,0,2,5,female_lvrc,North West England
58,female,5.272266809561457e-5,1.632634353526877e-5,0,6.449520723118729e-5,47267,lvrc,0,50,55,0,2,5,female_lvrc,North West England
59,female,5.272266809561457e-5,1.632634353526877e-5,0,6.449520723118729e-5,47267,lvrc,0,50,55,0,2,5,female_lvrc,North West England
60,female,8.543510564795405e-5,2.2652968174544018e-5,0,9.328428702402919e-5,40291,lvrc,0,50,60,0,3,5,female_lvrc,North West England
