age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,7.220564895170491e-7,2.2731264654977078e-5,3.494441317121285e-4,1.1688848753917011e-4,7892,copd,0,10,0,0,0,5,male_copd,liverpool
1,male,7.220564895170491e-7,2.2731264654977078e-5,3.494441317121285e-4,1.1688848753917011e-4,7892,copd,0,10,0,0,0,5,male_copd,liverpool
2,male,7.220564895170491e-7,2.2731264654977078e-5,3.494441317121285e-4,1.1688848753917011e-4,7892,copd,0,10,0,0,0,5,male_copd,liverpool
3,male,7.220564895170491e-7,2.2731264654977078e-5,3.494441317121285e-4,1.1688848753917011e-4,7892,copd,0,10,0,0,0,5,male_copd,liverpool
4,male,7.220564895170491e-7,2.2731264654977078e-5,3.494441317121285e-4,1.1688848753917011e-4,7892,copd,0,10,0,0,0,5,male_copd,liverpool
5,male,2.159435744013801e-7,6.988293030627771e-5,0.0010988702750552419,1.4835113775111335e-4,8083,copd,0,10,5,0,0,5,male_copd,liverpool
6,male,2.159435744013801e-7,6.988293030627771e-5,0.0010988702750552419,1.4835113775111335e-4,8083,copd,0,10,5,0,0,5,male_copd,liverpool
7,male,2.159435744013801e-7,6.988293030627771e-5,0.0010988702750552419,1.4835113775111335e-4,8083,copd,0,10,5,0,0,5,male_copd,liverpool
8,male,2.159435744013801e-7,6.988293030627771e-5,0.0010988702750552419,1.4835113775111335e-4,8083,copd,0,10,5,0,0,5,male_copd,liverpool
9,male,2.159435744013801e-7,6.988293030627771e-5,0.0010988702750552419,1.4835113775111335e-4,8083,copd,0,10,5,0,0,5,male_copd,liverpool
10,male,2.5402246425829257e-7,1.292594716792324e-4,0.0020780627110950104,2.8716235041940946e-4,7493,copd,0,50,10,0,0,5,male_copd,liverpool
11,male,2.5402246425829257e-7,1.292594716792324e-4,0.0020780627110950104,2.8716235041940946e-4,7493,copd,0,50,10,0,0,5,male_copd,liverpool
12,male,2.5402246425829257e-7,1.292594716792324e-4,0.0020780627110950104,2.8716235041940946e-4,7493,copd,0,50,10,0,0,5,male_copd,liverpool
13,male,2.5402246425829257e-7,1.292594716792324e-4,0.0020780627110950104,2.8716235041940946e-4,7493,copd,0,50,10,0,0,5,male_copd,liverpool
14,male,2.5402246425829257e-7,1.292594716792324e-4,0.0020780627110950104,2.8716235041940946e-4,7493,copd,0,50,10,0,0,5,male_copd,liverpool
15,male,1.0230593855413495e-6,2.5606889297941104e-4,0.004199825662204144,5.615239051786984e-4,7771,copd,0,50,15,0,0,5,male_copd,liverpool
16,male,1.0230593855413495e-6,2.5606889297941104e-4,0.004199825662204144,5.615239051786984e-4,7771,copd,0,50,15,0,0,5,male_copd,liverpool
17,male,1.0230593855413495e-6,2.5606889297941104e-4,0.004199825662204144,5.615239051786984e-4,7771,copd,0,50,15,0,0,5,male_copd,liverpool
18,male,1.0230593855413495e-6,2.5606889297941104e-4,0.004199825662204144,5.615239051786984e-4,7771,copd,0,50,15,0,0,5,male_copd,liverpool
