age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
86,female,5.834500717170414e-4,1.174219704310087e-4,1.8453307419661113e-5,5.616746009245916e-4,4967,lvrc,0,20,85,0,3,5,female_lvrc,North East England
87,female,5.834500717170414e-4,1.174219704310087e-4,1.8453307419661113e-5,5.616746009245916e-4,4967,lvrc,0,20,85,0,3,5,female_lvrc,North East England
88,female,5.834500717170414e-4,1.174219704310087e-4,1.8453307419661113e-5,5.616746009245916e-4,4967,lvrc,0,20,85,0,3,5,female_lvrc,North East England
89,female,5.834500717170414e-4,1.174219704310087e-4,1.8453307419661113e-5,5.616746009245916e-4,4967,lvrc,0,20,85,0,3,5,female_lvrc,North East England
90,female,6.147494738299259e-4,1.2332437409352822e-4,1.355674745477704e-5,5.928659093582616e-4,2355,lvrc,0,10,90,0,1,5,female_lvrc,North East England
91,female,6.147494738299259e-4,1.2332437409352822e-4,1.355674745477704e-5,5.928659093582616e-4,2355,lvrc,0,10,90,0,1,5,female_lvrc,North East England
92,female,6.147494738299259e-4,1.2332437409352822e-4,1.355674745477704e-5,5.928659093582616e-4,2355,lvrc,0,10,90,0,1,5,female_lvrc,North East England
93,female,6.147494738299259e-4,1.2332437409352822e-4,1.355674745477704e-5,5.928659093582616e-4,2355,lvrc,0,10,90,0,1,5,female_lvrc,North East England
94,female,6.147494738299259e-4,1.2332437409352822e-4,1.355674745477704e-5,5.928659093582616e-4,2355,lvrc,0,10,90,0,1,5,female_lvrc,North East England
95,female,7.26837770235573e-4,1.3881530269288774e-4,2.4031461511519763e-5,7.030563529933465e-4,573,lvrc,0,10,95,0,0,6,female_lvrc,North East England
96,female,7.26837770235573e-4,1.3881530269288774e-4,2.4031461511519763e-5,7.030563529933465e-4,573,lvrc,0,10,95,0,0,6,female_lvrc,North East England
97,female,7.26837770235573e-4,1.3881530269288774e-4,2.4031461511519763e-5,7.030563529933465e-4,573,lvrc,0,10,95,0,0,6,female_lvrc,North East England
98,female,7.26837770235573e-4,1.3881530269288774e-4,2.4031461511519763e-5,7.030563529933465e-4,573,lvrc,0,10,95,0,0,6,female_lvrc,North East England
99,female,7.26837770235573e-4,1.3881530269288774e-4,2.4031461511519763e-5,7.030563529933465e-4,573,lvrc,0,10,95,0,0,6,female_lvrc,North East England
100,female,7.26837770235573e-4,1.3881530269288774e-4,2.4031461511519763e-5,7.030563529933465e-4,573,lvrc,0,10,95,0,0,6,female_lvrc,North East England
