age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,5.051719391182858e-7,2.8873834470143687e-5,3.913620878565347e-4,1.318282995620764e-4,34903,copd,0,10,0,0,0,5,female_copd,East of England
1,female,5.051719391182858e-7,2.8873834470143687e-5,3.913620878565347e-4,1.318282995620764e-4,34903,copd,0,10,0,0,0,5,female_copd,East of England
2,female,5.051719391182858e-7,2.8873834470143687e-5,3.913620878565347e-4,1.318282995620764e-4,34903,copd,0,10,0,0,0,5,female_copd,East of England
3,female,5.051719391182858e-7,2.8873834470143687e-5,3.913620878565347e-4,1.318282995620764e-4,34903,copd,0,10,0,0,0,5,female_copd,East of England
4,female,5.051719391182858e-7,2.8873834470143687e-5,3.913620878565347e-4,1.318282995620764e-4,34903,copd,0,10,0,0,0,5,female_copd,East of England
5,female,2.742184449828858e-7,8.852849776569761e-5,0.001222678754384697,1.6410675566699173e-4,37337,copd,0,10,5,0,0,5,female_copd,East of England
6,female,2.742184449828858e-7,8.852849776569761e-5,0.001222678754384697,1.6410675566699173e-4,37337,copd,0,10,5,0,0,5,female_copd,East of England
7,female,2.742184449828858e-7,8.852849776569761e-5,0.001222678754384697,1.6410675566699173e-4,37337,copd,0,10,5,0,0,5,female_copd,East of England
8,female,2.742184449828858e-7,8.852849776569761e-5,0.001222678754384697,1.6410675566699173e-4,37337,copd,0,10,5,0,0,5,female_copd,East of England
9,female,2.742184449828858e-7,8.852849776569761e-5,0.001222678754384697,1.6410675566699173e-4,37337,copd,0,10,5,0,0,5,female_copd,East of England
10,female,2.8501402298694105e-7,1.6664192010908919e-4,0.0023427518577231535,3.4044926256632414e-4,34707,copd,0,50,10,0,0,5,female_copd,East of England
11,female,2.8501402298694105e-7,1.6664192010908919e-4,0.0023427518577231535,3.4044926256632414e-4,34707,copd,0,50,10,0,0,5,female_copd,East of England
12,female,2.8501402298694105e-7,1.6664192010908919e-4,0.0023427518577231535,3.4044926256632414e-4,34707,copd,0,50,10,0,0,5,female_copd,East of England
13,female,2.8501402298694105e-7,1.6664192010908919e-4,0.0023427518577231535,3.4044926256632414e-4,34707,copd,0,50,10,0,0,5,female_copd,East of England
14,female,2.8501402298694105e-7,1.6664192010908919e-4,0.0023427518577231535,3.4044926256632414e-4,34707,copd,0,50,10,0,0,5,female_copd,East of England
15,female,6.04711876877116e-7,3.410441969702521e-4,0.004919400729639223,6.907011664113234e-4,33724,copd,0,50,15,0,0,5,female_copd,East of England
16,female,6.04711876877116e-7,3.410441969702521e-4,0.004919400729639223,6.907011664113234e-4,33724,copd,0,50,15,0,0,5,female_copd,East of England
17,female,6.04711876877116e-7,3.410441969702521e-4,0.004919400729639223,6.907011664113234e-4,33724,copd,0,50,15,0,0,5,female_copd,East of England
18,female,6.04711876877116e-7,3.410441969702521e-4,0.004919400729639223,6.907011664113234e-4,33724,copd,0,50,15,0,0,5,female_copd,East of England
19,female,6.04711876877116e-7,3.410441969702521e-4,0.004919400729639223,6.907011664113234e-4,33724,copd,0,50,15,0,0,5,female_copd,East of England
20,female,7.43204619553352e-7,6.250084201229807e-4,0.009202389889690816,0.0010168960204455016,35613,copd,0,50,20,0,0,5,female_copd,East of England
21,female,7.43204619553352e-7,6.250084201229807e-4,0.009202389889690816,0.0010168960204455016,35613,copd,0,50,20,0,0,5,female_copd,East of England
22,female,7.43204619553352e-7,6.250084201229807e-4,0.009202389889690816,0.0010168960204455016,35613,copd,0,50,20,0,0,5,female_copd,East of England
23,female,7.43204619553352e-7,6.250084201229807e-4,0.009202389889690816,0.0010168960204455016,35613,copd,0,50,20,0,0,5,female_copd,East of England
