age,sex,mort,ylds (years lived with disability)_rate_adaod,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,51136,adaod,0,10,0,0,0,5,female_adaod,South East England
1,female,0,0,0,1e-8,51136,adaod,0,10,0,0,0,5,female_adaod,South East England
2,female,0,0,0,1e-8,51136,adaod,0,10,0,0,0,5,female_adaod,South East England
3,female,0,0,0,1e-8,51136,adaod,0,10,0,0,0,5,female_adaod,South East England
4,female,0,0,0,1e-8,51136,adaod,0,10,0,0,0,5,female_adaod,South East England
5,female,0,0,0,1e-8,55096,adaod,0,10,5,0,0,5,female_adaod,South East England
6,female,0,0,0,1e-8,55096,adaod,0,10,5,0,0,5,female_adaod,South East England
7,female,0,0,0,1e-8,55096,adaod,0,10,5,0,0,5,female_adaod,South East England
8,female,0,0,0,1e-8,55096,adaod,0,10,5,0,0,5,female_adaod,South East England
9,female,0,0,0,1e-8,55096,adaod,0,10,5,0,0,5,female_adaod,South East England
10,female,0,0,0,1e-8,51918,adaod,0,50,10,0,0,5,female_adaod,South East England
11,female,0,0,0,1e-8,51918,adaod,0,50,10,0,0,5,female_adaod,South East England
12,female,0,0,0,1e-8,51918,adaod,0,50,10,0,0,5,female_adaod,South East England
13,female,0,0,0,1e-8,51918,adaod,0,50,10,0,0,5,female_adaod,South East England
14,female,0,0,0,1e-8,51918,adaod,0,50,10,0,0,5,female_adaod,South East England
15,female,0,0,0,1e-8,51053,adaod,0,50,15,0,0,5,female_adaod,South East England
16,female,0,0,0,1e-8,51053,adaod,0,50,15,0,0,5,female_adaod,South East England
17,female,0,0,0,1e-8,51053,adaod,0,50,15,0,0,5,female_adaod,South East England
18,female,0,0,0,1e-8,51053,adaod,0,50,15,0,0,5,female_adaod,South East England
19,female,0,0,0,1e-8,51053,adaod,0,50,15,0,0,5,female_adaod,South East England
20,female,0,0,0,1e-8,53762,adaod,0,50,20,0,0,5,female_adaod,South East England
21,female,0,0,0,1e-8,53762,adaod,0,50,20,0,0,5,female_adaod,South East England
22,female,0,0,0,1e-8,53762,adaod,0,50,20,0,0,5,female_adaod,South East England
23,female,0,0,0,1e-8,53762,adaod,0,50,20,0,0,5,female_adaod,South East England
24,female,0,0,0,1e-8,53762,adaod,0,50,20,0,0,5,female_adaod,South East England
25,female,0,0,0,1e-8,57318,adaod,0,50,25,0,0,5,female_adaod,South East England
26,female,0,0,0,1e-8,57318,adaod,0,50,25,0,0,5,female_adaod,South East England
27,female,0,0,0,1e-8,57318,adaod,0,50,25,0,0,5,female_adaod,South East England
28,female,0,0,0,1e-8,57318,adaod,0,50,25,0,0,5,female_adaod,South East England
29,female,0,0,0,1e-8,57318,adaod,0,50,25,0,0,5,female_adaod,South East England
30,female,0,0,0,1e-8,58028,adaod,0,50,30,0,0,5,female_adaod,South East England
31,female,0,0,0,1e-8,58028,adaod,0,50,30,0,0,5,female_adaod,South East England
32,female,0,0,0,1e-8,58028,adaod,0,50,30,0,0,5,female_adaod,South East England
33,female,0,0,0,1e-8,58028,adaod,0,50,30,0,0,5,female_adaod,South East England
34,female,0,0,0,1e-8,58028,adaod,0,50,30,0,0,5,female_adaod,South East England
35,female,0,0,0,1e-8,59355,adaod,0,50,35,0,0,5,female_adaod,South East England
36,female,0,0,0,1e-8,59355,adaod,0,50,35,0,0,5,female_adaod,South East England
37,female,0,0,0,1e-8,59355,adaod,0,50,35,0,0,5,female_adaod,South East England
38,female,0,0,0,1e-8,59355,adaod,0,50,35,0,0,5,female_adaod,South East England
39,female,0,0,0,1e-8,59355,adaod,0,50,35,0,0,5,female_adaod,South East England
40,female,1.4683698047822416e-6,9.710756496935438e-6,7.29069214686491e-5,4.327583919127721e-5,59104,adaod,0,50,40,0,0,5,female_adaod,South East England
41,female,1.4683698047822416e-6,9.710756496935438e-6,7.29069214686491e-5,4.327583919127721e-5,59104,adaod,0,50,40,0,0,5,female_adaod,South East England
42,female,1.4683698047822416e-6,9.710756496935438e-6,7.29069214686491e-5,4.327583919127721e-5,59104,adaod,0,50,40,0,0,5,female_adaod,South East England
43,female,1.4683698047822416e-6,9.710756496935438e-6,7.29069214686491e-5,4.327583919127721e-5,59104,adaod,0,50,40,0,0,5,female_adaod,South East England
44,female,1.4683698047822416e-6,9.710756496935438e-6,7.29069214686491e-5,4.327583919127721e-5,59104,adaod,0,50,40,0,0,5,female_adaod,South East England
45,female,6.026684560737034e-6,6.442302765780612e-5,4.972638779839263e-4,1.3257842415904616e-4,66068,adaod,0,50,45,0,0,5,female_adaod,South East England
46,female,6.026684560737034e-6,6.442302765780612e-5,4.972638779839263e-4,1.3257842415904616e-4,66068,adaod,0,50,45,0,0,5,female_adaod,South East England
