age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,1.6204810282459241e-6,2.550044153244167e-5,0,8.263133435957084e-5,27766,strk,0,10,0,0,0,5,male_strk,East Midlands
1,male,1.6204810282459241e-6,2.550044153244167e-5,0,8.263133435957084e-5,27766,strk,0,10,0,0,0,5,male_strk,East Midlands
2,male,1.6204810282459241e-6,2.550044153244167e-5,0,8.263133435957084e-5,27766,strk,0,10,0,0,0,5,male_strk,East Midlands
3,male,1.6204810282459241e-6,2.550044153244167e-5,0,8.263133435957084e-5,27766,strk,0,10,0,0,0,5,male_strk,East Midlands
4,male,1.6204810282459241e-6,2.550044153244167e-5,0,8.263133435957084e-5,27766,strk,0,10,0,0,0,5,male_strk,East Midlands
5,male,6.522368390540207e-7,6.549519532123008e-5,2.71204064632232e-4,5.174598083847052e-5,29412,strk,0,10,5,0,0,5,male_strk,East Midlands
6,male,6.522368390540207e-7,6.549519532123008e-5,2.71204064632232e-4,5.174598083847052e-5,29412,strk,0,10,5,0,0,5,male_strk,East Midlands
7,male,6.522368390540207e-7,6.549519532123008e-5,2.71204064632232e-4,5.174598083847052e-5,29412,strk,0,10,5,0,0,5,male_strk,East Midlands
8,male,6.522368390540207e-7,6.549519532123008e-5,2.71204064632232e-4,5.174598083847052e-5,29412,strk,0,10,5,0,0,5,male_strk,East Midlands
9,male,6.522368390540207e-7,6.549519532123008e-5,2.71204064632232e-4,5.174598083847052e-5,29412,strk,0,10,5,0,0,5,male_strk,East Midlands
10,male,1.079535726976711e-6,1.0287677306928099e-4,4.0220391444540103e-4,4.845376151415137e-5,27670,strk,0,50,10,0,0,5,male_strk,East Midlands
11,male,1.079535726976711e-6,1.0287677306928099e-4,4.0220391444540103e-4,4.845376151415137e-5,27670,strk,0,50,10,0,0,5,male_strk,East Midlands
12,male,1.079535726976711e-6,1.0287677306928099e-4,4.0220391444540103e-4,4.845376151415137e-5,27670,strk,0,50,10,0,0,5,male_strk,East Midlands
13,male,1.079535726976711e-6,1.0287677306928099e-4,4.0220391444540103e-4,4.845376151415137e-5,27670,strk,0,50,10,0,0,5,male_strk,East Midlands
14,male,1.079535726976711e-6,1.0287677306928099e-4,4.0220391444540103e-4,4.845376151415137e-5,27670,strk,0,50,10,0,0,5,male_strk,East Midlands
15,male,3.390881775276348e-6,1.380304038184478e-4,5.588323661106102e-4,4.628466511905864e-5,28023,strk,0,50,15,0,0,5,male_strk,East Midlands
16,male,3.390881775276348e-6,1.380304038184478e-4,5.588323661106102e-4,4.628466511905864e-5,28023,strk,0,50,15,0,0,5,male_strk,East Midlands
17,male,3.390881775276348e-6,1.380304038184478e-4,5.588323661106102e-4,4.628466511905864e-5,28023,strk,0,50,15,0,0,5,male_strk,East Midlands
18,male,3.390881775276348e-6,1.380304038184478e-4,5.588323661106102e-4,4.628466511905864e-5,28023,strk,0,50,15,0,0,5,male_strk,East Midlands
19,male,3.390881775276348e-6,1.380304038184478e-4,5.588323661106102e-4,4.628466511905864e-5,28023,strk,0,50,15,0,0,5,male_strk,East Midlands
20,male,7.055713971433074e-6,1.787683696887479e-4,8.838967450266417e-4,5.829959836196424e-5,30631,strk,0,50,20,0,0,5,male_strk,East Midlands
21,male,7.055713971433074e-6,1.787683696887479e-4,8.838967450266417e-4,5.829959836196424e-5,30631,strk,0,50,20,0,0,5,male_strk,East Midlands
22,male,7.055713971433074e-6,1.787683696887479e-4,8.838967450266417e-4,5.829959836196424e-5,30631,strk,0,50,20,0,0,5,male_strk,East Midlands
23,male,7.055713971433074e-6,1.787683696887479e-4,8.838967450266417e-4,5.829959836196424e-5,30631,strk,0,50,20,0,0,5,male_strk,East Midlands
24,male,7.055713971433074e-6,1.787683696887479e-4,8.838967450266417e-4,5.829959836196424e-5,30631,strk,0,50,20,0,0,5,male_strk,East Midlands
25,male,1.0794487262259084e-5,2.2820657066958004e-4,0.0013357098463270187,8.433549678910348e-5,32124,strk,0,50,25,0,0,5,male_strk,East Midlands
26,male,1.0794487262259084e-5,2.2820657066958004e-4,0.0013357098463270187,8.433549678910348e-5,32124,strk,0,50,25,0,0,5,male_strk,East Midlands
27,male,1.0794487262259084e-5,2.2820657066958004e-4,0.0013357098463270187,8.433549678910348e-5,32124,strk,0,50,25,0,0,5,male_strk,East Midlands
28,male,1.0794487262259084e-5,2.2820657066958004e-4,0.0013357098463270187,8.433549678910348e-5,32124,strk,0,50,25,0,0,5,male_strk,East Midlands
29,male,1.0794487262259084e-5,2.2820657066958004e-4,0.0013357098463270187,8.433549678910348e-5,32124,strk,0,50,25,0,0,5,male_strk,East Midlands
30,male,1.8986457228481375e-5,3.024803234994393e-4,0.0019274153912977854,1.601385642999086e-4,30384,strk,0,50,30,0,1,5,male_strk,East Midlands
31,male,1.8986457228481375e-5,3.024803234994393e-4,0.0019274153912977854,1.601385642999086e-4,30384,strk,0,50,30,0,1,5,male_strk,East Midlands
32,male,1.8986457228481375e-5,3.024803234994393e-4,0.0019274153912977854,1.601385642999086e-4,30384,strk,0,50,30,0,1,5,male_strk,East Midlands
33,male,1.8986457228481375e-5,3.024803234994393e-4,0.0019274153912977854,1.601385642999086e-4,30384,strk,0,50,30,0,1,5,male_strk,East Midlands
