age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,3.883773901094909e-7,1.5900208961909635e-5,1.333464171550391e-4,4.3311638401338906e-5,36715,iscs,0,10,0,0,0,5,male_iscs,East of England
1,male,3.883773901094909e-7,1.5900208961909635e-5,1.333464171550391e-4,4.3311638401338906e-5,36715,iscs,0,10,0,0,0,5,male_iscs,East of England
2,male,3.883773901094909e-7,1.5900208961909635e-5,1.333464171550391e-4,4.3311638401338906e-5,36715,iscs,0,10,0,0,0,5,male_iscs,East of England
3,male,3.883773901094909e-7,1.5900208961909635e-5,1.333464171550391e-4,4.3311638401338906e-5,36715,iscs,0,10,0,0,0,5,male_iscs,East of England
4,male,3.883773901094909e-7,1.5900208961909635e-5,1.333464171550391e-4,4.3311638401338906e-5,36715,iscs,0,10,0,0,0,5,male_iscs,East of England
5,male,7.753693632213903e-8,4.147770027201363e-5,3.5255587028501685e-4,2.9709714784800105e-5,39351,iscs,0,10,5,0,0,5,male_iscs,East of England
6,male,7.753693632213903e-8,4.147770027201363e-5,3.5255587028501685e-4,2.9709714784800105e-5,39351,iscs,0,10,5,0,0,5,male_iscs,East of England
7,male,7.753693632213903e-8,4.147770027201363e-5,3.5255587028501685e-4,2.9709714784800105e-5,39351,iscs,0,10,5,0,0,5,male_iscs,East of England
8,male,7.753693632213903e-8,4.147770027201363e-5,3.5255587028501685e-4,2.9709714784800105e-5,39351,iscs,0,10,5,0,0,5,male_iscs,East of England
9,male,7.753693632213903e-8,4.147770027201363e-5,3.5255587028501685e-4,2.9709714784800105e-5,39351,iscs,0,10,5,0,0,5,male_iscs,East of England
10,male,6.499844600914375e-8,6.5451767276352e-5,5.468047221045502e-4,2.7149983849874244e-5,36736,iscs,0,50,10,0,0,5,male_iscs,East of England
11,male,6.499844600914375e-8,6.5451767276352e-5,5.468047221045502e-4,2.7149983849874244e-5,36736,iscs,0,50,10,0,0,5,male_iscs,East of England
