age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,1.9397984181566384e-6,2.582429740203427e-5,0,8.04695115991833e-5,15216,strk,0,10,0,0,0,5,male_strk,North East England
1,male,1.9397984181566384e-6,2.582429740203427e-5,0,8.04695115991833e-5,15216,strk,0,10,0,0,0,5,male_strk,North East England
2,male,1.9397984181566384e-6,2.582429740203427e-5,0,8.04695115991833e-5,15216,strk,0,10,0,0,0,5,male_strk,North East England
3,male,1.9397984181566384e-6,2.582429740203427e-5,0,8.04695115991833e-5,15216,strk,0,10,0,0,0,5,male_strk,North East England
4,male,1.9397984181566384e-6,2.582429740203427e-5,0,8.04695115991833e-5,15216,strk,0,10,0,0,0,5,male_strk,North East England
5,male,5.053476236180151e-7,6.764871499571335e-5,2.8075553035439223e-4,5.356139829034956e-5,16036,strk,0,10,5,0,0,5,male_strk,North East England
6,male,5.053476236180151e-7,6.764871499571335e-5,2.8075553035439223e-4,5.356139829034956e-5,16036,strk,0,10,5,0,0,5,male_strk,North East England
7,male,5.053476236180151e-7,6.764871499571335e-5,2.8075553035439223e-4,5.356139829034956e-5,16036,strk,0,10,5,0,0,5,male_strk,North East England
8,male,5.053476236180151e-7,6.764871499571335e-5,2.8075553035439223e-4,5.356139829034956e-5,16036,strk,0,10,5,0,0,5,male_strk,North East England
9,male,5.053476236180151e-7,6.764871499571335e-5,2.8075553035439223e-4,5.356139829034956e-5,16036,strk,0,10,5,0,0,5,male_strk,North East England
10,male,1.4757915730063142e-6,1.0685977495014465e-4,4.156128059077778e-4,4.994159635170348e-5,14842,strk,0,50,10,0,0,5,male_strk,North East England
11,male,1.4757915730063142e-6,1.0685977495014465e-4,4.156128059077778e-4,4.994159635170348e-5,14842,strk,0,50,10,0,0,5,male_strk,North East England
12,male,1.4757915730063142e-6,1.0685977495014465e-4,4.156128059077778e-4,4.994159635170348e-5,14842,strk,0,50,10,0,0,5,male_strk,North East England
13,male,1.4757915730063142e-6,1.0685977495014465e-4,4.156128059077778e-4,4.994159635170348e-5,14842,strk,0,50,10,0,0,5,male_strk,North East England
14,male,1.4757915730063142e-6,1.0685977495014465e-4,4.156128059077778e-4,4.994159635170348e-5,14842,strk,0,50,10,0,0,5,male_strk,North East England
15,male,4.14934360953151e-6,1.43034957416169e-4,6.52466439698272e-4,4.787021295914717e-5,15215,strk,0,50,15,0,0,5,male_strk,North East England
16,male,4.14934360953151e-6,1.43034957416169e-4,6.52466439698272e-4,4.787021295914717e-5,15215,strk,0,50,15,0,0,5,male_strk,North East England
17,male,4.14934360953151e-6,1.43034957416169e-4,6.52466439698272e-4,4.787021295914717e-5,15215,strk,0,50,15,0,0,5,male_strk,North East England
18,male,4.14934360953151e-6,1.43034957416169e-4,6.52466439698272e-4,4.787021295914717e-5,15215,strk,0,50,15,0,0,5,male_strk,North East England
19,male,4.14934360953151e-6,1.43034957416169e-4,6.52466439698272e-4,4.787021295914717e-5,15215,strk,0,50,15,0,0,5,male_strk,North East England
20,male,8.252339403861539e-6,1.8459739533814226e-4,9.154124266521228e-4,6.053641389838712e-5,17404,strk,0,50,20,0,0,5,male_strk,North East England
21,male,8.252339403861539e-6,1.8459739533814226e-4,9.154124266521228e-4,6.053641389838712e-5,17404,strk,0,50,20,0,0,5,male_strk,North East England
22,male,8.252339403861539e-6,1.8459739533814226e-4,9.154124266521228e-4,6.053641389838712e-5,17404,strk,0,50,20,0,0,5,male_strk,North East England
23,male,8.252339403861539e-6,1.8459739533814226e-4,9.154124266521228e-4,6.053641389838712e-5,17404,strk,0,50,20,0,0,5,male_strk,North East England
24,male,8.252339403861539e-6,1.8459739533814226e-4,9.154124266521228e-4,6.053641389838712e-5,17404,strk,0,50,20,0,0,5,male_strk,North East England
25,male,1.4685248796947543e-5,2.3683737833438077e-4,0.001389003254612245,8.799064698537286e-5,18636,strk,0,50,25,0,0,5,male_strk,North East England
26,male,1.4685248796947543e-5,2.3683737833438077e-4,0.001389003254612245,8.799064698537286e-5,18636,strk,0,50,25,0,0,5,male_strk,North East England
27,male,1.4685248796947543e-5,2.3683737833438077e-4,0.001389003254612245,8.799064698537286e-5,18636,strk,0,50,25,0,0,5,male_strk,North East England
28,male,1.4685248796947543e-5,2.3683737833438077e-4,0.001389003254612245,8.799064698537286e-5,18636,strk,0,50,25,0,0,5,male_strk,North East England
29,male,1.4685248796947543e-5,2.3683737833438077e-4,0.001389003254612245,8.799064698537286e-5,18636,strk,0,50,25,0,0,5,male_strk,North East England
30,male,3.0199402546130076e-5,0.00031256646216392563,0.002086332046532407,1.7099871953510273e-4,17295,strk,0,50,30,0,1,5,male_strk,North East England
31,male,3.0199402546130076e-5,0.00031256646216392563,0.002086332046532407,1.7099871953510273e-4,17295,strk,0,50,30,0,1,5,male_strk,North East England
32,male,3.0199402546130076e-5,0.00031256646216392563,0.002086332046532407,1.7099871953510273e-4,17295,strk,0,50,30,0,1,5,male_strk,North East England
33,male,3.0199402546130076e-5,0.00031256646216392563,0.002086332046532407,1.7099871953510273e-4,17295,strk,0,50,30,0,1,5,male_strk,North East England
34,male,3.0199402546130076e-5,0.00031256646216392563,0.002086332046532407,1.7099871953510273e-4,17295,strk,0,50,30,0,1,5,male_strk,North East England
35,male,5.159355423519885e-5,4.387893316164814e-4,0.0034036890436483194,3.092435749310185e-4,16399,strk,0,50,35,0,1,5,male_strk,North East England
36,male,5.159355423519885e-5,4.387893316164814e-4,0.0034036890436483194,3.092435749310185e-4,16399,strk,0,50,35,0,1,5,male_strk,North East England
37,male,5.159355423519885e-5,4.387893316164814e-4,0.0034036890436483194,3.092435749310185e-4,16399,strk,0,50,35,0,1,5,male_strk,North East England
38,male,5.159355423519885e-5,4.387893316164814e-4,0.0034036890436483194,3.092435749310185e-4,16399,strk,0,50,35,0,1,5,male_strk,North East England
39,male,5.159355423519885e-5,4.387893316164814e-4,0.0034036890436483194,3.092435749310185e-4,16399,strk,0,50,35,0,1,5,male_strk,North East England
40,male,7.983728155252897e-5,6.726670967937149e-4,0.005506531702862831,5.716998432597079e-4,15345,strk,0,50,40,0,1,5,male_strk,North East England
41,male,7.983728155252897e-5,6.726670967937149e-4,0.005506531702862831,5.716998432597079e-4,15345,strk,0,50,40,0,1,5,male_strk,North East England
42,male,7.983728155252897e-5,6.726670967937149e-4,0.005506531702862831,5.716998432597079e-4,15345,strk,0,50,40,0,1,5,male_strk,North East England
43,male,7.983728155252897e-5,6.726670967937149e-4,0.005506531702862831,5.716998432597079e-4,15345,strk,0,50,40,0,1,5,male_strk,North East England
44,male,7.983728155252897e-5,6.726670967937149e-4,0.005506531702862831,5.716998432597079e-4,15345,strk,0,50,40,0,1,5,male_strk,North East England
45,male,1.1943581235447996e-4,0.0010740634498310243,0.008875793585004357,9.579285761949336e-4,17854,strk,0,50,45,0,2,5,male_strk,North East England
46,male,1.1943581235447996e-4,0.0010740634498310243,0.008875793585004357,9.579285761949336e-4,17854,strk,0,50,45,0,2,5,male_strk,North East England
47,male,1.1943581235447996e-4,0.0010740634498310243,0.008875793585004357,9.579285761949336e-4,17854,strk,0,50,45,0,2,5,male_strk,North East England
48,male,1.1943581235447996e-4,0.0010740634498310243,0.008875793585004357,9.579285761949336e-4,17854,strk,0,50,45,0,2,5,male_strk,North East England
49,male,1.1943581235447996e-4,0.0010740634498310243,0.008875793585004357,9.579285761949336e-4,17854,strk,0,50,45,0,2,5,male_strk,North East England
50,male,1.5815267828429795e-4,0.0016500270870729375,0.013911259035779762,0.0015369038474792674,19109,strk,0,50,50,1,3,5,male_strk,North East England
51,male,1.5815267828429795e-4,0.0016500270870729375,0.013911259035779762,0.0015369038474792674,19109,strk,0,50,50,1,3,5,male_strk,North East England
52,male,1.5815267828429795e-4,0.0016500270870729375,0.013911259035779762,0.0015369038474792674,19109,strk,0,50,50,1,3,5,male_strk,North East England
53,male,1.5815267828429795e-4,0.0016500270870729375,0.013911259035779762,0.0015369038474792674,19109,strk,0,50,50,1,3,5,male_strk,North East England
54,male,1.5815267828429795e-4,0.0016500270870729375,0.013911259035779762,0.0015369038474792674,19109,strk,0,50,50,1,3,5,male_strk,North East England
55,male,2.3884707624792202e-4,0.0025363058131399976,0.020749954807339873,0.002308486070109618,17762,strk,0,50,55,1,4,5,male_strk,North East England
56,male,2.3884707624792202e-4,0.0025363058131399976,0.020749954807339873,0.002308486070109618,17762,strk,0,50,55,1,4,5,male_strk,North East England
57,male,2.3884707624792202e-4,0.0025363058131399976,0.020749954807339873,0.002308486070109618,17762,strk,0,50,55,1,4,5,male_strk,North East England
58,male,2.3884707624792202e-4,0.0025363058131399976,0.020749954807339873,0.002308486070109618,17762,strk,0,50,55,1,4,5,male_strk,North East England
59,male,2.3884707624792202e-4,0.0025363058131399976,0.020749954807339873,0.002308486070109618,17762,strk,0,50,55,1,4,5,male_strk,North East England
60,male,4.380873733390497e-4,0.003612533542059347,0.029352422909284564,0.0029555609052151588,15490,strk,0,50,60,1,7,5,male_strk,North East England
61,male,4.380873733390497e-4,0.003612533542059347,0.029352422909284564,0.0029555609052151588,15490,strk,0,50,60,1,7,5,male_strk,North East England
62,male,4.380873733390497e-4,0.003612533542059347,0.029352422909284564,0.0029555609052151588,15490,strk,0,50,60,1,7,5,male_strk,North East England
63,male,4.380873733390497e-4,0.003612533542059347,0.029352422909284564,0.0029555609052151588,15490,strk,0,50,60,1,7,5,male_strk,North East England
64,male,4.380873733390497e-4,0.003612533542059347,0.029352422909284564,0.0029555609052151588,15490,strk,0,50,60,1,7,5,male_strk,North East England
65,male,7.72867672026099e-4,0.004895524156906762,0.03928681540469877,0.003476070093253893,15237,strk,0,50,65,2,12,5,male_strk,North East England
