age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
18,male,2.456832984017013e-7,9.265763936531632e-5,7.789771060995709e-4,2.401995660659496e-5,1297063,iscs,0,50,15,0,0,5,male_iscs,England
19,male,2.456832984017013e-7,9.265763936531632e-5,7.789771060995709e-4,2.401995660659496e-5,1297063,iscs,0,50,15,0,0,5,male_iscs,England
20,male,3.8581739261435375e-7,1.1634652565403002e-4,9.671010773868299e-4,2.4814095324014788e-5,1425256,iscs,0,50,20,0,1,5,male_iscs,England
21,male,3.8581739261435375e-7,1.1634652565403002e-4,9.671010773868299e-4,2.4814095324014788e-5,1425256,iscs,0,50,20,0,1,5,male_iscs,England
22,male,3.8581739261435375e-7,1.1634652565403002e-4,9.671010773868299e-4,2.4814095324014788e-5,1425256,iscs,0,50,20,0,1,5,male_iscs,England
23,male,3.8581739261435375e-7,1.1634652565403002e-4,9.671010773868299e-4,2.4814095324014788e-5,1425256,iscs,0,50,20,0,1,5,male_iscs,England
24,male,3.8581739261435375e-7,1.1634652565403002e-4,9.671010773868299e-4,2.4814095324014788e-5,1425256,iscs,0,50,20,0,1,5,male_iscs,England
25,male,6.744776004618047e-7,1.4096939651358505e-4,0.0011778192325694072,3.0078698309842584e-5,1600539,iscs,0,50,25,0,1,5,male_iscs,England
26,male,6.744776004618047e-7,1.4096939651358505e-4,0.0011778192325694072,3.0078698309842584e-5,1600539,iscs,0,50,25,0,1,5,male_iscs,England
27,male,6.744776004618047e-7,1.4096939651358505e-4,0.0011778192325694072,3.0078698309842584e-5,1600539,iscs,0,50,25,0,1,5,male_iscs,England
28,male,6.744776004618047e-7,1.4096939651358505e-4,0.0011778192325694072,3.0078698309842584e-5,1600539,iscs,0,50,25,0,1,5,male_iscs,England
29,male,6.744776004618047e-7,1.4096939651358505e-4,0.0011778192325694072,3.0078698309842584e-5,1600539,iscs,0,50,25,0,1,5,male_iscs,England
30,male,1.5790369588014944e-6,1.7508196490116873e-4,0.0014639436457615856,5.615629680060627e-5,1598175,iscs,0,50,30,0,3,5,male_iscs,England
31,male,1.5790369588014944e-6,1.7508196490116873e-4,0.0014639436457615856,5.615629680060627e-5,1598175,iscs,0,50,30,0,3,5,male_iscs,England
32,male,1.5790369588014944e-6,1.7508196490116873e-4,0.0014639436457615856,5.615629680060627e-5,1598175,iscs,0,50,30,0,3,5,male_iscs,England
33,male,1.5790369588014944e-6,1.7508196490116873e-4,0.0014639436457615856,5.615629680060627e-5,1598175,iscs,0,50,30,0,3,5,male_iscs,England
34,male,1.5790369588014944e-6,1.7508196490116873e-4,0.0014639436457615856,5.615629680060627e-5,1598175,iscs,0,50,30,0,3,5,male_iscs,England
35,male,2.8324768333569877e-6,2.265822888506137e-4,0.0019943099423361853,1.0303696179611207e-4,1516645,iscs,0,50,35,0,4,5,male_iscs,England
36,male,2.8324768333569877e-6,2.265822888506137e-4,0.0019943099423361853,1.0303696179611207e-4,1516645,iscs,0,50,35,0,4,5,male_iscs,England
37,male,2.8324768333569877e-6,2.265822888506137e-4,0.0019943099423361853,1.0303696179611207e-4,1516645,iscs,0,50,35,0,4,5,male_iscs,England
38,male,2.8324768333569877e-6,2.265822888506137e-4,0.0019943099423361853,1.0303696179611207e-4,1516645,iscs,0,50,35,0,4,5,male_iscs,England
39,male,2.8324768333569877e-6,2.265822888506137e-4,0.0019943099423361853,1.0303696179611207e-4,1516645,iscs,0,50,35,0,4,5,male_iscs,England
40,male,6.9930307985550055e-6,3.38174745150775e-4,0.0029431900854443287,2.4285834375587542e-4,1412579,iscs,0,50,40,0,10,5,male_iscs,England
41,male,6.9930307985550055e-6,3.38174745150775e-4,0.0029431900854443287,2.4285834375587542e-4,1412579,iscs,0,50,40,0,10,5,male_iscs,England
42,male,6.9930307985550055e-6,3.38174745150775e-4,0.0029431900854443287,2.4285834375587542e-4,1412579,iscs,0,50,40,0,10,5,male_iscs,England
43,male,6.9930307985550055e-6,3.38174745150775e-4,0.0029431900854443287,2.4285834375587542e-4,1412579,iscs,0,50,40,0,10,5,male_iscs,England
44,male,6.9930307985550055e-6,3.38174745150775e-4,0.0029431900854443287,2.4285834375587542e-4,1412579,iscs,0,50,40,0,10,5,male_iscs,England
45,male,1.5237291307918553e-5,5.622101675984227e-4,0.004819058559200784,4.7585193992679466e-4,1549860,iscs,0,50,45,0,24,5,male_iscs,England
46,male,1.5237291307918553e-5,5.622101675984227e-4,0.004819058559200784,4.7585193992679466e-4,1549860,iscs,0,50,45,0,24,5,male_iscs,England
47,male,1.5237291307918553e-5,5.622101675984227e-4,0.004819058559200784,4.7585193992679466e-4,1549860,iscs,0,50,45,0,24,5,male_iscs,England
48,male,1.5237291307918553e-5,5.622101675984227e-4,0.004819058559200784,4.7585193992679466e-4,1549860,iscs,0,50,45,0,24,5,male_iscs,England
49,male,1.5237291307918553e-5,5.622101675984227e-4,0.004819058559200784,4.7585193992679466e-4,1549860,iscs,0,50,45,0,24,5,male_iscs,England
50,male,2.6515550320020734e-5,9.370272421972705e-4,0.007968026704032169,9.036971618574521e-4,1552090,iscs,0,50,50,0,41,5,male_iscs,England
51,male,2.6515550320020734e-5,9.370272421972705e-4,0.007968026704032169,9.036971618574521e-4,1552090,iscs,0,50,50,0,41,5,male_iscs,England
52,male,2.6515550320020734e-5,9.370272421972705e-4,0.007968026704032169,9.036971618574521e-4,1552090,iscs,0,50,50,0,41,5,male_iscs,England
53,male,2.6515550320020734e-5,9.370272421972705e-4,0.007968026704032169,9.036971618574521e-4,1552090,iscs,0,50,50,0,41,5,male_iscs,England
54,male,2.6515550320020734e-5,9.370272421972705e-4,0.007968026704032169,9.036971618574521e-4,1552090,iscs,0,50,50,0,41,5,male_iscs,England
55,male,4.5520652524603704e-5,0.001610453025003866,0.013338180463411134,0.0015266628378867682,1367827,iscs,0,50,55,1,62,5,male_iscs,England
56,male,4.5520652524603704e-5,0.001610453025003866,0.013338180463411134,0.0015266628378867682,1367827,iscs,0,50,55,1,62,5,male_iscs,England
57,male,4.5520652524603704e-5,0.001610453025003866,0.013338180463411134,0.0015266628378867682,1367827,iscs,0,50,55,1,62,5,male_iscs,England
58,male,4.5520652524603704e-5,0.001610453025003866,0.013338180463411134,0.0015266628378867682,1367827,iscs,0,50,55,1,62,5,male_iscs,England
59,male,4.5520652524603704e-5,0.001610453025003866,0.013338180463411134,0.0015266628378867682,1367827,iscs,0,50,55,1,62,5,male_iscs,England
60,male,1.0882498448393788e-4,0.0025574293525220167,0.021105889370739893,0.002029258837684308,1159882,iscs,0,50,60,1,126,5,male_iscs,England
61,male,1.0882498448393788e-4,0.0025574293525220167,0.021105889370739893,0.002029258837684308,1159882,iscs,0,50,60,1,126,5,male_iscs,England
62,male,1.0882498448393788e-4,0.0025574293525220167,0.021105889370739893,0.002029258837684308,1159882,iscs,0,50,60,1,126,5,male_iscs,England
63,male,1.0882498448393788e-4,0.0025574293525220167,0.021105889370739893,0.002029258837684308,1159882,iscs,0,50,60,1,126,5,male_iscs,England
64,male,1.0882498448393788e-4,0.0025574293525220167,0.021105889370739893,0.002029258837684308,1159882,iscs,0,50,60,1,126,5,male_iscs,England
65,male,2.069088351661507e-4,0.0038160681549305724,0.03122574663968536,0.0024105455556038464,1132496,iscs,0,50,65,2,234,5,male_iscs,England
66,male,2.069088351661507e-4,0.0038160681549305724,0.03122574663968536,0.0024105455556038464,1132496,iscs,0,50,65,2,234,5,male_iscs,England
67,male,2.069088351661507e-4,0.0038160681549305724,0.03122574663968536,0.0024105455556038464,1132496,iscs,0,50,65,2,234,5,male_iscs,England
68,male,2.069088351661507e-4,0.0038160681549305724,0.03122574663968536,0.0024105455556038464,1132496,iscs,0,50,65,2,234,5,male_iscs,England
69,male,2.069088351661507e-4,0.0038160681549305724,0.03122574663968536,0.0024105455556038464,1132496,iscs,0,50,65,2,234,5,male_iscs,England
70,male,4.89611837089372e-4,0.006029414901476982,0.04346876164728839,0.0030246966403119726,960371,iscs,0,50,70,2,470,5,male_iscs,England
71,male,4.89611837089372e-4,0.006029414901476982,0.04346876164728839,0.0030246966403119726,960371,iscs,0,50,70,2,470,5,male_iscs,England
72,male,4.89611837089372e-4,0.006029414901476982,0.04346876164728839,0.0030246966403119726,960371,iscs,0,50,70,2,470,5,male_iscs,England
73,male,4.89611837089372e-4,0.006029414901476982,0.04346876164728839,0.0030246966403119726,960371,iscs,0,50,70,2,470,5,male_iscs,England
74,male,4.89611837089372e-4,0.006029414901476982,0.04346876164728839,0.0030246966403119726,960371,iscs,0,50,70,2,470,5,male_iscs,England
75,male,0.0011316592531094563,0.008927836155560274,0.057768153847477764,0.0038742790108359996,669146,iscs,0,50,75,3,757,5,male_iscs,England
76,male,0.0011316592531094563,0.008927836155560274,0.057768153847477764,0.0038742790108359996,669146,iscs,0,50,75,3,757,5,male_iscs,England
77,male,0.0011316592531094563,0.008927836155560274,0.057768153847477764,0.0038742790108359996,669146,iscs,0,50,75,3,757,5,male_iscs,England
78,male,0.0011316592531094563,0.008927836155560274,0.057768153847477764,0.0038742790108359996,669146,iscs,0,50,75,3,757,5,male_iscs,England
79,male,0.0011316592531094563,0.008927836155560274,0.057768153847477764,0.0038742790108359996,669146,iscs,0,50,75,3,757,5,male_iscs,England
80,male,0.0030941016794363563,0.012508105493948686,0.07330960384753983,0.005833869707454565,465631,iscs,0,20,80,1,1438,5,male_iscs,England
81,male,0.0030941016794363563,0.012508105493948686,0.07330960384753983,0.005833869707454565,465631,iscs,0,20,80,1,1438,5,male_iscs,England
82,male,0.0030941016794363563,0.012508105493948686,0.07330960384753983,0.005833869707454565,465631,iscs,0,20,80,1,1438,5,male_iscs,England
83,male,0.0030941016794363563,0.012508105493948686,0.07330960384753983,0.005833869707454565,465631,iscs,0,20,80,1,1438,5,male_iscs,England
84,male,0.0030941016794363563,0.012508105493948686,0.07330960384753983,0.005833869707454565,465631,iscs,0,20,80,1,1438,5,male_iscs,England
85,male,0.006859738566099347,0.016052222743317076,0.08887064855336957,0.008890222317477374,253142,iscs,0,20,85,2,1731,5,male_iscs,England
86,male,0.006859738566099347,0.016052222743317076,0.08887064855336957,0.008890222317477374,253142,iscs,0,20,85,2,1731,5,male_iscs,England
87,male,0.006859738566099347,0.016052222743317076,0.08887064855336957,0.008890222317477374,253142,iscs,0,20,85,2,1731,5,male_iscs,England
88,male,0.006859738566099347,0.016052222743317076,0.08887064855336957,0.008890222317477374,253142,iscs,0,20,85,2,1731,5,male_iscs,England
89,male,0.006859738566099347,0.016052222743317076,0.08887064855336957,0.008890222317477374,253142,iscs,0,20,85,2,1731,5,male_iscs,England
90,male,0.011651155731756515,0.019080705968632494,0.10121744807787243,0.01192753079280389,97381,iscs,0,10,90,1,1128,5,male_iscs,England
91,male,0.011651155731756515,0.019080705968632494,0.10121744807787243,0.01192753079280389,97381,iscs,0,10,90,1,1128,5,male_iscs,England
92,male,0.011651155731756515,0.019080705968632494,0.10121744807787243,0.01192753079280389,97381,iscs,0,10,90,1,1128,5,male_iscs,England
93,male,0.011651155731756515,0.019080705968632494,0.10121744807787243,0.01192753079280389,97381,iscs,0,10,90,1,1128,5,male_iscs,England
94,male,0.011651155731756515,0.019080705968632494,0.10121744807787243,0.01192753079280389,97381,iscs,0,10,90,1,1128,5,male_iscs,England
95,male,0.020913534954062982,0.021628446706176217,0.10852354876788713,0.014918368731968851,17188,iscs,0,10,95,1,356,6,male_iscs,England
96,male,0.020913534954062982,0.021628446706176217,0.10852354876788713,0.014918368731968851,17188,iscs,0,10,95,1,356,6,male_iscs,England
97,male,0.020913534954062982,0.021628446706176217,0.10852354876788713,0.014918368731968851,17188,iscs,0,10,95,1,356,6,male_iscs,England
98,male,0.020913534954062982,0.021628446706176217,0.10852354876788713,0.014918368731968851,17188,iscs,0,10,95,1,356,6,male_iscs,England
99,male,0.020913534954062982,0.021628446706176217,0.10852354876788713,0.014918368731968851,17188,iscs,0,10,95,1,356,6,male_iscs,England
100,male,0.020913534954062982,0.021628446706176217,0.10852354876788713,0.014918368731968851,17188,iscs,0,10,95,1,356,6,male_iscs,England
