age,sex,mort,ylds (years lived with disability)_rate_dmt2,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,64941,dmt2,0,10,0,0,0,5,male_dmt2,london
1,male,0,0,0,1e-8,64941,dmt2,0,10,0,0,0,5,male_dmt2,london
2,male,0,0,0,1e-8,64941,dmt2,0,10,0,0,0,5,male_dmt2,london
3,male,0,0,0,1e-8,64941,dmt2,0,10,0,0,0,5,male_dmt2,london
4,male,0,0,0,1e-8,64941,dmt2,0,10,0,0,0,5,male_dmt2,london
5,male,0,0,0,1e-8,61123,dmt2,0,10,5,0,0,5,male_dmt2,london
6,male,0,0,0,1e-8,61123,dmt2,0,10,5,0,0,5,male_dmt2,london
7,male,0,0,0,1e-8,61123,dmt2,0,10,5,0,0,5,male_dmt2,london
8,male,0,0,0,1e-8,61123,dmt2,0,10,5,0,0,5,male_dmt2,london
9,male,0,0,0,1e-8,61123,dmt2,0,10,5,0,0,5,male_dmt2,london
10,male,0,5.197860096637027e-5,0.0010426342820756842,7.913758302701686e-4,52369,dmt2,0,50,10,0,0,5,male_dmt2,london
11,male,0,5.197860096637027e-5,0.0010426342820756842,7.913758302701686e-4,52369,dmt2,0,50,10,0,0,5,male_dmt2,london
12,male,0,5.197860096637027e-5,0.0010426342820756842,7.913758302701686e-4,52369,dmt2,0,50,10,0,0,5,male_dmt2,london
13,male,0,5.197860096637027e-5,0.0010426342820756842,7.913758302701686e-4,52369,dmt2,0,50,10,0,0,5,male_dmt2,london
14,male,0,5.197860096637027e-5,0.0010426342820756842,7.913758302701686e-4,52369,dmt2,0,50,10,0,0,5,male_dmt2,london
15,male,1.0116711801492105e-7,5.602401172039947e-4,0.010664616655313623,0.00323339411675479,49081,dmt2,0,50,15,1,0,5,male_dmt2,london
16,male,1.0116711801492105e-7,5.602401172039947e-4,0.010664616655313623,0.00323339411675479,49081,dmt2,0,50,15,1,0,5,male_dmt2,london
17,male,1.0116711801492105e-7,5.602401172039947e-4,0.010664616655313623,0.00323339411675479,49081,dmt2,0,50,15,1,0,5,male_dmt2,london
18,male,1.0116711801492105e-7,5.602401172039947e-4,0.010664616655313623,0.00323339411675479,49081,dmt2,0,50,15,1,0,5,male_dmt2,london
19,male,1.0116711801492105e-7,5.602401172039947e-4,0.010664616655313623,0.00323339411675479,49081,dmt2,0,50,15,1,0,5,male_dmt2,london
20,male,1.9233719144356684e-7,0.0016435241606241983,0.029415617599089956,0.0034314498491944357,60458,dmt2,0,50,20,1,0,5,male_dmt2,london
21,male,1.9233719144356684e-7,0.0016435241606241983,0.029415617599089956,0.0034314498491944357,60458,dmt2,0,50,20,1,0,5,male_dmt2,london
