age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,5.124361215071501e-7,2.2261049965487306e-5,3.4214898580292e-4,1.1417889674174042e-4,1370518,copd,0,10,0,0,1,5,male_copd,England
1,male,5.124361215071501e-7,2.2261049965487306e-5,3.4214898580292e-4,1.1417889674174042e-4,1370518,copd,0,10,0,0,1,5,male_copd,England
2,male,5.124361215071501e-7,2.2261049965487306e-5,3.4214898580292e-4,1.1417889674174042e-4,1370518,copd,0,10,0,0,1,5,male_copd,England
3,male,5.124361215071501e-7,2.2261049965487306e-5,3.4214898580292e-4,1.1417889674174042e-4,1370518,copd,0,10,0,0,1,5,male_copd,England
4,male,5.124361215071501e-7,2.2261049965487306e-5,3.4214898580292e-4,1.1417889674174042e-4,1370518,copd,0,10,0,0,1,5,male_copd,England
5,male,1.599489561624162e-7,6.865696412229871e-5,0.0010745315308087985,1.4505938414843174e-4,1427100,copd,0,10,5,0,0,5,male_copd,England
6,male,1.599489561624162e-7,6.865696412229871e-5,0.0010745315308087985,1.4505938414843174e-4,1427100,copd,0,10,5,0,0,5,male_copd,England
7,male,1.599489561624162e-7,6.865696412229871e-5,0.0010745315308087985,1.4505938414843174e-4,1427100,copd,0,10,5,0,0,5,male_copd,England
8,male,1.599489561624162e-7,6.865696412229871e-5,0.0010745315308087985,1.4505938414843174e-4,1427100,copd,0,10,5,0,0,5,male_copd,England
9,male,1.599489561624162e-7,6.865696412229871e-5,0.0010745315308087985,1.4505938414843174e-4,1427100,copd,0,10,5,0,0,5,male_copd,England
10,male,1.8252336122519929e-7,1.2565577619664173e-4,0.00202061926016223,2.7413835106206315e-4,1314525,copd,0,50,10,0,0,5,male_copd,England
11,male,1.8252336122519929e-7,1.2565577619664173e-4,0.00202061926016223,2.7413835106206315e-4,1314525,copd,0,50,10,0,0,5,male_copd,England
12,male,1.8252336122519929e-7,1.2565577619664173e-4,0.00202061926016223,2.7413835106206315e-4,1314525,copd,0,50,10,0,0,5,male_copd,England
13,male,1.8252336122519929e-7,1.2565577619664173e-4,0.00202061926016223,2.7413835106206315e-4,1314525,copd,0,50,10,0,0,5,male_copd,England
14,male,1.8252336122519929e-7,1.2565577619664173e-4,0.00202061926016223,2.7413835106206315e-4,1314525,copd,0,50,10,0,0,5,male_copd,England
15,male,5.876698291892796e-7,2.464109168197618e-4,0.004027412976766225,5.287817993592689e-4,1297063,copd,0,50,15,0,1,5,male_copd,England
16,male,5.876698291892796e-7,2.464109168197618e-4,0.004027412976766225,5.287817993592689e-4,1297063,copd,0,50,15,0,1,5,male_copd,England
