age,sex,mort,ylds (years lived with disability)_rate_stmc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
45,male,3.935515176421078e-5,3.2238319155641374e-5,3.0206530041140817e-4,8.827942402134665e-5,19328,stmc,0,50,45,0,1,5,male_stmc,westmidlands
46,male,3.935515176421078e-5,3.2238319155641374e-5,3.0206530041140817e-4,8.827942402134665e-5,19328,stmc,0,50,45,0,1,5,male_stmc,westmidlands
47,male,3.935515176421078e-5,3.2238319155641374e-5,3.0206530041140817e-4,8.827942402134665e-5,19328,stmc,0,50,45,0,1,5,male_stmc,westmidlands
48,male,3.935515176421078e-5,3.2238319155641374e-5,3.0206530041140817e-4,8.827942402134665e-5,19328,stmc,0,50,45,0,1,5,male_stmc,westmidlands
49,male,3.935515176421078e-5,3.2238319155641374e-5,3.0206530041140817e-4,8.827942402134665e-5,19328,stmc,0,50,45,0,1,5,male_stmc,westmidlands
50,male,7.06458157992624e-5,5.412675313051791e-5,4.99190494310354e-4,1.5074647339077644e-4,18342,stmc,0,50,50,0,1,5,male_stmc,westmidlands
51,male,7.06458157992624e-5,5.412675313051791e-5,4.99190494310354e-4,1.5074647339077644e-4,18342,stmc,0,50,50,0,1,5,male_stmc,westmidlands
52,male,7.06458157992624e-5,5.412675313051791e-5,4.99190494310354e-4,1.5074647339077644e-4,18342,stmc,0,50,50,0,1,5,male_stmc,westmidlands
53,male,7.06458157992624e-5,5.412675313051791e-5,4.99190494310354e-4,1.5074647339077644e-4,18342,stmc,0,50,50,0,1,5,male_stmc,westmidlands
54,male,7.06458157992624e-5,5.412675313051791e-5,4.99190494310354e-4,1.5074647339077644e-4,18342,stmc,0,50,50,0,1,5,male_stmc,westmidlands
55,male,1.1782012266767103e-4,7.950432659118274e-5,7.092914912724567e-4,2.2835716264365266e-4,15863,stmc,0,50,55,0,2,5,male_stmc,westmidlands
56,male,1.1782012266767103e-4,7.950432659118274e-5,7.092914912724567e-4,2.2835716264365266e-4,15863,stmc,0,50,55,0,2,5,male_stmc,westmidlands
57,male,1.1782012266767103e-4,7.950432659118274e-5,7.092914912724567e-4,2.2835716264365266e-4,15863,stmc,0,50,55,0,2,5,male_stmc,westmidlands
58,male,1.1782012266767103e-4,7.950432659118274e-5,7.092914912724567e-4,2.2835716264365266e-4,15863,stmc,0,50,55,0,2,5,male_stmc,westmidlands
59,male,1.1782012266767103e-4,7.950432659118274e-5,7.092914912724567e-4,2.2835716264365266e-4,15863,stmc,0,50,55,0,2,5,male_stmc,westmidlands
60,male,2.1568833851327236e-4,1.2348529329530783e-4,0.0010880527694491907,3.827516010173149e-4,13427,stmc,0,50,60,0,3,5,male_stmc,westmidlands
61,male,2.1568833851327236e-4,1.2348529329530783e-4,0.0010880527694491907,3.827516010173149e-4,13427,stmc,0,50,60,0,3,5,male_stmc,westmidlands
62,male,2.1568833851327236e-4,1.2348529329530783e-4,0.0010880527694491907,3.827516010173149e-4,13427,stmc,0,50,60,0,3,5,male_stmc,westmidlands
63,male,2.1568833851327236e-4,1.2348529329530783e-4,0.0010880527694491907,3.827516010173149e-4,13427,stmc,0,50,60,0,3,5,male_stmc,westmidlands
64,male,2.1568833851327236e-4,1.2348529329530783e-4,0.0010880527694491907,3.827516010173149e-4,13427,stmc,0,50,60,0,3,5,male_stmc,westmidlands
