age,sex,mort,ylds (years lived with disability)_rate_carc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,35979,carc,0,10,0,0,0,5,male_carc,West Midlands
1,male,0,0,0,1e-8,35979,carc,0,10,0,0,0,5,male_carc,West Midlands
2,male,0,0,0,1e-8,35979,carc,0,10,0,0,0,5,male_carc,West Midlands
3,male,0,0,0,1e-8,35979,carc,0,10,0,0,0,5,male_carc,West Midlands
4,male,0,0,0,1e-8,35979,carc,0,10,0,0,0,5,male_carc,West Midlands
5,male,0,0,0,1e-8,38768,carc,0,10,5,0,0,5,male_carc,West Midlands
6,male,0,0,0,1e-8,38768,carc,0,10,5,0,0,5,male_carc,West Midlands
7,male,0,0,0,1e-8,38768,carc,0,10,5,0,0,5,male_carc,West Midlands
8,male,0,0,0,1e-8,38768,carc,0,10,5,0,0,5,male_carc,West Midlands
9,male,0,0,0,1e-8,38768,carc,0,10,5,0,0,5,male_carc,West Midlands
10,male,0,0,0,1e-8,36298,carc,0,50,10,0,0,5,male_carc,West Midlands
11,male,0,0,0,1e-8,36298,carc,0,50,10,0,0,5,male_carc,West Midlands
12,male,0,0,0,1e-8,36298,carc,0,50,10,0,0,5,male_carc,West Midlands
13,male,0,0,0,1e-8,36298,carc,0,50,10,0,0,5,male_carc,West Midlands
14,male,0,0,0,1e-8,36298,carc,0,50,10,0,0,5,male_carc,West Midlands
15,male,4.341030547068231e-7,1.5763131240481873e-6,1.4113785970785405e-5,2.0364916692694595e-6,35985,carc,0,50,15,0,0,5,male_carc,West Midlands
16,male,4.341030547068231e-7,1.5763131240481873e-6,1.4113785970785405e-5,2.0364916692694595e-6,35985,carc,0,50,15,0,0,5,male_carc,West Midlands
17,male,4.341030547068231e-7,1.5763131240481873e-6,1.4113785970785405e-5,2.0364916692694595e-6,35985,carc,0,50,15,0,0,5,male_carc,West Midlands
18,male,4.341030547068231e-7,1.5763131240481873e-6,1.4113785970785405e-5,2.0364916692694595e-6,35985,carc,0,50,15,0,0,5,male_carc,West Midlands
19,male,4.341030547068231e-7,1.5763131240481873e-6,1.4113785970785405e-5,2.0364916692694595e-6,35985,carc,0,50,15,0,0,5,male_carc,West Midlands
20,male,1.574972421780769e-6,6.5657453977863396e-6,6.115261260793396e-5,8.640074401373282e-6,38125,carc,0,50,20,0,0,5,male_carc,West Midlands
21,male,1.574972421780769e-6,6.5657453977863396e-6,6.115261260793396e-5,8.640074401373282e-6,38125,carc,0,50,20,0,0,5,male_carc,West Midlands
22,male,1.574972421780769e-6,6.5657453977863396e-6,6.115261260793396e-5,8.640074401373282e-6,38125,carc,0,50,20,0,0,5,male_carc,West Midlands
23,male,1.574972421780769e-6,6.5657453977863396e-6,6.115261260793396e-5,8.640074401373282e-6,38125,carc,0,50,20,0,0,5,male_carc,West Midlands
24,male,1.574972421780769e-6,6.5657453977863396e-6,6.115261260793396e-5,8.640074401373282e-6,38125,carc,0,50,20,0,0,5,male_carc,West Midlands
25,male,4.33360326939373e-6,1.7861028685104294e-5,1.7475419645662457e-4,2.4723002765728737e-5,40740,carc,0,50,25,0,0,5,male_carc,West Midlands
26,male,4.33360326939373e-6,1.7861028685104294e-5,1.7475419645662457e-4,2.4723002765728737e-5,40740,carc,0,50,25,0,0,5,male_carc,West Midlands
27,male,4.33360326939373e-6,1.7861028685104294e-5,1.7475419645662457e-4,2.4723002765728737e-5,40740,carc,0,50,25,0,0,5,male_carc,West Midlands
28,male,4.33360326939373e-6,1.7861028685104294e-5,1.7475419645662457e-4,2.4723002765728737e-5,40740,carc,0,50,25,0,0,5,male_carc,West Midlands
29,male,4.33360326939373e-6,1.7861028685104294e-5,1.7475419645662457e-4,2.4723002765728737e-5,40740,carc,0,50,25,0,0,5,male_carc,West Midlands
30,male,1.4542180032974447e-5,5.3211935256139037e-5,5.615097806188242e-4,8.055616305177249e-5,39996,carc,0,50,30,0,1,5,male_carc,West Midlands
31,male,1.4542180032974447e-5,5.3211935256139037e-5,5.615097806188242e-4,8.055616305177249e-5,39996,carc,0,50,30,0,1,5,male_carc,West Midlands
32,male,1.4542180032974447e-5,5.3211935256139037e-5,5.615097806188242e-4,8.055616305177249e-5,39996,carc,0,50,30,0,1,5,male_carc,West Midlands
33,male,1.4542180032974447e-5,5.3211935256139037e-5,5.615097806188242e-4,8.055616305177249e-5,39996,carc,0,50,30,0,1,5,male_carc,West Midlands
34,male,1.4542180032974447e-5,5.3211935256139037e-5,5.615097806188242e-4,8.055616305177249e-5,39996,carc,0,50,30,0,1,5,male_carc,West Midlands
35,male,2.163545073371093e-5,7.067106881128545e-5,7.761888756246582e-4,1.1040446062145826e-4,37672,carc,0,50,35,0,1,5,male_carc,West Midlands
36,male,2.163545073371093e-5,7.067106881128545e-5,7.761888756246582e-4,1.1040446062145826e-4,37672,carc,0,50,35,0,1,5,male_carc,West Midlands
37,male,2.163545073371093e-5,7.067106881128545e-5,7.761888756246582e-4,1.1040446062145826e-4,37672,carc,0,50,35,0,1,5,male_carc,West Midlands
38,male,2.163545073371093e-5,7.067106881128545e-5,7.761888756246582e-4,1.1040446062145826e-4,37672,carc,0,50,35,0,1,5,male_carc,West Midlands
39,male,2.163545073371093e-5,7.067106881128545e-5,7.761888756246582e-4,1.1040446062145826e-4,37672,carc,0,50,35,0,1,5,male_carc,West Midlands
40,male,4.2978955336400964e-5,1.2518742026750436e-4,0.0014064984661768696,2.0015273309068008e-4,35953,carc,0,50,40,0,2,5,male_carc,West Midlands
41,male,4.2978955336400964e-5,1.2518742026750436e-4,0.0014064984661768696,2.0015273309068008e-4,35953,carc,0,50,40,0,2,5,male_carc,West Midlands
42,male,4.2978955336400964e-5,1.2518742026750436e-4,0.0014064984661768696,2.0015273309068008e-4,35953,carc,0,50,40,0,2,5,male_carc,West Midlands
43,male,4.2978955336400964e-5,1.2518742026750436e-4,0.0014064984661768696,2.0015273309068008e-4,35953,carc,0,50,40,0,2,5,male_carc,West Midlands
44,male,4.2978955336400964e-5,1.2518742026750436e-4,0.0014064984661768696,2.0015273309068008e-4,35953,carc,0,50,40,0,2,5,male_carc,West Midlands
45,male,8.452430329378541e-5,1.8643031842528613e-4,0.0021241078734285886,3.1328827019901713e-4,40917,carc,0,50,45,0,3,5,male_carc,West Midlands
46,male,8.452430329378541e-5,1.8643031842528613e-4,0.0021241078734285886,3.1328827019901713e-4,40917,carc,0,50,45,0,3,5,male_carc,West Midlands
