age,sex,mort,ylds (years lived with disability)_rate_brsc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,185455,brsc,0,10,0,0,0,5,female_brsc,Greater London
1,female,0,0,0,1e-8,185455,brsc,0,10,0,0,0,5,female_brsc,Greater London
2,female,0,0,0,1e-8,185455,brsc,0,10,0,0,0,5,female_brsc,Greater London
3,female,0,0,0,1e-8,185455,brsc,0,10,0,0,0,5,female_brsc,Greater London
4,female,0,0,0,1e-8,185455,brsc,0,10,0,0,0,5,female_brsc,Greater London
5,female,0,0,0,1e-8,175468,brsc,0,10,5,0,0,5,female_brsc,Greater London
6,female,0,0,0,1e-8,175468,brsc,0,10,5,0,0,5,female_brsc,Greater London
7,female,0,0,0,1e-8,175468,brsc,0,10,5,0,0,5,female_brsc,Greater London
8,female,0,0,0,1e-8,175468,brsc,0,10,5,0,0,5,female_brsc,Greater London
9,female,0,0,0,1e-8,175468,brsc,0,10,5,0,0,5,female_brsc,Greater London
10,female,0,0,0,1e-8,150695,brsc,0,50,10,0,0,5,female_brsc,Greater London
11,female,0,0,0,1e-8,150695,brsc,0,50,10,0,0,5,female_brsc,Greater London
12,female,0,0,0,1e-8,150695,brsc,0,50,10,0,0,5,female_brsc,Greater London
13,female,0,0,0,1e-8,150695,brsc,0,50,10,0,0,5,female_brsc,Greater London
14,female,0,0,0,1e-8,150695,brsc,0,50,10,0,0,5,female_brsc,Greater London
15,female,1.5118894161190003e-7,1.7257158754132292e-6,2.166204409545437e-5,2.1006272315563753e-6,141648,brsc,0,50,15,0,0,5,female_brsc,Greater London
16,female,1.5118894161190003e-7,1.7257158754132292e-6,2.166204409545437e-5,2.1006272315563753e-6,141648,brsc,0,50,15,0,0,5,female_brsc,Greater London
17,female,1.5118894161190003e-7,1.7257158754132292e-6,2.166204409545437e-5,2.1006272315563753e-6,141648,brsc,0,50,15,0,0,5,female_brsc,Greater London
18,female,1.5118894161190003e-7,1.7257158754132292e-6,2.166204409545437e-5,2.1006272315563753e-6,141648,brsc,0,50,15,0,0,5,female_brsc,Greater London
19,female,1.5118894161190003e-7,1.7257158754132292e-6,2.166204409545437e-5,2.1006272315563753e-6,141648,brsc,0,50,15,0,0,5,female_brsc,Greater London
20,female,8.142440683917463e-7,1.0744712714869228e-5,1.304800807794125e-4,1.3149575819840759e-5,182368,brsc,0,50,20,0,0,5,female_brsc,Greater London
21,female,8.142440683917463e-7,1.0744712714869228e-5,1.304800807794125e-4,1.3149575819840759e-5,182368,brsc,0,50,20,0,0,5,female_brsc,Greater London
22,female,8.142440683917463e-7,1.0744712714869228e-5,1.304800807794125e-4,1.3149575819840759e-5,182368,brsc,0,50,20,0,0,5,female_brsc,Greater London
23,female,8.142440683917463e-7,1.0744712714869228e-5,1.304800807794125e-4,1.3149575819840759e-5,182368,brsc,0,50,20,0,0,5,female_brsc,Greater London
24,female,8.142440683917463e-7,1.0744712714869228e-5,1.304800807794125e-4,1.3149575819840759e-5,182368,brsc,0,50,20,0,0,5,female_brsc,Greater London
25,female,5.098678981434502e-6,7.057506637314661e-5,8.335545527854548e-4,9.341134145196584e-5,250647,brsc,0,50,25,0,1,5,female_brsc,Greater London
26,female,5.098678981434502e-6,7.057506637314661e-5,8.335545527854548e-4,9.341134145196584e-5,250647,brsc,0,50,25,0,1,5,female_brsc,Greater London
27,female,5.098678981434502e-6,7.057506637314661e-5,8.335545527854548e-4,9.341134145196584e-5,250647,brsc,0,50,25,0,1,5,female_brsc,Greater London
28,female,5.098678981434502e-6,7.057506637314661e-5,8.335545527854548e-4,9.341134145196584e-5,250647,brsc,0,50,25,0,1,5,female_brsc,Greater London
29,female,5.098678981434502e-6,7.057506637314661e-5,8.335545527854548e-4,9.341134145196584e-5,250647,brsc,0,50,25,0,1,5,female_brsc,Greater London
30,female,2.062143886413741e-5,1.7855734064407873e-4,0.0021351484589641387,2.4316954095389954e-4,263972,brsc,0,50,30,0,5,5,female_brsc,Greater London
31,female,2.062143886413741e-5,1.7855734064407873e-4,0.0021351484589641387,2.4316954095389954e-4,263972,brsc,0,50,30,0,5,5,female_brsc,Greater London
32,female,2.062143886413741e-5,1.7855734064407873e-4,0.0021351484589641387,2.4316954095389954e-4,263972,brsc,0,50,30,0,5,5,female_brsc,Greater London
33,female,2.062143886413741e-5,1.7855734064407873e-4,0.0021351484589641387,2.4316954095389954e-4,263972,brsc,0,50,30,0,5,5,female_brsc,Greater London
34,female,2.062143886413741e-5,1.7855734064407873e-4,0.0021351484589641387,2.4316954095389954e-4,263972,brsc,0,50,30,0,5,5,female_brsc,Greater London
35,female,5.3537733370717655e-5,3.777530336409395e-4,0.004673336142468318,5.273098824280386e-4,237491,brsc,0,50,35,0,13,5,female_brsc,Greater London
36,female,5.3537733370717655e-5,3.777530336409395e-4,0.004673336142468318,5.273098824280386e-4,237491,brsc,0,50,35,0,13,5,female_brsc,Greater London
37,female,5.3537733370717655e-5,3.777530336409395e-4,0.004673336142468318,5.273098824280386e-4,237491,brsc,0,50,35,0,13,5,female_brsc,Greater London
38,female,5.3537733370717655e-5,3.777530336409395e-4,0.004673336142468318,5.273098824280386e-4,237491,brsc,0,50,35,0,13,5,female_brsc,Greater London
39,female,5.3537733370717655e-5,3.777530336409395e-4,0.004673336142468318,5.273098824280386e-4,237491,brsc,0,50,35,0,13,5,female_brsc,Greater London
40,female,1.287769477043746e-4,8.638631992381394e-4,0.010803171413477142,0.0012101903199395528,189048,brsc,0,50,40,1,24,5,female_brsc,Greater London
41,female,1.287769477043746e-4,8.638631992381394e-4,0.010803171413477142,0.0012101903199395528,189048,brsc,0,50,40,1,24,5,female_brsc,Greater London
42,female,1.287769477043746e-4,8.638631992381394e-4,0.010803171413477142,0.0012101903199395528,189048,brsc,0,50,40,1,24,5,female_brsc,Greater London
43,female,1.287769477043746e-4,8.638631992381394e-4,0.010803171413477142,0.0012101903199395528,189048,brsc,0,50,40,1,24,5,female_brsc,Greater London
44,female,1.287769477043746e-4,8.638631992381394e-4,0.010803171413477142,0.0012101903199395528,189048,brsc,0,50,40,1,24,5,female_brsc,Greater London
45,female,2.3306561857172563e-4,0.0014370568051658495,0.018150684507387643,0.001998915268787794,178212,brsc,0,50,45,1,42,5,female_brsc,Greater London
46,female,2.3306561857172563e-4,0.0014370568051658495,0.018150684507387643,0.001998915268787794,178212,brsc,0,50,45,1,42,5,female_brsc,Greater London
47,female,2.3306561857172563e-4,0.0014370568051658495,0.018150684507387643,0.001998915268787794,178212,brsc,0,50,45,1,42,5,female_brsc,Greater London
48,female,2.3306561857172563e-4,0.0014370568051658495,0.018150684507387643,0.001998915268787794,178212,brsc,0,50,45,1,42,5,female_brsc,Greater London
49,female,2.3306561857172563e-4,0.0014370568051658495,0.018150684507387643,0.001998915268787794,178212,brsc,0,50,45,1,42,5,female_brsc,Greater London
50,female,3.618803352537592e-4,0.0018243558227315632,0.023498542612748422,0.002528123998642309,165893,brsc,0,50,50,1,60,5,female_brsc,Greater London
51,female,3.618803352537592e-4,0.0018243558227315632,0.023498542612748422,0.002528123998642309,165893,brsc,0,50,50,1,60,5,female_brsc,Greater London
52,female,3.618803352537592e-4,0.0018243558227315632,0.023498542612748422,0.002528123998642309,165893,brsc,0,50,50,1,60,5,female_brsc,Greater London
53,female,3.618803352537592e-4,0.0018243558227315632,0.023498542612748422,0.002528123998642309,165893,brsc,0,50,50,1,60,5,female_brsc,Greater London
54,female,3.618803352537592e-4,0.0018243558227315632,0.023498542612748422,0.002528123998642309,165893,brsc,0,50,50,1,60,5,female_brsc,Greater London
55,female,4.5924297786119713e-4,0.002018231365320531,0.026755030804045534,0.002737766209391648,136890,brsc,0,50,55,1,63,5,female_brsc,Greater London
56,female,4.5924297786119713e-4,0.002018231365320531,0.026755030804045534,0.002737766209391648,136890,brsc,0,50,55,1,63,5,female_brsc,Greater London
57,female,4.5924297786119713e-4,0.002018231365320531,0.026755030804045534,0.002737766209391648,136890,brsc,0,50,55,1,63,5,female_brsc,Greater London
58,female,4.5924297786119713e-4,0.002018231365320531,0.026755030804045534,0.002737766209391648,136890,brsc,0,50,55,1,63,5,female_brsc,Greater London
59,female,4.5924297786119713e-4,0.002018231365320531,0.026755030804045534,0.002737766209391648,136890,brsc,0,50,55,1,63,5,female_brsc,Greater London
60,female,5.114787157010623e-4,0.0022223543357162636,0.030127257137698114,0.00292642496340905,109533,brsc,0,50,60,2,56,5,female_brsc,Greater London
61,female,5.114787157010623e-4,0.0022223543357162636,0.030127257137698114,0.00292642496340905,109533,brsc,0,50,60,2,56,5,female_brsc,Greater London
62,female,5.114787157010623e-4,0.0022223543357162636,0.030127257137698114,0.00292642496340905,109533,brsc,0,50,60,2,56,5,female_brsc,Greater London
63,female,5.114787157010623e-4,0.0022223543357162636,0.030127257137698114,0.00292642496340905,109533,brsc,0,50,60,2,56,5,female_brsc,Greater London
64,female,5.114787157010623e-4,0.0022223543357162636,0.030127257137698114,0.00292642496340905,109533,brsc,0,50,60,2,56,5,female_brsc,Greater London
65,female,6.874946024239263e-4,0.00259178203269362,0.0352622108920619,0.0034414244468785305,93469,brsc,0,50,65,2,64,5,female_brsc,Greater London
66,female,6.874946024239263e-4,0.00259178203269362,0.0352622108920619,0.0034414244468785305,93469,brsc,0,50,65,2,64,5,female_brsc,Greater London
67,female,6.874946024239263e-4,0.00259178203269362,0.0352622108920619,0.0034414244468785305,93469,brsc,0,50,65,2,64,5,female_brsc,Greater London
68,female,6.874946024239263e-4,0.00259178203269362,0.0352622108920619,0.0034414244468785305,93469,brsc,0,50,65,2,64,5,female_brsc,Greater London
69,female,6.874946024239263e-4,0.00259178203269362,0.0352622108920619,0.0034414244468785305,93469,brsc,0,50,65,2,64,5,female_brsc,Greater London
70,female,8.599351656126873e-4,0.0026141504664870577,0.0355138204342185,0.003477102164853861,78154,brsc,0,50,70,2,67,5,female_brsc,Greater London
71,female,8.599351656126873e-4,0.0026141504664870577,0.0355138204342185,0.003477102164853861,78154,brsc,0,50,70,2,67,5,female_brsc,Greater London
72,female,8.599351656126873e-4,0.0026141504664870577,0.0355138204342185,0.003477102164853861,78154,brsc,0,50,70,2,67,5,female_brsc,Greater London
73,female,8.599351656126873e-4,0.0026141504664870577,0.0355138204342185,0.003477102164853861,78154,brsc,0,50,70,2,67,5,female_brsc,Greater London
74,female,8.599351656126873e-4,0.0026141504664870577,0.0355138204342185,0.003477102164853861,78154,brsc,0,50,70,2,67,5,female_brsc,Greater London
75,female,0.0011705587736720602,0.002886036550039621,0.038143674522563724,0.0038686044486166906,59878,brsc,0,50,75,2,70,5,female_brsc,Greater London
76,female,0.0011705587736720602,0.002886036550039621,0.038143674522563724,0.0038686044486166906,59878,brsc,0,50,75,2,70,5,female_brsc,Greater London
77,female,0.0011705587736720602,0.002886036550039621,0.038143674522563724,0.0038686044486166906,59878,brsc,0,50,75,2,70,5,female_brsc,Greater London
78,female,0.0011705587736720602,0.002886036550039621,0.038143674522563724,0.0038686044486166906,59878,brsc,0,50,75,2,70,5,female_brsc,Greater London
79,female,0.0011705587736720602,0.002886036550039621,0.038143674522563724,0.0038686044486166906,59878,brsc,0,50,75,2,70,5,female_brsc,Greater London
80,female,0.0016839690465149635,0.0027499692414651136,0.035500379200511994,0.0038622392541934037,46034,brsc,0,20,80,1,77,5,female_brsc,Greater London
81,female,0.0016839690465149635,0.0027499692414651136,0.035500379200511994,0.0038622392541934037,46034,brsc,0,20,80,1,77,5,female_brsc,Greater London
82,female,0.0016839690465149635,0.0027499692414651136,0.035500379200511994,0.0038622392541934037,46034,brsc,0,20,80,1,77,5,female_brsc,Greater London
83,female,0.0016839690465149635,0.0027499692414651136,0.035500379200511994,0.0038622392541934037,46034,brsc,0,20,80,1,77,5,female_brsc,Greater London
84,female,0.0016839690465149635,0.0027499692414651136,0.035500379200511994,0.0038622392541934037,46034,brsc,0,20,80,1,77,5,female_brsc,Greater London
85,female,0.0026607956998288295,0.004070760794772209,0.04596087109654646,0.00609582945749029,30376,brsc,0,20,85,1,81,5,female_brsc,Greater London
86,female,0.0026607956998288295,0.004070760794772209,0.04596087109654646,0.00609582945749029,30376,brsc,0,20,85,1,81,5,female_brsc,Greater London
87,female,0.0026607956998288295,0.004070760794772209,0.04596087109654646,0.00609582945749029,30376,brsc,0,20,85,1,81,5,female_brsc,Greater London
88,female,0.0026607956998288295,0.004070760794772209,0.04596087109654646,0.00609582945749029,30376,brsc,0,20,85,1,81,5,female_brsc,Greater London
89,female,0.0026607956998288295,0.004070760794772209,0.04596087109654646,0.00609582945749029,30376,brsc,0,20,85,1,81,5,female_brsc,Greater London
90,female,0.003661915405079446,0.005305293052868922,0.05333028874633911,0.008410170147327341,15340,brsc,0,10,90,1,56,5,female_brsc,Greater London
91,female,0.003661915405079446,0.005305293052868922,0.05333028874633911,0.008410170147327341,15340,brsc,0,10,90,1,56,5,female_brsc,Greater London
92,female,0.003661915405079446,0.005305293052868922,0.05333028874633911,0.008410170147327341,15340,brsc,0,10,90,1,56,5,female_brsc,Greater London
93,female,0.003661915405079446,0.005305293052868922,0.05333028874633911,0.008410170147327341,15340,brsc,0,10,90,1,56,5,female_brsc,Greater London
94,female,0.003661915405079446,0.005305293052868922,0.05333028874633911,0.008410170147327341,15340,brsc,0,10,90,1,56,5,female_brsc,Greater London
