age,sex,mort,ylds (years lived with disability)_rate_tbalc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,64941,tbalc,0,10,0,0,0,5,male_tbalc,london
1,male,0,0,0,1e-8,64941,tbalc,0,10,0,0,0,5,male_tbalc,london
2,male,0,0,0,1e-8,64941,tbalc,0,10,0,0,0,5,male_tbalc,london
3,male,0,0,0,1e-8,64941,tbalc,0,10,0,0,0,5,male_tbalc,london
4,male,0,0,0,1e-8,64941,tbalc,0,10,0,0,0,5,male_tbalc,london
5,male,0,0,0,1e-8,61123,tbalc,0,10,5,0,0,5,male_tbalc,london
6,male,0,0,0,1e-8,61123,tbalc,0,10,5,0,0,5,male_tbalc,london
7,male,0,0,0,1e-8,61123,tbalc,0,10,5,0,0,5,male_tbalc,london
8,male,0,0,0,1e-8,61123,tbalc,0,10,5,0,0,5,male_tbalc,london
9,male,0,0,0,1e-8,61123,tbalc,0,10,5,0,0,5,male_tbalc,london
10,male,0,0,0,1e-8,52369,tbalc,0,50,10,0,0,5,male_tbalc,london
11,male,0,0,0,1e-8,52369,tbalc,0,50,10,0,0,5,male_tbalc,london
12,male,0,0,0,1e-8,52369,tbalc,0,50,10,0,0,5,male_tbalc,london
13,male,0,0,0,1e-8,52369,tbalc,0,50,10,0,0,5,male_tbalc,london
14,male,0,0,0,1e-8,52369,tbalc,0,50,10,0,0,5,male_tbalc,london
15,male,1.3369899235743984e-7,4.959248477292324e-8,2.425023320577934e-7,1.856572408560779e-7,49081,tbalc,0,50,15,0,0,5,male_tbalc,london
16,male,1.3369899235743984e-7,4.959248477292324e-8,2.425023320577934e-7,1.856572408560779e-7,49081,tbalc,0,50,15,0,0,5,male_tbalc,london
17,male,1.3369899235743984e-7,4.959248477292324e-8,2.425023320577934e-7,1.856572408560779e-7,49081,tbalc,0,50,15,0,0,5,male_tbalc,london
18,male,1.3369899235743984e-7,4.959248477292324e-8,2.425023320577934e-7,1.856572408560779e-7,49081,tbalc,0,50,15,0,0,5,male_tbalc,london
19,male,1.3369899235743984e-7,4.959248477292324e-8,2.425023320577934e-7,1.856572408560779e-7,49081,tbalc,0,50,15,0,0,5,male_tbalc,london
20,male,4.775171205096141e-7,2.2496739934273968e-7,1.3778325567497448e-6,7.718868328376596e-7,60458,tbalc,0,50,20,0,0,5,male_tbalc,london
21,male,4.775171205096141e-7,2.2496739934273968e-7,1.3778325567497448e-6,7.718868328376596e-7,60458,tbalc,0,50,20,0,0,5,male_tbalc,london
22,male,4.775171205096141e-7,2.2496739934273968e-7,1.3778325567497448e-6,7.718868328376596e-7,60458,tbalc,0,50,20,0,0,5,male_tbalc,london
23,male,4.775171205096141e-7,2.2496739934273968e-7,1.3778325567497448e-6,7.718868328376596e-7,60458,tbalc,0,50,20,0,0,5,male_tbalc,london
24,male,4.775171205096141e-7,2.2496739934273968e-7,1.3778325567497448e-6,7.718868328376596e-7,60458,tbalc,0,50,20,0,0,5,male_tbalc,london
25,male,9.165146462625561e-7,5.143274372657885e-7,3.3886590004533373e-6,1.7052174229547462e-6,82579,tbalc,0,50,25,0,0,5,male_tbalc,london
26,male,9.165146462625561e-7,5.143274372657885e-7,3.3886590004533373e-6,1.7052174229547462e-6,82579,tbalc,0,50,25,0,0,5,male_tbalc,london
27,male,9.165146462625561e-7,5.143274372657885e-7,3.3886590004533373e-6,1.7052174229547462e-6,82579,tbalc,0,50,25,0,0,5,male_tbalc,london
28,male,9.165146462625561e-7,5.143274372657885e-7,3.3886590004533373e-6,1.7052174229547462e-6,82579,tbalc,0,50,25,0,0,5,male_tbalc,london
29,male,9.165146462625561e-7,5.143274372657885e-7,3.3886590004533373e-6,1.7052174229547462e-6,82579,tbalc,0,50,25,0,0,5,male_tbalc,london
30,male,3.1529332648333803e-6,1.5256935211116287e-6,9.072409699096452e-6,5.303233987016448e-6,89123,tbalc,0,50,30,0,0,5,male_tbalc,london
31,male,3.1529332648333803e-6,1.5256935211116287e-6,9.072409699096452e-6,5.303233987016448e-6,89123,tbalc,0,50,30,0,0,5,male_tbalc,london
32,male,3.1529332648333803e-6,1.5256935211116287e-6,9.072409699096452e-6,5.303233987016448e-6,89123,tbalc,0,50,30,0,0,5,male_tbalc,london
33,male,3.1529332648333803e-6,1.5256935211116287e-6,9.072409699096452e-6,5.303233987016448e-6,89123,tbalc,0,50,30,0,0,5,male_tbalc,london
34,male,3.1529332648333803e-6,1.5256935211116287e-6,9.072409699096452e-6,5.303233987016448e-6,89123,tbalc,0,50,30,0,0,5,male_tbalc,london
35,male,1.0603075523954125e-5,4.513704486290384e-6,2.66092013887424e-5,1.5751885623643735e-5,79099,tbalc,0,50,35,0,1,5,male_tbalc,london
36,male,1.0603075523954125e-5,4.513704486290384e-6,2.66092013887424e-5,1.5751885623643735e-5,79099,tbalc,0,50,35,0,1,5,male_tbalc,london
37,male,1.0603075523954125e-5,4.513704486290384e-6,2.66092013887424e-5,1.5751885623643735e-5,79099,tbalc,0,50,35,0,1,5,male_tbalc,london
