age,sex,mort,ylds (years lived with disability)_rate_ishd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,14830,ishd,0,10,0,0,0,5,female_ishd,leeds
1,female,0,0,0,1e-8,14830,ishd,0,10,0,0,0,5,female_ishd,leeds
2,female,0,0,0,1e-8,14830,ishd,0,10,0,0,0,5,female_ishd,leeds
3,female,0,0,0,1e-8,14830,ishd,0,10,0,0,0,5,female_ishd,leeds
4,female,0,0,0,1e-8,14830,ishd,0,10,0,0,0,5,female_ishd,leeds
5,female,0,0,0,1e-8,15480,ishd,0,10,5,0,0,5,female_ishd,leeds
6,female,0,0,0,1e-8,15480,ishd,0,10,5,0,0,5,female_ishd,leeds
7,female,0,0,0,1e-8,15480,ishd,0,10,5,0,0,5,female_ishd,leeds
8,female,0,0,0,1e-8,15480,ishd,0,10,5,0,0,5,female_ishd,leeds
9,female,0,0,0,1e-8,15480,ishd,0,10,5,0,0,5,female_ishd,leeds
10,female,0,0,0,1e-8,14032,ishd,0,50,10,0,0,5,female_ishd,leeds
11,female,0,0,0,1e-8,14032,ishd,0,50,10,0,0,5,female_ishd,leeds
12,female,0,0,0,1e-8,14032,ishd,0,50,10,0,0,5,female_ishd,leeds
13,female,0,0,0,1e-8,14032,ishd,0,50,10,0,0,5,female_ishd,leeds
14,female,0,0,0,1e-8,14032,ishd,0,50,10,0,0,5,female_ishd,leeds
15,female,6.765326314298866e-7,4.567351685635485e-6,1.2395134043443687e-4,1.6547758336028534e-5,13771,ishd,0,50,15,0,0,5,female_ishd,leeds
16,female,6.765326314298866e-7,4.567351685635485e-6,1.2395134043443687e-4,1.6547758336028534e-5,13771,ishd,0,50,15,0,0,5,female_ishd,leeds
17,female,6.765326314298866e-7,4.567351685635485e-6,1.2395134043443687e-4,1.6547758336028534e-5,13771,ishd,0,50,15,0,0,5,female_ishd,leeds
18,female,6.765326314298866e-7,4.567351685635485e-6,1.2395134043443687e-4,1.6547758336028534e-5,13771,ishd,0,50,15,0,0,5,female_ishd,leeds
19,female,6.765326314298866e-7,4.567351685635485e-6,1.2395134043443687e-4,1.6547758336028534e-5,13771,ishd,0,50,15,0,0,5,female_ishd,leeds
20,female,1.8673463794879434e-6,2.0110137509378015e-5,4.055603492395598e-4,3.865435640740487e-5,15636,ishd,0,50,20,0,0,5,female_ishd,leeds
21,female,1.8673463794879434e-6,2.0110137509378015e-5,4.055603492395598e-4,3.865435640740487e-5,15636,ishd,0,50,20,0,0,5,female_ishd,leeds
22,female,1.8673463794879434e-6,2.0110137509378015e-5,4.055603492395598e-4,3.865435640740487e-5,15636,ishd,0,50,20,0,0,5,female_ishd,leeds
23,female,1.8673463794879434e-6,2.0110137509378015e-5,4.055603492395598e-4,3.865435640740487e-5,15636,ishd,0,50,20,0,0,5,female_ishd,leeds
24,female,1.8673463794879434e-6,2.0110137509378015e-5,4.055603492395598e-4,3.865435640740487e-5,15636,ishd,0,50,20,0,0,5,female_ishd,leeds
25,female,3.480388654993336e-6,4.174711518091711e-5,8.728219551687677e-4,4.991466528881142e-5,17527,ishd,0,50,25,0,0,5,female_ishd,leeds
26,female,3.480388654993336e-6,4.174711518091711e-5,8.728219551687677e-4,4.991466528881142e-5,17527,ishd,0,50,25,0,0,5,female_ishd,leeds
27,female,3.480388654993336e-6,4.174711518091711e-5,8.728219551687677e-4,4.991466528881142e-5,17527,ishd,0,50,25,0,0,5,female_ishd,leeds
28,female,3.480388654993336e-6,4.174711518091711e-5,8.728219551687677e-4,4.991466528881142e-5,17527,ishd,0,50,25,0,0,5,female_ishd,leeds
29,female,3.480388654993336e-6,4.174711518091711e-5,8.728219551687677e-4,4.991466528881142e-5,17527,ishd,0,50,25,0,0,5,female_ishd,leeds
30,female,9.896190924633975e-6,8.08189105529469e-5,0.0017059124732427212,1.063772347832235e-4,16803,ishd,0,50,30,0,0,5,female_ishd,leeds
31,female,9.896190924633975e-6,8.08189105529469e-5,0.0017059124732427212,1.063772347832235e-4,16803,ishd,0,50,30,0,0,5,female_ishd,leeds
32,female,9.896190924633975e-6,8.08189105529469e-5,0.0017059124732427212,1.063772347832235e-4,16803,ishd,0,50,30,0,0,5,female_ishd,leeds
33,female,9.896190924633975e-6,8.08189105529469e-5,0.0017059124732427212,1.063772347832235e-4,16803,ishd,0,50,30,0,0,5,female_ishd,leeds
34,female,9.896190924633975e-6,8.08189105529469e-5,0.0017059124732427212,1.063772347832235e-4,16803,ishd,0,50,30,0,0,5,female_ishd,leeds
