age,sex,mort,ylds (years lived with disability)_rate_crdd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,1.2871735903347643e-5,6.769125779565536e-5,1.995623662359512e-4,3.2495289217171475e-4,7499,crdd,0,10,0,0,0,5,female_crdd,liverpool
1,female,1.2871735903347643e-5,6.769125779565536e-5,1.995623662359512e-4,3.2495289217171475e-4,7499,crdd,0,10,0,0,0,5,female_crdd,liverpool
2,female,1.2871735903347643e-5,6.769125779565536e-5,1.995623662359512e-4,3.2495289217171475e-4,7499,crdd,0,10,0,0,0,5,female_crdd,liverpool
3,female,1.2871735903347643e-5,6.769125779565536e-5,1.995623662359512e-4,3.2495289217171475e-4,7499,crdd,0,10,0,0,0,5,female_crdd,liverpool
4,female,1.2871735903347643e-5,6.769125779565536e-5,1.995623662359512e-4,3.2495289217171475e-4,7499,crdd,0,10,0,0,0,5,female_crdd,liverpool
5,female,3.521855911205945e-6,1.2862164053148572e-4,2.6891760877328235e-4,2.6721770134747157e-4,7726,crdd,0,10,5,0,0,5,female_crdd,liverpool
6,female,3.521855911205945e-6,1.2862164053148572e-4,2.6891760877328235e-4,2.6721770134747157e-4,7726,crdd,0,10,5,0,0,5,female_crdd,liverpool
7,female,3.521855911205945e-6,1.2862164053148572e-4,2.6891760877328235e-4,2.6721770134747157e-4,7726,crdd,0,10,5,0,0,5,female_crdd,liverpool
8,female,3.521855911205945e-6,1.2862164053148572e-4,2.6891760877328235e-4,2.6721770134747157e-4,7726,crdd,0,10,5,0,0,5,female_crdd,liverpool
9,female,3.521855911205945e-6,1.2862164053148572e-4,2.6891760877328235e-4,2.6721770134747157e-4,7726,crdd,0,10,5,0,0,5,female_crdd,liverpool
10,female,3.2766639861714423e-6,2.3027819193969026e-4,0.0014044825764874813,2.3547733031433236e-4,7268,crdd,0,50,10,0,0,5,female_crdd,liverpool
11,female,3.2766639861714423e-6,2.3027819193969026e-4,0.0014044825764874813,2.3547733031433236e-4,7268,crdd,0,50,10,0,0,5,female_crdd,liverpool
12,female,3.2766639861714423e-6,2.3027819193969026e-4,0.0014044825764874813,2.3547733031433236e-4,7268,crdd,0,50,10,0,0,5,female_crdd,liverpool
13,female,3.2766639861714423e-6,2.3027819193969026e-4,0.0014044825764874813,2.3547733031433236e-4,7268,crdd,0,50,10,0,0,5,female_crdd,liverpool
14,female,3.2766639861714423e-6,2.3027819193969026e-4,0.0014044825764874813,2.3547733031433236e-4,7268,crdd,0,50,10,0,0,5,female_crdd,liverpool
15,female,1.2284545241596316e-5,5.619031315665611e-4,0.00674738683426073,3.151385499153495e-4,7653,crdd,0,50,15,0,0,5,female_crdd,liverpool
16,female,1.2284545241596316e-5,5.619031315665611e-4,0.00674738683426073,3.151385499153495e-4,7653,crdd,0,50,15,0,0,5,female_crdd,liverpool
17,female,1.2284545241596316e-5,5.619031315665611e-4,0.00674738683426073,3.151385499153495e-4,7653,crdd,0,50,15,0,0,5,female_crdd,liverpool
18,female,1.2284545241596316e-5,5.619031315665611e-4,0.00674738683426073,3.151385499153495e-4,7653,crdd,0,50,15,0,0,5,female_crdd,liverpool
19,female,1.2284545241596316e-5,5.619031315665611e-4,0.00674738683426073,3.151385499153495e-4,7653,crdd,0,50,15,0,0,5,female_crdd,liverpool
20,female,1.7339875083350435e-5,6.857933926635302e-4,0.008303961900929295,5.796620106685881e-4,8896,crdd,0,50,20,0,0,5,female_crdd,liverpool
21,female,1.7339875083350435e-5,6.857933926635302e-4,0.008303961900929295,5.796620106685881e-4,8896,crdd,0,50,20,0,0,5,female_crdd,liverpool
22,female,1.7339875083350435e-5,6.857933926635302e-4,0.008303961900929295,5.796620106685881e-4,8896,crdd,0,50,20,0,0,5,female_crdd,liverpool
23,female,1.7339875083350435e-5,6.857933926635302e-4,0.008303961900929295,5.796620106685881e-4,8896,crdd,0,50,20,0,0,5,female_crdd,liverpool
24,female,1.7339875083350435e-5,6.857933926635302e-4,0.008303961900929295,5.796620106685881e-4,8896,crdd,0,50,20,0,0,5,female_crdd,liverpool
25,female,2.369293686494343e-5,0.0011078370529975948,0.015589483541831886,0.0010422270784795325,9954,crdd,0,50,25,1,0,5,female_crdd,liverpool
26,female,2.369293686494343e-5,0.0011078370529975948,0.015589483541831886,0.0010422270784795325,9954,crdd,0,50,25,1,0,5,female_crdd,liverpool
27,female,2.369293686494343e-5,0.0011078370529975948,0.015589483541831886,0.0010422270784795325,9954,crdd,0,50,25,1,0,5,female_crdd,liverpool
28,female,2.369293686494343e-5,0.0011078370529975948,0.015589483541831886,0.0010422270784795325,9954,crdd,0,50,25,1,0,5,female_crdd,liverpool
29,female,2.369293686494343e-5,0.0011078370529975948,0.015589483541831886,0.0010422270784795325,9954,crdd,0,50,25,1,0,5,female_crdd,liverpool
30,female,5.640408698725403e-5,0.0013552065785771418,0.01960482021597883,0.0018481210970484488,9292,crdd,0,50,30,1,1,5,female_crdd,liverpool
31,female,5.640408698725403e-5,0.0013552065785771418,0.01960482021597883,0.0018481210970484488,9292,crdd,0,50,30,1,1,5,female_crdd,liverpool
32,female,5.640408698725403e-5,0.0013552065785771418,0.01960482021597883,0.0018481210970484488,9292,crdd,0,50,30,1,1,5,female_crdd,liverpool
33,female,5.640408698725403e-5,0.0013552065785771418,0.01960482021597883,0.0018481210970484488,9292,crdd,0,50,30,1,1,5,female_crdd,liverpool
34,female,5.640408698725403e-5,0.0013552065785771418,0.01960482021597883,0.0018481210970484488,9292,crdd,0,50,30,1,1,5,female_crdd,liverpool
35,female,1.2013267520535657e-4,0.0014368562993980706,0.021188900294636066,0.002997232373004542,8441,crdd,0,50,35,1,1,5,female_crdd,liverpool
36,female,1.2013267520535657e-4,0.0014368562993980706,0.021188900294636066,0.002997232373004542,8441,crdd,0,50,35,1,1,5,female_crdd,liverpool
37,female,1.2013267520535657e-4,0.0014368562993980706,0.021188900294636066,0.002997232373004542,8441,crdd,0,50,35,1,1,5,female_crdd,liverpool
38,female,1.2013267520535657e-4,0.0014368562993980706,0.021188900294636066,0.002997232373004542,8441,crdd,0,50,35,1,1,5,female_crdd,liverpool
39,female,1.2013267520535657e-4,0.0014368562993980706,0.021188900294636066,0.002997232373004542,8441,crdd,0,50,35,1,1,5,female_crdd,liverpool
40,female,2.0610290422736136e-4,0.00236390808609937,0.048235199090254116,0.006227677384627978,8014,crdd,0,50,40,2,2,5,female_crdd,liverpool
41,female,2.0610290422736136e-4,0.00236390808609937,0.048235199090254116,0.006227677384627978,8014,crdd,0,50,40,2,2,5,female_crdd,liverpool
42,female,2.0610290422736136e-4,0.00236390808609937,0.048235199090254116,0.006227677384627978,8014,crdd,0,50,40,2,2,5,female_crdd,liverpool
43,female,2.0610290422736136e-4,0.00236390808609937,0.048235199090254116,0.006227677384627978,8014,crdd,0,50,40,2,2,5,female_crdd,liverpool
44,female,2.0610290422736136e-4,0.00236390808609937,0.048235199090254116,0.006227677384627978,8014,crdd,0,50,40,2,2,5,female_crdd,liverpool
45,female,3.1430777282546643e-4,0.00314749732867456,0.06433839592776887,0.0077138320639300925,9231,crdd,0,50,45,3,3,5,female_crdd,liverpool
46,female,3.1430777282546643e-4,0.00314749732867456,0.06433839592776887,0.0077138320639300925,9231,crdd,0,50,45,3,3,5,female_crdd,liverpool
