age,sex,mort,ylds (years lived with disability)_rate_tbalc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,34171,tbalc,0,10,0,0,0,5,female_tbalc,West Midlands
1,female,0,0,0,1e-8,34171,tbalc,0,10,0,0,0,5,female_tbalc,West Midlands
2,female,0,0,0,1e-8,34171,tbalc,0,10,0,0,0,5,female_tbalc,West Midlands
3,female,0,0,0,1e-8,34171,tbalc,0,10,0,0,0,5,female_tbalc,West Midlands
4,female,0,0,0,1e-8,34171,tbalc,0,10,0,0,0,5,female_tbalc,West Midlands
5,female,0,0,0,1e-8,36971,tbalc,0,10,5,0,0,5,female_tbalc,West Midlands
6,female,0,0,0,1e-8,36971,tbalc,0,10,5,0,0,5,female_tbalc,West Midlands
7,female,0,0,0,1e-8,36971,tbalc,0,10,5,0,0,5,female_tbalc,West Midlands
8,female,0,0,0,1e-8,36971,tbalc,0,10,5,0,0,5,female_tbalc,West Midlands
9,female,0,0,0,1e-8,36971,tbalc,0,10,5,0,0,5,female_tbalc,West Midlands
10,female,0,0,0,1e-8,34534,tbalc,0,50,10,0,0,5,female_tbalc,West Midlands
11,female,0,0,0,1e-8,34534,tbalc,0,50,10,0,0,5,female_tbalc,West Midlands
12,female,0,0,0,1e-8,34534,tbalc,0,50,10,0,0,5,female_tbalc,West Midlands
13,female,0,0,0,1e-8,34534,tbalc,0,50,10,0,0,5,female_tbalc,West Midlands
14,female,0,0,0,1e-8,34534,tbalc,0,50,10,0,0,5,female_tbalc,West Midlands
15,female,3.390977649453162e-7,1.2497922139105751e-7,6.350395898615227e-7,4.6402198766196615e-7,34104,tbalc,0,50,15,0,0,5,female_tbalc,West Midlands
16,female,3.390977649453162e-7,1.2497922139105751e-7,6.350395898615227e-7,4.6402198766196615e-7,34104,tbalc,0,50,15,0,0,5,female_tbalc,West Midlands
17,female,3.390977649453162e-7,1.2497922139105751e-7,6.350395898615227e-7,4.6402198766196615e-7,34104,tbalc,0,50,15,0,0,5,female_tbalc,West Midlands
18,female,3.390977649453162e-7,1.2497922139105751e-7,6.350395898615227e-7,4.6402198766196615e-7,34104,tbalc,0,50,15,0,0,5,female_tbalc,West Midlands
19,female,3.390977649453162e-7,1.2497922139105751e-7,6.350395898615227e-7,4.6402198766196615e-7,34104,tbalc,0,50,15,0,0,5,female_tbalc,West Midlands
20,female,8.182645036771638e-7,3.76608845756274e-7,2.3010478816313674e-6,1.3047816058715832e-6,36760,tbalc,0,50,20,0,0,5,female_tbalc,West Midlands
21,female,8.182645036771638e-7,3.76608845756274e-7,2.3010478816313674e-6,1.3047816058715832e-6,36760,tbalc,0,50,20,0,0,5,female_tbalc,West Midlands
22,female,8.182645036771638e-7,3.76608845756274e-7,2.3010478816313674e-6,1.3047816058715832e-6,36760,tbalc,0,50,20,0,0,5,female_tbalc,West Midlands
23,female,8.182645036771638e-7,3.76608845756274e-7,2.3010478816313674e-6,1.3047816058715832e-6,36760,tbalc,0,50,20,0,0,5,female_tbalc,West Midlands
24,female,8.182645036771638e-7,3.76608845756274e-7,2.3010478816313674e-6,1.3047816058715832e-6,36760,tbalc,0,50,20,0,0,5,female_tbalc,West Midlands
25,female,1.7543773320437315e-6,9.721821199797088e-7,6.451605323214789e-6,3.241204770019521e-6,39886,tbalc,0,50,25,0,0,5,female_tbalc,West Midlands
26,female,1.7543773320437315e-6,9.721821199797088e-7,6.451605323214789e-6,3.241204770019521e-6,39886,tbalc,0,50,25,0,0,5,female_tbalc,West Midlands
27,female,1.7543773320437315e-6,9.721821199797088e-7,6.451605323214789e-6,3.241204770019521e-6,39886,tbalc,0,50,25,0,0,5,female_tbalc,West Midlands
28,female,1.7543773320437315e-6,9.721821199797088e-7,6.451605323214789e-6,3.241204770019521e-6,39886,tbalc,0,50,25,0,0,5,female_tbalc,West Midlands
29,female,1.7543773320437315e-6,9.721821199797088e-7,6.451605323214789e-6,3.241204770019521e-6,39886,tbalc,0,50,25,0,0,5,female_tbalc,West Midlands
30,female,5.788659612775302e-6,2.7421019604808207e-6,1.6280182422027025e-5,9.608860440862734e-6,39261,tbalc,0,50,30,0,0,5,female_tbalc,West Midlands
31,female,5.788659612775302e-6,2.7421019604808207e-6,1.6280182422027025e-5,9.608860440862734e-6,39261,tbalc,0,50,30,0,0,5,female_tbalc,West Midlands
32,female,5.788659612775302e-6,2.7421019604808207e-6,1.6280182422027025e-5,9.608860440862734e-6,39261,tbalc,0,50,30,0,0,5,female_tbalc,West Midlands
33,female,5.788659612775302e-6,2.7421019604808207e-6,1.6280182422027025e-5,9.608860440862734e-6,39261,tbalc,0,50,30,0,0,5,female_tbalc,West Midlands
34,female,5.788659612775302e-6,2.7421019604808207e-6,1.6280182422027025e-5,9.608860440862734e-6,39261,tbalc,0,50,30,0,0,5,female_tbalc,West Midlands
35,female,1.3722094069274451e-5,5.739392240835097e-6,3.377366595399299e-5,2.017569786433233e-5,37196,tbalc,0,50,35,0,1,5,female_tbalc,West Midlands
36,female,1.3722094069274451e-5,5.739392240835097e-6,3.377366595399299e-5,2.017569786433233e-5,37196,tbalc,0,50,35,0,1,5,female_tbalc,West Midlands
37,female,1.3722094069274451e-5,5.739392240835097e-6,3.377366595399299e-5,2.017569786433233e-5,37196,tbalc,0,50,35,0,1,5,female_tbalc,West Midlands
