age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,6.602166293321681e-7,1.945878788465039e-5,1.6278382724977983e-4,5.5701874253603045e-5,8494,iscs,0,10,0,0,0,5,male_iscs,sheffield
1,male,6.602166293321681e-7,1.945878788465039e-5,1.6278382724977983e-4,5.5701874253603045e-5,8494,iscs,0,10,0,0,0,5,male_iscs,sheffield
2,male,6.602166293321681e-7,1.945878788465039e-5,1.6278382724977983e-4,5.5701874253603045e-5,8494,iscs,0,10,0,0,0,5,male_iscs,sheffield
3,male,6.602166293321681e-7,1.945878788465039e-5,1.6278382724977983e-4,5.5701874253603045e-5,8494,iscs,0,10,0,0,0,5,male_iscs,sheffield
4,male,6.602166293321681e-7,1.945878788465039e-5,1.6278382724977983e-4,5.5701874253603045e-5,8494,iscs,0,10,0,0,0,5,male_iscs,sheffield
5,male,9.201460937629824e-8,4.882079150151692e-5,4.1500422052439075e-4,3.065271702302383e-5,9025,iscs,0,10,5,0,0,5,male_iscs,sheffield
6,male,9.201460937629824e-8,4.882079150151692e-5,4.1500422052439075e-4,3.065271702302383e-5,9025,iscs,0,10,5,0,0,5,male_iscs,sheffield
7,male,9.201460937629824e-8,4.882079150151692e-5,4.1500422052439075e-4,3.065271702302383e-5,9025,iscs,0,10,5,0,0,5,male_iscs,sheffield
8,male,9.201460937629824e-8,4.882079150151692e-5,4.1500422052439075e-4,3.065271702302383e-5,9025,iscs,0,10,5,0,0,5,male_iscs,sheffield
9,male,9.201460937629824e-8,4.882079150151692e-5,4.1500422052439075e-4,3.065271702302383e-5,9025,iscs,0,10,5,0,0,5,male_iscs,sheffield
10,male,9.504770256888767e-8,7.548649096047864e-5,6.301576089063925e-4,2.8248964893547008e-5,8119,iscs,0,50,10,0,0,5,male_iscs,sheffield
11,male,9.504770256888767e-8,7.548649096047864e-5,6.301576089063925e-4,2.8248964893547008e-5,8119,iscs,0,50,10,0,0,5,male_iscs,sheffield
12,male,9.504770256888767e-8,7.548649096047864e-5,6.301576089063925e-4,2.8248964893547008e-5,8119,iscs,0,50,10,0,0,5,male_iscs,sheffield
13,male,9.504770256888767e-8,7.548649096047864e-5,6.301576089063925e-4,2.8248964893547008e-5,8119,iscs,0,50,10,0,0,5,male_iscs,sheffield
14,male,9.504770256888767e-8,7.548649096047864e-5,6.301576089063925e-4,2.8248964893547008e-5,8119,iscs,0,50,10,0,0,5,male_iscs,sheffield
15,male,3.321591441716057e-7,9.962716127073995e-5,8.344041966097507e-4,2.4867098870976054e-5,8294,iscs,0,50,15,0,0,5,male_iscs,sheffield
16,male,3.321591441716057e-7,9.962716127073995e-5,8.344041966097507e-4,2.4867098870976054e-5,8294,iscs,0,50,15,0,0,5,male_iscs,sheffield
17,male,3.321591441716057e-7,9.962716127073995e-5,8.344041966097507e-4,2.4867098870976054e-5,8294,iscs,0,50,15,0,0,5,male_iscs,sheffield
18,male,3.321591441716057e-7,9.962716127073995e-5,8.344041966097507e-4,2.4867098870976054e-5,8294,iscs,0,50,15,0,0,5,male_iscs,sheffield
19,male,3.321591441716057e-7,9.962716127073995e-5,8.344041966097507e-4,2.4867098870976054e-5,8294,iscs,0,50,15,0,0,5,male_iscs,sheffield
20,male,4.7113443613923613e-7,1.238010684403052e-4,0.0010386439279511917,2.5821097318462254e-5,9947,iscs,0,50,20,0,0,5,male_iscs,sheffield
21,male,4.7113443613923613e-7,1.238010684403052e-4,0.0010386439279511917,2.5821097318462254e-5,9947,iscs,0,50,20,0,0,5,male_iscs,sheffield
22,male,4.7113443613923613e-7,1.238010684403052e-4,0.0010386439279511917,2.5821097318462254e-5,9947,iscs,0,50,20,0,0,5,male_iscs,sheffield
23,male,4.7113443613923613e-7,1.238010684403052e-4,0.0010386439279511917,2.5821097318462254e-5,9947,iscs,0,50,20,0,0,5,male_iscs,sheffield
24,male,4.7113443613923613e-7,1.238010684403052e-4,0.0010386439279511917,2.5821097318462254e-5,9947,iscs,0,50,20,0,0,5,male_iscs,sheffield
25,male,8.342198896552836e-7,1.515622633252702e-4,0.0012682811142730207,3.112965799176066e-5,10638,iscs,0,50,25,0,0,5,male_iscs,sheffield
26,male,8.342198896552836e-7,1.515622633252702e-4,0.0012682811142730207,3.112965799176066e-5,10638,iscs,0,50,25,0,0,5,male_iscs,sheffield
27,male,8.342198896552836e-7,1.515622633252702e-4,0.0012682811142730207,3.112965799176066e-5,10638,iscs,0,50,25,0,0,5,male_iscs,sheffield
28,male,8.342198896552836e-7,1.515622633252702e-4,0.0012682811142730207,3.112965799176066e-5,10638,iscs,0,50,25,0,0,5,male_iscs,sheffield
29,male,8.342198896552836e-7,1.515622633252702e-4,0.0012682811142730207,3.112965799176066e-5,10638,iscs,0,50,25,0,0,5,male_iscs,sheffield
30,male,1.8408150864586951e-6,1.8943258168068128e-4,0.0015762740625746509,5.810415668908834e-5,9676,iscs,0,50,30,0,0,5,male_iscs,sheffield
31,male,1.8408150864586951e-6,1.8943258168068128e-4,0.0015762740625746509,5.810415668908834e-5,9676,iscs,0,50,30,0,0,5,male_iscs,sheffield
32,male,1.8408150864586951e-6,1.8943258168068128e-4,0.0015762740625746509,5.810415668908834e-5,9676,iscs,0,50,30,0,0,5,male_iscs,sheffield
33,male,1.8408150864586951e-6,1.8943258168068128e-4,0.0015762740625746509,5.810415668908834e-5,9676,iscs,0,50,30,0,0,5,male_iscs,sheffield
34,male,1.8408150864586951e-6,1.8943258168068128e-4,0.0015762740625746509,5.810415668908834e-5,9676,iscs,0,50,30,0,0,5,male_iscs,sheffield
35,male,3.82197146991186e-6,2.4087025591103183e-4,0.00214812270266256,1.066652479600982e-4,9149,iscs,0,50,35,0,0,5,male_iscs,sheffield
36,male,3.82197146991186e-6,2.4087025591103183e-4,0.00214812270266256,1.066652479600982e-4,9149,iscs,0,50,35,0,0,5,male_iscs,sheffield
37,male,3.82197146991186e-6,2.4087025591103183e-4,0.00214812270266256,1.066652479600982e-4,9149,iscs,0,50,35,0,0,5,male_iscs,sheffield
38,male,3.82197146991186e-6,2.4087025591103183e-4,0.00214812270266256,1.066652479600982e-4,9149,iscs,0,50,35,0,0,5,male_iscs,sheffield
39,male,3.82197146991186e-6,2.4087025591103183e-4,0.00214812270266256,1.066652479600982e-4,9149,iscs,0,50,35,0,0,5,male_iscs,sheffield
40,male,8.245521186219038e-6,3.5964872557327487e-4,0.0031594470994452013,2.5038500586031906e-4,8485,iscs,0,50,40,0,0,5,male_iscs,sheffield
41,male,8.245521186219038e-6,3.5964872557327487e-4,0.0031594470994452013,2.5038500586031906e-4,8485,iscs,0,50,40,0,0,5,male_iscs,sheffield
42,male,8.245521186219038e-6,3.5964872557327487e-4,0.0031594470994452013,2.5038500586031906e-4,8485,iscs,0,50,40,0,0,5,male_iscs,sheffield
43,male,8.245521186219038e-6,3.5964872557327487e-4,0.0031594470994452013,2.5038500586031906e-4,8485,iscs,0,50,40,0,0,5,male_iscs,sheffield
44,male,8.245521186219038e-6,3.5964872557327487e-4,0.0031594470994452013,2.5038500586031906e-4,8485,iscs,0,50,40,0,0,5,male_iscs,sheffield
45,male,1.7388936307764872e-5,5.94739648102811e-4,0.005123013580584154,4.892568762499386e-4,9884,iscs,0,50,45,0,0,5,male_iscs,sheffield
46,male,1.7388936307764872e-5,5.94739648102811e-4,0.005123013580584154,4.892568762499386e-4,9884,iscs,0,50,45,0,0,5,male_iscs,sheffield
47,male,1.7388936307764872e-5,5.94739648102811e-4,0.005123013580584154,4.892568762499386e-4,9884,iscs,0,50,45,0,0,5,male_iscs,sheffield
48,male,1.7388936307764872e-5,5.94739648102811e-4,0.005123013580584154,4.892568762499386e-4,9884,iscs,0,50,45,0,0,5,male_iscs,sheffield
49,male,1.7388936307764872e-5,5.94739648102811e-4,0.005123013580584154,4.892568762499386e-4,9884,iscs,0,50,45,0,0,5,male_iscs,sheffield
50,male,2.5572822786692377e-5,9.917615790993907e-4,0.008426409170161011,9.283417723169899e-4,9954,iscs,0,50,50,0,0,5,male_iscs,sheffield
51,male,2.5572822786692377e-5,9.917615790993907e-4,0.008426409170161011,9.283417723169899e-4,9954,iscs,0,50,50,0,0,5,male_iscs,sheffield
52,male,2.5572822786692377e-5,9.917615790993907e-4,0.008426409170161011,9.283417723169899e-4,9954,iscs,0,50,50,0,0,5,male_iscs,sheffield
53,male,2.5572822786692377e-5,9.917615790993907e-4,0.008426409170161011,9.283417723169899e-4,9954,iscs,0,50,50,0,0,5,male_iscs,sheffield
54,male,2.5572822786692377e-5,9.917615790993907e-4,0.008426409170161011,9.283417723169899e-4,9954,iscs,0,50,50,0,0,5,male_iscs,sheffield
55,male,4.926084022949206e-5,0.0017110980649664165,0.014100163183171456,0.001567678025317364,8852,iscs,0,50,55,1,0,5,male_iscs,sheffield
56,male,4.926084022949206e-5,0.0017110980649664165,0.014100163183171456,0.001567678025317364,8852,iscs,0,50,55,1,0,5,male_iscs,sheffield
57,male,4.926084022949206e-5,0.0017110980649664165,0.014100163183171456,0.001567678025317364,8852,iscs,0,50,55,1,0,5,male_iscs,sheffield
58,male,4.926084022949206e-5,0.0017110980649664165,0.014100163183171456,0.001567678025317364,8852,iscs,0,50,55,1,0,5,male_iscs,sheffield
59,male,4.926084022949206e-5,0.0017110980649664165,0.014100163183171456,0.001567678025317364,8852,iscs,0,50,55,1,0,5,male_iscs,sheffield
