age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
85,male,0.010613598044835987,0.016054971551186115,0.08515193524124387,0.012445515018936065,11533,strk,0,20,85,2,122,5,male_strk,South East England
86,male,0.010613598044835987,0.016054971551186115,0.08515193524124387,0.012445515018936065,11533,strk,0,20,85,2,122,5,male_strk,South East England
87,male,0.010613598044835987,0.016054971551186115,0.08515193524124387,0.012445515018936065,11533,strk,0,20,85,2,122,5,male_strk,South East England
88,male,0.010613598044835987,0.016054971551186115,0.08515193524124387,0.012445515018936065,11533,strk,0,20,85,2,122,5,male_strk,South East England
89,male,0.010613598044835987,0.016054971551186115,0.08515193524124387,0.012445515018936065,11533,strk,0,20,85,2,122,5,male_strk,South East England
90,male,0.017570134925428502,0.019114030610112676,0.09669254010547533,0.01679685352297653,4546,strk,0,10,90,1,79,5,male_strk,South East England
91,male,0.017570134925428502,0.019114030610112676,0.09669254010547533,0.01679685352297653,4546,strk,0,10,90,1,79,5,male_strk,South East England
92,male,0.017570134925428502,0.019114030610112676,0.09669254010547533,0.01679685352297653,4546,strk,0,10,90,1,79,5,male_strk,South East England
93,male,0.017570134925428502,0.019114030610112676,0.09669254010547533,0.01679685352297653,4546,strk,0,10,90,1,79,5,male_strk,South East England
94,male,0.017570134925428502,0.019114030610112676,0.09669254010547533,0.01679685352297653,4546,strk,0,10,90,1,79,5,male_strk,South East England
95,male,0.031174890720505534,0.02172323293389538,0.10338877287505041,0.021143184385171227,854,strk,0,10,95,1,26,6,male_strk,South East England
96,male,0.031174890720505534,0.02172323293389538,0.10338877287505041,0.021143184385171227,854,strk,0,10,95,1,26,6,male_strk,South East England
97,male,0.031174890720505534,0.02172323293389538,0.10338877287505041,0.021143184385171227,854,strk,0,10,95,1,26,6,male_strk,South East England
98,male,0.031174890720505534,0.02172323293389538,0.10338877287505041,0.021143184385171227,854,strk,0,10,95,1,26,6,male_strk,South East England
99,male,0.031174890720505534,0.02172323293389538,0.10338877287505041,0.021143184385171227,854,strk,0,10,95,1,26,6,male_strk,South East England
100,male,0.031174890720505534,0.02172323293389538,0.10338877287505041,0.021143184385171227,854,strk,0,10,95,1,26,6,male_strk,South East England
