age,sex,mort,ylds (years lived with disability)_rate_stmc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
58,male,1.285479326473961e-4,9.429049502077991e-5,8.649922107967068e-4,2.6441534651100077e-4,8852,stmc,0,50,55,0,1,5,male_stmc,sheffield
59,male,1.285479326473961e-4,9.429049502077991e-5,8.649922107967068e-4,2.6441534651100077e-4,8852,stmc,0,50,55,0,1,5,male_stmc,sheffield
60,male,2.438051020089729e-4,1.4783812112664264e-4,0.0013811730839650752,4.601423946363008e-4,7443,stmc,0,50,60,0,2,5,male_stmc,sheffield
61,male,2.438051020089729e-4,1.4783812112664264e-4,0.0013811730839650752,4.601423946363008e-4,7443,stmc,0,50,60,0,2,5,male_stmc,sheffield
62,male,2.438051020089729e-4,1.4783812112664264e-4,0.0013811730839650752,4.601423946363008e-4,7443,stmc,0,50,60,0,2,5,male_stmc,sheffield
63,male,2.438051020089729e-4,1.4783812112664264e-4,0.0013811730839650752,4.601423946363008e-4,7443,stmc,0,50,60,0,2,5,male_stmc,sheffield
64,male,2.438051020089729e-4,1.4783812112664264e-4,0.0013811730839650752,4.601423946363008e-4,7443,stmc,0,50,60,0,2,5,male_stmc,sheffield
65,male,4.173484041670323e-4,2.1967182546598659e-4,0.00196668157034928,7.231410241684613e-4,7119,stmc,0,50,65,0,3,5,male_stmc,sheffield
66,male,4.173484041670323e-4,2.1967182546598659e-4,0.00196668157034928,7.231410241684613e-4,7119,stmc,0,50,65,0,3,5,male_stmc,sheffield
67,male,4.173484041670323e-4,2.1967182546598659e-4,0.00196668157034928,7.231410241684613e-4,7119,stmc,0,50,65,0,3,5,male_stmc,sheffield
68,male,4.173484041670323e-4,2.1967182546598659e-4,0.00196668157034928,7.231410241684613e-4,7119,stmc,0,50,65,0,3,5,male_stmc,sheffield
69,male,4.173484041670323e-4,2.1967182546598659e-4,0.00196668157034928,7.231410241684613e-4,7119,stmc,0,50,65,0,3,5,male_stmc,sheffield
70,male,6.338426543264752e-4,3.258226083457204e-4,0.0029524525904776762,0.0010915854072561168,6042,stmc,0,50,70,0,4,5,male_stmc,sheffield
71,male,6.338426543264752e-4,3.258226083457204e-4,0.0029524525904776762,0.0010915854072561168,6042,stmc,0,50,70,0,4,5,male_stmc,sheffield
72,male,6.338426543264752e-4,3.258226083457204e-4,0.0029524525904776762,0.0010915854072561168,6042,stmc,0,50,70,0,4,5,male_stmc,sheffield
73,male,6.338426543264752e-4,3.258226083457204e-4,0.0029524525904776762,0.0010915854072561168,6042,stmc,0,50,70,0,4,5,male_stmc,sheffield
74,male,6.338426543264752e-4,3.258226083457204e-4,0.0029524525904776762,0.0010915854072561168,6042,stmc,0,50,70,0,4,5,male_stmc,sheffield
75,male,0.0011020861690715757,4.5463587219110395e-4,0.0038124478387504177,0.0016948791418092291,4253,stmc,0,50,75,0,5,5,male_stmc,sheffield
76,male,0.0011020861690715757,4.5463587219110395e-4,0.0038124478387504177,0.0016948791418092291,4253,stmc,0,50,75,0,5,5,male_stmc,sheffield
77,male,0.0011020861690715757,4.5463587219110395e-4,0.0038124478387504177,0.0016948791418092291,4253,stmc,0,50,75,0,5,5,male_stmc,sheffield
78,male,0.0011020861690715757,4.5463587219110395e-4,0.0038124478387504177,0.0016948791418092291,4253,stmc,0,50,75,0,5,5,male_stmc,sheffield
79,male,0.0011020861690715757,4.5463587219110395e-4,0.0038124478387504177,0.0016948791418092291,4253,stmc,0,50,75,0,5,5,male_stmc,sheffield
80,male,0.0016595122900088222,5.150883054796923e-4,0.003650939835767923,0.002174680690657795,2859,stmc,0,20,80,0,5,5,male_stmc,sheffield
81,male,0.0016595122900088222,5.150883054796923e-4,0.003650939835767923,0.002174680690657795,2859,stmc,0,20,80,0,5,5,male_stmc,sheffield
82,male,0.0016595122900088222,5.150883054796923e-4,0.003650939835767923,0.002174680690657795,2859,stmc,0,20,80,0,5,5,male_stmc,sheffield
83,male,0.0016595122900088222,5.150883054796923e-4,0.003650939835767923,0.002174680690657795,2859,stmc,0,20,80,0,5,5,male_stmc,sheffield
84,male,0.0016595122900088222,5.150883054796923e-4,0.003650939835767923,0.002174680690657795,2859,stmc,0,20,80,0,5,5,male_stmc,sheffield
85,male,0.002454763295018093,7.217043002552786e-4,0.004755870648797469,0.0032180185581863583,1475,stmc,0,20,85,0,4,5,male_stmc,sheffield
86,male,0.002454763295018093,7.217043002552786e-4,0.004755870648797469,0.0032180185581863583,1475,stmc,0,20,85,0,4,5,male_stmc,sheffield
87,male,0.002454763295018093,7.217043002552786e-4,0.004755870648797469,0.0032180185581863583,1475,stmc,0,20,85,0,4,5,male_stmc,sheffield
88,male,0.002454763295018093,7.217043002552786e-4,0.004755870648797469,0.0032180185581863583,1475,stmc,0,20,85,0,4,5,male_stmc,sheffield
89,male,0.002454763295018093,7.217043002552786e-4,0.004755870648797469,0.0032180185581863583,1475,stmc,0,20,85,0,4,5,male_stmc,sheffield
90,male,0.0031531659011810394,8.830602990011376e-4,0.005231092563296616,0.0041512157489239756,541,stmc,0,10,90,0,2,5,male_stmc,sheffield
91,male,0.0031531659011810394,8.830602990011376e-4,0.005231092563296616,0.0041512157489239756,541,stmc,0,10,90,0,2,5,male_stmc,sheffield
92,male,0.0031531659011810394,8.830602990011376e-4,0.005231092563296616,0.0041512157489239756,541,stmc,0,10,90,0,2,5,male_stmc,sheffield
93,male,0.0031531659011810394,8.830602990011376e-4,0.005231092563296616,0.0041512157489239756,541,stmc,0,10,90,0,2,5,male_stmc,sheffield
94,male,0.0031531659011810394,8.830602990011376e-4,0.005231092563296616,0.0041512157489239756,541,stmc,0,10,90,0,2,5,male_stmc,sheffield
95,male,0.0042834363998691454,9.773549159180018e-4,0.0032979571820692813,0.005694957451776479,88,stmc,0,10,95,0,0,6,male_stmc,sheffield
96,male,0.0042834363998691454,9.773549159180018e-4,0.0032979571820692813,0.005694957451776479,88,stmc,0,10,95,0,0,6,male_stmc,sheffield
97,male,0.0042834363998691454,9.773549159180018e-4,0.0032979571820692813,0.005694957451776479,88,stmc,0,10,95,0,0,6,male_stmc,sheffield
98,male,0.0042834363998691454,9.773549159180018e-4,0.0032979571820692813,0.005694957451776479,88,stmc,0,10,95,0,0,6,male_stmc,sheffield
99,male,0.0042834363998691454,9.773549159180018e-4,0.0032979571820692813,0.005694957451776479,88,stmc,0,10,95,0,0,6,male_stmc,sheffield
100,male,0.0042834363998691454,9.773549159180018e-4,0.0032979571820692813,0.005694957451776479,88,stmc,0,10,95,0,0,6,male_stmc,sheffield
