age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,2.93668075078728e-7,1.3820903815804538e-5,1.1622102212389763e-4,3.613021789098546e-5,64941,iscs,0,10,0,0,0,5,male_iscs,london
1,male,2.93668075078728e-7,1.3820903815804538e-5,1.1622102212389763e-4,3.613021789098546e-5,64941,iscs,0,10,0,0,0,5,male_iscs,london
2,male,2.93668075078728e-7,1.3820903815804538e-5,1.1622102212389763e-4,3.613021789098546e-5,64941,iscs,0,10,0,0,0,5,male_iscs,london
3,male,2.93668075078728e-7,1.3820903815804538e-5,1.1622102212389763e-4,3.613021789098546e-5,64941,iscs,0,10,0,0,0,5,male_iscs,london
4,male,2.93668075078728e-7,1.3820903815804538e-5,1.1622102212389763e-4,3.613021789098546e-5,64941,iscs,0,10,0,0,0,5,male_iscs,london
5,male,5.884332372401574e-8,3.8092305260438326e-5,3.23389266761894e-4,3.0341859651629696e-5,61123,iscs,0,10,5,0,0,5,male_iscs,london
6,male,5.884332372401574e-8,3.8092305260438326e-5,3.23389266761894e-4,3.0341859651629696e-5,61123,iscs,0,10,5,0,0,5,male_iscs,london
7,male,5.884332372401574e-8,3.8092305260438326e-5,3.23389266761894e-4,3.0341859651629696e-5,61123,iscs,0,10,5,0,0,5,male_iscs,london
8,male,5.884332372401574e-8,3.8092305260438326e-5,3.23389266761894e-4,3.0341859651629696e-5,61123,iscs,0,10,5,0,0,5,male_iscs,london
9,male,5.884332372401574e-8,3.8092305260438326e-5,3.23389266761894e-4,3.0341859651629696e-5,61123,iscs,0,10,5,0,0,5,male_iscs,london
10,male,4.2874947961393206e-8,6.1201638735614e-5,5.107240912657327e-4,2.761161799918085e-5,52369,iscs,0,50,10,0,0,5,male_iscs,london
11,male,4.2874947961393206e-8,6.1201638735614e-5,5.107240912657327e-4,2.761161799918085e-5,52369,iscs,0,50,10,0,0,5,male_iscs,london
12,male,4.2874947961393206e-8,6.1201638735614e-5,5.107240912657327e-4,2.761161799918085e-5,52369,iscs,0,50,10,0,0,5,male_iscs,london
13,male,4.2874947961393206e-8,6.1201638735614e-5,5.107240912657327e-4,2.761161799918085e-5,52369,iscs,0,50,10,0,0,5,male_iscs,london
14,male,4.2874947961393206e-8,6.1201638735614e-5,5.107240912657327e-4,2.761161799918085e-5,52369,iscs,0,50,10,0,0,5,male_iscs,london
15,male,1.5085858299585294e-7,8.20951085732937e-5,6.870333461333861e-4,2.3907476587165935e-5,49081,iscs,0,50,15,0,0,5,male_iscs,london
16,male,1.5085858299585294e-7,8.20951085732937e-5,6.870333461333861e-4,2.3907476587165935e-5,49081,iscs,0,50,15,0,0,5,male_iscs,london
17,male,1.5085858299585294e-7,8.20951085732937e-5,6.870333461333861e-4,2.3907476587165935e-5,49081,iscs,0,50,15,0,0,5,male_iscs,london
18,male,1.5085858299585294e-7,8.20951085732937e-5,6.870333461333861e-4,2.3907476587165935e-5,49081,iscs,0,50,15,0,0,5,male_iscs,london
19,male,1.5085858299585294e-7,8.20951085732937e-5,6.870333461333861e-4,2.3907476587165935e-5,49081,iscs,0,50,15,0,0,5,male_iscs,london
20,male,2.1104380519434832e-7,1.0413467706885664e-4,8.603355598685444e-4,2.4675318875423533e-5,60458,iscs,0,50,20,0,0,5,male_iscs,london
21,male,2.1104380519434832e-7,1.0413467706885664e-4,8.603355598685444e-4,2.4675318875423533e-5,60458,iscs,0,50,20,0,0,5,male_iscs,london
22,male,2.1104380519434832e-7,1.0413467706885664e-4,8.603355598685444e-4,2.4675318875423533e-5,60458,iscs,0,50,20,0,0,5,male_iscs,london
23,male,2.1104380519434832e-7,1.0413467706885664e-4,8.603355598685444e-4,2.4675318875423533e-5,60458,iscs,0,50,20,0,0,5,male_iscs,london
24,male,2.1104380519434832e-7,1.0413467706885664e-4,8.603355598685444e-4,2.4675318875423533e-5,60458,iscs,0,50,20,0,0,5,male_iscs,london
25,male,3.2731893315552704e-7,1.2670456193617473e-4,0.0010584389690920886,2.990695096363108e-5,82579,iscs,0,50,25,0,0,5,male_iscs,london
26,male,3.2731893315552704e-7,1.2670456193617473e-4,0.0010584389690920886,2.990695096363108e-5,82579,iscs,0,50,25,0,0,5,male_iscs,london
27,male,3.2731893315552704e-7,1.2670456193617473e-4,0.0010584389690920886,2.990695096363108e-5,82579,iscs,0,50,25,0,0,5,male_iscs,london
28,male,3.2731893315552704e-7,1.2670456193617473e-4,0.0010584389690920886,2.990695096363108e-5,82579,iscs,0,50,25,0,0,5,male_iscs,london
29,male,3.2731893315552704e-7,1.2670456193617473e-4,0.0010584389690920886,2.990695096363108e-5,82579,iscs,0,50,25,0,0,5,male_iscs,london
30,male,7.635945439782385e-7,1.5972244299656562e-4,0.0013268508708234041,5.575854101482596e-5,89123,iscs,0,50,30,0,0,5,male_iscs,london
31,male,7.635945439782385e-7,1.5972244299656562e-4,0.0013268508708234041,5.575854101482596e-5,89123,iscs,0,50,30,0,0,5,male_iscs,london
32,male,7.635945439782385e-7,1.5972244299656562e-4,0.0013268508708234041,5.575854101482596e-5,89123,iscs,0,50,30,0,0,5,male_iscs,london
33,male,7.635945439782385e-7,1.5972244299656562e-4,0.0013268508708234041,5.575854101482596e-5,89123,iscs,0,50,30,0,0,5,male_iscs,london
34,male,7.635945439782385e-7,1.5972244299656562e-4,0.0013268508708234041,5.575854101482596e-5,89123,iscs,0,50,30,0,0,5,male_iscs,london
35,male,1.519400883600003e-6,2.0872841591758e-4,0.0018166245434984402,1.0231410482664405e-4,79099,iscs,0,50,35,0,0,5,male_iscs,london
36,male,1.519400883600003e-6,2.0872841591758e-4,0.0018166245434984402,1.0231410482664405e-4,79099,iscs,0,50,35,0,0,5,male_iscs,london
37,male,1.519400883600003e-6,2.0872841591758e-4,0.0018166245434984402,1.0231410482664405e-4,79099,iscs,0,50,35,0,0,5,male_iscs,london
38,male,1.519400883600003e-6,2.0872841591758e-4,0.0018166245434984402,1.0231410482664405e-4,79099,iscs,0,50,35,0,0,5,male_iscs,london
39,male,1.519400883600003e-6,2.0872841591758e-4,0.0018166245434984402,1.0231410482664405e-4,79099,iscs,0,50,35,0,0,5,male_iscs,london
40,male,4.242901949473516e-6,3.0929595722862873e-4,0.002693285907898403,2.4174251908191198e-4,63436,iscs,0,50,40,0,0,5,male_iscs,london
41,male,4.242901949473516e-6,3.0929595722862873e-4,0.002693285907898403,2.4174251908191198e-4,63436,iscs,0,50,40,0,0,5,male_iscs,london
42,male,4.242901949473516e-6,3.0929595722862873e-4,0.002693285907898403,2.4174251908191198e-4,63436,iscs,0,50,40,0,0,5,male_iscs,london
43,male,4.242901949473516e-6,3.0929595722862873e-4,0.002693285907898403,2.4174251908191198e-4,63436,iscs,0,50,40,0,0,5,male_iscs,london
44,male,4.242901949473516e-6,3.0929595722862873e-4,0.002693285907898403,2.4174251908191198e-4,63436,iscs,0,50,40,0,0,5,male_iscs,london
45,male,1.0894732789955317e-5,5.168619501231518e-4,0.004431989870614177,4.7395046674494846e-4,59050,iscs,0,50,45,0,1,5,male_iscs,london
46,male,1.0894732789955317e-5,5.168619501231518e-4,0.004431989870614177,4.7395046674494846e-4,59050,iscs,0,50,45,0,1,5,male_iscs,london
47,male,1.0894732789955317e-5,5.168619501231518e-4,0.004431989870614177,4.7395046674494846e-4,59050,iscs,0,50,45,0,1,5,male_iscs,london
48,male,1.0894732789955317e-5,5.168619501231518e-4,0.004431989870614177,4.7395046674494846e-4,59050,iscs,0,50,45,0,1,5,male_iscs,london
49,male,1.0894732789955317e-5,5.168619501231518e-4,0.004431989870614177,4.7395046674494846e-4,59050,iscs,0,50,45,0,1,5,male_iscs,london
50,male,2.2026486050084545e-5,8.673011189564593e-4,0.00737289994514592,9.042965522932395e-4,53820,iscs,0,50,50,0,1,5,male_iscs,london
51,male,2.2026486050084545e-5,8.673011189564593e-4,0.00737289994514592,9.042965522932395e-4,53820,iscs,0,50,50,0,1,5,male_iscs,london
52,male,2.2026486050084545e-5,8.673011189564593e-4,0.00737289994514592,9.042965522932395e-4,53820,iscs,0,50,50,0,1,5,male_iscs,london
53,male,2.2026486050084545e-5,8.673011189564593e-4,0.00737289994514592,9.042965522932395e-4,53820,iscs,0,50,50,0,1,5,male_iscs,london
54,male,2.2026486050084545e-5,8.673011189564593e-4,0.00737289994514592,9.042965522932395e-4,53820,iscs,0,50,50,0,1,5,male_iscs,london
55,male,3.519288326478837e-5,0.001494741506713255,0.012394891315004734,0.0015327258155871124,44836,iscs,0,50,55,1,2,5,male_iscs,london
56,male,3.519288326478837e-5,0.001494741506713255,0.012394891315004734,0.0015327258155871124,44836,iscs,0,50,55,1,2,5,male_iscs,london
57,male,3.519288326478837e-5,0.001494741506713255,0.012394891315004734,0.0015327258155871124,44836,iscs,0,50,55,1,2,5,male_iscs,london
58,male,3.519288326478837e-5,0.001494741506713255,0.012394891315004734,0.0015327258155871124,44836,iscs,0,50,55,1,2,5,male_iscs,london
59,male,3.519288326478837e-5,0.001494741506713255,0.012394891315004734,0.0015327258155871124,44836,iscs,0,50,55,1,2,5,male_iscs,london
60,male,8.737208528444592e-5,0.002381346979867218,0.019655611018794154,0.002037679072547905,34898,iscs,0,50,60,1,3,5,male_iscs,london
61,male,8.737208528444592e-5,0.002381346979867218,0.019655611018794154,0.002037679072547905,34898,iscs,0,50,60,1,3,5,male_iscs,london
62,male,8.737208528444592e-5,0.002381346979867218,0.019655611018794154,0.002037679072547905,34898,iscs,0,50,60,1,3,5,male_iscs,london
63,male,8.737208528444592e-5,0.002381346979867218,0.019655611018794154,0.002037679072547905,34898,iscs,0,50,60,1,3,5,male_iscs,london
64,male,8.737208528444592e-5,0.002381346979867218,0.019655611018794154,0.002037679072547905,34898,iscs,0,50,60,1,3,5,male_iscs,london
65,male,1.7996649394292767e-4,0.0035516224517503996,0.02914642292343944,0.0024229655998301187,28692,iscs,0,50,65,1,5,5,male_iscs,london
66,male,1.7996649394292767e-4,0.0035516224517503996,0.02914642292343944,0.0024229655998301187,28692,iscs,0,50,65,1,5,5,male_iscs,london
67,male,1.7996649394292767e-4,0.0035516224517503996,0.02914642292343944,0.0024229655998301187,28692,iscs,0,50,65,1,5,5,male_iscs,london
