age,sex,mort,ylds (years lived with disability)_rate_crdd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,1.1399670386881594e-5,9.81708856257486e-5,0.001026210429029957,3.0440336474831724e-4,11031,crdd,0,10,0,0,0,5,male_crdd,northeast
1,male,1.1399670386881594e-5,9.81708856257486e-5,0.001026210429029957,3.0440336474831724e-4,11031,crdd,0,10,0,0,0,5,male_crdd,northeast
2,male,1.1399670386881594e-5,9.81708856257486e-5,0.001026210429029957,3.0440336474831724e-4,11031,crdd,0,10,0,0,0,5,male_crdd,northeast
3,male,1.1399670386881594e-5,9.81708856257486e-5,0.001026210429029957,3.0440336474831724e-4,11031,crdd,0,10,0,0,0,5,male_crdd,northeast
4,male,1.1399670386881594e-5,9.81708856257486e-5,0.001026210429029957,3.0440336474831724e-4,11031,crdd,0,10,0,0,0,5,male_crdd,northeast
5,male,1.2351520409198635e-6,2.2677253765094991e-4,0.0025771013150922323,2.2794805013077175e-4,11606,crdd,0,10,5,0,0,5,male_crdd,northeast
6,male,1.2351520409198635e-6,2.2677253765094991e-4,0.0025771013150922323,2.2794805013077175e-4,11606,crdd,0,10,5,0,0,5,male_crdd,northeast
7,male,1.2351520409198635e-6,2.2677253765094991e-4,0.0025771013150922323,2.2794805013077175e-4,11606,crdd,0,10,5,0,0,5,male_crdd,northeast
8,male,1.2351520409198635e-6,2.2677253765094991e-4,0.0025771013150922323,2.2794805013077175e-4,11606,crdd,0,10,5,0,0,5,male_crdd,northeast
9,male,1.2351520409198635e-6,2.2677253765094991e-4,0.0025771013150922323,2.2794805013077175e-4,11606,crdd,0,10,5,0,0,5,male_crdd,northeast
10,male,4.627107291332826e-6,2.101581652317048e-4,0.0017701262408690935,2.3148525435875896e-4,10759,crdd,0,50,10,0,0,5,male_crdd,northeast
11,male,4.627107291332826e-6,2.101581652317048e-4,0.0017701262408690935,2.3148525435875896e-4,10759,crdd,0,50,10,0,0,5,male_crdd,northeast
12,male,4.627107291332826e-6,2.101581652317048e-4,0.0017701262408690935,2.3148525435875896e-4,10759,crdd,0,50,10,0,0,5,male_crdd,northeast
13,male,4.627107291332826e-6,2.101581652317048e-4,0.0017701262408690935,2.3148525435875896e-4,10759,crdd,0,50,10,0,0,5,male_crdd,northeast
14,male,4.627107291332826e-6,2.101581652317048e-4,0.0017701262408690935,2.3148525435875896e-4,10759,crdd,0,50,10,0,0,5,male_crdd,northeast
15,male,1.4453101491201194e-5,3.218066401729661e-4,0.0031972530901352323,3.7567826034331717e-4,11180,crdd,0,50,15,0,0,5,male_crdd,northeast
16,male,1.4453101491201194e-5,3.218066401729661e-4,0.0031972530901352323,3.7567826034331717e-4,11180,crdd,0,50,15,0,0,5,male_crdd,northeast
17,male,1.4453101491201194e-5,3.218066401729661e-4,0.0031972530901352323,3.7567826034331717e-4,11180,crdd,0,50,15,0,0,5,male_crdd,northeast
18,male,1.4453101491201194e-5,3.218066401729661e-4,0.0031972530901352323,3.7567826034331717e-4,11180,crdd,0,50,15,0,0,5,male_crdd,northeast
19,male,1.4453101491201194e-5,3.218066401729661e-4,0.0031972530901352323,3.7567826034331717e-4,11180,crdd,0,50,15,0,0,5,male_crdd,northeast
20,male,2.8345664158998442e-5,4.011050364699215e-4,0.004100342391119633,6.93242723536588e-4,13061,crdd,0,50,20,0,0,5,male_crdd,northeast
21,male,2.8345664158998442e-5,4.011050364699215e-4,0.004100342391119633,6.93242723536588e-4,13061,crdd,0,50,20,0,0,5,male_crdd,northeast
22,male,2.8345664158998442e-5,4.011050364699215e-4,0.004100342391119633,6.93242723536588e-4,13061,crdd,0,50,20,0,0,5,male_crdd,northeast
23,male,2.8345664158998442e-5,4.011050364699215e-4,0.004100342391119633,6.93242723536588e-4,13061,crdd,0,50,20,0,0,5,male_crdd,northeast
24,male,2.8345664158998442e-5,4.011050364699215e-4,0.004100342391119633,6.93242723536588e-4,13061,crdd,0,50,20,0,0,5,male_crdd,northeast
25,male,5.4041322562713586e-5,6.685827918455602e-4,0.008998965276685188,0.0011902440221305851,14017,crdd,0,50,25,0,1,5,male_crdd,northeast
26,male,5.4041322562713586e-5,6.685827918455602e-4,0.008998965276685188,0.0011902440221305851,14017,crdd,0,50,25,0,1,5,male_crdd,northeast
27,male,5.4041322562713586e-5,6.685827918455602e-4,0.008998965276685188,0.0011902440221305851,14017,crdd,0,50,25,0,1,5,male_crdd,northeast
28,male,5.4041322562713586e-5,6.685827918455602e-4,0.008998965276685188,0.0011902440221305851,14017,crdd,0,50,25,0,1,5,male_crdd,northeast
29,male,5.4041322562713586e-5,6.685827918455602e-4,0.008998965276685188,0.0011902440221305851,14017,crdd,0,50,25,0,1,5,male_crdd,northeast
30,male,1.3317348367912702e-4,8.940383853253798e-4,0.012372397318491416,0.00216762778699235,12938,crdd,0,50,30,1,2,5,male_crdd,northeast
31,male,1.3317348367912702e-4,8.940383853253798e-4,0.012372397318491416,0.00216762778699235,12938,crdd,0,50,30,1,2,5,male_crdd,northeast
32,male,1.3317348367912702e-4,8.940383853253798e-4,0.012372397318491416,0.00216762778699235,12938,crdd,0,50,30,1,2,5,male_crdd,northeast
33,male,1.3317348367912702e-4,8.940383853253798e-4,0.012372397318491416,0.00216762778699235,12938,crdd,0,50,30,1,2,5,male_crdd,northeast
34,male,1.3317348367912702e-4,8.940383853253798e-4,0.012372397318491416,0.00216762778699235,12938,crdd,0,50,30,1,2,5,male_crdd,northeast
35,male,2.5330159219514296e-4,0.001271854791257455,0.020075841240759378,0.003526069911601825,12403,crdd,0,50,35,1,3,5,male_crdd,northeast
36,male,2.5330159219514296e-4,0.001271854791257455,0.020075841240759378,0.003526069911601825,12403,crdd,0,50,35,1,3,5,male_crdd,northeast
37,male,2.5330159219514296e-4,0.001271854791257455,0.020075841240759378,0.003526069911601825,12403,crdd,0,50,35,1,3,5,male_crdd,northeast
38,male,2.5330159219514296e-4,0.001271854791257455,0.020075841240759378,0.003526069911601825,12403,crdd,0,50,35,1,3,5,male_crdd,northeast
39,male,2.5330159219514296e-4,0.001271854791257455,0.020075841240759378,0.003526069911601825,12403,crdd,0,50,35,1,3,5,male_crdd,northeast
40,male,4.415181708488418e-4,0.002202284647565147,0.045408747590906344,0.0071924574319395165,11467,crdd,0,50,40,2,5,5,male_crdd,northeast
41,male,4.415181708488418e-4,0.002202284647565147,0.045408747590906344,0.0071924574319395165,11467,crdd,0,50,40,2,5,5,male_crdd,northeast
42,male,4.415181708488418e-4,0.002202284647565147,0.045408747590906344,0.0071924574319395165,11467,crdd,0,50,40,2,5,5,male_crdd,northeast
43,male,4.415181708488418e-4,0.002202284647565147,0.045408747590906344,0.0071924574319395165,11467,crdd,0,50,40,2,5,5,male_crdd,northeast
44,male,4.415181708488418e-4,0.002202284647565147,0.045408747590906344,0.0071924574319395165,11467,crdd,0,50,40,2,5,5,male_crdd,northeast
45,male,7.151839291071008e-4,0.003261361932800188,0.0693184281953471,0.010792922212911192,13367,crdd,0,50,45,3,10,5,male_crdd,northeast
46,male,7.151839291071008e-4,0.003261361932800188,0.0693184281953471,0.010792922212911192,13367,crdd,0,50,45,3,10,5,male_crdd,northeast
47,male,7.151839291071008e-4,0.003261361932800188,0.0693184281953471,0.010792922212911192,13367,crdd,0,50,45,3,10,5,male_crdd,northeast
48,male,7.151839291071008e-4,0.003261361932800188,0.0693184281953471,0.010792922212911192,13367,crdd,0,50,45,3,10,5,male_crdd,northeast
49,male,7.151839291071008e-4,0.003261361932800188,0.0693184281953471,0.010792922212911192,13367,crdd,0,50,45,3,10,5,male_crdd,northeast
50,male,0.0010759659706858192,0.0050462034129676835,0.109233711941373,0.01759749371440198,14280,crdd,0,50,50,5,15,5,male_crdd,northeast
51,male,0.0010759659706858192,0.0050462034129676835,0.109233711941373,0.01759749371440198,14280,crdd,0,50,50,5,15,5,male_crdd,northeast
52,male,0.0010759659706858192,0.0050462034129676835,0.109233711941373,0.01759749371440198,14280,crdd,0,50,50,5,15,5,male_crdd,northeast
53,male,0.0010759659706858192,0.0050462034129676835,0.109233711941373,0.01759749371440198,14280,crdd,0,50,50,5,15,5,male_crdd,northeast
54,male,0.0010759659706858192,0.0050462034129676835,0.109233711941373,0.01759749371440198,14280,crdd,0,50,50,5,15,5,male_crdd,northeast
55,male,0.001719330603798596,0.007979443201085642,0.17201271915400598,0.028704342168216688,13332,crdd,0,50,55,9,23,5,male_crdd,northeast
56,male,0.001719330603798596,0.007979443201085642,0.17201271915400598,0.028704342168216688,13332,crdd,0,50,55,9,23,5,male_crdd,northeast
57,male,0.001719330603798596,0.007979443201085642,0.17201271915400598,0.028704342168216688,13332,crdd,0,50,55,9,23,5,male_crdd,northeast
58,male,0.001719330603798596,0.007979443201085642,0.17201271915400598,0.028704342168216688,13332,crdd,0,50,55,9,23,5,male_crdd,northeast
59,male,0.001719330603798596,0.007979443201085642,0.17201271915400598,0.028704342168216688,13332,crdd,0,50,55,9,23,5,male_crdd,northeast
60,male,0.0029616801363718144,0.012202304123449114,0.25589228722425905,0.04371097767279867,11721,crdd,0,50,60,13,35,5,male_crdd,northeast
61,male,0.0029616801363718144,0.012202304123449114,0.25589228722425905,0.04371097767279867,11721,crdd,0,50,60,13,35,5,male_crdd,northeast
62,male,0.0029616801363718144,0.012202304123449114,0.25589228722425905,0.04371097767279867,11721,crdd,0,50,60,13,35,5,male_crdd,northeast
63,male,0.0029616801363718144,0.012202304123449114,0.25589228722425905,0.04371097767279867,11721,crdd,0,50,60,13,35,5,male_crdd,northeast
64,male,0.0029616801363718144,0.012202304123449114,0.25589228722425905,0.04371097767279867,11721,crdd,0,50,60,13,35,5,male_crdd,northeast
65,male,0.004721523665103637,0.017064886468010777,0.3504454946936223,0.06447546117905066,11508,crdd,0,50,65,18,54,5,male_crdd,northeast
