age,sex,mort,ylds (years lived with disability)_rate_stmc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,17920,stmc,0,10,0,0,0,5,female_stmc,greatermanchester
1,female,0,0,0,1e-8,17920,stmc,0,10,0,0,0,5,female_stmc,greatermanchester
2,female,0,0,0,1e-8,17920,stmc,0,10,0,0,0,5,female_stmc,greatermanchester
3,female,0,0,0,1e-8,17920,stmc,0,10,0,0,0,5,female_stmc,greatermanchester
4,female,0,0,0,1e-8,17920,stmc,0,10,0,0,0,5,female_stmc,greatermanchester
5,female,0,0,0,1e-8,18647,stmc,0,10,5,0,0,5,female_stmc,greatermanchester
6,female,0,0,0,1e-8,18647,stmc,0,10,5,0,0,5,female_stmc,greatermanchester
7,female,0,0,0,1e-8,18647,stmc,0,10,5,0,0,5,female_stmc,greatermanchester
8,female,0,0,0,1e-8,18647,stmc,0,10,5,0,0,5,female_stmc,greatermanchester
9,female,0,0,0,1e-8,18647,stmc,0,10,5,0,0,5,female_stmc,greatermanchester
10,female,0,0,0,1e-8,16775,stmc,0,50,10,0,0,5,female_stmc,greatermanchester
11,female,0,0,0,1e-8,16775,stmc,0,50,10,0,0,5,female_stmc,greatermanchester
12,female,0,0,0,1e-8,16775,stmc,0,50,10,0,0,5,female_stmc,greatermanchester
13,female,0,0,0,1e-8,16775,stmc,0,50,10,0,0,5,female_stmc,greatermanchester
14,female,0,0,0,1e-8,16775,stmc,0,50,10,0,0,5,female_stmc,greatermanchester
15,female,1.765559718874515e-7,1.314488028331616e-7,1.1256077541883099e-6,3.9761802762103516e-7,16204,stmc,0,50,15,0,0,5,female_stmc,greatermanchester
16,female,1.765559718874515e-7,1.314488028331616e-7,1.1256077541883099e-6,3.9761802762103516e-7,16204,stmc,0,50,15,0,0,5,female_stmc,greatermanchester
17,female,1.765559718874515e-7,1.314488028331616e-7,1.1256077541883099e-6,3.9761802762103516e-7,16204,stmc,0,50,15,0,0,5,female_stmc,greatermanchester
18,female,1.765559718874515e-7,1.314488028331616e-7,1.1256077541883099e-6,3.9761802762103516e-7,16204,stmc,0,50,15,0,0,5,female_stmc,greatermanchester
19,female,1.765559718874515e-7,1.314488028331616e-7,1.1256077541883099e-6,3.9761802762103516e-7,16204,stmc,0,50,15,0,0,5,female_stmc,greatermanchester
20,female,4.6469788120557343e-7,4.162684959343115e-7,3.761438435408301e-6,1.2097616047995427e-6,18708,stmc,0,50,20,0,0,5,female_stmc,greatermanchester
21,female,4.6469788120557343e-7,4.162684959343115e-7,3.761438435408301e-6,1.2097616047995427e-6,18708,stmc,0,50,20,0,0,5,female_stmc,greatermanchester
22,female,4.6469788120557343e-7,4.162684959343115e-7,3.761438435408301e-6,1.2097616047995427e-6,18708,stmc,0,50,20,0,0,5,female_stmc,greatermanchester
23,female,4.6469788120557343e-7,4.162684959343115e-7,3.761438435408301e-6,1.2097616047995427e-6,18708,stmc,0,50,20,0,0,5,female_stmc,greatermanchester
24,female,4.6469788120557343e-7,4.162684959343115e-7,3.761438435408301e-6,1.2097616047995427e-6,18708,stmc,0,50,20,0,0,5,female_stmc,greatermanchester
25,female,1.5053703610336265e-6,1.455609214597948e-6,1.3277081357553376e-5,4.2035705324372995e-6,22105,stmc,0,50,25,0,0,5,female_stmc,greatermanchester
26,female,1.5053703610336265e-6,1.455609214597948e-6,1.3277081357553376e-5,4.2035705324372995e-6,22105,stmc,0,50,25,0,0,5,female_stmc,greatermanchester
27,female,1.5053703610336265e-6,1.455609214597948e-6,1.3277081357553376e-5,4.2035705324372995e-6,22105,stmc,0,50,25,0,0,5,female_stmc,greatermanchester
28,female,1.5053703610336265e-6,1.455609214597948e-6,1.3277081357553376e-5,4.2035705324372995e-6,22105,stmc,0,50,25,0,0,5,female_stmc,greatermanchester
29,female,1.5053703610336265e-6,1.455609214597948e-6,1.3277081357553376e-5,4.2035705324372995e-6,22105,stmc,0,50,25,0,0,5,female_stmc,greatermanchester
30,female,5.264545681881804e-6,4.950998683600917e-6,4.558161199214528e-5,1.4158502874038225e-5,21601,stmc,0,50,30,0,0,5,female_stmc,greatermanchester
31,female,5.264545681881804e-6,4.950998683600917e-6,4.558161199214528e-5,1.4158502874038225e-5,21601,stmc,0,50,30,0,0,5,female_stmc,greatermanchester
32,female,5.264545681881804e-6,4.950998683600917e-6,4.558161199214528e-5,1.4158502874038225e-5,21601,stmc,0,50,30,0,0,5,female_stmc,greatermanchester
33,female,5.264545681881804e-6,4.950998683600917e-6,4.558161199214528e-5,1.4158502874038225e-5,21601,stmc,0,50,30,0,0,5,female_stmc,greatermanchester
34,female,5.264545681881804e-6,4.950998683600917e-6,4.558161199214528e-5,1.4158502874038225e-5,21601,stmc,0,50,30,0,0,5,female_stmc,greatermanchester
35,female,9.201018117629447e-6,6.7610746947915746e-6,5.820794781861866e-5,2.0324362049339216e-5,19614,stmc,0,50,35,0,0,5,female_stmc,greatermanchester
36,female,9.201018117629447e-6,6.7610746947915746e-6,5.820794781861866e-5,2.0324362049339216e-5,19614,stmc,0,50,35,0,0,5,female_stmc,greatermanchester
37,female,9.201018117629447e-6,6.7610746947915746e-6,5.820794781861866e-5,2.0324362049339216e-5,19614,stmc,0,50,35,0,0,5,female_stmc,greatermanchester
38,female,9.201018117629447e-6,6.7610746947915746e-6,5.820794781861866e-5,2.0324362049339216e-5,19614,stmc,0,50,35,0,0,5,female_stmc,greatermanchester
39,female,9.201018117629447e-6,6.7610746947915746e-6,5.820794781861866e-5,2.0324362049339216e-5,19614,stmc,0,50,35,0,0,5,female_stmc,greatermanchester
40,female,1.7937274770107245e-5,1.1127299477461935e-5,9.337080795040047e-5,3.4057269795890404e-5,17730,stmc,0,50,40,0,0,5,female_stmc,greatermanchester
41,female,1.7937274770107245e-5,1.1127299477461935e-5,9.337080795040047e-5,3.4057269795890404e-5,17730,stmc,0,50,40,0,0,5,female_stmc,greatermanchester
42,female,1.7937274770107245e-5,1.1127299477461935e-5,9.337080795040047e-5,3.4057269795890404e-5,17730,stmc,0,50,40,0,0,5,female_stmc,greatermanchester
43,female,1.7937274770107245e-5,1.1127299477461935e-5,9.337080795040047e-5,3.4057269795890404e-5,17730,stmc,0,50,40,0,0,5,female_stmc,greatermanchester
44,female,1.7937274770107245e-5,1.1127299477461935e-5,9.337080795040047e-5,3.4057269795890404e-5,17730,stmc,0,50,40,0,0,5,female_stmc,greatermanchester
45,female,2.5466957070373457e-5,1.5521497612067196e-5,1.3293486055307018e-4,4.7591547453499836e-5,19811,stmc,0,50,45,0,1,5,female_stmc,greatermanchester
46,female,2.5466957070373457e-5,1.5521497612067196e-5,1.3293486055307018e-4,4.7591547453499836e-5,19811,stmc,0,50,45,0,1,5,female_stmc,greatermanchester
47,female,2.5466957070373457e-5,1.5521497612067196e-5,1.3293486055307018e-4,4.7591547453499836e-5,19811,stmc,0,50,45,0,1,5,female_stmc,greatermanchester
48,female,2.5466957070373457e-5,1.5521497612067196e-5,1.3293486055307018e-4,4.7591547453499836e-5,19811,stmc,0,50,45,0,1,5,female_stmc,greatermanchester
49,female,2.5466957070373457e-5,1.5521497612067196e-5,1.3293486055307018e-4,4.7591547453499836e-5,19811,stmc,0,50,45,0,1,5,female_stmc,greatermanchester
50,female,3.991535516850221e-5,2.2355131714552858e-5,1.893498242021157e-4,7.02220871572323e-5,19394,stmc,0,50,50,0,1,5,female_stmc,greatermanchester
51,female,3.991535516850221e-5,2.2355131714552858e-5,1.893498242021157e-4,7.02220871572323e-5,19394,stmc,0,50,50,0,1,5,female_stmc,greatermanchester
52,female,3.991535516850221e-5,2.2355131714552858e-5,1.893498242021157e-4,7.02220871572323e-5,19394,stmc,0,50,50,0,1,5,female_stmc,greatermanchester
53,female,3.991535516850221e-5,2.2355131714552858e-5,1.893498242021157e-4,7.02220871572323e-5,19394,stmc,0,50,50,0,1,5,female_stmc,greatermanchester
54,female,3.991535516850221e-5,2.2355131714552858e-5,1.893498242021157e-4,7.02220871572323e-5,19394,stmc,0,50,50,0,1,5,female_stmc,greatermanchester
55,female,6.778745487250607e-5,3.54859493414939e-5,2.9083334329507563e-4,1.1344737652825393e-4,16604,stmc,0,50,55,0,1,5,female_stmc,greatermanchester
56,female,6.778745487250607e-5,3.54859493414939e-5,2.9083334329507563e-4,1.1344737652825393e-4,16604,stmc,0,50,55,0,1,5,female_stmc,greatermanchester
57,female,6.778745487250607e-5,3.54859493414939e-5,2.9083334329507563e-4,1.1344737652825393e-4,16604,stmc,0,50,55,0,1,5,female_stmc,greatermanchester
58,female,6.778745487250607e-5,3.54859493414939e-5,2.9083334329507563e-4,1.1344737652825393e-4,16604,stmc,0,50,55,0,1,5,female_stmc,greatermanchester
59,female,6.778745487250607e-5,3.54859493414939e-5,2.9083334329507563e-4,1.1344737652825393e-4,16604,stmc,0,50,55,0,1,5,female_stmc,greatermanchester
60,female,1.1261720026985189e-4,5.120229144296674e-5,3.884967345467516e-4,1.710920014807697e-4,13567,stmc,0,50,60,0,2,5,female_stmc,greatermanchester
61,female,1.1261720026985189e-4,5.120229144296674e-5,3.884967345467516e-4,1.710920014807697e-4,13567,stmc,0,50,60,0,2,5,female_stmc,greatermanchester
