age,sex,mort,ylds (years lived with disability)_rate_dmt2,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,34171,dmt2,0,10,0,0,0,5,female_dmt2,West Midlands
1,female,0,0,0,1e-8,34171,dmt2,0,10,0,0,0,5,female_dmt2,West Midlands
2,female,0,0,0,1e-8,34171,dmt2,0,10,0,0,0,5,female_dmt2,West Midlands
3,female,0,0,0,1e-8,34171,dmt2,0,10,0,0,0,5,female_dmt2,West Midlands
4,female,0,0,0,1e-8,34171,dmt2,0,10,0,0,0,5,female_dmt2,West Midlands
5,female,0,0,0,1e-8,36971,dmt2,0,10,5,0,0,5,female_dmt2,West Midlands
6,female,0,0,0,1e-8,36971,dmt2,0,10,5,0,0,5,female_dmt2,West Midlands
7,female,0,0,0,1e-8,36971,dmt2,0,10,5,0,0,5,female_dmt2,West Midlands
8,female,0,0,0,1e-8,36971,dmt2,0,10,5,0,0,5,female_dmt2,West Midlands
9,female,0,0,0,1e-8,36971,dmt2,0,10,5,0,0,5,female_dmt2,West Midlands
10,female,0,2.2616797578020305e-4,0.0045370566298613335,0.0021587537548446883,34534,dmt2,0,50,10,0,0,5,female_dmt2,West Midlands
11,female,0,2.2616797578020305e-4,0.0045370566298613335,0.0021587537548446883,34534,dmt2,0,50,10,0,0,5,female_dmt2,West Midlands
12,female,0,2.2616797578020305e-4,0.0045370566298613335,0.0021587537548446883,34534,dmt2,0,50,10,0,0,5,female_dmt2,West Midlands
13,female,0,2.2616797578020305e-4,0.0045370566298613335,0.0021587537548446883,34534,dmt2,0,50,10,0,0,5,female_dmt2,West Midlands
14,female,0,2.2616797578020305e-4,0.0045370566298613335,0.0021587537548446883,34534,dmt2,0,50,10,0,0,5,female_dmt2,West Midlands
15,female,1.5040174910669787e-7,0.0011516409667257088,0.022058354685811653,0.0038532461949153628,34104,dmt2,0,50,15,1,0,5,female_dmt2,West Midlands
16,female,1.5040174910669787e-7,0.0011516409667257088,0.022058354685811653,0.0038532461949153628,34104,dmt2,0,50,15,1,0,5,female_dmt2,West Midlands
17,female,1.5040174910669787e-7,0.0011516409667257088,0.022058354685811653,0.0038532461949153628,34104,dmt2,0,50,15,1,0,5,female_dmt2,West Midlands
18,female,1.5040174910669787e-7,0.0011516409667257088,0.022058354685811653,0.0038532461949153628,34104,dmt2,0,50,15,1,0,5,female_dmt2,West Midlands
19,female,1.5040174910669787e-7,0.0011516409667257088,0.022058354685811653,0.0038532461949153628,34104,dmt2,0,50,15,1,0,5,female_dmt2,West Midlands
20,female,2.5184663140298024e-7,0.0020941303640261556,0.03786164944845404,0.002614204713062665,36760,dmt2,0,50,20,2,0,5,female_dmt2,West Midlands
21,female,2.5184663140298024e-7,0.0020941303640261556,0.03786164944845404,0.002614204713062665,36760,dmt2,0,50,20,2,0,5,female_dmt2,West Midlands
22,female,2.5184663140298024e-7,0.0020941303640261556,0.03786164944845404,0.002614204713062665,36760,dmt2,0,50,20,2,0,5,female_dmt2,West Midlands
23,female,2.5184663140298024e-7,0.0020941303640261556,0.03786164944845404,0.002614204713062665,36760,dmt2,0,50,20,2,0,5,female_dmt2,West Midlands
24,female,2.5184663140298024e-7,0.0020941303640261556,0.03786164944845404,0.002614204713062665,36760,dmt2,0,50,20,2,0,5,female_dmt2,West Midlands
25,female,4.090678568925213e-7,0.0026541932729392584,0.04562972291469382,0.0010803873546360193,39886,dmt2,0,50,25,2,0,5,female_dmt2,West Midlands
26,female,4.090678568925213e-7,0.0026541932729392584,0.04562972291469382,0.0010803873546360193,39886,dmt2,0,50,25,2,0,5,female_dmt2,West Midlands
27,female,4.090678568925213e-7,0.0026541932729392584,0.04562972291469382,0.0010803873546360193,39886,dmt2,0,50,25,2,0,5,female_dmt2,West Midlands
28,female,4.090678568925213e-7,0.0026541932729392584,0.04562972291469382,0.0010803873546360193,39886,dmt2,0,50,25,2,0,5,female_dmt2,West Midlands
29,female,4.090678568925213e-7,0.0026541932729392584,0.04562972291469382,0.0010803873546360193,39886,dmt2,0,50,25,2,0,5,female_dmt2,West Midlands
30,female,1.2284376025703134e-6,0.0029560737523425,0.04858667885058139,9.376514510595138e-4,39261,dmt2,0,50,30,2,0,5,female_dmt2,West Midlands
31,female,1.2284376025703134e-6,0.0029560737523425,0.04858667885058139,9.376514510595138e-4,39261,dmt2,0,50,30,2,0,5,female_dmt2,West Midlands
32,female,1.2284376025703134e-6,0.0029560737523425,0.04858667885058139,9.376514510595138e-4,39261,dmt2,0,50,30,2,0,5,female_dmt2,West Midlands
33,female,1.2284376025703134e-6,0.0029560737523425,0.04858667885058139,9.376514510595138e-4,39261,dmt2,0,50,30,2,0,5,female_dmt2,West Midlands
34,female,1.2284376025703134e-6,0.0029560737523425,0.04858667885058139,9.376514510595138e-4,39261,dmt2,0,50,30,2,0,5,female_dmt2,West Midlands
35,female,1.8317377678260325e-6,0.003290968422141559,0.05211286188477348,0.001277705096460503,37196,dmt2,0,50,35,3,0,5,female_dmt2,West Midlands
36,female,1.8317377678260325e-6,0.003290968422141559,0.05211286188477348,0.001277705096460503,37196,dmt2,0,50,35,3,0,5,female_dmt2,West Midlands
37,female,1.8317377678260325e-6,0.003290968422141559,0.05211286188477348,0.001277705096460503,37196,dmt2,0,50,35,3,0,5,female_dmt2,West Midlands
38,female,1.8317377678260325e-6,0.003290968422141559,0.05211286188477348,0.001277705096460503,37196,dmt2,0,50,35,3,0,5,female_dmt2,West Midlands
39,female,1.8317377678260325e-6,0.003290968422141559,0.05211286188477348,0.001277705096460503,37196,dmt2,0,50,35,3,0,5,female_dmt2,West Midlands
40,female,2.5422885926710643e-6,0.0038373583635940745,0.058851483746660334,0.0026380390342316162,35495,dmt2,0,50,40,3,0,5,female_dmt2,West Midlands
41,female,2.5422885926710643e-6,0.0038373583635940745,0.058851483746660334,0.0026380390342316162,35495,dmt2,0,50,40,3,0,5,female_dmt2,West Midlands
42,female,2.5422885926710643e-6,0.0038373583635940745,0.058851483746660334,0.0026380390342316162,35495,dmt2,0,50,40,3,0,5,female_dmt2,West Midlands
43,female,2.5422885926710643e-6,0.0038373583635940745,0.058851483746660334,0.0026380390342316162,35495,dmt2,0,50,40,3,0,5,female_dmt2,West Midlands
44,female,2.5422885926710643e-6,0.0038373583635940745,0.058851483746660334,0.0026380390342316162,35495,dmt2,0,50,40,3,0,5,female_dmt2,West Midlands
45,female,8.198867098610329e-6,0.005093474132510064,0.075537121424097,0.004933170550059135,41203,dmt2,0,50,45,4,0,5,female_dmt2,West Midlands
46,female,8.198867098610329e-6,0.005093474132510064,0.075537121424097,0.004933170550059135,41203,dmt2,0,50,45,4,0,5,female_dmt2,West Midlands
47,female,8.198867098610329e-6,0.005093474132510064,0.075537121424097,0.004933170550059135,41203,dmt2,0,50,45,4,0,5,female_dmt2,West Midlands
48,female,8.198867098610329e-6,0.005093474132510064,0.075537121424097,0.004933170550059135,41203,dmt2,0,50,45,4,0,5,female_dmt2,West Midlands
49,female,8.198867098610329e-6,0.005093474132510064,0.075537121424097,0.004933170550059135,41203,dmt2,0,50,45,4,0,5,female_dmt2,West Midlands
50,female,1.2818777903879706e-5,0.006856643877648586,0.10096293917764565,0.005857893585019531,41177,dmt2,0,50,50,5,1,5,female_dmt2,West Midlands
51,female,1.2818777903879706e-5,0.006856643877648586,0.10096293917764565,0.005857893585019531,41177,dmt2,0,50,50,5,1,5,female_dmt2,West Midlands
52,female,1.2818777903879706e-5,0.006856643877648586,0.10096293917764565,0.005857893585019531,41177,dmt2,0,50,50,5,1,5,female_dmt2,West Midlands
53,female,1.2818777903879706e-5,0.006856643877648586,0.10096293917764565,0.005857893585019531,41177,dmt2,0,50,50,5,1,5,female_dmt2,West Midlands
54,female,1.2818777903879706e-5,0.006856643877648586,0.10096293917764565,0.005857893585019531,41177,dmt2,0,50,50,5,1,5,female_dmt2,West Midlands
55,female,2.186803763918038e-5,0.008432907819092336,0.12637399143836917,0.005555868073827061,35779,dmt2,0,50,55,6,1,5,female_dmt2,West Midlands
56,female,2.186803763918038e-5,0.008432907819092336,0.12637399143836917,0.005555868073827061,35779,dmt2,0,50,55,6,1,5,female_dmt2,West Midlands
57,female,2.186803763918038e-5,0.008432907819092336,0.12637399143836917,0.005555868073827061,35779,dmt2,0,50,55,6,1,5,female_dmt2,West Midlands
58,female,2.186803763918038e-5,0.008432907819092336,0.12637399143836917,0.005555868073827061,35779,dmt2,0,50,55,6,1,5,female_dmt2,West Midlands
59,female,2.186803763918038e-5,0.008432907819092336,0.12637399143836917,0.005555868073827061,35779,dmt2,0,50,55,6,1,5,female_dmt2,West Midlands
60,female,4.025549947222422e-5,0.00979772220136092,0.14985603261318425,0.005418736525174212,31469,dmt2,0,50,60,7,1,5,female_dmt2,West Midlands
61,female,4.025549947222422e-5,0.00979772220136092,0.14985603261318425,0.005418736525174212,31469,dmt2,0,50,60,7,1,5,female_dmt2,West Midlands
62,female,4.025549947222422e-5,0.00979772220136092,0.14985603261318425,0.005418736525174212,31469,dmt2,0,50,60,7,1,5,female_dmt2,West Midlands
63,female,4.025549947222422e-5,0.00979772220136092,0.14985603261318425,0.005418736525174212,31469,dmt2,0,50,60,7,1,5,female_dmt2,West Midlands
64,female,4.025549947222422e-5,0.00979772220136092,0.14985603261318425,0.005418736525174212,31469,dmt2,0,50,60,7,1,5,female_dmt2,West Midlands
65,female,6.538250618080405e-5,0.01098478602683006,0.1719176399710035,0.005431460782550235,31341,dmt2,0,50,65,9,2,5,female_dmt2,West Midlands
66,female,6.538250618080405e-5,0.01098478602683006,0.1719176399710035,0.005431460782550235,31341,dmt2,0,50,65,9,2,5,female_dmt2,West Midlands
67,female,6.538250618080405e-5,0.01098478602683006,0.1719176399710035,0.005431460782550235,31341,dmt2,0,50,65,9,2,5,female_dmt2,West Midlands
68,female,6.538250618080405e-5,0.01098478602683006,0.1719176399710035,0.005431460782550235,31341,dmt2,0,50,65,9,2,5,female_dmt2,West Midlands
69,female,6.538250618080405e-5,0.01098478602683006,0.1719176399710035,0.005431460782550235,31341,dmt2,0,50,65,9,2,5,female_dmt2,West Midlands
70,female,1.1778368256467334e-4,0.012684212047851251,0.20100590645392352,0.010052475985695551,28629,dmt2,0,50,70,10,3,5,female_dmt2,West Midlands
71,female,1.1778368256467334e-4,0.012684212047851251,0.20100590645392352,0.010052475985695551,28629,dmt2,0,50,70,10,3,5,female_dmt2,West Midlands
72,female,1.1778368256467334e-4,0.012684212047851251,0.20100590645392352,0.010052475985695551,28629,dmt2,0,50,70,10,3,5,female_dmt2,West Midlands
73,female,1.1778368256467334e-4,0.012684212047851251,0.20100590645392352,0.010052475985695551,28629,dmt2,0,50,70,10,3,5,female_dmt2,West Midlands
74,female,1.1778368256467334e-4,0.012684212047851251,0.20100590645392352,0.010052475985695551,28629,dmt2,0,50,70,10,3,5,female_dmt2,West Midlands
75,female,2.3340984360571408e-4,0.016661639087236144,0.2651295063677972,0.017978071449028136,21447,dmt2,0,50,75,13,5,5,female_dmt2,West Midlands
76,female,2.3340984360571408e-4,0.016661639087236144,0.2651295063677972,0.017978071449028136,21447,dmt2,0,50,75,13,5,5,female_dmt2,West Midlands
77,female,2.3340984360571408e-4,0.016661639087236144,0.2651295063677972,0.017978071449028136,21447,dmt2,0,50,75,13,5,5,female_dmt2,West Midlands
78,female,2.3340984360571408e-4,0.016661639087236144,0.2651295063677972,0.017978071449028136,21447,dmt2,0,50,75,13,5,5,female_dmt2,West Midlands
79,female,2.3340984360571408e-4,0.016661639087236144,0.2651295063677972,0.017978071449028136,21447,dmt2,0,50,75,13,5,5,female_dmt2,West Midlands
80,female,5.396611114657212e-4,0.021581045437970483,0.34652121871396213,0.015148568853374272,16377,dmt2,0,20,80,7,9,5,female_dmt2,West Midlands
81,female,5.396611114657212e-4,0.021581045437970483,0.34652121871396213,0.015148568853374272,16377,dmt2,0,20,80,7,9,5,female_dmt2,West Midlands
82,female,5.396611114657212e-4,0.021581045437970483,0.34652121871396213,0.015148568853374272,16377,dmt2,0,20,80,7,9,5,female_dmt2,West Midlands
83,female,5.396611114657212e-4,0.021581045437970483,0.34652121871396213,0.015148568853374272,16377,dmt2,0,20,80,7,9,5,female_dmt2,West Midlands
