age,sex,mort,ylds (years lived with disability)_rate_crdd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,1.3022626098322354e-5,8.776612077283683e-5,8.313406455581668e-4,3.0721184145615654e-4,8494,crdd,0,10,0,0,0,5,male_crdd,sheffield
1,male,1.3022626098322354e-5,8.776612077283683e-5,8.313406455581668e-4,3.0721184145615654e-4,8494,crdd,0,10,0,0,0,5,male_crdd,sheffield
2,male,1.3022626098322354e-5,8.776612077283683e-5,8.313406455581668e-4,3.0721184145615654e-4,8494,crdd,0,10,0,0,0,5,male_crdd,sheffield
3,male,1.3022626098322354e-5,8.776612077283683e-5,8.313406455581668e-4,3.0721184145615654e-4,8494,crdd,0,10,0,0,0,5,male_crdd,sheffield
4,male,1.3022626098322354e-5,8.776612077283683e-5,8.313406455581668e-4,3.0721184145615654e-4,8494,crdd,0,10,0,0,0,5,male_crdd,sheffield
5,male,2.4787652587747313e-6,2.0123484343114204e-4,0.002118519589333068,2.2774686266124148e-4,9025,crdd,0,10,5,0,0,5,male_crdd,sheffield
6,male,2.4787652587747313e-6,2.0123484343114204e-4,0.002118519589333068,2.2774686266124148e-4,9025,crdd,0,10,5,0,0,5,male_crdd,sheffield
7,male,2.4787652587747313e-6,2.0123484343114204e-4,0.002118519589333068,2.2774686266124148e-4,9025,crdd,0,10,5,0,0,5,male_crdd,sheffield
8,male,2.4787652587747313e-6,2.0123484343114204e-4,0.002118519589333068,2.2774686266124148e-4,9025,crdd,0,10,5,0,0,5,male_crdd,sheffield
9,male,2.4787652587747313e-6,2.0123484343114204e-4,0.002118519589333068,2.2774686266124148e-4,9025,crdd,0,10,5,0,0,5,male_crdd,sheffield
10,male,4.774024512931545e-6,1.9715690197862735e-4,0.0015425672777169728,2.294246111838432e-4,8119,crdd,0,50,10,0,0,5,male_crdd,sheffield
11,male,4.774024512931545e-6,1.9715690197862735e-4,0.0015425672777169728,2.294246111838432e-4,8119,crdd,0,50,10,0,0,5,male_crdd,sheffield
12,male,4.774024512931545e-6,1.9715690197862735e-4,0.0015425672777169728,2.294246111838432e-4,8119,crdd,0,50,10,0,0,5,male_crdd,sheffield
13,male,4.774024512931545e-6,1.9715690197862735e-4,0.0015425672777169728,2.294246111838432e-4,8119,crdd,0,50,10,0,0,5,male_crdd,sheffield
14,male,4.774024512931545e-6,1.9715690197862735e-4,0.0015425672777169728,2.294246111838432e-4,8119,crdd,0,50,10,0,0,5,male_crdd,sheffield
15,male,1.5562811151248557e-5,2.932217463976988e-4,0.0025698530569479646,3.716031882050035e-4,8294,crdd,0,50,15,0,0,5,male_crdd,sheffield
16,male,1.5562811151248557e-5,2.932217463976988e-4,0.0025698530569479646,3.716031882050035e-4,8294,crdd,0,50,15,0,0,5,male_crdd,sheffield
17,male,1.5562811151248557e-5,2.932217463976988e-4,0.0025698530569479646,3.716031882050035e-4,8294,crdd,0,50,15,0,0,5,male_crdd,sheffield
18,male,1.5562811151248557e-5,2.932217463976988e-4,0.0025698530569479646,3.716031882050035e-4,8294,crdd,0,50,15,0,0,5,male_crdd,sheffield
19,male,1.5562811151248557e-5,2.932217463976988e-4,0.0025698530569479646,3.716031882050035e-4,8294,crdd,0,50,15,0,0,5,male_crdd,sheffield
20,male,2.771274661936709e-5,3.7041169440269774e-4,0.0035701222888147536,6.824797420506035e-4,9947,crdd,0,50,20,0,0,5,male_crdd,sheffield
21,male,2.771274661936709e-5,3.7041169440269774e-4,0.0035701222888147536,6.824797420506035e-4,9947,crdd,0,50,20,0,0,5,male_crdd,sheffield
22,male,2.771274661936709e-5,3.7041169440269774e-4,0.0035701222888147536,6.824797420506035e-4,9947,crdd,0,50,20,0,0,5,male_crdd,sheffield
23,male,2.771274661936709e-5,3.7041169440269774e-4,0.0035701222888147536,6.824797420506035e-4,9947,crdd,0,50,20,0,0,5,male_crdd,sheffield
24,male,2.771274661936709e-5,3.7041169440269774e-4,0.0035701222888147536,6.824797420506035e-4,9947,crdd,0,50,20,0,0,5,male_crdd,sheffield
25,male,4.6128441908273676e-5,6.080091365035289e-4,0.007869936886624698,0.0011648075211280538,10638,crdd,0,50,25,0,0,5,male_crdd,sheffield
26,male,4.6128441908273676e-5,6.080091365035289e-4,0.007869936886624698,0.0011648075211280538,10638,crdd,0,50,25,0,0,5,male_crdd,sheffield
27,male,4.6128441908273676e-5,6.080091365035289e-4,0.007869936886624698,0.0011648075211280538,10638,crdd,0,50,25,0,0,5,male_crdd,sheffield
28,male,4.6128441908273676e-5,6.080091365035289e-4,0.007869936886624698,0.0011648075211280538,10638,crdd,0,50,25,0,0,5,male_crdd,sheffield
29,male,4.6128441908273676e-5,6.080091365035289e-4,0.007869936886624698,0.0011648075211280538,10638,crdd,0,50,25,0,0,5,male_crdd,sheffield
30,male,9.043053100486483e-5,8.405115595888105e-4,0.011408995129417171,0.0020939345457733328,9676,crdd,0,50,30,1,1,5,male_crdd,sheffield
31,male,9.043053100486483e-5,8.405115595888105e-4,0.011408995129417171,0.0020939345457733328,9676,crdd,0,50,30,1,1,5,male_crdd,sheffield
32,male,9.043053100486483e-5,8.405115595888105e-4,0.011408995129417171,0.0020939345457733328,9676,crdd,0,50,30,1,1,5,male_crdd,sheffield
33,male,9.043053100486483e-5,8.405115595888105e-4,0.011408995129417171,0.0020939345457733328,9676,crdd,0,50,30,1,1,5,male_crdd,sheffield
