age,sex,mort,ylds (years lived with disability)_rate_crdd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,1.1774752043369054e-5,9.715496442247402e-5,0.001003617902925713,3.0451675299035167e-4,15216,crdd,0,10,0,0,0,5,male_crdd,North East England
1,male,1.1774752043369054e-5,9.715496442247402e-5,0.001003617902925713,3.0451675299035167e-4,15216,crdd,0,10,0,0,0,5,male_crdd,North East England
2,male,1.1774752043369054e-5,9.715496442247402e-5,0.001003617902925713,3.0451675299035167e-4,15216,crdd,0,10,0,0,0,5,male_crdd,North East England
3,male,1.1774752043369054e-5,9.715496442247402e-5,0.001003617902925713,3.0451675299035167e-4,15216,crdd,0,10,0,0,0,5,male_crdd,North East England
4,male,1.1774752043369054e-5,9.715496442247402e-5,0.001003617902925713,3.0451675299035167e-4,15216,crdd,0,10,0,0,0,5,male_crdd,North East England
5,male,1.7029740780781428e-6,2.2082642527012253e-4,0.0024770029209234493,2.2699378149758243e-4,16036,crdd,0,10,5,0,0,5,male_crdd,North East England
6,male,1.7029740780781428e-6,2.2082642527012253e-4,0.0024770029209234493,2.2699378149758243e-4,16036,crdd,0,10,5,0,0,5,male_crdd,North East England
7,male,1.7029740780781428e-6,2.2082642527012253e-4,0.0024770029209234493,2.2699378149758243e-4,16036,crdd,0,10,5,0,0,5,male_crdd,North East England
8,male,1.7029740780781428e-6,2.2082642527012253e-4,0.0024770029209234493,2.2699378149758243e-4,16036,crdd,0,10,5,0,0,5,male_crdd,North East England
9,male,1.7029740780781428e-6,2.2082642527012253e-4,0.0024770029209234493,2.2699378149758243e-4,16036,crdd,0,10,5,0,0,5,male_crdd,North East England
10,male,4.802151411639682e-6,0.00020760985224303774,0.001723136386445079,2.3065038120336065e-4,14842,crdd,0,50,10,0,0,5,male_crdd,North East England
11,male,4.802151411639682e-6,0.00020760985224303774,0.001723136386445079,2.3065038120336065e-4,14842,crdd,0,50,10,0,0,5,male_crdd,North East England
12,male,4.802151411639682e-6,0.00020760985224303774,0.001723136386445079,2.3065038120336065e-4,14842,crdd,0,50,10,0,0,5,male_crdd,North East England
13,male,4.802151411639682e-6,0.00020760985224303774,0.001723136386445079,2.3065038120336065e-4,14842,crdd,0,50,10,0,0,5,male_crdd,North East England
14,male,4.802151411639682e-6,0.00020760985224303774,0.001723136386445079,2.3065038120336065e-4,14842,crdd,0,50,10,0,0,5,male_crdd,North East England
15,male,1.5184767388130775e-5,3.1723985138930967e-4,0.0031122296950145695,3.733126503736025e-4,15215,crdd,0,50,15,0,0,5,male_crdd,North East England
