age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,27766,utrc,0,10,0,0,0,5,male_utrc,East Midlands
1,male,0,0,0,1e-8,27766,utrc,0,10,0,0,0,5,male_utrc,East Midlands
2,male,0,0,0,1e-8,27766,utrc,0,10,0,0,0,5,male_utrc,East Midlands
3,male,0,0,0,1e-8,27766,utrc,0,10,0,0,0,5,male_utrc,East Midlands
4,male,0,0,0,1e-8,27766,utrc,0,10,0,0,0,5,male_utrc,East Midlands
5,male,0,0,0,1e-8,29412,utrc,0,10,5,0,0,5,male_utrc,East Midlands
6,male,0,0,0,1e-8,29412,utrc,0,10,5,0,0,5,male_utrc,East Midlands
7,male,0,0,0,1e-8,29412,utrc,0,10,5,0,0,5,male_utrc,East Midlands
8,male,0,0,0,1e-8,29412,utrc,0,10,5,0,0,5,male_utrc,East Midlands
9,male,0,0,0,1e-8,29412,utrc,0,10,5,0,0,5,male_utrc,East Midlands
10,male,0,0,0,1e-8,27670,utrc,0,50,10,0,0,5,male_utrc,East Midlands
11,male,0,0,0,1e-8,27670,utrc,0,50,10,0,0,5,male_utrc,East Midlands
12,male,0,0,0,1e-8,27670,utrc,0,50,10,0,0,5,male_utrc,East Midlands
13,male,0,0,0,1e-8,27670,utrc,0,50,10,0,0,5,male_utrc,East Midlands
14,male,0,0,0,1e-8,27670,utrc,0,50,10,0,0,5,male_utrc,East Midlands
15,male,0,0,0,1e-8,28023,utrc,0,50,15,0,0,5,male_utrc,East Midlands
16,male,0,0,0,1e-8,28023,utrc,0,50,15,0,0,5,male_utrc,East Midlands
17,male,0,0,0,1e-8,28023,utrc,0,50,15,0,0,5,male_utrc,East Midlands
18,male,0,0,0,1e-8,28023,utrc,0,50,15,0,0,5,male_utrc,East Midlands
19,male,0,0,0,1e-8,28023,utrc,0,50,15,0,0,5,male_utrc,East Midlands
20,male,0,0,0,1e-8,30631,utrc,0,50,20,0,0,5,male_utrc,East Midlands
21,male,0,0,0,1e-8,30631,utrc,0,50,20,0,0,5,male_utrc,East Midlands
22,male,0,0,0,1e-8,30631,utrc,0,50,20,0,0,5,male_utrc,East Midlands
23,male,0,0,0,1e-8,30631,utrc,0,50,20,0,0,5,male_utrc,East Midlands
24,male,0,0,0,1e-8,30631,utrc,0,50,20,0,0,5,male_utrc,East Midlands
25,male,0,0,0,1e-8,32124,utrc,0,50,25,0,0,5,male_utrc,East Midlands
26,male,0,0,0,1e-8,32124,utrc,0,50,25,0,0,5,male_utrc,East Midlands
27,male,0,0,0,1e-8,32124,utrc,0,50,25,0,0,5,male_utrc,East Midlands
28,male,0,0,0,1e-8,32124,utrc,0,50,25,0,0,5,male_utrc,East Midlands
29,male,0,0,0,1e-8,32124,utrc,0,50,25,0,0,5,male_utrc,East Midlands
30,male,0,0,0,1e-8,30384,utrc,0,50,30,0,0,5,male_utrc,East Midlands
