age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,1.1167398538563366e-6,2.1770981902761725e-5,0,6.460843156503771e-5,36715,strk,0,10,0,0,0,5,male_strk,East of England
1,male,1.1167398538563366e-6,2.1770981902761725e-5,0,6.460843156503771e-5,36715,strk,0,10,0,0,0,5,male_strk,East of England
2,male,1.1167398538563366e-6,2.1770981902761725e-5,0,6.460843156503771e-5,36715,strk,0,10,0,0,0,5,male_strk,East of England
3,male,1.1167398538563366e-6,2.1770981902761725e-5,0,6.460843156503771e-5,36715,strk,0,10,0,0,0,5,male_strk,East of England
4,male,1.1167398538563366e-6,2.1770981902761725e-5,0,6.460843156503771e-5,36715,strk,0,10,0,0,0,5,male_strk,East of England
5,male,5.42047044209254e-7,5.871390236362392e-5,1.947570129248071e-4,5.208401301498844e-5,39351,strk,0,10,5,0,0,5,male_strk,East of England
6,male,5.42047044209254e-7,5.871390236362392e-5,1.947570129248071e-4,5.208401301498844e-5,39351,strk,0,10,5,0,0,5,male_strk,East of England
7,male,5.42047044209254e-7,5.871390236362392e-5,1.947570129248071e-4,5.208401301498844e-5,39351,strk,0,10,5,0,0,5,male_strk,East of England
8,male,5.42047044209254e-7,5.871390236362392e-5,1.947570129248071e-4,5.208401301498844e-5,39351,strk,0,10,5,0,0,5,male_strk,East of England
9,male,5.42047044209254e-7,5.871390236362392e-5,1.947570129248071e-4,5.208401301498844e-5,39351,strk,0,10,5,0,0,5,male_strk,East of England
10,male,7.927205807369767e-7,9.42955960177231e-5,3.550717091969839e-4,4.827778029953206e-5,36736,strk,0,50,10,0,0,5,male_strk,East of England
11,male,7.927205807369767e-7,9.42955960177231e-5,3.550717091969839e-4,4.827778029953206e-5,36736,strk,0,50,10,0,0,5,male_strk,East of England
12,male,7.927205807369767e-7,9.42955960177231e-5,3.550717091969839e-4,4.827778029953206e-5,36736,strk,0,50,10,0,0,5,male_strk,East of England
13,male,7.927205807369767e-7,9.42955960177231e-5,3.550717091969839e-4,4.827778029953206e-5,36736,strk,0,50,10,0,0,5,male_strk,East of England
14,male,7.927205807369767e-7,9.42955960177231e-5,3.550717091969839e-4,4.827778029953206e-5,36736,strk,0,50,10,0,0,5,male_strk,East of England
15,male,1.8319738834333059e-6,1.2790760040512836e-4,4.689532337632171e-4,4.591229424219254e-5,35788,strk,0,50,15,0,0,5,male_strk,East of England
16,male,1.8319738834333059e-6,1.2790760040512836e-4,4.689532337632171e-4,4.591229424219254e-5,35788,strk,0,50,15,0,0,5,male_strk,East of England
17,male,1.8319738834333059e-6,1.2790760040512836e-4,4.689532337632171e-4,4.591229424219254e-5,35788,strk,0,50,15,0,0,5,male_strk,East of England
18,male,1.8319738834333059e-6,1.2790760040512836e-4,4.689532337632171e-4,4.591229424219254e-5,35788,strk,0,50,15,0,0,5,male_strk,East of England
19,male,1.8319738834333059e-6,1.2790760040512836e-4,4.689532337632171e-4,4.591229424219254e-5,35788,strk,0,50,15,0,0,5,male_strk,East of England
20,male,5.84685247488869e-6,1.6614200208942126e-4,7.772067999651901e-4,5.7745904552770174e-5,37293,strk,0,50,20,0,0,5,male_strk,East of England
21,male,5.84685247488869e-6,1.6614200208942126e-4,7.772067999651901e-4,5.7745904552770174e-5,37293,strk,0,50,20,0,0,5,male_strk,East of England
22,male,5.84685247488869e-6,1.6614200208942126e-4,7.772067999651901e-4,5.7745904552770174e-5,37293,strk,0,50,20,0,0,5,male_strk,East of England
23,male,5.84685247488869e-6,1.6614200208942126e-4,7.772067999651901e-4,5.7745904552770174e-5,37293,strk,0,50,20,0,0,5,male_strk,East of England
24,male,5.84685247488869e-6,1.6614200208942126e-4,7.772067999651901e-4,5.7745904552770174e-5,37293,strk,0,50,20,0,0,5,male_strk,East of England
25,male,8.719129190345419e-6,2.1300527589195506e-4,0.0012266993839846509,8.374886566486973e-5,40004,strk,0,50,25,0,0,5,male_strk,East of England
26,male,8.719129190345419e-6,2.1300527589195506e-4,0.0012266993839846509,8.374886566486973e-5,40004,strk,0,50,25,0,0,5,male_strk,East of England
27,male,8.719129190345419e-6,2.1300527589195506e-4,0.0012266993839846509,8.374886566486973e-5,40004,strk,0,50,25,0,0,5,male_strk,East of England
28,male,8.719129190345419e-6,2.1300527589195506e-4,0.0012266993839846509,8.374886566486973e-5,40004,strk,0,50,25,0,0,5,male_strk,East of England
29,male,8.719129190345419e-6,2.1300527589195506e-4,0.0012266993839846509,8.374886566486973e-5,40004,strk,0,50,25,0,0,5,male_strk,East of England
