age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,6.928066655262857e-7,2.7736386895218957e-5,1.9428168933160962e-4,7.132958225668804e-5,8045,iscs,0,10,0,0,0,5,female_iscs,sheffield
1,female,6.928066655262857e-7,2.7736386895218957e-5,1.9428168933160962e-4,7.132958225668804e-5,8045,iscs,0,10,0,0,0,5,female_iscs,sheffield
2,female,6.928066655262857e-7,2.7736386895218957e-5,1.9428168933160962e-4,7.132958225668804e-5,8045,iscs,0,10,0,0,0,5,female_iscs,sheffield
3,female,6.928066655262857e-7,2.7736386895218957e-5,1.9428168933160962e-4,7.132958225668804e-5,8045,iscs,0,10,0,0,0,5,female_iscs,sheffield
4,female,6.928066655262857e-7,2.7736386895218957e-5,1.9428168933160962e-4,7.132958225668804e-5,8045,iscs,0,10,0,0,0,5,female_iscs,sheffield
5,female,1.0152631089532575e-7,7.069991333175397e-5,5.022761962262102e-4,3.6686295154658446e-5,8585,iscs,0,10,5,0,0,5,female_iscs,sheffield
6,female,1.0152631089532575e-7,7.069991333175397e-5,5.022761962262102e-4,3.6686295154658446e-5,8585,iscs,0,10,5,0,0,5,female_iscs,sheffield
7,female,1.0152631089532575e-7,7.069991333175397e-5,5.022761962262102e-4,3.6686295154658446e-5,8585,iscs,0,10,5,0,0,5,female_iscs,sheffield
8,female,1.0152631089532575e-7,7.069991333175397e-5,5.022761962262102e-4,3.6686295154658446e-5,8585,iscs,0,10,5,0,0,5,female_iscs,sheffield
9,female,1.0152631089532575e-7,7.069991333175397e-5,5.022761962262102e-4,3.6686295154658446e-5,8585,iscs,0,10,5,0,0,5,female_iscs,sheffield
10,female,1.528520733131046e-7,1.064191438998712e-4,7.601163903786085e-4,3.343334798285951e-5,7873,iscs,0,50,10,0,0,5,female_iscs,sheffield
11,female,1.528520733131046e-7,1.064191438998712e-4,7.601163903786085e-4,3.343334798285951e-5,7873,iscs,0,50,10,0,0,5,female_iscs,sheffield
