age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,14431,utrc,0,10,0,0,0,5,female_utrc,North East England
1,female,0,0,0,1e-8,14431,utrc,0,10,0,0,0,5,female_utrc,North East England
2,female,0,0,0,1e-8,14431,utrc,0,10,0,0,0,5,female_utrc,North East England
3,female,0,0,0,1e-8,14431,utrc,0,10,0,0,0,5,female_utrc,North East England
4,female,0,0,0,1e-8,14431,utrc,0,10,0,0,0,5,female_utrc,North East England
5,female,0,0,0,1e-8,15200,utrc,0,10,5,0,0,5,female_utrc,North East England
6,female,0,0,0,1e-8,15200,utrc,0,10,5,0,0,5,female_utrc,North East England
7,female,0,0,0,1e-8,15200,utrc,0,10,5,0,0,5,female_utrc,North East England
8,female,0,0,0,1e-8,15200,utrc,0,10,5,0,0,5,female_utrc,North East England
9,female,0,0,0,1e-8,15200,utrc,0,10,5,0,0,5,female_utrc,North East England
10,female,0,0,0,1e-8,14104,utrc,0,50,10,0,0,5,female_utrc,North East England
11,female,0,0,0,1e-8,14104,utrc,0,50,10,0,0,5,female_utrc,North East England
12,female,0,0,0,1e-8,14104,utrc,0,50,10,0,0,5,female_utrc,North East England
13,female,0,0,0,1e-8,14104,utrc,0,50,10,0,0,5,female_utrc,North East England
14,female,0,0,0,1e-8,14104,utrc,0,50,10,0,0,5,female_utrc,North East England
15,female,9.675229759305808e-8,9.164924049320105e-7,1.367607907997482e-5,1.598257119071728e-6,14531,utrc,0,50,15,0,0,5,female_utrc,North East England
16,female,9.675229759305808e-8,9.164924049320105e-7,1.367607907997482e-5,1.598257119071728e-6,14531,utrc,0,50,15,0,0,5,female_utrc,North East England
17,female,9.675229759305808e-8,9.164924049320105e-7,1.367607907997482e-5,1.598257119071728e-6,14531,utrc,0,50,15,0,0,5,female_utrc,North East England
18,female,9.675229759305808e-8,9.164924049320105e-7,1.367607907997482e-5,1.598257119071728e-6,14531,utrc,0,50,15,0,0,5,female_utrc,North East England
