age,sex,mort,ylds (years lived with disability)_rate_tbalc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,18936,tbalc,0,10,0,0,0,5,female_tbalc,westmidlands
1,female,0,0,0,1e-8,18936,tbalc,0,10,0,0,0,5,female_tbalc,westmidlands
2,female,0,0,0,1e-8,18936,tbalc,0,10,0,0,0,5,female_tbalc,westmidlands
3,female,0,0,0,1e-8,18936,tbalc,0,10,0,0,0,5,female_tbalc,westmidlands
4,female,0,0,0,1e-8,18936,tbalc,0,10,0,0,0,5,female_tbalc,westmidlands
5,female,0,0,0,1e-8,20105,tbalc,0,10,5,0,0,5,female_tbalc,westmidlands
6,female,0,0,0,1e-8,20105,tbalc,0,10,5,0,0,5,female_tbalc,westmidlands
7,female,0,0,0,1e-8,20105,tbalc,0,10,5,0,0,5,female_tbalc,westmidlands
8,female,0,0,0,1e-8,20105,tbalc,0,10,5,0,0,5,female_tbalc,westmidlands
9,female,0,0,0,1e-8,20105,tbalc,0,10,5,0,0,5,female_tbalc,westmidlands
10,female,0,0,0,1e-8,18311,tbalc,0,50,10,0,0,5,female_tbalc,westmidlands
11,female,0,0,0,1e-8,18311,tbalc,0,50,10,0,0,5,female_tbalc,westmidlands
12,female,0,0,0,1e-8,18311,tbalc,0,50,10,0,0,5,female_tbalc,westmidlands
13,female,0,0,0,1e-8,18311,tbalc,0,50,10,0,0,5,female_tbalc,westmidlands
14,female,0,0,0,1e-8,18311,tbalc,0,50,10,0,0,5,female_tbalc,westmidlands
15,female,3.6056365299280383e-7,1.2854214125564677e-7,6.305497482504995e-7,4.827068043851114e-7,18007,tbalc,0,50,15,0,0,5,female_tbalc,westmidlands
16,female,3.6056365299280383e-7,1.2854214125564677e-7,6.305497482504995e-7,4.827068043851114e-7,18007,tbalc,0,50,15,0,0,5,female_tbalc,westmidlands
17,female,3.6056365299280383e-7,1.2854214125564677e-7,6.305497482504995e-7,4.827068043851114e-7,18007,tbalc,0,50,15,0,0,5,female_tbalc,westmidlands
18,female,3.6056365299280383e-7,1.2854214125564677e-7,6.305497482504995e-7,4.827068043851114e-7,18007,tbalc,0,50,15,0,0,5,female_tbalc,westmidlands
19,female,3.6056365299280383e-7,1.2854214125564677e-7,6.305497482504995e-7,4.827068043851114e-7,18007,tbalc,0,50,15,0,0,5,female_tbalc,westmidlands
20,female,7.73282306499727e-7,3.421921393956584e-7,2.038364530881289e-6,1.1991581530318485e-6,20367,tbalc,0,50,20,0,0,5,female_tbalc,westmidlands
21,female,7.73282306499727e-7,3.421921393956584e-7,2.038364530881289e-6,1.1991581530318485e-6,20367,tbalc,0,50,20,0,0,5,female_tbalc,westmidlands
22,female,7.73282306499727e-7,3.421921393956584e-7,2.038364530881289e-6,1.1991581530318485e-6,20367,tbalc,0,50,20,0,0,5,female_tbalc,westmidlands
23,female,7.73282306499727e-7,3.421921393956584e-7,2.038364530881289e-6,1.1991581530318485e-6,20367,tbalc,0,50,20,0,0,5,female_tbalc,westmidlands
24,female,7.73282306499727e-7,3.421921393956584e-7,2.038364530881289e-6,1.1991581530318485e-6,20367,tbalc,0,50,20,0,0,5,female_tbalc,westmidlands
25,female,1.6167065937759754e-6,8.586187606559753e-7,5.518397947145466e-6,2.90630835331247e-6,22259,tbalc,0,50,25,0,0,5,female_tbalc,westmidlands
26,female,1.6167065937759754e-6,8.586187606559753e-7,5.518397947145466e-6,2.90630835331247e-6,22259,tbalc,0,50,25,0,0,5,female_tbalc,westmidlands
27,female,1.6167065937759754e-6,8.586187606559753e-7,5.518397947145466e-6,2.90630835331247e-6,22259,tbalc,0,50,25,0,0,5,female_tbalc,westmidlands
28,female,1.6167065937759754e-6,8.586187606559753e-7,5.518397947145466e-6,2.90630835331247e-6,22259,tbalc,0,50,25,0,0,5,female_tbalc,westmidlands
29,female,1.6167065937759754e-6,8.586187606559753e-7,5.518397947145466e-6,2.90630835331247e-6,22259,tbalc,0,50,25,0,0,5,female_tbalc,westmidlands
30,female,5.757806905329645e-6,2.6050974576683457e-6,1.475926333983256e-5,9.298546444733168e-6,21316,tbalc,0,50,30,0,0,5,female_tbalc,westmidlands
31,female,5.757806905329645e-6,2.6050974576683457e-6,1.475926333983256e-5,9.298546444733168e-6,21316,tbalc,0,50,30,0,0,5,female_tbalc,westmidlands
32,female,5.757806905329645e-6,2.6050974576683457e-6,1.475926333983256e-5,9.298546444733168e-6,21316,tbalc,0,50,30,0,0,5,female_tbalc,westmidlands
33,female,5.757806905329645e-6,2.6050974576683457e-6,1.475926333983256e-5,9.298546444733168e-6,21316,tbalc,0,50,30,0,0,5,female_tbalc,westmidlands
34,female,5.757806905329645e-6,2.6050974576683457e-6,1.475926333983256e-5,9.298546444733168e-6,21316,tbalc,0,50,30,0,0,5,female_tbalc,westmidlands
35,female,1.3726140958602296e-5,5.497647473415338e-6,3.0918966126961796e-5,1.9672614702011403e-5,19920,tbalc,0,50,35,0,0,5,female_tbalc,westmidlands
36,female,1.3726140958602296e-5,5.497647473415338e-6,3.0918966126961796e-5,1.9672614702011403e-5,19920,tbalc,0,50,35,0,0,5,female_tbalc,westmidlands
37,female,1.3726140958602296e-5,5.497647473415338e-6,3.0918966126961796e-5,1.9672614702011403e-5,19920,tbalc,0,50,35,0,0,5,female_tbalc,westmidlands
38,female,1.3726140958602296e-5,5.497647473415338e-6,3.0918966126961796e-5,1.9672614702011403e-5,19920,tbalc,0,50,35,0,0,5,female_tbalc,westmidlands
39,female,1.3726140958602296e-5,5.497647473415338e-6,3.0918966126961796e-5,1.9672614702011403e-5,19920,tbalc,0,50,35,0,0,5,female_tbalc,westmidlands
40,female,3.849223170147526e-5,1.3669924968720755e-5,7.656655268159069e-5,4.901717701724391e-5,17661,tbalc,0,50,40,0,1,5,female_tbalc,westmidlands
41,female,3.849223170147526e-5,1.3669924968720755e-5,7.656655268159069e-5,4.901717701724391e-5,17661,tbalc,0,50,40,0,1,5,female_tbalc,westmidlands
42,female,3.849223170147526e-5,1.3669924968720755e-5,7.656655268159069e-5,4.901717701724391e-5,17661,tbalc,0,50,40,0,1,5,female_tbalc,westmidlands
43,female,3.849223170147526e-5,1.3669924968720755e-5,7.656655268159069e-5,4.901717701724391e-5,17661,tbalc,0,50,40,0,1,5,female_tbalc,westmidlands
44,female,3.849223170147526e-5,1.3669924968720755e-5,7.656655268159069e-5,4.901717701724391e-5,17661,tbalc,0,50,40,0,1,5,female_tbalc,westmidlands
45,female,8.996554585453969e-5,2.994499913966402e-5,1.6471987505492904e-4,1.0948979913047105e-4,19563,tbalc,0,50,45,0,2,5,female_tbalc,westmidlands
46,female,8.996554585453969e-5,2.994499913966402e-5,1.6471987505492904e-4,1.0948979913047105e-4,19563,tbalc,0,50,45,0,2,5,female_tbalc,westmidlands
47,female,8.996554585453969e-5,2.994499913966402e-5,1.6471987505492904e-4,1.0948979913047105e-4,19563,tbalc,0,50,45,0,2,5,female_tbalc,westmidlands
48,female,8.996554585453969e-5,2.994499913966402e-5,1.6471987505492904e-4,1.0948979913047105e-4,19563,tbalc,0,50,45,0,2,5,female_tbalc,westmidlands
49,female,8.996554585453969e-5,2.994499913966402e-5,1.6471987505492904e-4,1.0948979913047105e-4,19563,tbalc,0,50,45,0,2,5,female_tbalc,westmidlands
50,female,2.20909659754669e-4,7.935296175587375e-5,5.088866679691663e-4,2.849033599227391e-4,18915,tbalc,0,50,50,0,4,5,female_tbalc,westmidlands
51,female,2.20909659754669e-4,7.935296175587375e-5,5.088866679691663e-4,2.849033599227391e-4,18915,tbalc,0,50,50,0,4,5,female_tbalc,westmidlands
52,female,2.20909659754669e-4,7.935296175587375e-5,5.088866679691663e-4,2.849033599227391e-4,18915,tbalc,0,50,50,0,4,5,female_tbalc,westmidlands
53,female,2.20909659754669e-4,7.935296175587375e-5,5.088866679691663e-4,2.849033599227391e-4,18915,tbalc,0,50,50,0,4,5,female_tbalc,westmidlands
54,female,2.20909659754669e-4,7.935296175587375e-5,5.088866679691663e-4,2.849033599227391e-4,18915,tbalc,0,50,50,0,4,5,female_tbalc,westmidlands
55,female,4.969280061709302e-4,1.855321952683228e-4,0.001334644127293313,6.673499649347091e-4,15964,tbalc,0,50,55,0,8,5,female_tbalc,westmidlands
56,female,4.969280061709302e-4,1.855321952683228e-4,0.001334644127293313,6.673499649347091e-4,15964,tbalc,0,50,55,0,8,5,female_tbalc,westmidlands
57,female,4.969280061709302e-4,1.855321952683228e-4,0.001334644127293313,6.673499649347091e-4,15964,tbalc,0,50,55,0,8,5,female_tbalc,westmidlands
58,female,4.969280061709302e-4,1.855321952683228e-4,0.001334644127293313,6.673499649347091e-4,15964,tbalc,0,50,55,0,8,5,female_tbalc,westmidlands
59,female,4.969280061709302e-4,1.855321952683228e-4,0.001334644127293313,6.673499649347091e-4,15964,tbalc,0,50,55,0,8,5,female_tbalc,westmidlands
60,female,8.920738147448131e-4,3.168590858969407e-4,0.002295087771210263,0.0011757376563537615,13481,tbalc,0,50,60,0,12,5,female_tbalc,westmidlands
61,female,8.920738147448131e-4,3.168590858969407e-4,0.002295087771210263,0.0011757376563537615,13481,tbalc,0,50,60,0,12,5,female_tbalc,westmidlands
62,female,8.920738147448131e-4,3.168590858969407e-4,0.002295087771210263,0.0011757376563537615,13481,tbalc,0,50,60,0,12,5,female_tbalc,westmidlands
63,female,8.920738147448131e-4,3.168590858969407e-4,0.002295087771210263,0.0011757376563537615,13481,tbalc,0,50,60,0,12,5,female_tbalc,westmidlands
64,female,8.920738147448131e-4,3.168590858969407e-4,0.002295087771210263,0.0011757376563537615,13481,tbalc,0,50,60,0,12,5,female_tbalc,westmidlands
65,female,0.001479100191451292,4.901131080279717e-4,0.0035808124849278267,0.0019019008391792495,12787,tbalc,0,50,65,0,19,5,female_tbalc,westmidlands
66,female,0.001479100191451292,4.901131080279717e-4,0.0035808124849278267,0.0019019008391792495,12787,tbalc,0,50,65,0,19,5,female_tbalc,westmidlands
67,female,0.001479100191451292,4.901131080279717e-4,0.0035808124849278267,0.0019019008391792495,12787,tbalc,0,50,65,0,19,5,female_tbalc,westmidlands
68,female,0.001479100191451292,4.901131080279717e-4,0.0035808124849278267,0.0019019008391792495,12787,tbalc,0,50,65,0,19,5,female_tbalc,westmidlands
69,female,0.001479100191451292,4.901131080279717e-4,0.0035808124849278267,0.0019019008391792495,12787,tbalc,0,50,65,0,19,5,female_tbalc,westmidlands
70,female,0.0018583846472829343,5.868627798046071e-4,0.004190807445538177,0.002343844391559976,11690,tbalc,0,50,70,0,22,5,female_tbalc,westmidlands
71,female,0.0018583846472829343,5.868627798046071e-4,0.004190807445538177,0.002343844391559976,11690,tbalc,0,50,70,0,22,5,female_tbalc,westmidlands
72,female,0.0018583846472829343,5.868627798046071e-4,0.004190807445538177,0.002343844391559976,11690,tbalc,0,50,70,0,22,5,female_tbalc,westmidlands
73,female,0.0018583846472829343,5.868627798046071e-4,0.004190807445538177,0.002343844391559976,11690,tbalc,0,50,70,0,22,5,female_tbalc,westmidlands
74,female,0.0018583846472829343,5.868627798046071e-4,0.004190807445538177,0.002343844391559976,11690,tbalc,0,50,70,0,22,5,female_tbalc,westmidlands
75,female,0.0023701998476919318,6.923779712319897e-4,0.00470903618161073,0.0029027541144323074,9205,tbalc,0,50,75,0,22,5,female_tbalc,westmidlands
76,female,0.0023701998476919318,6.923779712319897e-4,0.00470903618161073,0.0029027541144323074,9205,tbalc,0,50,75,0,22,5,female_tbalc,westmidlands
77,female,0.0023701998476919318,6.923779712319897e-4,0.00470903618161073,0.0029027541144323074,9205,tbalc,0,50,75,0,22,5,female_tbalc,westmidlands
78,female,0.0023701998476919318,6.923779712319897e-4,0.00470903618161073,0.0029027541144323074,9205,tbalc,0,50,75,0,22,5,female_tbalc,westmidlands
79,female,0.0023701998476919318,6.923779712319897e-4,0.00470903618161073,0.0029027541144323074,9205,tbalc,0,50,75,0,22,5,female_tbalc,westmidlands
80,female,0.002672139810344972,6.29322474533895e-4,0.0035918767939246816,0.0029110945330564856,7325,tbalc,0,20,80,0,20,5,female_tbalc,westmidlands
81,female,0.002672139810344972,6.29322474533895e-4,0.0035918767939246816,0.0029110945330564856,7325,tbalc,0,20,80,0,20,5,female_tbalc,westmidlands
82,female,0.002672139810344972,6.29322474533895e-4,0.0035918767939246816,0.0029110945330564856,7325,tbalc,0,20,80,0,20,5,female_tbalc,westmidlands
83,female,0.002672139810344972,6.29322474533895e-4,0.0035918767939246816,0.0029110945330564856,7325,tbalc,0,20,80,0,20,5,female_tbalc,westmidlands
84,female,0.002672139810344972,6.29322474533895e-4,0.0035918767939246816,0.0029110945330564856,7325,tbalc,0,20,80,0,20,5,female_tbalc,westmidlands
85,female,0.003165426867727753,7.142127160873839e-4,0.003923251096043901,0.0034510245842258197,4807,tbalc,0,20,85,0,15,5,female_tbalc,westmidlands
86,female,0.003165426867727753,7.142127160873839e-4,0.003923251096043901,0.0034510245842258197,4807,tbalc,0,20,85,0,15,5,female_tbalc,westmidlands
87,female,0.003165426867727753,7.142127160873839e-4,0.003923251096043901,0.0034510245842258197,4807,tbalc,0,20,85,0,15,5,female_tbalc,westmidlands
88,female,0.003165426867727753,7.142127160873839e-4,0.003923251096043901,0.0034510245842258197,4807,tbalc,0,20,85,0,15,5,female_tbalc,westmidlands
