age,sex,mort,ylds (years lived with disability)_rate_crdd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
12,female,3.1411545343703886e-6,2.559840424825071e-4,0.0018505151711692357,2.344346425573234e-4,18311,crdd,0,50,10,0,0,5,female_crdd,westmidlands
13,female,3.1411545343703886e-6,2.559840424825071e-4,0.0018505151711692357,2.344346425573234e-4,18311,crdd,0,50,10,0,0,5,female_crdd,westmidlands
14,female,3.1411545343703886e-6,2.559840424825071e-4,0.0018505151711692357,2.344346425573234e-4,18311,crdd,0,50,10,0,0,5,female_crdd,westmidlands
15,female,9.152244082069738e-6,6.539241605971681e-4,0.008210012214103791,3.1383536884974366e-4,18007,crdd,0,50,15,0,0,5,female_crdd,westmidlands
16,female,9.152244082069738e-6,6.539241605971681e-4,0.008210012214103791,3.1383536884974366e-4,18007,crdd,0,50,15,0,0,5,female_crdd,westmidlands
17,female,9.152244082069738e-6,6.539241605971681e-4,0.008210012214103791,3.1383536884974366e-4,18007,crdd,0,50,15,0,0,5,female_crdd,westmidlands
18,female,9.152244082069738e-6,6.539241605971681e-4,0.008210012214103791,3.1383536884974366e-4,18007,crdd,0,50,15,0,0,5,female_crdd,westmidlands
19,female,9.152244082069738e-6,6.539241605971681e-4,0.008210012214103791,3.1383536884974366e-4,18007,crdd,0,50,15,0,0,5,female_crdd,westmidlands
20,female,1.9464610683456463e-5,7.871804774981866e-4,0.00983615056923411,5.71155650093783e-4,20367,crdd,0,50,20,0,0,5,female_crdd,westmidlands
21,female,1.9464610683456463e-5,7.871804774981866e-4,0.00983615056923411,5.71155650093783e-4,20367,crdd,0,50,20,0,0,5,female_crdd,westmidlands
22,female,1.9464610683456463e-5,7.871804774981866e-4,0.00983615056923411,5.71155650093783e-4,20367,crdd,0,50,20,0,0,5,female_crdd,westmidlands
23,female,1.9464610683456463e-5,7.871804774981866e-4,0.00983615056923411,5.71155650093783e-4,20367,crdd,0,50,20,0,0,5,female_crdd,westmidlands
24,female,1.9464610683456463e-5,7.871804774981866e-4,0.00983615056923411,5.71155650093783e-4,20367,crdd,0,50,20,0,0,5,female_crdd,westmidlands
25,female,2.5270995466794865e-5,0.00125644641987457,0.018066588412796476,0.0010213885986344315,22259,crdd,0,50,25,1,1,5,female_crdd,westmidlands
26,female,2.5270995466794865e-5,0.00125644641987457,0.018066588412796476,0.0010213885986344315,22259,crdd,0,50,25,1,1,5,female_crdd,westmidlands
27,female,2.5270995466794865e-5,0.00125644641987457,0.018066588412796476,0.0010213885986344315,22259,crdd,0,50,25,1,1,5,female_crdd,westmidlands
28,female,2.5270995466794865e-5,0.00125644641987457,0.018066588412796476,0.0010213885986344315,22259,crdd,0,50,25,1,1,5,female_crdd,westmidlands
29,female,2.5270995466794865e-5,0.00125644641987457,0.018066588412796476,0.0010213885986344315,22259,crdd,0,50,25,1,1,5,female_crdd,westmidlands
30,female,4.741164534785454e-5,0.001535127359862813,0.022541380105023594,0.0018121635983592242,21316,crdd,0,50,30,1,1,5,female_crdd,westmidlands
31,female,4.741164534785454e-5,0.001535127359862813,0.022541380105023594,0.0018121635983592242,21316,crdd,0,50,30,1,1,5,female_crdd,westmidlands
32,female,4.741164534785454e-5,0.001535127359862813,0.022541380105023594,0.0018121635983592242,21316,crdd,0,50,30,1,1,5,female_crdd,westmidlands
33,female,4.741164534785454e-5,0.001535127359862813,0.022541380105023594,0.0018121635983592242,21316,crdd,0,50,30,1,1,5,female_crdd,westmidlands
34,female,4.741164534785454e-5,0.001535127359862813,0.022541380105023594,0.0018121635983592242,21316,crdd,0,50,30,1,1,5,female_crdd,westmidlands
35,female,8.218299249634254e-5,0.0015927335107829251,0.023604204664060473,0.0029370602907251154,19920,crdd,0,50,35,1,2,5,female_crdd,westmidlands
36,female,8.218299249634254e-5,0.0015927335107829251,0.023604204664060473,0.0029370602907251154,19920,crdd,0,50,35,1,2,5,female_crdd,westmidlands
37,female,8.218299249634254e-5,0.0015927335107829251,0.023604204664060473,0.0029370602907251154,19920,crdd,0,50,35,1,2,5,female_crdd,westmidlands
38,female,8.218299249634254e-5,0.0015927335107829251,0.023604204664060473,0.0029370602907251154,19920,crdd,0,50,35,1,2,5,female_crdd,westmidlands
39,female,8.218299249634254e-5,0.0015927335107829251,0.023604204664060473,0.0029370602907251154,19920,crdd,0,50,35,1,2,5,female_crdd,westmidlands
40,female,1.44856130954477e-4,0.002727434792690627,0.05408062888528106,0.00608132988989606,17661,crdd,0,50,40,3,3,5,female_crdd,westmidlands
41,female,1.44856130954477e-4,0.002727434792690627,0.05408062888528106,0.00608132988989606,17661,crdd,0,50,40,3,3,5,female_crdd,westmidlands
42,female,1.44856130954477e-4,0.002727434792690627,0.05408062888528106,0.00608132988989606,17661,crdd,0,50,40,3,3,5,female_crdd,westmidlands
43,female,1.44856130954477e-4,0.002727434792690627,0.05408062888528106,0.00608132988989606,17661,crdd,0,50,40,3,3,5,female_crdd,westmidlands
44,female,1.44856130954477e-4,0.002727434792690627,0.05408062888528106,0.00608132988989606,17661,crdd,0,50,40,3,3,5,female_crdd,westmidlands
45,female,2.1356942980896564e-4,0.003653457817102506,0.07209196247902529,0.007481511186214658,19563,crdd,0,50,45,4,4,5,female_crdd,westmidlands
46,female,2.1356942980896564e-4,0.003653457817102506,0.07209196247902529,0.007481511186214658,19563,crdd,0,50,45,4,4,5,female_crdd,westmidlands
47,female,2.1356942980896564e-4,0.003653457817102506,0.07209196247902529,0.007481511186214658,19563,crdd,0,50,45,4,4,5,female_crdd,westmidlands
48,female,2.1356942980896564e-4,0.003653457817102506,0.07209196247902529,0.007481511186214658,19563,crdd,0,50,45,4,4,5,female_crdd,westmidlands
49,female,2.1356942980896564e-4,0.003653457817102506,0.07209196247902529,0.007481511186214658,19563,crdd,0,50,45,4,4,5,female_crdd,westmidlands
50,female,3.9627161096373285e-4,0.0046767446066755605,0.08973034435594528,0.010154046553199524,18915,crdd,0,50,50,4,7,5,female_crdd,westmidlands
51,female,3.9627161096373285e-4,0.0046767446066755605,0.08973034435594528,0.010154046553199524,18915,crdd,0,50,50,4,7,5,female_crdd,westmidlands
52,female,3.9627161096373285e-4,0.0046767446066755605,0.08973034435594528,0.010154046553199524,18915,crdd,0,50,50,4,7,5,female_crdd,westmidlands
53,female,3.9627161096373285e-4,0.0046767446066755605,0.08973034435594528,0.010154046553199524,18915,crdd,0,50,50,4,7,5,female_crdd,westmidlands
54,female,3.9627161096373285e-4,0.0046767446066755605,0.08973034435594528,0.010154046553199524,18915,crdd,0,50,50,4,7,5,female_crdd,westmidlands
55,female,6.692823833694356e-4,0.006570482594469494,0.1220319622939468,0.014965108426580795,15964,crdd,0,50,55,6,11,5,female_crdd,westmidlands
56,female,6.692823833694356e-4,0.006570482594469494,0.1220319622939468,0.014965108426580795,15964,crdd,0,50,55,6,11,5,female_crdd,westmidlands
57,female,6.692823833694356e-4,0.006570482594469494,0.1220319622939468,0.014965108426580795,15964,crdd,0,50,55,6,11,5,female_crdd,westmidlands
58,female,6.692823833694356e-4,0.006570482594469494,0.1220319622939468,0.014965108426580795,15964,crdd,0,50,55,6,11,5,female_crdd,westmidlands
59,female,6.692823833694356e-4,0.006570482594469494,0.1220319622939468,0.014965108426580795,15964,crdd,0,50,55,6,11,5,female_crdd,westmidlands
60,female,0.0011791624569279804,0.009393304132584783,0.17117720366408376,0.023969751819787107,13481,crdd,0,50,60,9,16,5,female_crdd,westmidlands
61,female,0.0011791624569279804,0.009393304132584783,0.17117720366408376,0.023969751819787107,13481,crdd,0,50,60,9,16,5,female_crdd,westmidlands
62,female,0.0011791624569279804,0.009393304132584783,0.17117720366408376,0.023969751819787107,13481,crdd,0,50,60,9,16,5,female_crdd,westmidlands
63,female,0.0011791624569279804,0.009393304132584783,0.17117720366408376,0.023969751819787107,13481,crdd,0,50,60,9,16,5,female_crdd,westmidlands
64,female,0.0011791624569279804,0.009393304132584783,0.17117720366408376,0.023969751819787107,13481,crdd,0,50,60,9,16,5,female_crdd,westmidlands
65,female,0.002181927071604462,0.013032198157608149,0.23908780729970164,0.03952971441808647,12787,crdd,0,50,65,12,28,5,female_crdd,westmidlands
66,female,0.002181927071604462,0.013032198157608149,0.23908780729970164,0.03952971441808647,12787,crdd,0,50,65,12,28,5,female_crdd,westmidlands
67,female,0.002181927071604462,0.013032198157608149,0.23908780729970164,0.03952971441808647,12787,crdd,0,50,65,12,28,5,female_crdd,westmidlands
68,female,0.002181927071604462,0.013032198157608149,0.23908780729970164,0.03952971441808647,12787,crdd,0,50,65,12,28,5,female_crdd,westmidlands
69,female,0.002181927071604462,0.013032198157608149,0.23908780729970164,0.03952971441808647,12787,crdd,0,50,65,12,28,5,female_crdd,westmidlands
70,female,0.003732941202651618,0.018103918391923376,0.3175845013763407,0.05958101419346825,11690,crdd,0,50,70,16,44,5,female_crdd,westmidlands
71,female,0.003732941202651618,0.018103918391923376,0.3175845013763407,0.05958101419346825,11690,crdd,0,50,70,16,44,5,female_crdd,westmidlands
72,female,0.003732941202651618,0.018103918391923376,0.3175845013763407,0.05958101419346825,11690,crdd,0,50,70,16,44,5,female_crdd,westmidlands
73,female,0.003732941202651618,0.018103918391923376,0.3175845013763407,0.05958101419346825,11690,crdd,0,50,70,16,44,5,female_crdd,westmidlands
74,female,0.003732941202651618,0.018103918391923376,0.3175845013763407,0.05958101419346825,11690,crdd,0,50,70,16,44,5,female_crdd,westmidlands
75,female,0.007521656293925799,0.025410704215827362,0.4034195386206999,0.0828412746979315,9205,crdd,0,50,75,20,69,5,female_crdd,westmidlands
76,female,0.007521656293925799,0.025410704215827362,0.4034195386206999,0.0828412746979315,9205,crdd,0,50,75,20,69,5,female_crdd,westmidlands
77,female,0.007521656293925799,0.025410704215827362,0.4034195386206999,0.0828412746979315,9205,crdd,0,50,75,20,69,5,female_crdd,westmidlands
78,female,0.007521656293925799,0.025410704215827362,0.4034195386206999,0.0828412746979315,9205,crdd,0,50,75,20,69,5,female_crdd,westmidlands
79,female,0.007521656293925799,0.025410704215827362,0.4034195386206999,0.0828412746979315,9205,crdd,0,50,75,20,69,5,female_crdd,westmidlands
80,female,0.015394857640869229,0.032513256872033214,0.45956281823871387,0.11023852218174753,7325,crdd,0,20,80,9,112,5,female_crdd,westmidlands
81,female,0.015394857640869229,0.032513256872033214,0.45956281823871387,0.11023852218174753,7325,crdd,0,20,80,9,112,5,female_crdd,westmidlands
82,female,0.015394857640869229,0.032513256872033214,0.45956281823871387,0.11023852218174753,7325,crdd,0,20,80,9,112,5,female_crdd,westmidlands
83,female,0.015394857640869229,0.032513256872033214,0.45956281823871387,0.11023852218174753,7325,crdd,0,20,80,9,112,5,female_crdd,westmidlands
84,female,0.015394857640869229,0.032513256872033214,0.45956281823871387,0.11023852218174753,7325,crdd,0,20,80,9,112,5,female_crdd,westmidlands
85,female,0.034419101557487744,0.03913224572383898,0.48773796075914416,0.13850716996762144,4807,crdd,0,20,85,10,163,5,female_crdd,westmidlands
86,female,0.034419101557487744,0.03913224572383898,0.48773796075914416,0.13850716996762144,4807,crdd,0,20,85,10,163,5,female_crdd,westmidlands
87,female,0.034419101557487744,0.03913224572383898,0.48773796075914416,0.13850716996762144,4807,crdd,0,20,85,10,163,5,female_crdd,westmidlands
88,female,0.034419101557487744,0.03913224572383898,0.48773796075914416,0.13850716996762144,4807,crdd,0,20,85,10,163,5,female_crdd,westmidlands
89,female,0.034419101557487744,0.03913224572383898,0.48773796075914416,0.13850716996762144,4807,crdd,0,20,85,10,163,5,female_crdd,westmidlands
90,female,0.059831627684094946,0.043786486613430896,0.4894181049653734,0.1650912446017918,2273,crdd,0,10,90,5,132,5,female_crdd,westmidlands
91,female,0.059831627684094946,0.043786486613430896,0.4894181049653734,0.1650912446017918,2273,crdd,0,10,90,5,132,5,female_crdd,westmidlands
92,female,0.059831627684094946,0.043786486613430896,0.4894181049653734,0.1650912446017918,2273,crdd,0,10,90,5,132,5,female_crdd,westmidlands
93,female,0.059831627684094946,0.043786486613430896,0.4894181049653734,0.1650912446017918,2273,crdd,0,10,90,5,132,5,female_crdd,westmidlands
94,female,0.059831627684094946,0.043786486613430896,0.4894181049653734,0.1650912446017918,2273,crdd,0,10,90,5,132,5,female_crdd,westmidlands
95,female,0.1067303088060522,0.04741568246502649,0.45817730442562327,0.19732090158126755,593,crdd,0,10,95,5,60,6,female_crdd,westmidlands
96,female,0.1067303088060522,0.04741568246502649,0.45817730442562327,0.19732090158126755,593,crdd,0,10,95,5,60,6,female_crdd,westmidlands
97,female,0.1067303088060522,0.04741568246502649,0.45817730442562327,0.19732090158126755,593,crdd,0,10,95,5,60,6,female_crdd,westmidlands
98,female,0.1067303088060522,0.04741568246502649,0.45817730442562327,0.19732090158126755,593,crdd,0,10,95,5,60,6,female_crdd,westmidlands
99,female,0.1067303088060522,0.04741568246502649,0.45817730442562327,0.19732090158126755,593,crdd,0,10,95,5,60,6,female_crdd,westmidlands
100,female,0.1067303088060522,0.04741568246502649,0.45817730442562327,0.19732090158126755,593,crdd,0,10,95,5,60,6,female_crdd,westmidlands
