age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,9.638240907961402e-7,2.6085034943864126e-5,2.126834552662046e-4,1.1682320459639896e-4,20018,iscs,0,10,0,0,0,5,male_iscs,westmidlands
1,male,9.638240907961402e-7,2.6085034943864126e-5,2.126834552662046e-4,1.1682320459639896e-4,20018,iscs,0,10,0,0,0,5,male_iscs,westmidlands
2,male,9.638240907961402e-7,2.6085034943864126e-5,2.126834552662046e-4,1.1682320459639896e-4,20018,iscs,0,10,0,0,0,5,male_iscs,westmidlands
3,male,9.638240907961402e-7,2.6085034943864126e-5,2.126834552662046e-4,1.1682320459639896e-4,20018,iscs,0,10,0,0,0,5,male_iscs,westmidlands
4,male,9.638240907961402e-7,2.6085034943864126e-5,2.126834552662046e-4,1.1682320459639896e-4,20018,iscs,0,10,0,0,0,5,male_iscs,westmidlands
5,male,1.268255923720902e-7,5.7504073107513726e-5,4.896325093046925e-4,3.171063240515182e-5,21167,iscs,0,10,5,0,0,5,male_iscs,westmidlands
6,male,1.268255923720902e-7,5.7504073107513726e-5,4.896325093046925e-4,3.171063240515182e-5,21167,iscs,0,10,5,0,0,5,male_iscs,westmidlands
7,male,1.268255923720902e-7,5.7504073107513726e-5,4.896325093046925e-4,3.171063240515182e-5,21167,iscs,0,10,5,0,0,5,male_iscs,westmidlands
8,male,1.268255923720902e-7,5.7504073107513726e-5,4.896325093046925e-4,3.171063240515182e-5,21167,iscs,0,10,5,0,0,5,male_iscs,westmidlands
9,male,1.268255923720902e-7,5.7504073107513726e-5,4.896325093046925e-4,3.171063240515182e-5,21167,iscs,0,10,5,0,0,5,male_iscs,westmidlands
10,male,1.1256208427217633e-7,8.489590827238102e-5,7.09719457328914e-4,2.7837307746390496e-5,19371,iscs,0,50,10,0,0,5,male_iscs,westmidlands
11,male,1.1256208427217633e-7,8.489590827238102e-5,7.09719457328914e-4,2.7837307746390496e-5,19371,iscs,0,50,10,0,0,5,male_iscs,westmidlands
12,male,1.1256208427217633e-7,8.489590827238102e-5,7.09719457328914e-4,2.7837307746390496e-5,19371,iscs,0,50,10,0,0,5,male_iscs,westmidlands
13,male,1.1256208427217633e-7,8.489590827238102e-5,7.09719457328914e-4,2.7837307746390496e-5,19371,iscs,0,50,10,0,0,5,male_iscs,westmidlands
