age,sex,mort,ylds (years lived with disability)_rate_ishd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,194823,ishd,0,10,0,0,0,5,male_ishd,Greater London
1,male,0,0,0,1e-8,194823,ishd,0,10,0,0,0,5,male_ishd,Greater London
2,male,0,0,0,1e-8,194823,ishd,0,10,0,0,0,5,male_ishd,Greater London
3,male,0,0,0,1e-8,194823,ishd,0,10,0,0,0,5,male_ishd,Greater London
4,male,0,0,0,1e-8,194823,ishd,0,10,0,0,0,5,male_ishd,Greater London
5,male,0,0,0,1e-8,183368,ishd,0,10,5,0,0,5,male_ishd,Greater London
6,male,0,0,0,1e-8,183368,ishd,0,10,5,0,0,5,male_ishd,Greater London
7,male,0,0,0,1e-8,183368,ishd,0,10,5,0,0,5,male_ishd,Greater London
8,male,0,0,0,1e-8,183368,ishd,0,10,5,0,0,5,male_ishd,Greater London
9,male,0,0,0,1e-8,183368,ishd,0,10,5,0,0,5,male_ishd,Greater London
10,male,0,0,0,1e-8,157108,ishd,0,50,10,0,0,5,male_ishd,Greater London
11,male,0,0,0,1e-8,157108,ishd,0,50,10,0,0,5,male_ishd,Greater London
12,male,0,0,0,1e-8,157108,ishd,0,50,10,0,0,5,male_ishd,Greater London
13,male,0,0,0,1e-8,157108,ishd,0,50,10,0,0,5,male_ishd,Greater London
14,male,0,0,0,1e-8,157108,ishd,0,50,10,0,0,5,male_ishd,Greater London
15,male,7.042162417052348e-7,5.029947693309165e-6,1.2302967562298923e-4,2.050002635766508e-5,147244,ishd,0,50,15,0,0,5,male_ishd,Greater London
16,male,7.042162417052348e-7,5.029947693309165e-6,1.2302967562298923e-4,2.050002635766508e-5,147244,ishd,0,50,15,0,0,5,male_ishd,Greater London
17,male,7.042162417052348e-7,5.029947693309165e-6,1.2302967562298923e-4,2.050002635766508e-5,147244,ishd,0,50,15,0,0,5,male_ishd,Greater London
18,male,7.042162417052348e-7,5.029947693309165e-6,1.2302967562298923e-4,2.050002635766508e-5,147244,ishd,0,50,15,0,0,5,male_ishd,Greater London
19,male,7.042162417052348e-7,5.029947693309165e-6,1.2302967562298923e-4,2.050002635766508e-5,147244,ishd,0,50,15,0,0,5,male_ishd,Greater London
20,male,2.409009454617683e-6,2.0697746563871387e-5,4.2230080213043273e-4,6.141803807294013e-5,181375,ishd,0,50,20,0,0,5,male_ishd,Greater London
21,male,2.409009454617683e-6,2.0697746563871387e-5,4.2230080213043273e-4,6.141803807294013e-5,181375,ishd,0,50,20,0,0,5,male_ishd,Greater London
22,male,2.409009454617683e-6,2.0697746563871387e-5,4.2230080213043273e-4,6.141803807294013e-5,181375,ishd,0,50,20,0,0,5,male_ishd,Greater London
23,male,2.409009454617683e-6,2.0697746563871387e-5,4.2230080213043273e-4,6.141803807294013e-5,181375,ishd,0,50,20,0,0,5,male_ishd,Greater London
24,male,2.409009454617683e-6,2.0697746563871387e-5,4.2230080213043273e-4,6.141803807294013e-5,181375,ishd,0,50,20,0,0,5,male_ishd,Greater London
25,male,6.338377167290164e-6,4.20555163009565e-5,9.58952299490238e-4,1.0201384374964287e-4,247736,ishd,0,50,25,0,2,5,male_ishd,Greater London
