age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,3.945371882623507e-7,2.1841923955385627e-5,3.352306575643052e-4,1.1165200377758035e-4,6980,copd,0,10,0,0,0,5,male_copd,bristol
1,male,3.945371882623507e-7,2.1841923955385627e-5,3.352306575643052e-4,1.1165200377758035e-4,6980,copd,0,10,0,0,0,5,male_copd,bristol
2,male,3.945371882623507e-7,2.1841923955385627e-5,3.352306575643052e-4,1.1165200377758035e-4,6980,copd,0,10,0,0,0,5,male_copd,bristol
3,male,3.945371882623507e-7,2.1841923955385627e-5,3.352306575643052e-4,1.1165200377758035e-4,6980,copd,0,10,0,0,0,5,male_copd,bristol
4,male,3.945371882623507e-7,2.1841923955385627e-5,3.352306575643052e-4,1.1165200377758035e-4,6980,copd,0,10,0,0,0,5,male_copd,bristol
5,male,1.3554395778292215e-7,6.708765942027137e-5,0.0010536226002272491,1.4212409303872197e-4,6917,copd,0,10,5,0,0,5,male_copd,bristol
6,male,1.3554395778292215e-7,6.708765942027137e-5,0.0010536226002272491,1.4212409303872197e-4,6917,copd,0,10,5,0,0,5,male_copd,bristol
7,male,1.3554395778292215e-7,6.708765942027137e-5,0.0010536226002272491,1.4212409303872197e-4,6917,copd,0,10,5,0,0,5,male_copd,bristol
8,male,1.3554395778292215e-7,6.708765942027137e-5,0.0010536226002272491,1.4212409303872197e-4,6917,copd,0,10,5,0,0,5,male_copd,bristol
9,male,1.3554395778292215e-7,6.708765942027137e-5,0.0010536226002272491,1.4212409303872197e-4,6917,copd,0,10,5,0,0,5,male_copd,bristol
10,male,1.3478175044651195e-7,1.23217658551801e-4,0.0019726244137734284,2.6419606556344835e-4,6234,copd,0,50,10,0,0,5,male_copd,bristol
11,male,1.3478175044651195e-7,1.23217658551801e-4,0.0019726244137734284,2.6419606556344835e-4,6234,copd,0,50,10,0,0,5,male_copd,bristol
12,male,1.3478175044651195e-7,1.23217658551801e-4,0.0019726244137734284,2.6419606556344835e-4,6234,copd,0,50,10,0,0,5,male_copd,bristol
13,male,1.3478175044651195e-7,1.23217658551801e-4,0.0019726244137734284,2.6419606556344835e-4,6234,copd,0,50,10,0,0,5,male_copd,bristol
14,male,1.3478175044651195e-7,1.23217658551801e-4,0.0019726244137734284,2.6419606556344835e-4,6234,copd,0,50,10,0,0,5,male_copd,bristol
15,male,3.52631830019182e-7,2.380859340122796e-4,0.0038937981484206663,5.048336544745917e-4,6436,copd,0,50,15,0,0,5,male_copd,bristol
16,male,3.52631830019182e-7,2.380859340122796e-4,0.0038937981484206663,5.048336544745917e-4,6436,copd,0,50,15,0,0,5,male_copd,bristol
17,male,3.52631830019182e-7,2.380859340122796e-4,0.0038937981484206663,5.048336544745917e-4,6436,copd,0,50,15,0,0,5,male_copd,bristol
18,male,3.52631830019182e-7,2.380859340122796e-4,0.0038937981484206663,5.048336544745917e-4,6436,copd,0,50,15,0,0,5,male_copd,bristol
19,male,3.52631830019182e-7,2.380859340122796e-4,0.0038937981484206663,5.048336544745917e-4,6436,copd,0,50,15,0,0,5,male_copd,bristol
20,male,5.406971752445852e-7,4.2359881806816135e-4,0.007036190450594327,7.505327018837078e-4,7845,copd,0,50,20,0,0,5,male_copd,bristol
21,male,5.406971752445852e-7,4.2359881806816135e-4,0.007036190450594327,7.505327018837078e-4,7845,copd,0,50,20,0,0,5,male_copd,bristol
22,male,5.406971752445852e-7,4.2359881806816135e-4,0.007036190450594327,7.505327018837078e-4,7845,copd,0,50,20,0,0,5,male_copd,bristol
23,male,5.406971752445852e-7,4.2359881806816135e-4,0.007036190450594327,7.505327018837078e-4,7845,copd,0,50,20,0,0,5,male_copd,bristol
24,male,5.406971752445852e-7,4.2359881806816135e-4,0.007036190450594327,7.505327018837078e-4,7845,copd,0,50,20,0,0,5,male_copd,bristol
25,male,6.829211008525231e-7,6.783686892520515e-4,0.01143343168813162,0.0010007854735306944,9023,copd,0,50,25,1,0,5,male_copd,bristol
26,male,6.829211008525231e-7,6.783686892520515e-4,0.01143343168813162,0.0010007854735306944,9023,copd,0,50,25,1,0,5,male_copd,bristol
27,male,6.829211008525231e-7,6.783686892520515e-4,0.01143343168813162,0.0010007854735306944,9023,copd,0,50,25,1,0,5,male_copd,bristol
28,male,6.829211008525231e-7,6.783686892520515e-4,0.01143343168813162,0.0010007854735306944,9023,copd,0,50,25,1,0,5,male_copd,bristol
29,male,6.829211008525231e-7,6.783686892520515e-4,0.01143343168813162,0.0010007854735306944,9023,copd,0,50,25,1,0,5,male_copd,bristol
30,male,1.2065267172606738e-6,0.0010087034408478139,0.017177408418521542,0.0013322415312377709,8448,copd,0,50,30,1,0,5,male_copd,bristol
31,male,1.2065267172606738e-6,0.0010087034408478139,0.017177408418521542,0.0013322415312377709,8448,copd,0,50,30,1,0,5,male_copd,bristol
32,male,1.2065267172606738e-6,0.0010087034408478139,0.017177408418521542,0.0013322415312377709,8448,copd,0,50,30,1,0,5,male_copd,bristol
33,male,1.2065267172606738e-6,0.0010087034408478139,0.017177408418521542,0.0013322415312377709,8448,copd,0,50,30,1,0,5,male_copd,bristol
34,male,1.2065267172606738e-6,0.0010087034408478139,0.017177408418521542,0.0013322415312377709,8448,copd,0,50,30,1,0,5,male_copd,bristol
35,male,3.156457212098836e-6,0.0014593461675257904,0.025219364413071103,0.00196597173209221,7997,copd,0,50,35,1,0,5,male_copd,bristol
36,male,3.156457212098836e-6,0.0014593461675257904,0.025219364413071103,0.00196597173209221,7997,copd,0,50,35,1,0,5,male_copd,bristol
37,male,3.156457212098836e-6,0.0014593461675257904,0.025219364413071103,0.00196597173209221,7997,copd,0,50,35,1,0,5,male_copd,bristol
38,male,3.156457212098836e-6,0.0014593461675257904,0.025219364413071103,0.00196597173209221,7997,copd,0,50,35,1,0,5,male_copd,bristol
39,male,3.156457212098836e-6,0.0014593461675257904,0.025219364413071103,0.00196597173209221,7997,copd,0,50,35,1,0,5,male_copd,bristol
40,male,1.2313199468710052e-5,0.0021171116263707175,0.037029316610203235,0.002836542656457435,7179,copd,0,50,40,2,0,5,male_copd,bristol
41,male,1.2313199468710052e-5,0.0021171116263707175,0.037029316610203235,0.002836542656457435,7179,copd,0,50,40,2,0,5,male_copd,bristol
42,male,1.2313199468710052e-5,0.0021171116263707175,0.037029316610203235,0.002836542656457435,7179,copd,0,50,40,2,0,5,male_copd,bristol
43,male,1.2313199468710052e-5,0.0021171116263707175,0.037029316610203235,0.002836542656457435,7179,copd,0,50,40,2,0,5,male_copd,bristol
44,male,1.2313199468710052e-5,0.0021171116263707175,0.037029316610203235,0.002836542656457435,7179,copd,0,50,40,2,0,5,male_copd,bristol
45,male,2.734323205751786e-5,0.0030422693884836756,0.05349474915887626,0.003950475187991356,7628,copd,0,50,45,3,0,5,male_copd,bristol
46,male,2.734323205751786e-5,0.0030422693884836756,0.05349474915887626,0.003950475187991356,7628,copd,0,50,45,3,0,5,male_copd,bristol
47,male,2.734323205751786e-5,0.0030422693884836756,0.05349474915887626,0.003950475187991356,7628,copd,0,50,45,3,0,5,male_copd,bristol
48,male,2.734323205751786e-5,0.0030422693884836756,0.05349474915887626,0.003950475187991356,7628,copd,0,50,45,3,0,5,male_copd,bristol
49,male,2.734323205751786e-5,0.0030422693884836756,0.05349474915887626,0.003950475187991356,7628,copd,0,50,45,3,0,5,male_copd,bristol
50,male,6.309181130207478e-5,0.0043217724699384525,0.07633853652869052,0.005382923868436607,7605,copd,0,50,50,4,0,5,male_copd,bristol
51,male,6.309181130207478e-5,0.0043217724699384525,0.07633853652869052,0.005382923868436607,7605,copd,0,50,50,4,0,5,male_copd,bristol
52,male,6.309181130207478e-5,0.0043217724699384525,0.07633853652869052,0.005382923868436607,7605,copd,0,50,50,4,0,5,male_copd,bristol
53,male,6.309181130207478e-5,0.0043217724699384525,0.07633853652869052,0.005382923868436607,7605,copd,0,50,50,4,0,5,male_copd,bristol
54,male,6.309181130207478e-5,0.0043217724699384525,0.07633853652869052,0.005382923868436607,7605,copd,0,50,50,4,0,5,male_copd,bristol
55,male,1.4627764481211489e-4,0.005986942525703015,0.10653408446995011,0.006810344301983538,6479,copd,0,50,55,5,1,5,male_copd,bristol
56,male,1.4627764481211489e-4,0.005986942525703015,0.10653408446995011,0.006810344301983538,6479,copd,0,50,55,5,1,5,male_copd,bristol
57,male,1.4627764481211489e-4,0.005986942525703015,0.10653408446995011,0.006810344301983538,6479,copd,0,50,55,5,1,5,male_copd,bristol
58,male,1.4627764481211489e-4,0.005986942525703015,0.10653408446995011,0.006810344301983538,6479,copd,0,50,55,5,1,5,male_copd,bristol
59,male,1.4627764481211489e-4,0.005986942525703015,0.10653408446995011,0.006810344301983538,6479,copd,0,50,55,5,1,5,male_copd,bristol
60,male,3.944437728555897e-4,0.008019520769108687,0.1430424048350063,0.00825658739185703,5560,copd,0,50,60,7,2,5,male_copd,bristol
61,male,3.944437728555897e-4,0.008019520769108687,0.1430424048350063,0.00825658739185703,5560,copd,0,50,60,7,2,5,male_copd,bristol
62,male,3.944437728555897e-4,0.008019520769108687,0.1430424048350063,0.00825658739185703,5560,copd,0,50,60,7,2,5,male_copd,bristol
63,male,3.944437728555897e-4,0.008019520769108687,0.1430424048350063,0.00825658739185703,5560,copd,0,50,60,7,2,5,male_copd,bristol
64,male,3.944437728555897e-4,0.008019520769108687,0.1430424048350063,0.00825658739185703,5560,copd,0,50,60,7,2,5,male_copd,bristol
65,male,7.374241468933967e-4,0.010490695443677048,0.1852728761773018,0.009841923290485633,5418,copd,0,50,65,9,4,5,male_copd,bristol
66,male,7.374241468933967e-4,0.010490695443677048,0.1852728761773018,0.009841923290485633,5418,copd,0,50,65,9,4,5,male_copd,bristol
67,male,7.374241468933967e-4,0.010490695443677048,0.1852728761773018,0.009841923290485633,5418,copd,0,50,65,9,4,5,male_copd,bristol
68,male,7.374241468933967e-4,0.010490695443677048,0.1852728761773018,0.009841923290485633,5418,copd,0,50,65,9,4,5,male_copd,bristol
69,male,7.374241468933967e-4,0.010490695443677048,0.1852728761773018,0.009841923290485633,5418,copd,0,50,65,9,4,5,male_copd,bristol
70,male,0.0013957920364948842,0.013326872945293987,0.2336742241507832,0.011280482868774777,4800,copd,0,50,70,12,7,5,male_copd,bristol
