age,sex,mort,ylds (years lived with disability)_rate_carc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,36715,carc,0,10,0,0,0,5,male_carc,East of England
1,male,0,0,0,1e-8,36715,carc,0,10,0,0,0,5,male_carc,East of England
2,male,0,0,0,1e-8,36715,carc,0,10,0,0,0,5,male_carc,East of England
3,male,0,0,0,1e-8,36715,carc,0,10,0,0,0,5,male_carc,East of England
4,male,0,0,0,1e-8,36715,carc,0,10,0,0,0,5,male_carc,East of England
5,male,0,0,0,1e-8,39351,carc,0,10,5,0,0,5,male_carc,East of England
6,male,0,0,0,1e-8,39351,carc,0,10,5,0,0,5,male_carc,East of England
7,male,0,0,0,1e-8,39351,carc,0,10,5,0,0,5,male_carc,East of England
8,male,0,0,0,1e-8,39351,carc,0,10,5,0,0,5,male_carc,East of England
9,male,0,0,0,1e-8,39351,carc,0,10,5,0,0,5,male_carc,East of England
10,male,0,0,0,1e-8,36736,carc,0,50,10,0,0,5,male_carc,East of England
11,male,0,0,0,1e-8,36736,carc,0,50,10,0,0,5,male_carc,East of England
12,male,0,0,0,1e-8,36736,carc,0,50,10,0,0,5,male_carc,East of England
13,male,0,0,0,1e-8,36736,carc,0,50,10,0,0,5,male_carc,East of England
14,male,0,0,0,1e-8,36736,carc,0,50,10,0,0,5,male_carc,East of England
15,male,2.962858184315998e-7,1.2413421079758222e-6,1.1173203675608617e-5,1.5758681309142035e-6,35788,carc,0,50,15,0,0,5,male_carc,East of England
16,male,2.962858184315998e-7,1.2413421079758222e-6,1.1173203675608617e-5,1.5758681309142035e-6,35788,carc,0,50,15,0,0,5,male_carc,East of England
17,male,2.962858184315998e-7,1.2413421079758222e-6,1.1173203675608617e-5,1.5758681309142035e-6,35788,carc,0,50,15,0,0,5,male_carc,East of England
18,male,2.962858184315998e-7,1.2413421079758222e-6,1.1173203675608617e-5,1.5758681309142035e-6,35788,carc,0,50,15,0,0,5,male_carc,East of England
19,male,2.962858184315998e-7,1.2413421079758222e-6,1.1173203675608617e-5,1.5758681309142035e-6,35788,carc,0,50,15,0,0,5,male_carc,East of England
20,male,1.7612302123864423e-6,8.31103471987108e-6,7.761821206473868e-5,1.082717451127567e-5,37293,carc,0,50,20,0,0,5,male_carc,East of England
21,male,1.7612302123864423e-6,8.31103471987108e-6,7.761821206473868e-5,1.082717451127567e-5,37293,carc,0,50,20,0,0,5,male_carc,East of England
22,male,1.7612302123864423e-6,8.31103471987108e-6,7.761821206473868e-5,1.082717451127567e-5,37293,carc,0,50,20,0,0,5,male_carc,East of England
23,male,1.7612302123864423e-6,8.31103471987108e-6,7.761821206473868e-5,1.082717451127567e-5,37293,carc,0,50,20,0,0,5,male_carc,East of England
24,male,1.7612302123864423e-6,8.31103471987108e-6,7.761821206473868e-5,1.082717451127567e-5,37293,carc,0,50,20,0,0,5,male_carc,East of England
25,male,4.2101265309257876e-6,1.7911874595604992e-5,1.7543232442862906e-4,2.453003460792449e-5,40004,carc,0,50,25,0,0,5,male_carc,East of England
26,male,4.2101265309257876e-6,1.7911874595604992e-5,1.7543232442862906e-4,2.453003460792449e-5,40004,carc,0,50,25,0,0,5,male_carc,East of England
27,male,4.2101265309257876e-6,1.7911874595604992e-5,1.7543232442862906e-4,2.453003460792449e-5,40004,carc,0,50,25,0,0,5,male_carc,East of England
28,male,4.2101265309257876e-6,1.7911874595604992e-5,1.7543232442862906e-4,2.453003460792449e-5,40004,carc,0,50,25,0,0,5,male_carc,East of England
29,male,4.2101265309257876e-6,1.7911874595604992e-5,1.7543232442862906e-4,2.453003460792449e-5,40004,carc,0,50,25,0,0,5,male_carc,East of England
30,male,1.1078158262956076e-5,4.483139730763218e-5,4.7376230246330117e-4,6.661715909299789e-5,40671,carc,0,50,30,0,0,5,male_carc,East of England
31,male,1.1078158262956076e-5,4.483139730763218e-5,4.7376230246330117e-4,6.661715909299789e-5,40671,carc,0,50,30,0,0,5,male_carc,East of England
32,male,1.1078158262956076e-5,4.483139730763218e-5,4.7376230246330117e-4,6.661715909299789e-5,40671,carc,0,50,30,0,0,5,male_carc,East of England
