age,sex,mort,ylds (years lived with disability)_rate_brsc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,10402,brsc,0,10,0,0,0,5,female_brsc,northeast
1,female,0,0,0,1e-8,10402,brsc,0,10,0,0,0,5,female_brsc,northeast
2,female,0,0,0,1e-8,10402,brsc,0,10,0,0,0,5,female_brsc,northeast
3,female,0,0,0,1e-8,10402,brsc,0,10,0,0,0,5,female_brsc,northeast
4,female,0,0,0,1e-8,10402,brsc,0,10,0,0,0,5,female_brsc,northeast
5,female,0,0,0,1e-8,10982,brsc,0,10,5,0,0,5,female_brsc,northeast
6,female,0,0,0,1e-8,10982,brsc,0,10,5,0,0,5,female_brsc,northeast
7,female,0,0,0,1e-8,10982,brsc,0,10,5,0,0,5,female_brsc,northeast
8,female,0,0,0,1e-8,10982,brsc,0,10,5,0,0,5,female_brsc,northeast
9,female,0,0,0,1e-8,10982,brsc,0,10,5,0,0,5,female_brsc,northeast
10,female,0,0,0,1e-8,10229,brsc,0,50,10,0,0,5,female_brsc,northeast
11,female,0,0,0,1e-8,10229,brsc,0,50,10,0,0,5,female_brsc,northeast
12,female,0,0,0,1e-8,10229,brsc,0,50,10,0,0,5,female_brsc,northeast
13,female,0,0,0,1e-8,10229,brsc,0,50,10,0,0,5,female_brsc,northeast
14,female,0,0,0,1e-8,10229,brsc,0,50,10,0,0,5,female_brsc,northeast
15,female,1.7587165488882348e-7,1.7155359537113696e-6,2.126821964567514e-5,2.1116088120274032e-6,10697,brsc,0,50,15,0,0,5,female_brsc,northeast
16,female,1.7587165488882348e-7,1.7155359537113696e-6,2.126821964567514e-5,2.1116088120274032e-6,10697,brsc,0,50,15,0,0,5,female_brsc,northeast
17,female,1.7587165488882348e-7,1.7155359537113696e-6,2.126821964567514e-5,2.1116088120274032e-6,10697,brsc,0,50,15,0,0,5,female_brsc,northeast
18,female,1.7587165488882348e-7,1.7155359537113696e-6,2.126821964567514e-5,2.1116088120274032e-6,10697,brsc,0,50,15,0,0,5,female_brsc,northeast
19,female,1.7587165488882348e-7,1.7155359537113696e-6,2.126821964567514e-5,2.1116088120274032e-6,10697,brsc,0,50,15,0,0,5,female_brsc,northeast
20,female,7.056221603505004e-7,8.1776865118148e-6,9.987497226142487e-5,9.884392798080997e-6,12578,brsc,0,50,20,0,0,5,female_brsc,northeast
21,female,7.056221603505004e-7,8.1776865118148e-6,9.987497226142487e-5,9.884392798080997e-6,12578,brsc,0,50,20,0,0,5,female_brsc,northeast
22,female,7.056221603505004e-7,8.1776865118148e-6,9.987497226142487e-5,9.884392798080997e-6,12578,brsc,0,50,20,0,0,5,female_brsc,northeast
23,female,7.056221603505004e-7,8.1776865118148e-6,9.987497226142487e-5,9.884392798080997e-6,12578,brsc,0,50,20,0,0,5,female_brsc,northeast
24,female,7.056221603505004e-7,8.1776865118148e-6,9.987497226142487e-5,9.884392798080997e-6,12578,brsc,0,50,20,0,0,5,female_brsc,northeast
25,female,8.780116746449377e-6,1.0761249737200724e-4,0.0012579335364132978,1.428503563647936e-4,13691,brsc,0,50,25,0,0,5,female_brsc,northeast
26,female,8.780116746449377e-6,1.0761249737200724e-4,0.0012579335364132978,1.428503563647936e-4,13691,brsc,0,50,25,0,0,5,female_brsc,northeast
27,female,8.780116746449377e-6,1.0761249737200724e-4,0.0012579335364132978,1.428503563647936e-4,13691,brsc,0,50,25,0,0,5,female_brsc,northeast
28,female,8.780116746449377e-6,1.0761249737200724e-4,0.0012579335364132978,1.428503563647936e-4,13691,brsc,0,50,25,0,0,5,female_brsc,northeast
29,female,8.780116746449377e-6,1.0761249737200724e-4,0.0012579335364132978,1.428503563647936e-4,13691,brsc,0,50,25,0,0,5,female_brsc,northeast
30,female,4.192364840622833e-5,3.186538068267944e-4,0.003820183549851042,4.4137071507189873e-4,12871,brsc,0,50,30,0,1,5,female_brsc,northeast
31,female,4.192364840622833e-5,3.186538068267944e-4,0.003820183549851042,4.4137071507189873e-4,12871,brsc,0,50,30,0,1,5,female_brsc,northeast
32,female,4.192364840622833e-5,3.186538068267944e-4,0.003820183549851042,4.4137071507189873e-4,12871,brsc,0,50,30,0,1,5,female_brsc,northeast
33,female,4.192364840622833e-5,3.186538068267944e-4,0.003820183549851042,4.4137071507189873e-4,12871,brsc,0,50,30,0,1,5,female_brsc,northeast
34,female,4.192364840622833e-5,3.186538068267944e-4,0.003820183549851042,4.4137071507189873e-4,12871,brsc,0,50,30,0,1,5,female_brsc,northeast
35,female,8.886541783054673e-5,5.504147498929181e-4,0.0067810678238164595,7.785733616093508e-4,12119,brsc,0,50,35,0,1,5,female_brsc,northeast
36,female,8.886541783054673e-5,5.504147498929181e-4,0.0067810678238164595,7.785733616093508e-4,12119,brsc,0,50,35,0,1,5,female_brsc,northeast
37,female,8.886541783054673e-5,5.504147498929181e-4,0.0067810678238164595,7.785733616093508e-4,12119,brsc,0,50,35,0,1,5,female_brsc,northeast
38,female,8.886541783054673e-5,5.504147498929181e-4,0.0067810678238164595,7.785733616093508e-4,12119,brsc,0,50,35,0,1,5,female_brsc,northeast
39,female,8.886541783054673e-5,5.504147498929181e-4,0.0067810678238164595,7.785733616093508e-4,12119,brsc,0,50,35,0,1,5,female_brsc,northeast
40,female,1.51314595228813e-4,8.896327308411004e-4,0.011110420744601513,0.0012570493068279351,11629,brsc,0,50,40,1,2,5,female_brsc,northeast
41,female,1.51314595228813e-4,8.896327308411004e-4,0.011110420744601513,0.0012570493068279351,11629,brsc,0,50,40,1,2,5,female_brsc,northeast
42,female,1.51314595228813e-4,8.896327308411004e-4,0.011110420744601513,0.0012570493068279351,11629,brsc,0,50,40,1,2,5,female_brsc,northeast
43,female,1.51314595228813e-4,8.896327308411004e-4,0.011110420744601513,0.0012570493068279351,11629,brsc,0,50,40,1,2,5,female_brsc,northeast
44,female,1.51314595228813e-4,8.896327308411004e-4,0.011110420744601513,0.0012570493068279351,11629,brsc,0,50,40,1,2,5,female_brsc,northeast
45,female,3.1023839195051816e-4,0.0016759822867866362,0.020959225914571063,0.0023555085108885026,13839,brsc,0,50,45,1,4,5,female_brsc,northeast
46,female,3.1023839195051816e-4,0.0016759822867866362,0.020959225914571063,0.0023555085108885026,13839,brsc,0,50,45,1,4,5,female_brsc,northeast
47,female,3.1023839195051816e-4,0.0016759822867866362,0.020959225914571063,0.0023555085108885026,13839,brsc,0,50,45,1,4,5,female_brsc,northeast
