age,sex,mort,ylds (years lived with disability)_rate_brsc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
45,male,2.0545996482900704e-6,6.727209712427055e-6,7.119428406708409e-5,8.069538599246308e-6,9884,brsc,0,50,45,0,0,5,male_brsc,sheffield
46,male,2.0545996482900704e-6,6.727209712427055e-6,7.119428406708409e-5,8.069538599246308e-6,9884,brsc,0,50,45,0,0,5,male_brsc,sheffield
47,male,2.0545996482900704e-6,6.727209712427055e-6,7.119428406708409e-5,8.069538599246308e-6,9884,brsc,0,50,45,0,0,5,male_brsc,sheffield
48,male,2.0545996482900704e-6,6.727209712427055e-6,7.119428406708409e-5,8.069538599246308e-6,9884,brsc,0,50,45,0,0,5,male_brsc,sheffield
49,male,2.0545996482900704e-6,6.727209712427055e-6,7.119428406708409e-5,8.069538599246308e-6,9884,brsc,0,50,45,0,0,5,male_brsc,sheffield
50,male,3.2095303692891244e-6,7.948569443980496e-6,8.420387368821044e-5,9.567322840214843e-6,9954,brsc,0,50,50,0,0,5,male_brsc,sheffield
51,male,3.2095303692891244e-6,7.948569443980496e-6,8.420387368821044e-5,9.567322840214843e-6,9954,brsc,0,50,50,0,0,5,male_brsc,sheffield
52,male,3.2095303692891244e-6,7.948569443980496e-6,8.420387368821044e-5,9.567322840214843e-6,9954,brsc,0,50,50,0,0,5,male_brsc,sheffield
53,male,3.2095303692891244e-6,7.948569443980496e-6,8.420387368821044e-5,9.567322840214843e-6,9954,brsc,0,50,50,0,0,5,male_brsc,sheffield
54,male,3.2095303692891244e-6,7.948569443980496e-6,8.420387368821044e-5,9.567322840214843e-6,9954,brsc,0,50,50,0,0,5,male_brsc,sheffield
55,male,6.246912248253248e-6,1.3697270633849767e-5,1.4292620315485398e-4,1.6611146553970437e-5,8852,brsc,0,50,55,0,0,5,male_brsc,sheffield
56,male,6.246912248253248e-6,1.3697270633849767e-5,1.4292620315485398e-4,1.6611146553970437e-5,8852,brsc,0,50,55,0,0,5,male_brsc,sheffield
57,male,6.246912248253248e-6,1.3697270633849767e-5,1.4292620315485398e-4,1.6611146553970437e-5,8852,brsc,0,50,55,0,0,5,male_brsc,sheffield
58,male,6.246912248253248e-6,1.3697270633849767e-5,1.4292620315485398e-4,1.6611146553970437e-5,8852,brsc,0,50,55,0,0,5,male_brsc,sheffield
59,male,6.246912248253248e-6,1.3697270633849767e-5,1.4292620315485398e-4,1.6611146553970437e-5,8852,brsc,0,50,55,0,0,5,male_brsc,sheffield
60,male,1.252393932096396e-5,2.637964262476862e-5,2.76165981822444e-4,3.309829977725182e-5,7443,brsc,0,50,60,0,0,5,male_brsc,sheffield
61,male,1.252393932096396e-5,2.637964262476862e-5,2.76165981822444e-4,3.309829977725182e-5,7443,brsc,0,50,60,0,0,5,male_brsc,sheffield
62,male,1.252393932096396e-5,2.637964262476862e-5,2.76165981822444e-4,3.309829977725182e-5,7443,brsc,0,50,60,0,0,5,male_brsc,sheffield
63,male,1.252393932096396e-5,2.637964262476862e-5,2.76165981822444e-4,3.309829977725182e-5,7443,brsc,0,50,60,0,0,5,male_brsc,sheffield
64,male,1.252393932096396e-5,2.637964262476862e-5,2.76165981822444e-4,3.309829977725182e-5,7443,brsc,0,50,60,0,0,5,male_brsc,sheffield
65,male,1.990536903414679e-5,3.870410674106309e-5,4.0137239100445163e-4,4.916990266804785e-5,7119,brsc,0,50,65,0,0,5,male_brsc,sheffield
66,male,1.990536903414679e-5,3.870410674106309e-5,4.0137239100445163e-4,4.916990266804785e-5,7119,brsc,0,50,65,0,0,5,male_brsc,sheffield
67,male,1.990536903414679e-5,3.870410674106309e-5,4.0137239100445163e-4,4.916990266804785e-5,7119,brsc,0,50,65,0,0,5,male_brsc,sheffield
68,male,1.990536903414679e-5,3.870410674106309e-5,4.0137239100445163e-4,4.916990266804785e-5,7119,brsc,0,50,65,0,0,5,male_brsc,sheffield
69,male,1.990536903414679e-5,3.870410674106309e-5,4.0137239100445163e-4,4.916990266804785e-5,7119,brsc,0,50,65,0,0,5,male_brsc,sheffield
70,male,2.9309129885185073e-5,5.4462030866838824e-5,5.513931917902821e-4,6.889071751332204e-5,6042,brsc,0,50,70,0,0,5,male_brsc,sheffield
71,male,2.9309129885185073e-5,5.4462030866838824e-5,5.513931917902821e-4,6.889071751332204e-5,6042,brsc,0,50,70,0,0,5,male_brsc,sheffield
72,male,2.9309129885185073e-5,5.4462030866838824e-5,5.513931917902821e-4,6.889071751332204e-5,6042,brsc,0,50,70,0,0,5,male_brsc,sheffield
73,male,2.9309129885185073e-5,5.4462030866838824e-5,5.513931917902821e-4,6.889071751332204e-5,6042,brsc,0,50,70,0,0,5,male_brsc,sheffield
74,male,2.9309129885185073e-5,5.4462030866838824e-5,5.513931917902821e-4,6.889071751332204e-5,6042,brsc,0,50,70,0,0,5,male_brsc,sheffield
75,male,4.3736144871796e-5,7.249664279107146e-5,7.13117612784985e-4,9.130341101203505e-5,4253,brsc,0,50,75,0,0,5,male_brsc,sheffield
76,male,4.3736144871796e-5,7.249664279107146e-5,7.13117612784985e-4,9.130341101203505e-5,4253,brsc,0,50,75,0,0,5,male_brsc,sheffield
77,male,4.3736144871796e-5,7.249664279107146e-5,7.13117612784985e-4,9.130341101203505e-5,4253,brsc,0,50,75,0,0,5,male_brsc,sheffield
78,male,4.3736144871796e-5,7.249664279107146e-5,7.13117612784985e-4,9.130341101203505e-5,4253,brsc,0,50,75,0,0,5,male_brsc,sheffield
79,male,4.3736144871796e-5,7.249664279107146e-5,7.13117612784985e-4,9.130341101203505e-5,4253,brsc,0,50,75,0,0,5,male_brsc,sheffield
80,male,6.084343405525326e-5,6.706700270178259e-5,6.542965656568041e-4,9.236450268255839e-5,2859,brsc,0,20,80,0,0,5,male_brsc,sheffield
81,male,6.084343405525326e-5,6.706700270178259e-5,6.542965656568041e-4,9.236450268255839e-5,2859,brsc,0,20,80,0,0,5,male_brsc,sheffield
82,male,6.084343405525326e-5,6.706700270178259e-5,6.542965656568041e-4,9.236450268255839e-5,2859,brsc,0,20,80,0,0,5,male_brsc,sheffield
83,male,6.084343405525326e-5,6.706700270178259e-5,6.542965656568041e-4,9.236450268255839e-5,2859,brsc,0,20,80,0,0,5,male_brsc,sheffield
84,male,6.084343405525326e-5,6.706700270178259e-5,6.542965656568041e-4,9.236450268255839e-5,2859,brsc,0,20,80,0,0,5,male_brsc,sheffield
85,male,9.346783132686861e-5,8.899131714716201e-5,8.786121339071918e-4,1.4201275797322784e-4,1475,brsc,0,20,85,0,0,5,male_brsc,sheffield
86,male,9.346783132686861e-5,8.899131714716201e-5,8.786121339071918e-4,1.4201275797322784e-4,1475,brsc,0,20,85,0,0,5,male_brsc,sheffield
87,male,9.346783132686861e-5,8.899131714716201e-5,8.786121339071918e-4,1.4201275797322784e-4,1475,brsc,0,20,85,0,0,5,male_brsc,sheffield
88,male,9.346783132686861e-5,8.899131714716201e-5,8.786121339071918e-4,1.4201275797322784e-4,1475,brsc,0,20,85,0,0,5,male_brsc,sheffield
89,male,9.346783132686861e-5,8.899131714716201e-5,8.786121339071918e-4,1.4201275797322784e-4,1475,brsc,0,20,85,0,0,5,male_brsc,sheffield
90,male,1.4320691167140923e-4,1.2506407521784563e-4,0.001114264957777237,2.1801028448733647e-4,541,brsc,0,10,90,0,0,5,male_brsc,sheffield
91,male,1.4320691167140923e-4,1.2506407521784563e-4,0.001114264957777237,2.1801028448733647e-4,541,brsc,0,10,90,0,0,5,male_brsc,sheffield
92,male,1.4320691167140923e-4,1.2506407521784563e-4,0.001114264957777237,2.1801028448733647e-4,541,brsc,0,10,90,0,0,5,male_brsc,sheffield
93,male,1.4320691167140923e-4,1.2506407521784563e-4,0.001114264957777237,2.1801028448733647e-4,541,brsc,0,10,90,0,0,5,male_brsc,sheffield
94,male,1.4320691167140923e-4,1.2506407521784563e-4,0.001114264957777237,2.1801028448733647e-4,541,brsc,0,10,90,0,0,5,male_brsc,sheffield
95,male,2.4313983214978183e-4,1.1172524293451248e-4,9.493663176841004e-4,3.723585054324262e-4,88,brsc,0,10,95,0,0,6,male_brsc,sheffield
96,male,2.4313983214978183e-4,1.1172524293451248e-4,9.493663176841004e-4,3.723585054324262e-4,88,brsc,0,10,95,0,0,6,male_brsc,sheffield
97,male,2.4313983214978183e-4,1.1172524293451248e-4,9.493663176841004e-4,3.723585054324262e-4,88,brsc,0,10,95,0,0,6,male_brsc,sheffield
98,male,2.4313983214978183e-4,1.1172524293451248e-4,9.493663176841004e-4,3.723585054324262e-4,88,brsc,0,10,95,0,0,6,male_brsc,sheffield
99,male,2.4313983214978183e-4,1.1172524293451248e-4,9.493663176841004e-4,3.723585054324262e-4,88,brsc,0,10,95,0,0,6,male_brsc,sheffield
100,male,2.4313983214978183e-4,1.1172524293451248e-4,9.493663176841004e-4,3.723585054324262e-4,88,brsc,0,10,95,0,0,6,male_brsc,sheffield
