age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
45,male,2.9336823612840463e-5,1.3555189398441854e-5,0,4.7894271941649225e-5,51128,lvrc,0,50,45,0,1,5,male_lvrc,North West England
46,male,2.9336823612840463e-5,1.3555189398441854e-5,0,4.7894271941649225e-5,51128,lvrc,0,50,45,0,1,5,male_lvrc,North West England
47,male,2.9336823612840463e-5,1.3555189398441854e-5,0,4.7894271941649225e-5,51128,lvrc,0,50,45,0,1,5,male_lvrc,North West England
48,male,2.9336823612840463e-5,1.3555189398441854e-5,0,4.7894271941649225e-5,51128,lvrc,0,50,45,0,1,5,male_lvrc,North West England
49,male,2.9336823612840463e-5,1.3555189398441854e-5,0,4.7894271941649225e-5,51128,lvrc,0,50,45,0,1,5,male_lvrc,North West England
50,male,5.6437705422222306e-5,2.1786396344442774e-5,0,8.104936247048827e-5,52127,lvrc,0,50,50,0,3,5,male_lvrc,North West England
51,male,5.6437705422222306e-5,2.1786396344442774e-5,0,8.104936247048827e-5,52127,lvrc,0,50,50,0,3,5,male_lvrc,North West England
52,male,5.6437705422222306e-5,2.1786396344442774e-5,0,8.104936247048827e-5,52127,lvrc,0,50,50,0,3,5,male_lvrc,North West England
53,male,5.6437705422222306e-5,2.1786396344442774e-5,0,8.104936247048827e-5,52127,lvrc,0,50,50,0,3,5,male_lvrc,North West England
54,male,5.6437705422222306e-5,2.1786396344442774e-5,0,8.104936247048827e-5,52127,lvrc,0,50,50,0,3,5,male_lvrc,North West England
55,male,1.0371018775628594e-4,3.429260932634045e-5,3.5691691034671576e-6,1.3293106420592747e-4,46610,lvrc,0,50,55,0,5,5,male_lvrc,North West England
56,male,1.0371018775628594e-4,3.429260932634045e-5,3.5691691034671576e-6,1.3293106420592747e-4,46610,lvrc,0,50,55,0,5,5,male_lvrc,North West England
57,male,1.0371018775628594e-4,3.429260932634045e-5,3.5691691034671576e-6,1.3293106420592747e-4,46610,lvrc,0,50,55,0,5,5,male_lvrc,North West England
58,male,1.0371018775628594e-4,3.429260932634045e-5,3.5691691034671576e-6,1.3293106420592747e-4,46610,lvrc,0,50,55,0,5,5,male_lvrc,North West England
59,male,1.0371018775628594e-4,3.429260932634045e-5,3.5691691034671576e-6,1.3293106420592747e-4,46610,lvrc,0,50,55,0,5,5,male_lvrc,North West England
60,male,1.653572379801753e-4,4.714187260660148e-5,2.1898523887588553e-5,1.9121317900327127e-4,39801,lvrc,0,50,60,0,7,5,male_lvrc,North West England
61,male,1.653572379801753e-4,4.714187260660148e-5,2.1898523887588553e-5,1.9121317900327127e-4,39801,lvrc,0,50,60,0,7,5,male_lvrc,North West England
62,male,1.653572379801753e-4,4.714187260660148e-5,2.1898523887588553e-5,1.9121317900327127e-4,39801,lvrc,0,50,60,0,7,5,male_lvrc,North West England
63,male,1.653572379801753e-4,4.714187260660148e-5,2.1898523887588553e-5,1.9121317900327127e-4,39801,lvrc,0,50,60,0,7,5,male_lvrc,North West England
64,male,1.653572379801753e-4,4.714187260660148e-5,2.1898523887588553e-5,1.9121317900327127e-4,39801,lvrc,0,50,60,0,7,5,male_lvrc,North West England
65,male,2.616077491924078e-4,7.457058162565473e-5,1.6539764699623902e-4,3.030101212745994e-4,39780,lvrc,0,50,65,0,10,5,male_lvrc,North West England
66,male,2.616077491924078e-4,7.457058162565473e-5,1.6539764699623902e-4,3.030101212745994e-4,39780,lvrc,0,50,65,0,10,5,male_lvrc,North West England
67,male,2.616077491924078e-4,7.457058162565473e-5,1.6539764699623902e-4,3.030101212745994e-4,39780,lvrc,0,50,65,0,10,5,male_lvrc,North West England
68,male,2.616077491924078e-4,7.457058162565473e-5,1.6539764699623902e-4,3.030101212745994e-4,39780,lvrc,0,50,65,0,10,5,male_lvrc,North West England
69,male,2.616077491924078e-4,7.457058162565473e-5,1.6539764699623902e-4,3.030101212745994e-4,39780,lvrc,0,50,65,0,10,5,male_lvrc,North West England
70,male,3.5974210807771857e-4,9.491647635615635e-5,1.9133338385927804e-4,3.97437907020897e-4,32360,lvrc,0,50,70,0,12,5,male_lvrc,North West England
71,male,3.5974210807771857e-4,9.491647635615635e-5,1.9133338385927804e-4,3.97437907020897e-4,32360,lvrc,0,50,70,0,12,5,male_lvrc,North West England
72,male,3.5974210807771857e-4,9.491647635615635e-5,1.9133338385927804e-4,3.97437907020897e-4,32360,lvrc,0,50,70,0,12,5,male_lvrc,North West England
73,male,3.5974210807771857e-4,9.491647635615635e-5,1.9133338385927804e-4,3.97437907020897e-4,32360,lvrc,0,50,70,0,12,5,male_lvrc,North West England
74,male,3.5974210807771857e-4,9.491647635615635e-5,1.9133338385927804e-4,3.97437907020897e-4,32360,lvrc,0,50,70,0,12,5,male_lvrc,North West England
75,male,4.885167007620428e-4,1.11884288127818e-4,1.2576935957232026e-4,4.953102977458376e-4,22688,lvrc,0,50,75,0,11,5,male_lvrc,North West England
76,male,4.885167007620428e-4,1.11884288127818e-4,1.2576935957232026e-4,4.953102977458376e-4,22688,lvrc,0,50,75,0,11,5,male_lvrc,North West England
77,male,4.885167007620428e-4,1.11884288127818e-4,1.2576935957232026e-4,4.953102977458376e-4,22688,lvrc,0,50,75,0,11,5,male_lvrc,North West England
78,male,4.885167007620428e-4,1.11884288127818e-4,1.2576935957232026e-4,4.953102977458376e-4,22688,lvrc,0,50,75,0,11,5,male_lvrc,North West England
79,male,4.885167007620428e-4,1.11884288127818e-4,1.2576935957232026e-4,4.953102977458376e-4,22688,lvrc,0,50,75,0,11,5,male_lvrc,North West England
80,male,6.15303640356007e-4,1.387892284587227e-4,2.000602022080631e-4,6.278602073153799e-4,15298,lvrc,0,20,80,0,9,5,male_lvrc,North West England
81,male,6.15303640356007e-4,1.387892284587227e-4,2.000602022080631e-4,6.278602073153799e-4,15298,lvrc,0,20,80,0,9,5,male_lvrc,North West England
82,male,6.15303640356007e-4,1.387892284587227e-4,2.000602022080631e-4,6.278602073153799e-4,15298,lvrc,0,20,80,0,9,5,male_lvrc,North West England
83,male,6.15303640356007e-4,1.387892284587227e-4,2.000602022080631e-4,6.278602073153799e-4,15298,lvrc,0,20,80,0,9,5,male_lvrc,North West England
84,male,6.15303640356007e-4,1.387892284587227e-4,2.000602022080631e-4,6.278602073153799e-4,15298,lvrc,0,20,80,0,9,5,male_lvrc,North West England
85,male,7.357630961623984e-4,1.6389665762496527e-4,1.9638815801432575e-4,7.511371766527582e-4,7996,lvrc,0,20,85,0,6,5,male_lvrc,North West England
86,male,7.357630961623984e-4,1.6389665762496527e-4,1.9638815801432575e-4,7.511371766527582e-4,7996,lvrc,0,20,85,0,6,5,male_lvrc,North West England
87,male,7.357630961623984e-4,1.6389665762496527e-4,1.9638815801432575e-4,7.511371766527582e-4,7996,lvrc,0,20,85,0,6,5,male_lvrc,North West England
88,male,7.357630961623984e-4,1.6389665762496527e-4,1.9638815801432575e-4,7.511371766527582e-4,7996,lvrc,0,20,85,0,6,5,male_lvrc,North West England
89,male,7.357630961623984e-4,1.6389665762496527e-4,1.9638815801432575e-4,7.511371766527582e-4,7996,lvrc,0,20,85,0,6,5,male_lvrc,North West England
90,male,6.888605159660183e-4,1.5295739499272896e-4,1.4548586127067565e-4,7.068030798303388e-4,3023,lvrc,0,10,90,0,2,5,male_lvrc,North West England
91,male,6.888605159660183e-4,1.5295739499272896e-4,1.4548586127067565e-4,7.068030798303388e-4,3023,lvrc,0,10,90,0,2,5,male_lvrc,North West England
92,male,6.888605159660183e-4,1.5295739499272896e-4,1.4548586127067565e-4,7.068030798303388e-4,3023,lvrc,0,10,90,0,2,5,male_lvrc,North West England
93,male,6.888605159660183e-4,1.5295739499272896e-4,1.4548586127067565e-4,7.068030798303388e-4,3023,lvrc,0,10,90,0,2,5,male_lvrc,North West England
94,male,6.888605159660183e-4,1.5295739499272896e-4,1.4548586127067565e-4,7.068030798303388e-4,3023,lvrc,0,10,90,0,2,5,male_lvrc,North West England
95,male,7.167243508566925e-4,1.4822319350770582e-4,1.3138525119941662e-5,7.386784985476152e-4,495,lvrc,0,10,95,0,0,6,male_lvrc,North West England
96,male,7.167243508566925e-4,1.4822319350770582e-4,1.3138525119941662e-5,7.386784985476152e-4,495,lvrc,0,10,95,0,0,6,male_lvrc,North West England
97,male,7.167243508566925e-4,1.4822319350770582e-4,1.3138525119941662e-5,7.386784985476152e-4,495,lvrc,0,10,95,0,0,6,male_lvrc,North West England
98,male,7.167243508566925e-4,1.4822319350770582e-4,1.3138525119941662e-5,7.386784985476152e-4,495,lvrc,0,10,95,0,0,6,male_lvrc,North West England
99,male,7.167243508566925e-4,1.4822319350770582e-4,1.3138525119941662e-5,7.386784985476152e-4,495,lvrc,0,10,95,0,0,6,male_lvrc,North West England
100,male,7.167243508566925e-4,1.4822319350770582e-4,1.3138525119941662e-5,7.386784985476152e-4,495,lvrc,0,10,95,0,0,6,male_lvrc,North West England
