age,sex,mort,ylds (years lived with disability)_rate_brsc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,194823,brsc,0,10,0,0,0,5,male_brsc,Greater London
1,male,0,0,0,1e-8,194823,brsc,0,10,0,0,0,5,male_brsc,Greater London
2,male,0,0,0,1e-8,194823,brsc,0,10,0,0,0,5,male_brsc,Greater London
3,male,0,0,0,1e-8,194823,brsc,0,10,0,0,0,5,male_brsc,Greater London
4,male,0,0,0,1e-8,194823,brsc,0,10,0,0,0,5,male_brsc,Greater London
5,male,0,0,0,1e-8,183368,brsc,0,10,5,0,0,5,male_brsc,Greater London
6,male,0,0,0,1e-8,183368,brsc,0,10,5,0,0,5,male_brsc,Greater London
7,male,0,0,0,1e-8,183368,brsc,0,10,5,0,0,5,male_brsc,Greater London
8,male,0,0,0,1e-8,183368,brsc,0,10,5,0,0,5,male_brsc,Greater London
9,male,0,0,0,1e-8,183368,brsc,0,10,5,0,0,5,male_brsc,Greater London
10,male,0,0,0,1e-8,157108,brsc,0,50,10,0,0,5,male_brsc,Greater London
11,male,0,0,0,1e-8,157108,brsc,0,50,10,0,0,5,male_brsc,Greater London
12,male,0,0,0,1e-8,157108,brsc,0,50,10,0,0,5,male_brsc,Greater London
13,male,0,0,0,1e-8,157108,brsc,0,50,10,0,0,5,male_brsc,Greater London
14,male,0,0,0,1e-8,157108,brsc,0,50,10,0,0,5,male_brsc,Greater London
15,male,7.912165378332545e-8,5.079112515195165e-7,5.4983639923536595e-6,6.080843453978069e-7,147244,brsc,0,50,15,0,0,5,male_brsc,Greater London
16,male,7.912165378332545e-8,5.079112515195165e-7,5.4983639923536595e-6,6.080843453978069e-7,147244,brsc,0,50,15,0,0,5,male_brsc,Greater London
17,male,7.912165378332545e-8,5.079112515195165e-7,5.4983639923536595e-6,6.080843453978069e-7,147244,brsc,0,50,15,0,0,5,male_brsc,Greater London
18,male,7.912165378332545e-8,5.079112515195165e-7,5.4983639923536595e-6,6.080843453978069e-7,147244,brsc,0,50,15,0,0,5,male_brsc,Greater London
19,male,7.912165378332545e-8,5.079112515195165e-7,5.4983639923536595e-6,6.080843453978069e-7,147244,brsc,0,50,15,0,0,5,male_brsc,Greater London
20,male,7.609077728654928e-8,6.192290115053936e-7,7.3738462672331185e-6,6.805466630172822e-7,181375,brsc,0,50,20,0,0,5,male_brsc,Greater London
21,male,7.609077728654928e-8,6.192290115053936e-7,7.3738462672331185e-6,6.805466630172822e-7,181375,brsc,0,50,20,0,0,5,male_brsc,Greater London
22,male,7.609077728654928e-8,6.192290115053936e-7,7.3738462672331185e-6,6.805466630172822e-7,181375,brsc,0,50,20,0,0,5,male_brsc,Greater London
23,male,7.609077728654928e-8,6.192290115053936e-7,7.3738462672331185e-6,6.805466630172822e-7,181375,brsc,0,50,20,0,0,5,male_brsc,Greater London
24,male,7.609077728654928e-8,6.192290115053936e-7,7.3738462672331185e-6,6.805466630172822e-7,181375,brsc,0,50,20,0,0,5,male_brsc,Greater London
25,male,8.102907414286935e-8,7.714164241070713e-7,9.460103626975611e-6,8.339498332574481e-7,247736,brsc,0,50,25,0,0,5,male_brsc,Greater London
26,male,8.102907414286935e-8,7.714164241070713e-7,9.460103626975611e-6,8.339498332574481e-7,247736,brsc,0,50,25,0,0,5,male_brsc,Greater London
27,male,8.102907414286935e-8,7.714164241070713e-7,9.460103626975611e-6,8.339498332574481e-7,247736,brsc,0,50,25,0,0,5,male_brsc,Greater London
28,male,8.102907414286935e-8,7.714164241070713e-7,9.460103626975611e-6,8.339498332574481e-7,247736,brsc,0,50,25,0,0,5,male_brsc,Greater London
29,male,8.102907414286935e-8,7.714164241070713e-7,9.460103626975611e-6,8.339498332574481e-7,247736,brsc,0,50,25,0,0,5,male_brsc,Greater London
30,male,1.2476534905406044e-7,7.924869980202017e-7,9.807602424928103e-6,8.605488897279628e-7,267369,brsc,0,50,30,0,0,5,male_brsc,Greater London
31,male,1.2476534905406044e-7,7.924869980202017e-7,9.807602424928103e-6,8.605488897279628e-7,267369,brsc,0,50,30,0,0,5,male_brsc,Greater London
32,male,1.2476534905406044e-7,7.924869980202017e-7,9.807602424928103e-6,8.605488897279628e-7,267369,brsc,0,50,30,0,0,5,male_brsc,Greater London
33,male,1.2476534905406044e-7,7.924869980202017e-7,9.807602424928103e-6,8.605488897279628e-7,267369,brsc,0,50,30,0,0,5,male_brsc,Greater London
34,male,1.2476534905406044e-7,7.924869980202017e-7,9.807602424928103e-6,8.605488897279628e-7,267369,brsc,0,50,30,0,0,5,male_brsc,Greater London
35,male,3.6824192234600746e-7,1.7514808016495466e-6,1.9959019724797987e-5,2.039780978989633e-6,237298,brsc,0,50,35,0,0,5,male_brsc,Greater London
36,male,3.6824192234600746e-7,1.7514808016495466e-6,1.9959019724797987e-5,2.039780978989633e-6,237298,brsc,0,50,35,0,0,5,male_brsc,Greater London
37,male,3.6824192234600746e-7,1.7514808016495466e-6,1.9959019724797987e-5,2.039780978989633e-6,237298,brsc,0,50,35,0,0,5,male_brsc,Greater London
38,male,3.6824192234600746e-7,1.7514808016495466e-6,1.9959019724797987e-5,2.039780978989633e-6,237298,brsc,0,50,35,0,0,5,male_brsc,Greater London
39,male,3.6824192234600746e-7,1.7514808016495466e-6,1.9959019724797987e-5,2.039780978989633e-6,237298,brsc,0,50,35,0,0,5,male_brsc,Greater London
40,male,8.0587888750085e-7,3.42666454515956e-6,3.778214027118906e-5,4.0790887172163535e-6,190309,brsc,0,50,40,0,0,5,male_brsc,Greater London
41,male,8.0587888750085e-7,3.42666454515956e-6,3.778214027118906e-5,4.0790887172163535e-6,190309,brsc,0,50,40,0,0,5,male_brsc,Greater London
42,male,8.0587888750085e-7,3.42666454515956e-6,3.778214027118906e-5,4.0790887172163535e-6,190309,brsc,0,50,40,0,0,5,male_brsc,Greater London
43,male,8.0587888750085e-7,3.42666454515956e-6,3.778214027118906e-5,4.0790887172163535e-6,190309,brsc,0,50,40,0,0,5,male_brsc,Greater London
44,male,8.0587888750085e-7,3.42666454515956e-6,3.778214027118906e-5,4.0790887172163535e-6,190309,brsc,0,50,40,0,0,5,male_brsc,Greater London
45,male,1.5816592395911812e-6,5.86663242501196e-6,6.347098539455987e-5,6.984901653474801e-6,177151,brsc,0,50,45,0,0,5,male_brsc,Greater London
46,male,1.5816592395911812e-6,5.86663242501196e-6,6.347098539455987e-5,6.984901653474801e-6,177151,brsc,0,50,45,0,0,5,male_brsc,Greater London
47,male,1.5816592395911812e-6,5.86663242501196e-6,6.347098539455987e-5,6.984901653474801e-6,177151,brsc,0,50,45,0,0,5,male_brsc,Greater London
48,male,1.5816592395911812e-6,5.86663242501196e-6,6.347098539455987e-5,6.984901653474801e-6,177151,brsc,0,50,45,0,0,5,male_brsc,Greater London
49,male,1.5816592395911812e-6,5.86663242501196e-6,6.347098539455987e-5,6.984901653474801e-6,177151,brsc,0,50,45,0,0,5,male_brsc,Greater London
50,male,3.2025256038937304e-6,8.917892383061409e-6,9.499451950235324e-5,1.067350501470564e-5,161459,brsc,0,50,50,0,1,5,male_brsc,Greater London
51,male,3.2025256038937304e-6,8.917892383061409e-6,9.499451950235324e-5,1.067350501470564e-5,161459,brsc,0,50,50,0,1,5,male_brsc,Greater London
52,male,3.2025256038937304e-6,8.917892383061409e-6,9.499451950235324e-5,1.067350501470564e-5,161459,brsc,0,50,50,0,1,5,male_brsc,Greater London
53,male,3.2025256038937304e-6,8.917892383061409e-6,9.499451950235324e-5,1.067350501470564e-5,161459,brsc,0,50,50,0,1,5,male_brsc,Greater London
54,male,3.2025256038937304e-6,8.917892383061409e-6,9.499451950235324e-5,1.067350501470564e-5,161459,brsc,0,50,50,0,1,5,male_brsc,Greater London
55,male,5.3950482881978235e-6,1.3333513665552356e-5,1.4097232643455252e-4,1.5906203999334962e-5,134508,brsc,0,50,55,0,1,5,male_brsc,Greater London
56,male,5.3950482881978235e-6,1.3333513665552356e-5,1.4097232643455252e-4,1.5906203999334962e-5,134508,brsc,0,50,55,0,1,5,male_brsc,Greater London
57,male,5.3950482881978235e-6,1.3333513665552356e-5,1.4097232643455252e-4,1.5906203999334962e-5,134508,brsc,0,50,55,0,1,5,male_brsc,Greater London
58,male,5.3950482881978235e-6,1.3333513665552356e-5,1.4097232643455252e-4,1.5906203999334962e-5,134508,brsc,0,50,55,0,1,5,male_brsc,Greater London
59,male,5.3950482881978235e-6,1.3333513665552356e-5,1.4097232643455252e-4,1.5906203999334962e-5,134508,brsc,0,50,55,0,1,5,male_brsc,Greater London
60,male,1.0127801883489926e-5,2.4212697578174615e-5,2.576376647537476e-4,2.9713894741873594e-5,104695,brsc,0,50,60,0,1,5,male_brsc,Greater London
61,male,1.0127801883489926e-5,2.4212697578174615e-5,2.576376647537476e-4,2.9713894741873594e-5,104695,brsc,0,50,60,0,1,5,male_brsc,Greater London
62,male,1.0127801883489926e-5,2.4212697578174615e-5,2.576376647537476e-4,2.9713894741873594e-5,104695,brsc,0,50,60,0,1,5,male_brsc,Greater London
63,male,1.0127801883489926e-5,2.4212697578174615e-5,2.576376647537476e-4,2.9713894741873594e-5,104695,brsc,0,50,60,0,1,5,male_brsc,Greater London
64,male,1.0127801883489926e-5,2.4212697578174615e-5,2.576376647537476e-4,2.9713894741873594e-5,104695,brsc,0,50,60,0,1,5,male_brsc,Greater London
65,male,1.6656939272222643e-5,3.688747364792959e-5,3.889814215509845e-4,4.572345383040679e-5,86076,brsc,0,50,65,0,1,5,male_brsc,Greater London
66,male,1.6656939272222643e-5,3.688747364792959e-5,3.889814215509845e-4,4.572345383040679e-5,86076,brsc,0,50,65,0,1,5,male_brsc,Greater London
67,male,1.6656939272222643e-5,3.688747364792959e-5,3.889814215509845e-4,4.572345383040679e-5,86076,brsc,0,50,65,0,1,5,male_brsc,Greater London
68,male,1.6656939272222643e-5,3.688747364792959e-5,3.889814215509845e-4,4.572345383040679e-5,86076,brsc,0,50,65,0,1,5,male_brsc,Greater London
69,male,1.6656939272222643e-5,3.688747364792959e-5,3.889814215509845e-4,4.572345383040679e-5,86076,brsc,0,50,65,0,1,5,male_brsc,Greater London
