age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
39,female,6.1185843747912825e-6,3.1099808529912275e-6,0,1.1553359025307801e-5,8441,lvrc,0,50,35,0,0,5,female_lvrc,liverpool
40,female,1.0037652288412783e-5,4.834255264094605e-6,0,1.735632944398993e-5,8014,lvrc,0,50,40,0,0,5,female_lvrc,liverpool
41,female,1.0037652288412783e-5,4.834255264094605e-6,0,1.735632944398993e-5,8014,lvrc,0,50,40,0,0,5,female_lvrc,liverpool
42,female,1.0037652288412783e-5,4.834255264094605e-6,0,1.735632944398993e-5,8014,lvrc,0,50,40,0,0,5,female_lvrc,liverpool
43,female,1.0037652288412783e-5,4.834255264094605e-6,0,1.735632944398993e-5,8014,lvrc,0,50,40,0,0,5,female_lvrc,liverpool
44,female,1.0037652288412783e-5,4.834255264094605e-6,0,1.735632944398993e-5,8014,lvrc,0,50,40,0,0,5,female_lvrc,liverpool
45,female,1.7259753854766617e-5,5.9385455993048276e-6,0,2.311255116485213e-5,9231,lvrc,0,50,45,0,0,5,female_lvrc,liverpool
46,female,1.7259753854766617e-5,5.9385455993048276e-6,0,2.311255116485213e-5,9231,lvrc,0,50,45,0,0,5,female_lvrc,liverpool
47,female,1.7259753854766617e-5,5.9385455993048276e-6,0,2.311255116485213e-5,9231,lvrc,0,50,45,0,0,5,female_lvrc,liverpool
48,female,1.7259753854766617e-5,5.9385455993048276e-6,0,2.311255116485213e-5,9231,lvrc,0,50,45,0,0,5,female_lvrc,liverpool
49,female,1.7259753854766617e-5,5.9385455993048276e-6,0,2.311255116485213e-5,9231,lvrc,0,50,45,0,0,5,female_lvrc,liverpool
50,female,3.3104981539096576e-5,1.0643698632497165e-5,0,4.176320441129176e-5,10009,lvrc,0,50,50,0,0,5,female_lvrc,liverpool
51,female,3.3104981539096576e-5,1.0643698632497165e-5,0,4.176320441129176e-5,10009,lvrc,0,50,50,0,0,5,female_lvrc,liverpool
52,female,3.3104981539096576e-5,1.0643698632497165e-5,0,4.176320441129176e-5,10009,lvrc,0,50,50,0,0,5,female_lvrc,liverpool
53,female,3.3104981539096576e-5,1.0643698632497165e-5,0,4.176320441129176e-5,10009,lvrc,0,50,50,0,0,5,female_lvrc,liverpool
