age,sex,mort,ylds (years lived with disability)_rate_brsc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,6598,brsc,0,10,0,0,0,5,female_brsc,bristol
1,female,0,0,0,1e-8,6598,brsc,0,10,0,0,0,5,female_brsc,bristol
2,female,0,0,0,1e-8,6598,brsc,0,10,0,0,0,5,female_brsc,bristol
3,female,0,0,0,1e-8,6598,brsc,0,10,0,0,0,5,female_brsc,bristol
4,female,0,0,0,1e-8,6598,brsc,0,10,0,0,0,5,female_brsc,bristol
5,female,0,0,0,1e-8,6603,brsc,0,10,5,0,0,5,female_brsc,bristol
6,female,0,0,0,1e-8,6603,brsc,0,10,5,0,0,5,female_brsc,bristol
7,female,0,0,0,1e-8,6603,brsc,0,10,5,0,0,5,female_brsc,bristol
8,female,0,0,0,1e-8,6603,brsc,0,10,5,0,0,5,female_brsc,bristol
9,female,0,0,0,1e-8,6603,brsc,0,10,5,0,0,5,female_brsc,bristol
10,female,0,0,0,1e-8,6051,brsc,0,50,10,0,0,5,female_brsc,bristol
11,female,0,0,0,1e-8,6051,brsc,0,50,10,0,0,5,female_brsc,bristol
12,female,0,0,0,1e-8,6051,brsc,0,50,10,0,0,5,female_brsc,bristol
13,female,0,0,0,1e-8,6051,brsc,0,50,10,0,0,5,female_brsc,bristol
14,female,0,0,0,1e-8,6051,brsc,0,50,10,0,0,5,female_brsc,bristol
15,female,2.605063988527792e-7,2.9193126958099174e-6,3.5073337844391265e-5,3.657598858937616e-6,6338,brsc,0,50,15,0,0,5,female_brsc,bristol
16,female,2.605063988527792e-7,2.9193126958099174e-6,3.5073337844391265e-5,3.657598858937616e-6,6338,brsc,0,50,15,0,0,5,female_brsc,bristol
17,female,2.605063988527792e-7,2.9193126958099174e-6,3.5073337844391265e-5,3.657598858937616e-6,6338,brsc,0,50,15,0,0,5,female_brsc,bristol
18,female,2.605063988527792e-7,2.9193126958099174e-6,3.5073337844391265e-5,3.657598858937616e-6,6338,brsc,0,50,15,0,0,5,female_brsc,bristol
19,female,2.605063988527792e-7,2.9193126958099174e-6,3.5073337844391265e-5,3.657598858937616e-6,6338,brsc,0,50,15,0,0,5,female_brsc,bristol
20,female,9.895024322385081e-7,1.3127070805804442e-5,1.5784634701600565e-4,1.6347686083551785e-5,7828,brsc,0,50,20,0,0,5,female_brsc,bristol
21,female,9.895024322385081e-7,1.3127070805804442e-5,1.5784634701600565e-4,1.6347686083551785e-5,7828,brsc,0,50,20,0,0,5,female_brsc,bristol
22,female,9.895024322385081e-7,1.3127070805804442e-5,1.5784634701600565e-4,1.6347686083551785e-5,7828,brsc,0,50,20,0,0,5,female_brsc,bristol
23,female,9.895024322385081e-7,1.3127070805804442e-5,1.5784634701600565e-4,1.6347686083551785e-5,7828,brsc,0,50,20,0,0,5,female_brsc,bristol
24,female,9.895024322385081e-7,1.3127070805804442e-5,1.5784634701600565e-4,1.6347686083551785e-5,7828,brsc,0,50,20,0,0,5,female_brsc,bristol
25,female,7.5395300465888864e-6,1.0750499125569721e-4,0.0012569201458410206,1.420857535533856e-4,8833,brsc,0,50,25,0,0,5,female_brsc,bristol
26,female,7.5395300465888864e-6,1.0750499125569721e-4,0.0012569201458410206,1.420857535533856e-4,8833,brsc,0,50,25,0,0,5,female_brsc,bristol
27,female,7.5395300465888864e-6,1.0750499125569721e-4,0.0012569201458410206,1.420857535533856e-4,8833,brsc,0,50,25,0,0,5,female_brsc,bristol
28,female,7.5395300465888864e-6,1.0750499125569721e-4,0.0012569201458410206,1.420857535533856e-4,8833,brsc,0,50,25,0,0,5,female_brsc,bristol
29,female,7.5395300465888864e-6,1.0750499125569721e-4,0.0012569201458410206,1.420857535533856e-4,8833,brsc,0,50,25,0,0,5,female_brsc,bristol
30,female,2.8418312060225176e-5,2.5191001292665876e-4,0.003021512967165446,3.458723179481124e-4,7963,brsc,0,50,30,0,0,5,female_brsc,bristol
31,female,2.8418312060225176e-5,2.5191001292665876e-4,0.003021512967165446,3.458723179481124e-4,7963,brsc,0,50,30,0,0,5,female_brsc,bristol
32,female,2.8418312060225176e-5,2.5191001292665876e-4,0.003021512967165446,3.458723179481124e-4,7963,brsc,0,50,30,0,0,5,female_brsc,bristol
33,female,2.8418312060225176e-5,2.5191001292665876e-4,0.003021512967165446,3.458723179481124e-4,7963,brsc,0,50,30,0,0,5,female_brsc,bristol
34,female,2.8418312060225176e-5,2.5191001292665876e-4,0.003021512967165446,3.458723179481124e-4,7963,brsc,0,50,30,0,0,5,female_brsc,bristol
35,female,7.920919764348564e-5,5.712772566589989e-4,0.007028767009365054,8.013836287251948e-4,7482,brsc,0,50,35,0,1,5,female_brsc,bristol
36,female,7.920919764348564e-5,5.712772566589989e-4,0.007028767009365054,8.013836287251948e-4,7482,brsc,0,50,35,0,1,5,female_brsc,bristol
37,female,7.920919764348564e-5,5.712772566589989e-4,0.007028767009365054,8.013836287251948e-4,7482,brsc,0,50,35,0,1,5,female_brsc,bristol
38,female,7.920919764348564e-5,5.712772566589989e-4,0.007028767009365054,8.013836287251948e-4,7482,brsc,0,50,35,0,1,5,female_brsc,bristol
39,female,7.920919764348564e-5,5.712772566589989e-4,0.007028767009365054,8.013836287251948e-4,7482,brsc,0,50,35,0,1,5,female_brsc,bristol
40,female,1.4208567036598152e-4,9.724542512148805e-4,0.012155276704709617,0.0013678088708060777,6901,brsc,0,50,40,1,1,5,female_brsc,bristol
41,female,1.4208567036598152e-4,9.724542512148805e-4,0.012155276704709617,0.0013678088708060777,6901,brsc,0,50,40,1,1,5,female_brsc,bristol
42,female,1.4208567036598152e-4,9.724542512148805e-4,0.012155276704709617,0.0013678088708060777,6901,brsc,0,50,40,1,1,5,female_brsc,bristol
43,female,1.4208567036598152e-4,9.724542512148805e-4,0.012155276704709617,0.0013678088708060777,6901,brsc,0,50,40,1,1,5,female_brsc,bristol
44,female,1.4208567036598152e-4,9.724542512148805e-4,0.012155276704709617,0.0013678088708060777,6901,brsc,0,50,40,1,1,5,female_brsc,bristol
45,female,2.635192482212268e-4,0.0016427038950250204,0.0206157552667956,0.0022882859360771504,7531,brsc,0,50,45,1,2,5,female_brsc,bristol
46,female,2.635192482212268e-4,0.0016427038950250204,0.0206157552667956,0.0022882859360771504,7531,brsc,0,50,45,1,2,5,female_brsc,bristol
47,female,2.635192482212268e-4,0.0016427038950250204,0.0206157552667956,0.0022882859360771504,7531,brsc,0,50,45,1,2,5,female_brsc,bristol
48,female,2.635192482212268e-4,0.0016427038950250204,0.0206157552667956,0.0022882859360771504,7531,brsc,0,50,45,1,2,5,female_brsc,bristol
49,female,2.635192482212268e-4,0.0016427038950250204,0.0206157552667956,0.0022882859360771504,7531,brsc,0,50,45,1,2,5,female_brsc,bristol
50,female,3.7026062313217885e-4,0.0019030885309266217,0.02436923568515533,0.0026356793969884336,7629,brsc,0,50,50,1,3,5,female_brsc,bristol
51,female,3.7026062313217885e-4,0.0019030885309266217,0.02436923568515533,0.0026356793969884336,7629,brsc,0,50,50,1,3,5,female_brsc,bristol
52,female,3.7026062313217885e-4,0.0019030885309266217,0.02436923568515533,0.0026356793969884336,7629,brsc,0,50,50,1,3,5,female_brsc,bristol
53,female,3.7026062313217885e-4,0.0019030885309266217,0.02436923568515533,0.0026356793969884336,7629,brsc,0,50,50,1,3,5,female_brsc,bristol
54,female,3.7026062313217885e-4,0.0019030885309266217,0.02436923568515533,0.0026356793969884336,7629,brsc,0,50,50,1,3,5,female_brsc,bristol
55,female,4.675763102721897e-4,0.002091744064292527,0.027532998298630523,0.0028374543347874743,6580,brsc,0,50,55,1,3,5,female_brsc,bristol
56,female,4.675763102721897e-4,0.002091744064292527,0.027532998298630523,0.0028374543347874743,6580,brsc,0,50,55,1,3,5,female_brsc,bristol
57,female,4.675763102721897e-4,0.002091744064292527,0.027532998298630523,0.0028374543347874743,6580,brsc,0,50,55,1,3,5,female_brsc,bristol
58,female,4.675763102721897e-4,0.002091744064292527,0.027532998298630523,0.0028374543347874743,6580,brsc,0,50,55,1,3,5,female_brsc,bristol
59,female,4.675763102721897e-4,0.002091744064292527,0.027532998298630523,0.0028374543347874743,6580,brsc,0,50,55,1,3,5,female_brsc,bristol
60,female,6.081035207768198e-4,0.0026816415007569197,0.03542384862601327,0.003582313220815749,5725,brsc,0,50,60,2,3,5,female_brsc,bristol
61,female,6.081035207768198e-4,0.0026816415007569197,0.03542384862601327,0.003582313220815749,5725,brsc,0,50,60,2,3,5,female_brsc,bristol
62,female,6.081035207768198e-4,0.0026816415007569197,0.03542384862601327,0.003582313220815749,5725,brsc,0,50,60,2,3,5,female_brsc,bristol
63,female,6.081035207768198e-4,0.0026816415007569197,0.03542384862601327,0.003582313220815749,5725,brsc,0,50,60,2,3,5,female_brsc,bristol
64,female,6.081035207768198e-4,0.0026816415007569197,0.03542384862601327,0.003582313220815749,5725,brsc,0,50,60,2,3,5,female_brsc,bristol
65,female,7.910375738545037e-4,0.0030419492288200943,0.040287629696820954,0.004090824133808578,5670,brsc,0,50,65,2,4,5,female_brsc,bristol
66,female,7.910375738545037e-4,0.0030419492288200943,0.040287629696820954,0.004090824133808578,5670,brsc,0,50,65,2,4,5,female_brsc,bristol
67,female,7.910375738545037e-4,0.0030419492288200943,0.040287629696820954,0.004090824133808578,5670,brsc,0,50,65,2,4,5,female_brsc,bristol
68,female,7.910375738545037e-4,0.0030419492288200943,0.040287629696820954,0.004090824133808578,5670,brsc,0,50,65,2,4,5,female_brsc,bristol
69,female,7.910375738545037e-4,0.0030419492288200943,0.040287629696820954,0.004090824133808578,5670,brsc,0,50,65,2,4,5,female_brsc,bristol
70,female,9.86724652481689e-4,0.0030408628179707355,0.04020022618417122,0.0041135802907886826,5104,brsc,0,50,70,2,5,5,female_brsc,bristol
71,female,9.86724652481689e-4,0.0030408628179707355,0.04020022618417122,0.0041135802907886826,5104,brsc,0,50,70,2,5,5,female_brsc,bristol
72,female,9.86724652481689e-4,0.0030408628179707355,0.04020022618417122,0.0041135802907886826,5104,brsc,0,50,70,2,5,5,female_brsc,bristol
73,female,9.86724652481689e-4,0.0030408628179707355,0.04020022618417122,0.0041135802907886826,5104,brsc,0,50,70,2,5,5,female_brsc,bristol
74,female,9.86724652481689e-4,0.0030408628179707355,0.04020022618417122,0.0041135802907886826,5104,brsc,0,50,70,2,5,5,female_brsc,bristol
75,female,0.001406306472136112,0.003509878889284172,0.04453938426969848,0.004799852752812106,3792,brsc,0,50,75,2,5,5,female_brsc,bristol
76,female,0.001406306472136112,0.003509878889284172,0.04453938426969848,0.004799852752812106,3792,brsc,0,50,75,2,5,5,female_brsc,bristol
77,female,0.001406306472136112,0.003509878889284172,0.04453938426969848,0.004799852752812106,3792,brsc,0,50,75,2,5,5,female_brsc,bristol
