age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,2.36718826221097e-6,3.8192477322723654e-5,0,1.0764582487094782e-4,14830,strk,0,10,0,0,0,5,female_strk,leeds
1,female,2.36718826221097e-6,3.8192477322723654e-5,0,1.0764582487094782e-4,14830,strk,0,10,0,0,0,5,female_strk,leeds
2,female,2.36718826221097e-6,3.8192477322723654e-5,0,1.0764582487094782e-4,14830,strk,0,10,0,0,0,5,female_strk,leeds
3,female,2.36718826221097e-6,3.8192477322723654e-5,0,1.0764582487094782e-4,14830,strk,0,10,0,0,0,5,female_strk,leeds
4,female,2.36718826221097e-6,3.8192477322723654e-5,0,1.0764582487094782e-4,14830,strk,0,10,0,0,0,5,female_strk,leeds
5,female,1.0626847089265793e-6,1.0029088980649533e-4,3.1163187718537055e-4,6.254413050165097e-5,15480,strk,0,10,5,0,0,5,female_strk,leeds
6,female,1.0626847089265793e-6,1.0029088980649533e-4,3.1163187718537055e-4,6.254413050165097e-5,15480,strk,0,10,5,0,0,5,female_strk,leeds
7,female,1.0626847089265793e-6,1.0029088980649533e-4,3.1163187718537055e-4,6.254413050165097e-5,15480,strk,0,10,5,0,0,5,female_strk,leeds
8,female,1.0626847089265793e-6,1.0029088980649533e-4,3.1163187718537055e-4,6.254413050165097e-5,15480,strk,0,10,5,0,0,5,female_strk,leeds
9,female,1.0626847089265793e-6,1.0029088980649533e-4,3.1163187718537055e-4,6.254413050165097e-5,15480,strk,0,10,5,0,0,5,female_strk,leeds
10,female,1.3377256094871826e-6,1.5416452118969322e-4,6.431947318126628e-4,5.729055644657979e-5,14032,strk,0,50,10,0,0,5,female_strk,leeds
11,female,1.3377256094871826e-6,1.5416452118969322e-4,6.431947318126628e-4,5.729055644657979e-5,14032,strk,0,50,10,0,0,5,female_strk,leeds
12,female,1.3377256094871826e-6,1.5416452118969322e-4,6.431947318126628e-4,5.729055644657979e-5,14032,strk,0,50,10,0,0,5,female_strk,leeds
13,female,1.3377256094871826e-6,1.5416452118969322e-4,6.431947318126628e-4,5.729055644657979e-5,14032,strk,0,50,10,0,0,5,female_strk,leeds
14,female,1.3377256094871826e-6,1.5416452118969322e-4,6.431947318126628e-4,5.729055644657979e-5,14032,strk,0,50,10,0,0,5,female_strk,leeds
15,female,2.3928533597845557e-6,2.0560014677222267e-4,8.879760555934081e-4,5.408486377928569e-5,13771,strk,0,50,15,0,0,5,female_strk,leeds
16,female,2.3928533597845557e-6,2.0560014677222267e-4,8.879760555934081e-4,5.408486377928569e-5,13771,strk,0,50,15,0,0,5,female_strk,leeds
17,female,2.3928533597845557e-6,2.0560014677222267e-4,8.879760555934081e-4,5.408486377928569e-5,13771,strk,0,50,15,0,0,5,female_strk,leeds
18,female,2.3928533597845557e-6,2.0560014677222267e-4,8.879760555934081e-4,5.408486377928569e-5,13771,strk,0,50,15,0,0,5,female_strk,leeds
19,female,2.3928533597845557e-6,2.0560014677222267e-4,8.879760555934081e-4,5.408486377928569e-5,13771,strk,0,50,15,0,0,5,female_strk,leeds
20,female,5.5289214556961486e-6,2.6178795779643746e-4,0.001217284769235931,6.957105657153595e-5,15636,strk,0,50,20,0,0,5,female_strk,leeds
21,female,5.5289214556961486e-6,2.6178795779643746e-4,0.001217284769235931,6.957105657153595e-5,15636,strk,0,50,20,0,0,5,female_strk,leeds
