age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
74,female,0.001182667846371814,0.006885709751687409,0.04430021807979722,0.0038691695656594078,13160,strk,0,50,70,2,16,5,female_strk,North East England
75,female,0.002570507190181821,0.009650297911898809,0.05561767993236499,0.005244897317351341,10302,strk,0,50,75,3,26,5,female_strk,North East England
76,female,0.002570507190181821,0.009650297911898809,0.05561767993236499,0.005244897317351341,10302,strk,0,50,75,3,26,5,female_strk,North East England
77,female,0.002570507190181821,0.009650297911898809,0.05561767993236499,0.005244897317351341,10302,strk,0,50,75,3,26,5,female_strk,North East England
78,female,0.002570507190181821,0.009650297911898809,0.05561767993236499,0.005244897317351341,10302,strk,0,50,75,3,26,5,female_strk,North East England
79,female,0.002570507190181821,0.009650297911898809,0.05561767993236499,0.005244897317351341,10302,strk,0,50,75,3,26,5,female_strk,North East England
80,female,0.005651294947094848,0.013281425523724324,0.07061104852952327,0.008536475702597164,7920,strk,0,20,80,1,45,5,female_strk,North East England
81,female,0.005651294947094848,0.013281425523724324,0.07061104852952327,0.008536475702597164,7920,strk,0,20,80,1,45,5,female_strk,North East England
82,female,0.005651294947094848,0.013281425523724324,0.07061104852952327,0.008536475702597164,7920,strk,0,20,80,1,45,5,female_strk,North East England
83,female,0.005651294947094848,0.013281425523724324,0.07061104852952327,0.008536475702597164,7920,strk,0,20,80,1,45,5,female_strk,North East England
84,female,0.005651294947094848,0.013281425523724324,0.07061104852952327,0.008536475702597164,7920,strk,0,20,80,1,45,5,female_strk,North East England
85,female,0.012153952798113746,0.01809221428066008,0.08998267497269821,0.01371797981142744,4967,strk,0,20,85,2,60,5,female_strk,North East England
86,female,0.012153952798113746,0.01809221428066008,0.08998267497269821,0.01371797981142744,4967,strk,0,20,85,2,60,5,female_strk,North East England
87,female,0.012153952798113746,0.01809221428066008,0.08998267497269821,0.01371797981142744,4967,strk,0,20,85,2,60,5,female_strk,North East England
88,female,0.012153952798113746,0.01809221428066008,0.08998267497269821,0.01371797981142744,4967,strk,0,20,85,2,60,5,female_strk,North East England
89,female,0.012153952798113746,0.01809221428066008,0.08998267497269821,0.01371797981142744,4967,strk,0,20,85,2,60,5,female_strk,North East England
90,female,0.021314809932252182,0.022461983986308918,0.10708285351468858,0.018873702062827492,2355,strk,0,10,90,1,50,5,female_strk,North East England
91,female,0.021314809932252182,0.022461983986308918,0.10708285351468858,0.018873702062827492,2355,strk,0,10,90,1,50,5,female_strk,North East England
92,female,0.021314809932252182,0.022461983986308918,0.10708285351468858,0.018873702062827492,2355,strk,0,10,90,1,50,5,female_strk,North East England
93,female,0.021314809932252182,0.022461983986308918,0.10708285351468858,0.018873702062827492,2355,strk,0,10,90,1,50,5,female_strk,North East England
94,female,0.021314809932252182,0.022461983986308918,0.10708285351468858,0.018873702062827492,2355,strk,0,10,90,1,50,5,female_strk,North East England
95,female,0.03967526379163458,0.0263105438264576,0.11929913154341025,0.024012551028067538,573,strk,0,10,95,1,22,6,female_strk,North East England
96,female,0.03967526379163458,0.0263105438264576,0.11929913154341025,0.024012551028067538,573,strk,0,10,95,1,22,6,female_strk,North East England
97,female,0.03967526379163458,0.0263105438264576,0.11929913154341025,0.024012551028067538,573,strk,0,10,95,1,22,6,female_strk,North East England
98,female,0.03967526379163458,0.0263105438264576,0.11929913154341025,0.024012551028067538,573,strk,0,10,95,1,22,6,female_strk,North East England
99,female,0.03967526379163458,0.0263105438264576,0.11929913154341025,0.024012551028067538,573,strk,0,10,95,1,22,6,female_strk,North East England
100,female,0.03967526379163458,0.0263105438264576,0.11929913154341025,0.024012551028067538,573,strk,0,10,95,1,22,6,female_strk,North East England
