age,sex,mort,ylds (years lived with disability)_rate_stmc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,7499,stmc,0,10,0,0,0,5,female_stmc,liverpool
1,female,0,0,0,1e-8,7499,stmc,0,10,0,0,0,5,female_stmc,liverpool
2,female,0,0,0,1e-8,7499,stmc,0,10,0,0,0,5,female_stmc,liverpool
3,female,0,0,0,1e-8,7499,stmc,0,10,0,0,0,5,female_stmc,liverpool
4,female,0,0,0,1e-8,7499,stmc,0,10,0,0,0,5,female_stmc,liverpool
5,female,0,0,0,1e-8,7726,stmc,0,10,5,0,0,5,female_stmc,liverpool
6,female,0,0,0,1e-8,7726,stmc,0,10,5,0,0,5,female_stmc,liverpool
7,female,0,0,0,1e-8,7726,stmc,0,10,5,0,0,5,female_stmc,liverpool
8,female,0,0,0,1e-8,7726,stmc,0,10,5,0,0,5,female_stmc,liverpool
9,female,0,0,0,1e-8,7726,stmc,0,10,5,0,0,5,female_stmc,liverpool
10,female,0,0,0,1e-8,7268,stmc,0,50,10,0,0,5,female_stmc,liverpool
11,female,0,0,0,1e-8,7268,stmc,0,50,10,0,0,5,female_stmc,liverpool
12,female,0,0,0,1e-8,7268,stmc,0,50,10,0,0,5,female_stmc,liverpool
13,female,0,0,0,1e-8,7268,stmc,0,50,10,0,0,5,female_stmc,liverpool
14,female,0,0,0,1e-8,7268,stmc,0,50,10,0,0,5,female_stmc,liverpool
15,female,2.459148055729373e-7,1.831900129445981e-7,1.5696891265503e-6,5.535293880108193e-7,7653,stmc,0,50,15,0,0,5,female_stmc,liverpool
16,female,2.459148055729373e-7,1.831900129445981e-7,1.5696891265503e-6,5.535293880108193e-7,7653,stmc,0,50,15,0,0,5,female_stmc,liverpool
17,female,2.459148055729373e-7,1.831900129445981e-7,1.5696891265503e-6,5.535293880108193e-7,7653,stmc,0,50,15,0,0,5,female_stmc,liverpool
18,female,2.459148055729373e-7,1.831900129445981e-7,1.5696891265503e-6,5.535293880108193e-7,7653,stmc,0,50,15,0,0,5,female_stmc,liverpool
19,female,2.459148055729373e-7,1.831900129445981e-7,1.5696891265503e-6,5.535293880108193e-7,7653,stmc,0,50,15,0,0,5,female_stmc,liverpool
20,female,5.513366996104014e-7,4.949447244988221e-7,4.471935190157719e-6,1.4376818014112378e-6,8896,stmc,0,50,20,0,0,5,female_stmc,liverpool
21,female,5.513366996104014e-7,4.949447244988221e-7,4.471935190157719e-6,1.4376818014112378e-6,8896,stmc,0,50,20,0,0,5,female_stmc,liverpool
22,female,5.513366996104014e-7,4.949447244988221e-7,4.471935190157719e-6,1.4376818014112378e-6,8896,stmc,0,50,20,0,0,5,female_stmc,liverpool
23,female,5.513366996104014e-7,4.949447244988221e-7,4.471935190157719e-6,1.4376818014112378e-6,8896,stmc,0,50,20,0,0,5,female_stmc,liverpool
24,female,5.513366996104014e-7,4.949447244988221e-7,4.471935190157719e-6,1.4376818014112378e-6,8896,stmc,0,50,20,0,0,5,female_stmc,liverpool
25,female,1.9277963229126395e-6,1.9090023612718373e-6,1.7515279496113317e-5,5.476787535039612e-6,9954,stmc,0,50,25,0,0,5,female_stmc,liverpool
26,female,1.9277963229126395e-6,1.9090023612718373e-6,1.7515279496113317e-5,5.476787535039612e-6,9954,stmc,0,50,25,0,0,5,female_stmc,liverpool
27,female,1.9277963229126395e-6,1.9090023612718373e-6,1.7515279496113317e-5,5.476787535039612e-6,9954,stmc,0,50,25,0,0,5,female_stmc,liverpool
