age,sex,mort,ylds (years lived with disability)_rate_ishd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,6432,ishd,0,10,0,0,0,5,female_ishd,nottingham
1,female,0,0,0,1e-8,6432,ishd,0,10,0,0,0,5,female_ishd,nottingham
2,female,0,0,0,1e-8,6432,ishd,0,10,0,0,0,5,female_ishd,nottingham
3,female,0,0,0,1e-8,6432,ishd,0,10,0,0,0,5,female_ishd,nottingham
4,female,0,0,0,1e-8,6432,ishd,0,10,0,0,0,5,female_ishd,nottingham
5,female,0,0,0,1e-8,6800,ishd,0,10,5,0,0,5,female_ishd,nottingham
6,female,0,0,0,1e-8,6800,ishd,0,10,5,0,0,5,female_ishd,nottingham
7,female,0,0,0,1e-8,6800,ishd,0,10,5,0,0,5,female_ishd,nottingham
8,female,0,0,0,1e-8,6800,ishd,0,10,5,0,0,5,female_ishd,nottingham
9,female,0,0,0,1e-8,6800,ishd,0,10,5,0,0,5,female_ishd,nottingham
10,female,0,0,0,1e-8,6254,ishd,0,50,10,0,0,5,female_ishd,nottingham
11,female,0,0,0,1e-8,6254,ishd,0,50,10,0,0,5,female_ishd,nottingham
12,female,0,0,0,1e-8,6254,ishd,0,50,10,0,0,5,female_ishd,nottingham
13,female,0,0,0,1e-8,6254,ishd,0,50,10,0,0,5,female_ishd,nottingham
14,female,0,0,0,1e-8,6254,ishd,0,50,10,0,0,5,female_ishd,nottingham
15,female,6.940741778249184e-7,4.488748044425984e-6,1.1999853285157287e-4,1.666514079862434e-5,6499,ishd,0,50,15,0,0,5,female_ishd,nottingham
16,female,6.940741778249184e-7,4.488748044425984e-6,1.1999853285157287e-4,1.666514079862434e-5,6499,ishd,0,50,15,0,0,5,female_ishd,nottingham
17,female,6.940741778249184e-7,4.488748044425984e-6,1.1999853285157287e-4,1.666514079862434e-5,6499,ishd,0,50,15,0,0,5,female_ishd,nottingham
18,female,6.940741778249184e-7,4.488748044425984e-6,1.1999853285157287e-4,1.666514079862434e-5,6499,ishd,0,50,15,0,0,5,female_ishd,nottingham
19,female,6.940741778249184e-7,4.488748044425984e-6,1.1999853285157287e-4,1.666514079862434e-5,6499,ishd,0,50,15,0,0,5,female_ishd,nottingham
20,female,1.2696413738161136e-6,1.9395695556091002e-5,3.912029741881939e-4,3.8348704903415355e-5,8039,ishd,0,50,20,0,0,5,female_ishd,nottingham
21,female,1.2696413738161136e-6,1.9395695556091002e-5,3.912029741881939e-4,3.8348704903415355e-5,8039,ishd,0,50,20,0,0,5,female_ishd,nottingham
22,female,1.2696413738161136e-6,1.9395695556091002e-5,3.912029741881939e-4,3.8348704903415355e-5,8039,ishd,0,50,20,0,0,5,female_ishd,nottingham
23,female,1.2696413738161136e-6,1.9395695556091002e-5,3.912029741881939e-4,3.8348704903415355e-5,8039,ishd,0,50,20,0,0,5,female_ishd,nottingham
24,female,1.2696413738161136e-6,1.9395695556091002e-5,3.912029741881939e-4,3.8348704903415355e-5,8039,ishd,0,50,20,0,0,5,female_ishd,nottingham
25,female,2.176089380040311e-6,4.010067575436015e-5,8.317261674666097e-4,4.8417439855971274e-5,8443,ishd,0,50,25,0,0,5,female_ishd,nottingham
26,female,2.176089380040311e-6,4.010067575436015e-5,8.317261674666097e-4,4.8417439855971274e-5,8443,ishd,0,50,25,0,0,5,female_ishd,nottingham
27,female,2.176089380040311e-6,4.010067575436015e-5,8.317261674666097e-4,4.8417439855971274e-5,8443,ishd,0,50,25,0,0,5,female_ishd,nottingham
28,female,2.176089380040311e-6,4.010067575436015e-5,8.317261674666097e-4,4.8417439855971274e-5,8443,ishd,0,50,25,0,0,5,female_ishd,nottingham
29,female,2.176089380040311e-6,4.010067575436015e-5,8.317261674666097e-4,4.8417439855971274e-5,8443,ishd,0,50,25,0,0,5,female_ishd,nottingham
30,female,9.987983566451198e-6,7.648130637149607e-5,0.0016173047646960339,1.0242819525271635e-4,7254,ishd,0,50,30,0,0,5,female_ishd,nottingham
31,female,9.987983566451198e-6,7.648130637149607e-5,0.0016173047646960339,1.0242819525271635e-4,7254,ishd,0,50,30,0,0,5,female_ishd,nottingham
32,female,9.987983566451198e-6,7.648130637149607e-5,0.0016173047646960339,1.0242819525271635e-4,7254,ishd,0,50,30,0,0,5,female_ishd,nottingham
33,female,9.987983566451198e-6,7.648130637149607e-5,0.0016173047646960339,1.0242819525271635e-4,7254,ishd,0,50,30,0,0,5,female_ishd,nottingham
34,female,9.987983566451198e-6,7.648130637149607e-5,0.0016173047646960339,1.0242819525271635e-4,7254,ishd,0,50,30,0,0,5,female_ishd,nottingham
35,female,2.25022882471691e-5,1.3544612550177328e-4,0.003153966522035207,2.0039990833773232e-4,7000,ishd,0,50,35,0,0,5,female_ishd,nottingham
36,female,2.25022882471691e-5,1.3544612550177328e-4,0.003153966522035207,2.0039990833773232e-4,7000,ishd,0,50,35,0,0,5,female_ishd,nottingham
37,female,2.25022882471691e-5,1.3544612550177328e-4,0.003153966522035207,2.0039990833773232e-4,7000,ishd,0,50,35,0,0,5,female_ishd,nottingham
38,female,2.25022882471691e-5,1.3544612550177328e-4,0.003153966522035207,2.0039990833773232e-4,7000,ishd,0,50,35,0,0,5,female_ishd,nottingham
39,female,2.25022882471691e-5,1.3544612550177328e-4,0.003153966522035207,2.0039990833773232e-4,7000,ishd,0,50,35,0,0,5,female_ishd,nottingham
40,female,4.619141703817493e-5,2.509141365987207e-4,0.006019882634083512,3.9122220330950626e-4,6877,ishd,0,50,40,0,0,5,female_ishd,nottingham
41,female,4.619141703817493e-5,2.509141365987207e-4,0.006019882634083512,3.9122220330950626e-4,6877,ishd,0,50,40,0,0,5,female_ishd,nottingham
42,female,4.619141703817493e-5,2.509141365987207e-4,0.006019882634083512,3.9122220330950626e-4,6877,ishd,0,50,40,0,0,5,female_ishd,nottingham
43,female,4.619141703817493e-5,2.509141365987207e-4,0.006019882634083512,3.9122220330950626e-4,6877,ishd,0,50,40,0,0,5,female_ishd,nottingham
44,female,4.619141703817493e-5,2.509141365987207e-4,0.006019882634083512,3.9122220330950626e-4,6877,ishd,0,50,40,0,0,5,female_ishd,nottingham
45,female,8.853803632647002e-5,4.191863291208025e-4,0.010355684357640001,6.747762426463586e-4,8069,ishd,0,50,45,1,1,5,female_ishd,nottingham
46,female,8.853803632647002e-5,4.191863291208025e-4,0.010355684357640001,6.747762426463586e-4,8069,ishd,0,50,45,1,1,5,female_ishd,nottingham
47,female,8.853803632647002e-5,4.191863291208025e-4,0.010355684357640001,6.747762426463586e-4,8069,ishd,0,50,45,1,1,5,female_ishd,nottingham
48,female,8.853803632647002e-5,4.191863291208025e-4,0.010355684357640001,6.747762426463586e-4,8069,ishd,0,50,45,1,1,5,female_ishd,nottingham
49,female,8.853803632647002e-5,4.191863291208025e-4,0.010355684357640001,6.747762426463586e-4,8069,ishd,0,50,45,1,1,5,female_ishd,nottingham
50,female,1.547282834026731e-4,6.373210746882423e-4,0.016609310356795477,0.0011938204720704049,8247,ishd,0,50,50,1,1,5,female_ishd,nottingham
51,female,1.547282834026731e-4,6.373210746882423e-4,0.016609310356795477,0.0011938204720704049,8247,ishd,0,50,50,1,1,5,female_ishd,nottingham
52,female,1.547282834026731e-4,6.373210746882423e-4,0.016609310356795477,0.0011938204720704049,8247,ishd,0,50,50,1,1,5,female_ishd,nottingham
53,female,1.547282834026731e-4,6.373210746882423e-4,0.016609310356795477,0.0011938204720704049,8247,ishd,0,50,50,1,1,5,female_ishd,nottingham
54,female,1.547282834026731e-4,6.373210746882423e-4,0.016609310356795477,0.0011938204720704049,8247,ishd,0,50,50,1,1,5,female_ishd,nottingham
55,female,2.6575620165642563e-4,9.155255585905489e-4,0.025530698348307984,0.001948362433721948,7291,ishd,0,50,55,1,2,5,female_ishd,nottingham
56,female,2.6575620165642563e-4,9.155255585905489e-4,0.025530698348307984,0.001948362433721948,7291,ishd,0,50,55,1,2,5,female_ishd,nottingham
57,female,2.6575620165642563e-4,9.155255585905489e-4,0.025530698348307984,0.001948362433721948,7291,ishd,0,50,55,1,2,5,female_ishd,nottingham
58,female,2.6575620165642563e-4,9.155255585905489e-4,0.025530698348307984,0.001948362433721948,7291,ishd,0,50,55,1,2,5,female_ishd,nottingham
59,female,2.6575620165642563e-4,9.155255585905489e-4,0.025530698348307984,0.001948362433721948,7291,ishd,0,50,55,1,2,5,female_ishd,nottingham
60,female,4.909505223674984e-4,0.00132172805280607,0.03816428087620249,0.0035458538855103507,6218,ishd,0,50,60,2,3,5,female_ishd,nottingham
61,female,4.909505223674984e-4,0.00132172805280607,0.03816428087620249,0.0035458538855103507,6218,ishd,0,50,60,2,3,5,female_ishd,nottingham
62,female,4.909505223674984e-4,0.00132172805280607,0.03816428087620249,0.0035458538855103507,6218,ishd,0,50,60,2,3,5,female_ishd,nottingham
63,female,4.909505223674984e-4,0.00132172805280607,0.03816428087620249,0.0035458538855103507,6218,ishd,0,50,60,2,3,5,female_ishd,nottingham
64,female,4.909505223674984e-4,0.00132172805280607,0.03816428087620249,0.0035458538855103507,6218,ishd,0,50,60,2,3,5,female_ishd,nottingham
65,female,8.757708652827802e-4,0.0019802203291155664,0.06051613477753628,0.005981561359939029,6083,ishd,0,50,65,3,5,5,female_ishd,nottingham
66,female,8.757708652827802e-4,0.0019802203291155664,0.06051613477753628,0.005981561359939029,6083,ishd,0,50,65,3,5,5,female_ishd,nottingham
67,female,8.757708652827802e-4,0.0019802203291155664,0.06051613477753628,0.005981561359939029,6083,ishd,0,50,65,3,5,5,female_ishd,nottingham
68,female,8.757708652827802e-4,0.0019802203291155664,0.06051613477753628,0.005981561359939029,6083,ishd,0,50,65,3,5,5,female_ishd,nottingham
69,female,8.757708652827802e-4,0.0019802203291155664,0.06051613477753628,0.005981561359939029,6083,ishd,0,50,65,3,5,5,female_ishd,nottingham
70,female,0.001516518246832401,0.002801074293007777,0.08775466378839505,0.01030626491925302,5456,ishd,0,50,70,4,8,5,female_ishd,nottingham
71,female,0.001516518246832401,0.002801074293007777,0.08775466378839505,0.01030626491925302,5456,ishd,0,50,70,4,8,5,female_ishd,nottingham
72,female,0.001516518246832401,0.002801074293007777,0.08775466378839505,0.01030626491925302,5456,ishd,0,50,70,4,8,5,female_ishd,nottingham
73,female,0.001516518246832401,0.002801074293007777,0.08775466378839505,0.01030626491925302,5456,ishd,0,50,70,4,8,5,female_ishd,nottingham
74,female,0.001516518246832401,0.002801074293007777,0.08775466378839505,0.01030626491925302,5456,ishd,0,50,70,4,8,5,female_ishd,nottingham
75,female,0.00315607978856207,0.0036872986423795028,0.12141744589442154,0.01652725446909469,4016,ishd,0,50,75,6,13,5,female_ishd,nottingham
76,female,0.00315607978856207,0.0036872986423795028,0.12141744589442154,0.01652725446909469,4016,ishd,0,50,75,6,13,5,female_ishd,nottingham
77,female,0.00315607978856207,0.0036872986423795028,0.12141744589442154,0.01652725446909469,4016,ishd,0,50,75,6,13,5,female_ishd,nottingham
78,female,0.00315607978856207,0.0036872986423795028,0.12141744589442154,0.01652725446909469,4016,ishd,0,50,75,6,13,5,female_ishd,nottingham
79,female,0.00315607978856207,0.0036872986423795028,0.12141744589442154,0.01652725446909469,4016,ishd,0,50,75,6,13,5,female_ishd,nottingham
80,female,0.006426166696928802,0.004659017364137652,0.15147685938519823,0.023447746111802757,3106,ishd,0,20,80,3,20,5,female_ishd,nottingham
81,female,0.006426166696928802,0.004659017364137652,0.15147685938519823,0.023447746111802757,3106,ishd,0,20,80,3,20,5,female_ishd,nottingham
82,female,0.006426166696928802,0.004659017364137652,0.15147685938519823,0.023447746111802757,3106,ishd,0,20,80,3,20,5,female_ishd,nottingham
83,female,0.006426166696928802,0.004659017364137652,0.15147685938519823,0.023447746111802757,3106,ishd,0,20,80,3,20,5,female_ishd,nottingham
84,female,0.006426166696928802,0.004659017364137652,0.15147685938519823,0.023447746111802757,3106,ishd,0,20,80,3,20,5,female_ishd,nottingham
85,female,0.014981865739212046,0.005455712140755105,0.16710108319585834,0.031084129074610344,1996,ishd,0,20,85,3,30,5,female_ishd,nottingham
86,female,0.014981865739212046,0.005455712140755105,0.16710108319585834,0.031084129074610344,1996,ishd,0,20,85,3,30,5,female_ishd,nottingham
87,female,0.014981865739212046,0.005455712140755105,0.16710108319585834,0.031084129074610344,1996,ishd,0,20,85,3,30,5,female_ishd,nottingham
88,female,0.014981865739212046,0.005455712140755105,0.16710108319585834,0.031084129074610344,1996,ishd,0,20,85,3,30,5,female_ishd,nottingham
89,female,0.014981865739212046,0.005455712140755105,0.16710108319585834,0.031084129074610344,1996,ishd,0,20,85,3,30,5,female_ishd,nottingham
90,female,0.02620743733648347,0.005470002268077003,0.15099670331893292,0.036981447747663786,943,ishd,0,10,90,2,24,5,female_ishd,nottingham
91,female,0.02620743733648347,0.005470002268077003,0.15099670331893292,0.036981447747663786,943,ishd,0,10,90,2,24,5,female_ishd,nottingham
92,female,0.02620743733648347,0.005470002268077003,0.15099670331893292,0.036981447747663786,943,ishd,0,10,90,2,24,5,female_ishd,nottingham
93,female,0.02620743733648347,0.005470002268077003,0.15099670331893292,0.036981447747663786,943,ishd,0,10,90,2,24,5,female_ishd,nottingham
94,female,0.02620743733648347,0.005470002268077003,0.15099670331893292,0.036981447747663786,943,ishd,0,10,90,2,24,5,female_ishd,nottingham
95,female,0.047172414901292994,0.004681769259983273,0.09109855033581174,0.041141065299137934,231,ishd,0,10,95,1,11,6,female_ishd,nottingham
96,female,0.047172414901292994,0.004681769259983273,0.09109855033581174,0.041141065299137934,231,ishd,0,10,95,1,11,6,female_ishd,nottingham
97,female,0.047172414901292994,0.004681769259983273,0.09109855033581174,0.041141065299137934,231,ishd,0,10,95,1,11,6,female_ishd,nottingham
98,female,0.047172414901292994,0.004681769259983273,0.09109855033581174,0.041141065299137934,231,ishd,0,10,95,1,11,6,female_ishd,nottingham
99,female,0.047172414901292994,0.004681769259983273,0.09109855033581174,0.041141065299137934,231,ishd,0,10,95,1,11,6,female_ishd,nottingham
100,female,0.047172414901292994,0.004681769259983273,0.09109855033581174,0.041141065299137934,231,ishd,0,10,95,1,11,6,female_ishd,nottingham
