age,sex,mort,ylds (years lived with disability)_rate_adaod,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,11031,adaod,0,10,0,0,0,5,male_adaod,northeast
1,male,0,0,0,1e-8,11031,adaod,0,10,0,0,0,5,male_adaod,northeast
2,male,0,0,0,1e-8,11031,adaod,0,10,0,0,0,5,male_adaod,northeast
3,male,0,0,0,1e-8,11031,adaod,0,10,0,0,0,5,male_adaod,northeast
4,male,0,0,0,1e-8,11031,adaod,0,10,0,0,0,5,male_adaod,northeast
5,male,0,0,0,1e-8,11606,adaod,0,10,5,0,0,5,male_adaod,northeast
6,male,0,0,0,1e-8,11606,adaod,0,10,5,0,0,5,male_adaod,northeast
7,male,0,0,0,1e-8,11606,adaod,0,10,5,0,0,5,male_adaod,northeast
8,male,0,0,0,1e-8,11606,adaod,0,10,5,0,0,5,male_adaod,northeast
9,male,0,0,0,1e-8,11606,adaod,0,10,5,0,0,5,male_adaod,northeast
10,male,0,0,0,1e-8,10759,adaod,0,50,10,0,0,5,male_adaod,northeast
11,male,0,0,0,1e-8,10759,adaod,0,50,10,0,0,5,male_adaod,northeast
12,male,0,0,0,1e-8,10759,adaod,0,50,10,0,0,5,male_adaod,northeast
13,male,0,0,0,1e-8,10759,adaod,0,50,10,0,0,5,male_adaod,northeast
14,male,0,0,0,1e-8,10759,adaod,0,50,10,0,0,5,male_adaod,northeast
15,male,0,0,0,1e-8,11180,adaod,0,50,15,0,0,5,male_adaod,northeast
16,male,0,0,0,1e-8,11180,adaod,0,50,15,0,0,5,male_adaod,northeast
17,male,0,0,0,1e-8,11180,adaod,0,50,15,0,0,5,male_adaod,northeast
18,male,0,0,0,1e-8,11180,adaod,0,50,15,0,0,5,male_adaod,northeast
19,male,0,0,0,1e-8,11180,adaod,0,50,15,0,0,5,male_adaod,northeast
20,male,0,0,0,1e-8,13061,adaod,0,50,20,0,0,5,male_adaod,northeast
21,male,0,0,0,1e-8,13061,adaod,0,50,20,0,0,5,male_adaod,northeast
22,male,0,0,0,1e-8,13061,adaod,0,50,20,0,0,5,male_adaod,northeast
23,male,0,0,0,1e-8,13061,adaod,0,50,20,0,0,5,male_adaod,northeast
24,male,0,0,0,1e-8,13061,adaod,0,50,20,0,0,5,male_adaod,northeast
25,male,0,0,0,1e-8,14017,adaod,0,50,25,0,0,5,male_adaod,northeast
26,male,0,0,0,1e-8,14017,adaod,0,50,25,0,0,5,male_adaod,northeast
27,male,0,0,0,1e-8,14017,adaod,0,50,25,0,0,5,male_adaod,northeast
28,male,0,0,0,1e-8,14017,adaod,0,50,25,0,0,5,male_adaod,northeast
29,male,0,0,0,1e-8,14017,adaod,0,50,25,0,0,5,male_adaod,northeast
30,male,0,0,0,1e-8,12938,adaod,0,50,30,0,0,5,male_adaod,northeast
31,male,0,0,0,1e-8,12938,adaod,0,50,30,0,0,5,male_adaod,northeast
32,male,0,0,0,1e-8,12938,adaod,0,50,30,0,0,5,male_adaod,northeast
33,male,0,0,0,1e-8,12938,adaod,0,50,30,0,0,5,male_adaod,northeast
34,male,0,0,0,1e-8,12938,adaod,0,50,30,0,0,5,male_adaod,northeast
35,male,0,0,0,1e-8,12403,adaod,0,50,35,0,0,5,male_adaod,northeast
36,male,0,0,0,1e-8,12403,adaod,0,50,35,0,0,5,male_adaod,northeast
37,male,0,0,0,1e-8,12403,adaod,0,50,35,0,0,5,male_adaod,northeast
38,male,0,0,0,1e-8,12403,adaod,0,50,35,0,0,5,male_adaod,northeast
39,male,0,0,0,1e-8,12403,adaod,0,50,35,0,0,5,male_adaod,northeast
40,male,2.0331295097513206e-6,7.82360653836636e-6,5.874404359742888e-5,3.4962417529703874e-5,11467,adaod,0,50,40,0,0,5,male_adaod,northeast
41,male,2.0331295097513206e-6,7.82360653836636e-6,5.874404359742888e-5,3.4962417529703874e-5,11467,adaod,0,50,40,0,0,5,male_adaod,northeast
42,male,2.0331295097513206e-6,7.82360653836636e-6,5.874404359742888e-5,3.4962417529703874e-5,11467,adaod,0,50,40,0,0,5,male_adaod,northeast
43,male,2.0331295097513206e-6,7.82360653836636e-6,5.874404359742888e-5,3.4962417529703874e-5,11467,adaod,0,50,40,0,0,5,male_adaod,northeast
