age,sex,mort,ylds (years lived with disability)_rate_crdd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
67,male,0.004822062270053882,0.01731523016193131,0.34707514065257644,0.05942680852163591,12231,crdd,0,50,65,17,59,5,male_crdd,westmidlands
68,male,0.004822062270053882,0.01731523016193131,0.34707514065257644,0.05942680852163591,12231,crdd,0,50,65,17,59,5,male_crdd,westmidlands
69,male,0.004822062270053882,0.01731523016193131,0.34707514065257644,0.05942680852163591,12231,crdd,0,50,65,17,59,5,male_crdd,westmidlands
70,male,0.00733309601365149,0.024533863440311283,0.4452975820571998,0.08257446734607324,10547,crdd,0,50,70,22,77,5,male_crdd,westmidlands
71,male,0.00733309601365149,0.024533863440311283,0.4452975820571998,0.08257446734607324,10547,crdd,0,50,70,22,77,5,male_crdd,westmidlands
72,male,0.00733309601365149,0.024533863440311283,0.4452975820571998,0.08257446734607324,10547,crdd,0,50,70,22,77,5,male_crdd,westmidlands
73,male,0.00733309601365149,0.024533863440311283,0.4452975820571998,0.08257446734607324,10547,crdd,0,50,70,22,77,5,male_crdd,westmidlands
74,male,0.00733309601365149,0.024533863440311283,0.4452975820571998,0.08257446734607324,10547,crdd,0,50,70,22,77,5,male_crdd,westmidlands
75,male,0.013030133401685138,0.031964284841119496,0.5256683363460775,0.111684889297044,7817,crdd,0,50,75,26,101,5,male_crdd,westmidlands
76,male,0.013030133401685138,0.031964284841119496,0.5256683363460775,0.111684889297044,7817,crdd,0,50,75,26,101,5,male_crdd,westmidlands
77,male,0.013030133401685138,0.031964284841119496,0.5256683363460775,0.111684889297044,7817,crdd,0,50,75,26,101,5,male_crdd,westmidlands
78,male,0.013030133401685138,0.031964284841119496,0.5256683363460775,0.111684889297044,7817,crdd,0,50,75,26,101,5,male_crdd,westmidlands
79,male,0.013030133401685138,0.031964284841119496,0.5256683363460775,0.111684889297044,7817,crdd,0,50,75,26,101,5,male_crdd,westmidlands
80,male,0.022927140413610495,0.03931906446733044,0.577012690747493,0.14587330172660737,5479,crdd,0,20,80,12,124,5,male_crdd,westmidlands
81,male,0.022927140413610495,0.03931906446733044,0.577012690747493,0.14587330172660737,5479,crdd,0,20,80,12,124,5,male_crdd,westmidlands
82,male,0.022927140413610495,0.03931906446733044,0.577012690747493,0.14587330172660737,5479,crdd,0,20,80,12,124,5,male_crdd,westmidlands
83,male,0.022927140413610495,0.03931906446733044,0.577012690747493,0.14587330172660737,5479,crdd,0,20,80,12,124,5,male_crdd,westmidlands
84,male,0.022927140413610495,0.03931906446733044,0.577012690747493,0.14587330172660737,5479,crdd,0,20,80,12,124,5,male_crdd,westmidlands
85,male,0.04462079395719462,0.04427602690291756,0.5907410979610076,0.18061629530820483,2957,crdd,0,20,85,12,129,5,male_crdd,westmidlands
86,male,0.04462079395719462,0.04427602690291756,0.5907410979610076,0.18061629530820483,2957,crdd,0,20,85,12,129,5,male_crdd,westmidlands
87,male,0.04462079395719462,0.04427602690291756,0.5907410979610076,0.18061629530820483,2957,crdd,0,20,85,12,129,5,male_crdd,westmidlands
88,male,0.04462079395719462,0.04427602690291756,0.5907410979610076,0.18061629530820483,2957,crdd,0,20,85,12,129,5,male_crdd,westmidlands
89,male,0.04462079395719462,0.04427602690291756,0.5907410979610076,0.18061629530820483,2957,crdd,0,20,85,12,129,5,male_crdd,westmidlands
90,male,0.07192230676301342,0.04734808546582975,0.5780560958970029,0.21568945406392612,1059,crdd,0,10,90,6,73,5,male_crdd,westmidlands
91,male,0.07192230676301342,0.04734808546582975,0.5780560958970029,0.21568945406392612,1059,crdd,0,10,90,6,73,5,male_crdd,westmidlands
92,male,0.07192230676301342,0.04734808546582975,0.5780560958970029,0.21568945406392612,1059,crdd,0,10,90,6,73,5,male_crdd,westmidlands
93,male,0.07192230676301342,0.04734808546582975,0.5780560958970029,0.21568945406392612,1059,crdd,0,10,90,6,73,5,male_crdd,westmidlands
94,male,0.07192230676301342,0.04734808546582975,0.5780560958970029,0.21568945406392612,1059,crdd,0,10,90,6,73,5,male_crdd,westmidlands
95,male,0.11827920705930103,0.05034724130705573,0.5366274721304004,0.2504982708306271,179,crdd,0,10,95,5,20,6,male_crdd,westmidlands
96,male,0.11827920705930103,0.05034724130705573,0.5366274721304004,0.2504982708306271,179,crdd,0,10,95,5,20,6,male_crdd,westmidlands
97,male,0.11827920705930103,0.05034724130705573,0.5366274721304004,0.2504982708306271,179,crdd,0,10,95,5,20,6,male_crdd,westmidlands
98,male,0.11827920705930103,0.05034724130705573,0.5366274721304004,0.2504982708306271,179,crdd,0,10,95,5,20,6,male_crdd,westmidlands
99,male,0.11827920705930103,0.05034724130705573,0.5366274721304004,0.2504982708306271,179,crdd,0,10,95,5,20,6,male_crdd,westmidlands
100,male,0.11827920705930103,0.05034724130705573,0.5366274721304004,0.2504982708306271,179,crdd,0,10,95,5,20,6,male_crdd,westmidlands
