age,sex,mort,ylds (years lived with disability)_rate_adaod,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,6980,adaod,0,10,0,0,0,5,male_adaod,bristol
1,male,0,0,0,1e-8,6980,adaod,0,10,0,0,0,5,male_adaod,bristol
2,male,0,0,0,1e-8,6980,adaod,0,10,0,0,0,5,male_adaod,bristol
3,male,0,0,0,1e-8,6980,adaod,0,10,0,0,0,5,male_adaod,bristol
4,male,0,0,0,1e-8,6980,adaod,0,10,0,0,0,5,male_adaod,bristol
5,male,0,0,0,1e-8,6917,adaod,0,10,5,0,0,5,male_adaod,bristol
6,male,0,0,0,1e-8,6917,adaod,0,10,5,0,0,5,male_adaod,bristol
7,male,0,0,0,1e-8,6917,adaod,0,10,5,0,0,5,male_adaod,bristol
8,male,0,0,0,1e-8,6917,adaod,0,10,5,0,0,5,male_adaod,bristol
9,male,0,0,0,1e-8,6917,adaod,0,10,5,0,0,5,male_adaod,bristol
10,male,0,0,0,1e-8,6234,adaod,0,50,10,0,0,5,male_adaod,bristol
11,male,0,0,0,1e-8,6234,adaod,0,50,10,0,0,5,male_adaod,bristol
12,male,0,0,0,1e-8,6234,adaod,0,50,10,0,0,5,male_adaod,bristol
13,male,0,0,0,1e-8,6234,adaod,0,50,10,0,0,5,male_adaod,bristol
14,male,0,0,0,1e-8,6234,adaod,0,50,10,0,0,5,male_adaod,bristol
15,male,0,0,0,1e-8,6436,adaod,0,50,15,0,0,5,male_adaod,bristol
16,male,0,0,0,1e-8,6436,adaod,0,50,15,0,0,5,male_adaod,bristol
17,male,0,0,0,1e-8,6436,adaod,0,50,15,0,0,5,male_adaod,bristol
18,male,0,0,0,1e-8,6436,adaod,0,50,15,0,0,5,male_adaod,bristol
19,male,0,0,0,1e-8,6436,adaod,0,50,15,0,0,5,male_adaod,bristol
20,male,0,0,0,1e-8,7845,adaod,0,50,20,0,0,5,male_adaod,bristol
21,male,0,0,0,1e-8,7845,adaod,0,50,20,0,0,5,male_adaod,bristol
22,male,0,0,0,1e-8,7845,adaod,0,50,20,0,0,5,male_adaod,bristol
23,male,0,0,0,1e-8,7845,adaod,0,50,20,0,0,5,male_adaod,bristol
24,male,0,0,0,1e-8,7845,adaod,0,50,20,0,0,5,male_adaod,bristol
25,male,0,0,0,1e-8,9023,adaod,0,50,25,0,0,5,male_adaod,bristol
26,male,0,0,0,1e-8,9023,adaod,0,50,25,0,0,5,male_adaod,bristol
27,male,0,0,0,1e-8,9023,adaod,0,50,25,0,0,5,male_adaod,bristol
28,male,0,0,0,1e-8,9023,adaod,0,50,25,0,0,5,male_adaod,bristol
29,male,0,0,0,1e-8,9023,adaod,0,50,25,0,0,5,male_adaod,bristol
30,male,0,0,0,1e-8,8448,adaod,0,50,30,0,0,5,male_adaod,bristol
31,male,0,0,0,1e-8,8448,adaod,0,50,30,0,0,5,male_adaod,bristol
32,male,0,0,0,1e-8,8448,adaod,0,50,30,0,0,5,male_adaod,bristol
33,male,0,0,0,1e-8,8448,adaod,0,50,30,0,0,5,male_adaod,bristol
34,male,0,0,0,1e-8,8448,adaod,0,50,30,0,0,5,male_adaod,bristol
35,male,0,0,0,1e-8,7997,adaod,0,50,35,0,0,5,male_adaod,bristol
36,male,0,0,0,1e-8,7997,adaod,0,50,35,0,0,5,male_adaod,bristol
37,male,0,0,0,1e-8,7997,adaod,0,50,35,0,0,5,male_adaod,bristol
38,male,0,0,0,1e-8,7997,adaod,0,50,35,0,0,5,male_adaod,bristol
39,male,0,0,0,1e-8,7997,adaod,0,50,35,0,0,5,male_adaod,bristol
40,male,1.7003294731666755e-6,7.924488131281087e-6,5.952500390054765e-5,3.540105307558525e-5,7179,adaod,0,50,40,0,0,5,male_adaod,bristol
41,male,1.7003294731666755e-6,7.924488131281087e-6,5.952500390054765e-5,3.540105307558525e-5,7179,adaod,0,50,40,0,0,5,male_adaod,bristol
42,male,1.7003294731666755e-6,7.924488131281087e-6,5.952500390054765e-5,3.540105307558525e-5,7179,adaod,0,50,40,0,0,5,male_adaod,bristol
43,male,1.7003294731666755e-6,7.924488131281087e-6,5.952500390054765e-5,3.540105307558525e-5,7179,adaod,0,50,40,0,0,5,male_adaod,bristol
44,male,1.7003294731666755e-6,7.924488131281087e-6,5.952500390054765e-5,3.540105307558525e-5,7179,adaod,0,50,40,0,0,5,male_adaod,bristol
45,male,5.523588700866869e-6,5.5028513838887844e-005,4.215649871457393e-4,1.1776634740305108e-4,7628,adaod,0,50,45,0,0,5,male_adaod,bristol
46,male,5.523588700866869e-6,5.5028513838887844e-005,4.215649871457393e-4,1.1776634740305108e-4,7628,adaod,0,50,45,0,0,5,male_adaod,bristol
47,male,5.523588700866869e-6,5.5028513838887844e-005,4.215649871457393e-4,1.1776634740305108e-4,7628,adaod,0,50,45,0,0,5,male_adaod,bristol
48,male,5.523588700866869e-6,5.5028513838887844e-005,4.215649871457393e-4,1.1776634740305108e-4,7628,adaod,0,50,45,0,0,5,male_adaod,bristol
49,male,5.523588700866869e-6,5.5028513838887844e-005,4.215649871457393e-4,1.1776634740305108e-4,7628,adaod,0,50,45,0,0,5,male_adaod,bristol
50,male,1.3294640263472516e-5,1.4953860429740455e-4,0.001197618285877824,2.035059754809351e-4,7605,adaod,0,50,50,0,0,5,male_adaod,bristol
51,male,1.3294640263472516e-5,1.4953860429740455e-4,0.001197618285877824,2.035059754809351e-4,7605,adaod,0,50,50,0,0,5,male_adaod,bristol
52,male,1.3294640263472516e-5,1.4953860429740455e-4,0.001197618285877824,2.035059754809351e-4,7605,adaod,0,50,50,0,0,5,male_adaod,bristol
53,male,1.3294640263472516e-5,1.4953860429740455e-4,0.001197618285877824,2.035059754809351e-4,7605,adaod,0,50,50,0,0,5,male_adaod,bristol
54,male,1.3294640263472516e-5,1.4953860429740455e-4,0.001197618285877824,2.035059754809351e-4,7605,adaod,0,50,50,0,0,5,male_adaod,bristol
55,male,3.229712109197837e-5,3.022567491404355e-4,0.0024880484637958473,3.824251389297556e-4,6479,adaod,0,50,55,0,0,5,male_adaod,bristol
56,male,3.229712109197837e-5,3.022567491404355e-4,0.0024880484637958473,3.824251389297556e-4,6479,adaod,0,50,55,0,0,5,male_adaod,bristol
57,male,3.229712109197837e-5,3.022567491404355e-4,0.0024880484637958473,3.824251389297556e-4,6479,adaod,0,50,55,0,0,5,male_adaod,bristol
58,male,3.229712109197837e-5,3.022567491404355e-4,0.0024880484637958473,3.824251389297556e-4,6479,adaod,0,50,55,0,0,5,male_adaod,bristol
59,male,3.229712109197837e-5,3.022567491404355e-4,0.0024880484637958473,3.824251389297556e-4,6479,adaod,0,50,55,0,0,5,male_adaod,bristol
60,male,9.529732929591171e-5,6.157656546929569e-4,0.005130064315592792,8.441611562199925e-4,5560,adaod,0,50,60,0,1,5,male_adaod,bristol
61,male,9.529732929591171e-5,6.157656546929569e-4,0.005130064315592792,8.441611562199925e-4,5560,adaod,0,50,60,0,1,5,male_adaod,bristol
62,male,9.529732929591171e-5,6.157656546929569e-4,0.005130064315592792,8.441611562199925e-4,5560,adaod,0,50,60,0,1,5,male_adaod,bristol
63,male,9.529732929591171e-5,6.157656546929569e-4,0.005130064315592792,8.441611562199925e-4,5560,adaod,0,50,60,0,1,5,male_adaod,bristol
64,male,9.529732929591171e-5,6.157656546929569e-4,0.005130064315592792,8.441611562199925e-4,5560,adaod,0,50,60,0,1,5,male_adaod,bristol
65,male,2.329462224862389e-4,0.001289400891971433,0.010878532426784592,0.0019019891402485042,5418,adaod,0,50,65,1,1,5,male_adaod,bristol
66,male,2.329462224862389e-4,0.001289400891971433,0.010878532426784592,0.0019019891402485042,5418,adaod,0,50,65,1,1,5,male_adaod,bristol
67,male,2.329462224862389e-4,0.001289400891971433,0.010878532426784592,0.0019019891402485042,5418,adaod,0,50,65,1,1,5,male_adaod,bristol
68,male,2.329462224862389e-4,0.001289400891971433,0.010878532426784592,0.0019019891402485042,5418,adaod,0,50,65,1,1,5,male_adaod,bristol
69,male,2.329462224862389e-4,0.001289400891971433,0.010878532426784592,0.0019019891402485042,5418,adaod,0,50,65,1,1,5,male_adaod,bristol
70,male,6.349082162155776e-4,0.0033042389133301382,0.024034644593562138,0.004585235712115989,4800,adaod,0,50,70,1,3,5,male_adaod,bristol
