age,sex,mort,ylds (years lived with disability)_rate_dmt2,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,35979,dmt2,0,10,0,0,0,5,male_dmt2,West Midlands
1,male,0,0,0,1e-8,35979,dmt2,0,10,0,0,0,5,male_dmt2,West Midlands
2,male,0,0,0,1e-8,35979,dmt2,0,10,0,0,0,5,male_dmt2,West Midlands
3,male,0,0,0,1e-8,35979,dmt2,0,10,0,0,0,5,male_dmt2,West Midlands
4,male,0,0,0,1e-8,35979,dmt2,0,10,0,0,0,5,male_dmt2,West Midlands
5,male,0,0,0,1e-8,38768,dmt2,0,10,5,0,0,5,male_dmt2,West Midlands
6,male,0,0,0,1e-8,38768,dmt2,0,10,5,0,0,5,male_dmt2,West Midlands
7,male,0,0,0,1e-8,38768,dmt2,0,10,5,0,0,5,male_dmt2,West Midlands
8,male,0,0,0,1e-8,38768,dmt2,0,10,5,0,0,5,male_dmt2,West Midlands
9,male,0,0,0,1e-8,38768,dmt2,0,10,5,0,0,5,male_dmt2,West Midlands
10,male,0,8.624422072591543e-5,0.001728716341635367,9.686723417475044e-4,36298,dmt2,0,50,10,0,0,5,male_dmt2,West Midlands
11,male,0,8.624422072591543e-5,0.001728716341635367,9.686723417475044e-4,36298,dmt2,0,50,10,0,0,5,male_dmt2,West Midlands
12,male,0,8.624422072591543e-5,0.001728716341635367,9.686723417475044e-4,36298,dmt2,0,50,10,0,0,5,male_dmt2,West Midlands
13,male,0,8.624422072591543e-5,0.001728716341635367,9.686723417475044e-4,36298,dmt2,0,50,10,0,0,5,male_dmt2,West Midlands
14,male,0,8.624422072591543e-5,0.001728716341635367,9.686723417475044e-4,36298,dmt2,0,50,10,0,0,5,male_dmt2,West Midlands
15,male,1.0450722438600492e-7,6.755036666221496e-4,0.012847603941502115,0.0036148921283400337,35985,dmt2,0,50,15,1,0,5,male_dmt2,West Midlands
