age,sex,mort,ylds (years lived with disability)_rate_crdd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,1.6028570148574914e-5,9.105997940929223e-5,7.709454504454925e-4,3.7362929120792686e-4,35979,crdd,0,10,0,0,1,5,male_crdd,West Midlands
1,male,1.6028570148574914e-5,9.105997940929223e-5,7.709454504454925e-4,3.7362929120792686e-4,35979,crdd,0,10,0,0,1,5,male_crdd,West Midlands
2,male,1.6028570148574914e-5,9.105997940929223e-5,7.709454504454925e-4,3.7362929120792686e-4,35979,crdd,0,10,0,0,1,5,male_crdd,West Midlands
3,male,1.6028570148574914e-5,9.105997940929223e-5,7.709454504454925e-4,3.7362929120792686e-4,35979,crdd,0,10,0,0,1,5,male_crdd,West Midlands
4,male,1.6028570148574914e-5,9.105997940929223e-5,7.709454504454925e-4,3.7362929120792686e-4,35979,crdd,0,10,0,0,1,5,male_crdd,West Midlands
5,male,2.7480585704853747e-6,2.0015251065012572e-4,0.0020320303038188214,2.3434792823051156e-4,38768,crdd,0,10,5,0,0,5,male_crdd,West Midlands
6,male,2.7480585704853747e-6,2.0015251065012572e-4,0.0020320303038188214,2.3434792823051156e-4,38768,crdd,0,10,5,0,0,5,male_crdd,West Midlands
7,male,2.7480585704853747e-6,2.0015251065012572e-4,0.0020320303038188214,2.3434792823051156e-4,38768,crdd,0,10,5,0,0,5,male_crdd,West Midlands
8,male,2.7480585704853747e-6,2.0015251065012572e-4,0.0020320303038188214,2.3434792823051156e-4,38768,crdd,0,10,5,0,0,5,male_crdd,West Midlands
9,male,2.7480585704853747e-6,2.0015251065012572e-4,0.0020320303038188214,2.3434792823051156e-4,38768,crdd,0,10,5,0,0,5,male_crdd,West Midlands
10,male,5.492541373468038e-6,1.974053170009226e-4,0.001446043474726705,2.3008837563679365e-4,36298,crdd,0,50,10,0,0,5,male_crdd,West Midlands
11,male,5.492541373468038e-6,1.974053170009226e-4,0.001446043474726705,2.3008837563679365e-4,36298,crdd,0,50,10,0,0,5,male_crdd,West Midlands
12,male,5.492541373468038e-6,1.974053170009226e-4,0.001446043474726705,2.3008837563679365e-4,36298,crdd,0,50,10,0,0,5,male_crdd,West Midlands
13,male,5.492541373468038e-6,1.974053170009226e-4,0.001446043474726705,2.3008837563679365e-4,36298,crdd,0,50,10,0,0,5,male_crdd,West Midlands
14,male,5.492541373468038e-6,1.974053170009226e-4,0.001446043474726705,2.3008837563679365e-4,36298,crdd,0,50,10,0,0,5,male_crdd,West Midlands
15,male,1.223443008954243e-5,2.9201753440015666e-4,0.0026285992354191756,3.725289517152278e-4,35985,crdd,0,50,15,0,0,5,male_crdd,West Midlands
16,male,1.223443008954243e-5,2.9201753440015666e-4,0.0026285992354191756,3.725289517152278e-4,35985,crdd,0,50,15,0,0,5,male_crdd,West Midlands
17,male,1.223443008954243e-5,2.9201753440015666e-4,0.0026285992354191756,3.725289517152278e-4,35985,crdd,0,50,15,0,0,5,male_crdd,West Midlands
18,male,1.223443008954243e-5,2.9201753440015666e-4,0.0026285992354191756,3.725289517152278e-4,35985,crdd,0,50,15,0,0,5,male_crdd,West Midlands
19,male,1.223443008954243e-5,2.9201753440015666e-4,0.0026285992354191756,3.725289517152278e-4,35985,crdd,0,50,15,0,0,5,male_crdd,West Midlands
20,male,2.2808345786226132e-5,3.6962062760228376e-4,0.0034307138372671013,6.805517028989432e-4,38125,crdd,0,50,20,0,1,5,male_crdd,West Midlands
21,male,2.2808345786226132e-5,3.6962062760228376e-4,0.0034307138372671013,6.805517028989432e-4,38125,crdd,0,50,20,0,1,5,male_crdd,West Midlands
22,male,2.2808345786226132e-5,3.6962062760228376e-4,0.0034307138372671013,6.805517028989432e-4,38125,crdd,0,50,20,0,1,5,male_crdd,West Midlands
23,male,2.2808345786226132e-5,3.6962062760228376e-4,0.0034307138372671013,6.805517028989432e-4,38125,crdd,0,50,20,0,1,5,male_crdd,West Midlands
24,male,2.2808345786226132e-5,3.6962062760228376e-4,0.0034307138372671013,6.805517028989432e-4,38125,crdd,0,50,20,0,1,5,male_crdd,West Midlands
25,male,4.112089466251532e-5,6.054611837326197e-4,0.007717960652705259,0.0011606261444831708,40740,crdd,0,50,25,0,2,5,male_crdd,West Midlands
26,male,4.112089466251532e-5,6.054611837326197e-4,0.007717960652705259,0.0011606261444831708,40740,crdd,0,50,25,0,2,5,male_crdd,West Midlands
27,male,4.112089466251532e-5,6.054611837326197e-4,0.007717960652705259,0.0011606261444831708,40740,crdd,0,50,25,0,2,5,male_crdd,West Midlands
28,male,4.112089466251532e-5,6.054611837326197e-4,0.007717960652705259,0.0011606261444831708,40740,crdd,0,50,25,0,2,5,male_crdd,West Midlands
29,male,4.112089466251532e-5,6.054611837326197e-4,0.007717960652705259,0.0011606261444831708,40740,crdd,0,50,25,0,2,5,male_crdd,West Midlands
30,male,1.05282479098513e-4,8.325111644153863e-4,0.011246113895247269,0.002092060206024411,39996,crdd,0,50,30,1,4,5,male_crdd,West Midlands
31,male,1.05282479098513e-4,8.325111644153863e-4,0.011246113895247269,0.002092060206024411,39996,crdd,0,50,30,1,4,5,male_crdd,West Midlands
32,male,1.05282479098513e-4,8.325111644153863e-4,0.011246113895247269,0.002092060206024411,39996,crdd,0,50,30,1,4,5,male_crdd,West Midlands
33,male,1.05282479098513e-4,8.325111644153863e-4,0.011246113895247269,0.002092060206024411,39996,crdd,0,50,30,1,4,5,male_crdd,West Midlands
34,male,1.05282479098513e-4,8.325111644153863e-4,0.011246113895247269,0.002092060206024411,39996,crdd,0,50,30,1,4,5,male_crdd,West Midlands
35,male,1.7166735570406432e-4,0.0011973507069754342,0.018609018615359633,0.003391236031821565,37672,crdd,0,50,35,1,6,5,male_crdd,West Midlands
36,male,1.7166735570406432e-4,0.0011973507069754342,0.018609018615359633,0.003391236031821565,37672,crdd,0,50,35,1,6,5,male_crdd,West Midlands
37,male,1.7166735570406432e-4,0.0011973507069754342,0.018609018615359633,0.003391236031821565,37672,crdd,0,50,35,1,6,5,male_crdd,West Midlands
38,male,1.7166735570406432e-4,0.0011973507069754342,0.018609018615359633,0.003391236031821565,37672,crdd,0,50,35,1,6,5,male_crdd,West Midlands
39,male,1.7166735570406432e-4,0.0011973507069754342,0.018609018615359633,0.003391236031821565,37672,crdd,0,50,35,1,6,5,male_crdd,West Midlands
40,male,3.88521633860448e-4,0.002069155552713981,0.04267994811244571,0.006896680365866358,35953,crdd,0,50,40,2,14,5,male_crdd,West Midlands
41,male,3.88521633860448e-4,0.002069155552713981,0.04267994811244571,0.006896680365866358,35953,crdd,0,50,40,2,14,5,male_crdd,West Midlands
42,male,3.88521633860448e-4,0.002069155552713981,0.04267994811244571,0.006896680365866358,35953,crdd,0,50,40,2,14,5,male_crdd,West Midlands
43,male,3.88521633860448e-4,0.002069155552713981,0.04267994811244571,0.006896680365866358,35953,crdd,0,50,40,2,14,5,male_crdd,West Midlands
44,male,3.88521633860448e-4,0.002069155552713981,0.04267994811244571,0.006896680365866358,35953,crdd,0,50,40,2,14,5,male_crdd,West Midlands
45,male,6.83956840452041e-4,0.0030781517810084323,0.06569991421978814,0.010239635472288447,40917,crdd,0,50,45,3,28,5,male_crdd,West Midlands
46,male,6.83956840452041e-4,0.0030781517810084323,0.06569991421978814,0.010239635472288447,40917,crdd,0,50,45,3,28,5,male_crdd,West Midlands
47,male,6.83956840452041e-4,0.0030781517810084323,0.06569991421978814,0.010239635472288447,40917,crdd,0,50,45,3,28,5,male_crdd,West Midlands
48,male,6.83956840452041e-4,0.0030781517810084323,0.06569991421978814,0.010239635472288447,40917,crdd,0,50,45,3,28,5,male_crdd,West Midlands
49,male,6.83956840452041e-4,0.0030781517810084323,0.06569991421978814,0.010239635472288447,40917,crdd,0,50,45,3,28,5,male_crdd,West Midlands
50,male,0.00111811416941781,0.004808167455055402,0.10405250939859616,0.016576945801783077,40732,crdd,0,50,50,5,46,5,male_crdd,West Midlands
