age,sex,mort,ylds (years lived with disability)_rate_stmc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,15216,stmc,0,10,0,0,0,5,male_stmc,North East England
1,male,0,0,0,1e-8,15216,stmc,0,10,0,0,0,5,male_stmc,North East England
2,male,0,0,0,1e-8,15216,stmc,0,10,0,0,0,5,male_stmc,North East England
3,male,0,0,0,1e-8,15216,stmc,0,10,0,0,0,5,male_stmc,North East England
4,male,0,0,0,1e-8,15216,stmc,0,10,0,0,0,5,male_stmc,North East England
5,male,0,0,0,1e-8,16036,stmc,0,10,5,0,0,5,male_stmc,North East England
6,male,0,0,0,1e-8,16036,stmc,0,10,5,0,0,5,male_stmc,North East England
7,male,0,0,0,1e-8,16036,stmc,0,10,5,0,0,5,male_stmc,North East England
8,male,0,0,0,1e-8,16036,stmc,0,10,5,0,0,5,male_stmc,North East England
9,male,0,0,0,1e-8,16036,stmc,0,10,5,0,0,5,male_stmc,North East England
10,male,0,0,0,1e-8,14842,stmc,0,50,10,0,0,5,male_stmc,North East England
11,male,0,0,0,1e-8,14842,stmc,0,50,10,0,0,5,male_stmc,North East England
12,male,0,0,0,1e-8,14842,stmc,0,50,10,0,0,5,male_stmc,North East England
13,male,0,0,0,1e-8,14842,stmc,0,50,10,0,0,5,male_stmc,North East England
14,male,0,0,0,1e-8,14842,stmc,0,50,10,0,0,5,male_stmc,North East England
15,male,2.3786678589499413e-7,3.593412848176023e-7,3.5479989006692416e-6,9.052809776471859e-7,15215,stmc,0,50,15,0,0,5,male_stmc,North East England
16,male,2.3786678589499413e-7,3.593412848176023e-7,3.5479989006692416e-6,9.052809776471859e-7,15215,stmc,0,50,15,0,0,5,male_stmc,North East England
17,male,2.3786678589499413e-7,3.593412848176023e-7,3.5479989006692416e-6,9.052809776471859e-7,15215,stmc,0,50,15,0,0,5,male_stmc,North East England
18,male,2.3786678589499413e-7,3.593412848176023e-7,3.5479989006692416e-6,9.052809776471859e-7,15215,stmc,0,50,15,0,0,5,male_stmc,North East England
19,male,2.3786678589499413e-7,3.593412848176023e-7,3.5479989006692416e-6,9.052809776471859e-7,15215,stmc,0,50,15,0,0,5,male_stmc,North East England
20,male,6.942433786423191e-7,1.0844842942448992e-6,1.0888909563401329e-5,2.687356090441719e-6,17404,stmc,0,50,20,0,0,5,male_stmc,North East England
21,male,6.942433786423191e-7,1.0844842942448992e-6,1.0888909563401329e-5,2.687356090441719e-6,17404,stmc,0,50,20,0,0,5,male_stmc,North East England
22,male,6.942433786423191e-7,1.0844842942448992e-6,1.0888909563401329e-5,2.687356090441719e-6,17404,stmc,0,50,20,0,0,5,male_stmc,North East England
23,male,6.942433786423191e-7,1.0844842942448992e-6,1.0888909563401329e-5,2.687356090441719e-6,17404,stmc,0,50,20,0,0,5,male_stmc,North East England
24,male,6.942433786423191e-7,1.0844842942448992e-6,1.0888909563401329e-5,2.687356090441719e-6,17404,stmc,0,50,20,0,0,5,male_stmc,North East England
25,male,2.1068180205095712e-6,2.9268045013122072e-6,2.9122472957598168e-5,7.334480919399007e-6,18636,stmc,0,50,25,0,0,5,male_stmc,North East England
