age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
88,female,4.7477657688289627e-4,1.3529443875105754e-4,3.6858286515462156e-4,5.509465911965025e-4,17928,lvrc,0,20,85,0,9,5,female_lvrc,South East England
89,female,4.7477657688289627e-4,1.3529443875105754e-4,3.6858286515462156e-4,5.509465911965025e-4,17928,lvrc,0,20,85,0,9,5,female_lvrc,South East England
90,female,5.125119652987737e-4,1.4152269265716038e-4,3.192664188489258e-4,5.952105509087274e-4,9254,lvrc,0,10,90,0,5,5,female_lvrc,South East England
91,female,5.125119652987737e-4,1.4152269265716038e-4,3.192664188489258e-4,5.952105509087274e-4,9254,lvrc,0,10,90,0,5,5,female_lvrc,South East England
92,female,5.125119652987737e-4,1.4152269265716038e-4,3.192664188489258e-4,5.952105509087274e-4,9254,lvrc,0,10,90,0,5,5,female_lvrc,South East England
93,female,5.125119652987737e-4,1.4152269265716038e-4,3.192664188489258e-4,5.952105509087274e-4,9254,lvrc,0,10,90,0,5,5,female_lvrc,South East England
94,female,5.125119652987737e-4,1.4152269265716038e-4,3.192664188489258e-4,5.952105509087274e-4,9254,lvrc,0,10,90,0,5,5,female_lvrc,South East England
95,female,6.007276048215183e-4,1.40297163592318e-4,3.084395903386199e-5,6.966255298924762e-4,2584,lvrc,0,10,95,0,2,6,female_lvrc,South East England
96,female,6.007276048215183e-4,1.40297163592318e-4,3.084395903386199e-5,6.966255298924762e-4,2584,lvrc,0,10,95,0,2,6,female_lvrc,South East England
97,female,6.007276048215183e-4,1.40297163592318e-4,3.084395903386199e-5,6.966255298924762e-4,2584,lvrc,0,10,95,0,2,6,female_lvrc,South East England
98,female,6.007276048215183e-4,1.40297163592318e-4,3.084395903386199e-5,6.966255298924762e-4,2584,lvrc,0,10,95,0,2,6,female_lvrc,South East England
99,female,6.007276048215183e-4,1.40297163592318e-4,3.084395903386199e-5,6.966255298924762e-4,2584,lvrc,0,10,95,0,2,6,female_lvrc,South East England
100,female,6.007276048215183e-4,1.40297163592318e-4,3.084395903386199e-5,6.966255298924762e-4,2584,lvrc,0,10,95,0,2,6,female_lvrc,South East England
