age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,1.2212371835426048e-6,2.9127855667874955e-5,3.9479424956699485e-4,1.332041568134725e-4,41816,copd,0,10,0,0,0,5,female_copd,North West England
1,female,1.2212371835426048e-6,2.9127855667874955e-5,3.9479424956699485e-4,1.332041568134725e-4,41816,copd,0,10,0,0,0,5,female_copd,North West England
2,female,1.2212371835426048e-6,2.9127855667874955e-5,3.9479424956699485e-4,1.332041568134725e-4,41816,copd,0,10,0,0,0,5,female_copd,North West England
3,female,1.2212371835426048e-6,2.9127855667874955e-5,3.9479424956699485e-4,1.332041568134725e-4,41816,copd,0,10,0,0,0,5,female_copd,North West England
4,female,1.2212371835426048e-6,2.9127855667874955e-5,3.9479424956699485e-4,1.332041568134725e-4,41816,copd,0,10,0,0,0,5,female_copd,North West England
5,female,7.965650416870468e-7,8.9342316840678e-5,0.0012408632418643977,1.6676164723882978e-4,44055,copd,0,10,5,0,0,5,female_copd,North West England
6,female,7.965650416870468e-7,8.9342316840678e-5,0.0012408632418643977,1.6676164723882978e-4,44055,copd,0,10,5,0,0,5,female_copd,North West England
7,female,7.965650416870468e-7,8.9342316840678e-5,0.0012408632418643977,1.6676164723882978e-4,44055,copd,0,10,5,0,0,5,female_copd,North West England
8,female,7.965650416870468e-7,8.9342316840678e-5,0.0012408632418643977,1.6676164723882978e-4,44055,copd,0,10,5,0,0,5,female_copd,North West England
9,female,7.965650416870468e-7,8.9342316840678e-5,0.0012408632418643977,1.6676164723882978e-4,44055,copd,0,10,5,0,0,5,female_copd,North West England
10,female,8.727661151359883e-7,1.7076480496820248e-4,0.0024044377952731604,3.609629793135918e-4,40864,copd,0,50,10,0,0,5,female_copd,North West England
11,female,8.727661151359883e-7,1.7076480496820248e-4,0.0024044377952731604,3.609629793135918e-4,40864,copd,0,50,10,0,0,5,female_copd,North West England
12,female,8.727661151359883e-7,1.7076480496820248e-4,0.0024044377952731604,3.609629793135918e-4,40864,copd,0,50,10,0,0,5,female_copd,North West England
13,female,8.727661151359883e-7,1.7076480496820248e-4,0.0024044377952731604,3.609629793135918e-4,40864,copd,0,50,10,0,0,5,female_copd,North West England
14,female,8.727661151359883e-7,1.7076480496820248e-4,0.0024044377952731604,3.609629793135918e-4,40864,copd,0,50,10,0,0,5,female_copd,North West England
15,female,1.2997618791844303e-6,3.558464821013942e-4,0.005173620000659091,7.469016777954113e-4,40790,copd,0,50,15,0,0,5,female_copd,North West England
16,female,1.2997618791844303e-6,3.558464821013942e-4,0.005173620000659091,7.469016777954113e-4,40790,copd,0,50,15,0,0,5,female_copd,North West England
17,female,1.2997618791844303e-6,3.558464821013942e-4,0.005173620000659091,7.469016777954113e-4,40790,copd,0,50,15,0,0,5,female_copd,North West England
18,female,1.2997618791844303e-6,3.558464821013942e-4,0.005173620000659091,7.469016777954113e-4,40790,copd,0,50,15,0,0,5,female_copd,North West England
19,female,1.2997618791844303e-6,3.558464821013942e-4,0.005173620000659091,7.469016777954113e-4,40790,copd,0,50,15,0,0,5,female_copd,North West England
20,female,1.3215831335167774e-6,6.668523135854661e-4,0.00985240891893136,0.0011162454756005744,45346,copd,0,50,20,0,0,5,female_copd,North West England
21,female,1.3215831335167774e-6,6.668523135854661e-4,0.00985240891893136,0.0011162454756005744,45346,copd,0,50,20,0,0,5,female_copd,North West England
22,female,1.3215831335167774e-6,6.668523135854661e-4,0.00985240891893136,0.0011162454756005744,45346,copd,0,50,20,0,0,5,female_copd,North West England
23,female,1.3215831335167774e-6,6.668523135854661e-4,0.00985240891893136,0.0011162454756005744,45346,copd,0,50,20,0,0,5,female_copd,North West England
24,female,1.3215831335167774e-6,6.668523135854661e-4,0.00985240891893136,0.0011162454756005744,45346,copd,0,50,20,0,0,5,female_copd,North West England
25,female,1.4486861742285448e-6,0.0010899144904678382,0.016310886779051608,0.0014646834441140648,51062,copd,0,50,25,1,0,5,female_copd,North West England
26,female,1.4486861742285448e-6,0.0010899144904678382,0.016310886779051608,0.0014646834441140648,51062,copd,0,50,25,1,0,5,female_copd,North West England
27,female,1.4486861742285448e-6,0.0010899144904678382,0.016310886779051608,0.0014646834441140648,51062,copd,0,50,25,1,0,5,female_copd,North West England
28,female,1.4486861742285448e-6,0.0010899144904678382,0.016310886779051608,0.0014646834441140648,51062,copd,0,50,25,1,0,5,female_copd,North West England
29,female,1.4486861742285448e-6,0.0010899144904678382,0.016310886779051608,0.0014646834441140648,51062,copd,0,50,25,1,0,5,female_copd,North West England
30,female,3.0204695718681626e-6,0.0016479611539344404,0.024817877831444634,0.0020286889683801264,49924,copd,0,50,30,1,0,5,female_copd,North West England
31,female,3.0204695718681626e-6,0.0016479611539344404,0.024817877831444634,0.0020286889683801264,49924,copd,0,50,30,1,0,5,female_copd,North West England
32,female,3.0204695718681626e-6,0.0016479611539344404,0.024817877831444634,0.0020286889683801264,49924,copd,0,50,30,1,0,5,female_copd,North West England
33,female,3.0204695718681626e-6,0.0016479611539344404,0.024817877831444634,0.0020286889683801264,49924,copd,0,50,30,1,0,5,female_copd,North West England
34,female,3.0204695718681626e-6,0.0016479611539344404,0.024817877831444634,0.0020286889683801264,49924,copd,0,50,30,1,0,5,female_copd,North West England
35,female,6.558912782411491e-6,0.0024633505297571015,0.03743129959351949,0.0031566619643709827,46153,copd,0,50,35,2,0,5,female_copd,North West England
36,female,6.558912782411491e-6,0.0024633505297571015,0.03743129959351949,0.0031566619643709827,46153,copd,0,50,35,2,0,5,female_copd,North West England
37,female,6.558912782411491e-6,0.0024633505297571015,0.03743129959351949,0.0031566619643709827,46153,copd,0,50,35,2,0,5,female_copd,North West England
38,female,6.558912782411491e-6,0.0024633505297571015,0.03743129959351949,0.0031566619643709827,46153,copd,0,50,35,2,0,5,female_copd,North West England
39,female,6.558912782411491e-6,0.0024633505297571015,0.03743129959351949,0.0031566619643709827,46153,copd,0,50,35,2,0,5,female_copd,North West England
40,female,1.7969668702660953e-5,0.003631761522991668,0.05598092233453764,0.004255014513005263,44545,copd,0,50,40,3,1,5,female_copd,North West England
41,female,1.7969668702660953e-5,0.003631761522991668,0.05598092233453764,0.004255014513005263,44545,copd,0,50,40,3,1,5,female_copd,North West England
42,female,1.7969668702660953e-5,0.003631761522991668,0.05598092233453764,0.004255014513005263,44545,copd,0,50,40,3,1,5,female_copd,North West England
43,female,1.7969668702660953e-5,0.003631761522991668,0.05598092233453764,0.004255014513005263,44545,copd,0,50,40,3,1,5,female_copd,North West England
44,female,1.7969668702660953e-5,0.003631761522991668,0.05598092233453764,0.004255014513005263,44545,copd,0,50,40,3,1,5,female_copd,North West England
45,female,4.0072918863025075e-5,0.005046744279278211,0.07889527399246452,0.005045704984861483,51998,copd,0,50,45,4,2,5,female_copd,North West England
46,female,4.0072918863025075e-5,0.005046744279278211,0.07889527399246452,0.005045704984861483,51998,copd,0,50,45,4,2,5,female_copd,North West England
