age,sex,mort,ylds (years lived with disability)_rate_utrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,male,0,0,0,1e-8,15216,utrc,0,10,0,0,0,5,male_utrc,North East England
1,male,0,0,0,1e-8,15216,utrc,0,10,0,0,0,5,male_utrc,North East England
2,male,0,0,0,1e-8,15216,utrc,0,10,0,0,0,5,male_utrc,North East England
3,male,0,0,0,1e-8,15216,utrc,0,10,0,0,0,5,male_utrc,North East England
4,male,0,0,0,1e-8,15216,utrc,0,10,0,0,0,5,male_utrc,North East England
5,male,0,0,0,1e-8,16036,utrc,0,10,5,0,0,5,male_utrc,North East England
6,male,0,0,0,1e-8,16036,utrc,0,10,5,0,0,5,male_utrc,North East England
7,male,0,0,0,1e-8,16036,utrc,0,10,5,0,0,5,male_utrc,North East England
8,male,0,0,0,1e-8,16036,utrc,0,10,5,0,0,5,male_utrc,North East England
9,male,0,0,0,1e-8,16036,utrc,0,10,5,0,0,5,male_utrc,North East England
10,male,0,0,0,1e-8,14842,utrc,0,50,10,0,0,5,male_utrc,North East England
11,male,0,0,0,1e-8,14842,utrc,0,50,10,0,0,5,male_utrc,North East England
12,male,0,0,0,1e-8,14842,utrc,0,50,10,0,0,5,male_utrc,North East England
13,male,0,0,0,1e-8,14842,utrc,0,50,10,0,0,5,male_utrc,North East England
14,male,0,0,0,1e-8,14842,utrc,0,50,10,0,0,5,male_utrc,North East England
15,male,0,0,0,1e-8,15215,utrc,0,50,15,0,0,5,male_utrc,North East England
16,male,0,0,0,1e-8,15215,utrc,0,50,15,0,0,5,male_utrc,North East England
17,male,0,0,0,1e-8,15215,utrc,0,50,15,0,0,5,male_utrc,North East England
18,male,0,0,0,1e-8,15215,utrc,0,50,15,0,0,5,male_utrc,North East England
19,male,0,0,0,1e-8,15215,utrc,0,50,15,0,0,5,male_utrc,North East England
20,male,0,0,0,1e-8,17404,utrc,0,50,20,0,0,5,male_utrc,North East England
21,male,0,0,0,1e-8,17404,utrc,0,50,20,0,0,5,male_utrc,North East England
22,male,0,0,0,1e-8,17404,utrc,0,50,20,0,0,5,male_utrc,North East England
23,male,0,0,0,1e-8,17404,utrc,0,50,20,0,0,5,male_utrc,North East England
24,male,0,0,0,1e-8,17404,utrc,0,50,20,0,0,5,male_utrc,North East England
25,male,0,0,0,1e-8,18636,utrc,0,50,25,0,0,5,male_utrc,North East England
26,male,0,0,0,1e-8,18636,utrc,0,50,25,0,0,5,male_utrc,North East England
27,male,0,0,0,1e-8,18636,utrc,0,50,25,0,0,5,male_utrc,North East England
28,male,0,0,0,1e-8,18636,utrc,0,50,25,0,0,5,male_utrc,North East England
29,male,0,0,0,1e-8,18636,utrc,0,50,25,0,0,5,male_utrc,North East England
30,male,0,0,0,1e-8,17295,utrc,0,50,30,0,0,5,male_utrc,North East England
31,male,0,0,0,1e-8,17295,utrc,0,50,30,0,0,5,male_utrc,North East England
32,male,0,0,0,1e-8,17295,utrc,0,50,30,0,0,5,male_utrc,North East England
33,male,0,0,0,1e-8,17295,utrc,0,50,30,0,0,5,male_utrc,North East England
34,male,0,0,0,1e-8,17295,utrc,0,50,30,0,0,5,male_utrc,North East England
35,male,0,0,0,1e-8,16399,utrc,0,50,35,0,0,5,male_utrc,North East England
36,male,0,0,0,1e-8,16399,utrc,0,50,35,0,0,5,male_utrc,North East England
37,male,0,0,0,1e-8,16399,utrc,0,50,35,0,0,5,male_utrc,North East England
38,male,0,0,0,1e-8,16399,utrc,0,50,35,0,0,5,male_utrc,North East England
39,male,0,0,0,1e-8,16399,utrc,0,50,35,0,0,5,male_utrc,North East England
40,male,0,0,0,1e-8,15345,utrc,0,50,40,0,0,5,male_utrc,North East England
41,male,0,0,0,1e-8,15345,utrc,0,50,40,0,0,5,male_utrc,North East England
42,male,0,0,0,1e-8,15345,utrc,0,50,40,0,0,5,male_utrc,North East England
43,male,0,0,0,1e-8,15345,utrc,0,50,40,0,0,5,male_utrc,North East England
44,male,0,0,0,1e-8,15345,utrc,0,50,40,0,0,5,male_utrc,North East England
45,male,0,0,0,1e-8,17854,utrc,0,50,45,0,0,5,male_utrc,North East England
46,male,0,0,0,1e-8,17854,utrc,0,50,45,0,0,5,male_utrc,North East England
47,male,0,0,0,1e-8,17854,utrc,0,50,45,0,0,5,male_utrc,North East England
48,male,0,0,0,1e-8,17854,utrc,0,50,45,0,0,5,male_utrc,North East England
49,male,0,0,0,1e-8,17854,utrc,0,50,45,0,0,5,male_utrc,North East England
50,male,0,0,0,1e-8,19109,utrc,0,50,50,0,0,5,male_utrc,North East England
51,male,0,0,0,1e-8,19109,utrc,0,50,50,0,0,5,male_utrc,North East England
52,male,0,0,0,1e-8,19109,utrc,0,50,50,0,0,5,male_utrc,North East England
53,male,0,0,0,1e-8,19109,utrc,0,50,50,0,0,5,male_utrc,North East England
54,male,0,0,0,1e-8,19109,utrc,0,50,50,0,0,5,male_utrc,North East England
55,male,0,0,0,1e-8,17762,utrc,0,50,55,0,0,5,male_utrc,North East England
56,male,0,0,0,1e-8,17762,utrc,0,50,55,0,0,5,male_utrc,North East England
