age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
40,female,4.841356469835789e-5,8.249466904839293e-4,0.006194384214150994,5.313426259338734e-4,6877,strk,0,50,40,0,0,5,female_strk,nottingham
41,female,4.841356469835789e-5,8.249466904839293e-4,0.006194384214150994,5.313426259338734e-4,6877,strk,0,50,40,0,0,5,female_strk,nottingham
42,female,4.841356469835789e-5,8.249466904839293e-4,0.006194384214150994,5.313426259338734e-4,6877,strk,0,50,40,0,0,5,female_strk,nottingham
43,female,4.841356469835789e-5,8.249466904839293e-4,0.006194384214150994,5.313426259338734e-4,6877,strk,0,50,40,0,0,5,female_strk,nottingham
44,female,4.841356469835789e-5,8.249466904839293e-4,0.006194384214150994,5.313426259338734e-4,6877,strk,0,50,40,0,0,5,female_strk,nottingham
45,female,7.503220611484048e-5,0.0012167690212289328,0.00927383734153918,7.772007715771116e-4,8069,strk,0,50,45,0,1,5,female_strk,nottingham
46,female,7.503220611484048e-5,0.0012167690212289328,0.00927383734153918,7.772007715771116e-4,8069,strk,0,50,45,0,1,5,female_strk,nottingham
47,female,7.503220611484048e-5,0.0012167690212289328,0.00927383734153918,7.772007715771116e-4,8069,strk,0,50,45,0,1,5,female_strk,nottingham
48,female,7.503220611484048e-5,0.0012167690212289328,0.00927383734153918,7.772007715771116e-4,8069,strk,0,50,45,0,1,5,female_strk,nottingham
49,female,7.503220611484048e-5,0.0012167690212289328,0.00927383734153918,7.772007715771116e-4,8069,strk,0,50,45,0,1,5,female_strk,nottingham
50,female,1.1197927231352686e-4,0.0017877155934717943,0.01377166570385364,0.0010868237198879257,8247,strk,0,50,50,1,1,5,female_strk,nottingham
51,female,1.1197927231352686e-4,0.0017877155934717943,0.01377166570385364,0.0010868237198879257,8247,strk,0,50,50,1,1,5,female_strk,nottingham
52,female,1.1197927231352686e-4,0.0017877155934717943,0.01377166570385364,0.0010868237198879257,8247,strk,0,50,50,1,1,5,female_strk,nottingham
53,female,1.1197927231352686e-4,0.0017877155934717943,0.01377166570385364,0.0010868237198879257,8247,strk,0,50,50,1,1,5,female_strk,nottingham
54,female,1.1197927231352686e-4,0.0017877155934717943,0.01377166570385364,0.0010868237198879257,8247,strk,0,50,50,1,1,5,female_strk,nottingham
55,female,1.668642868522809e-4,0.002596264133860059,0.019288457951954767,0.0014601719665593563,7291,strk,0,50,55,1,1,5,female_strk,nottingham
56,female,1.668642868522809e-4,0.002596264133860059,0.019288457951954767,0.0014601719665593563,7291,strk,0,50,55,1,1,5,female_strk,nottingham
57,female,1.668642868522809e-4,0.002596264133860059,0.019288457951954767,0.0014601719665593563,7291,strk,0,50,55,1,1,5,female_strk,nottingham
58,female,1.668642868522809e-4,0.002596264133860059,0.019288457951954767,0.0014601719665593563,7291,strk,0,50,55,1,1,5,female_strk,nottingham
59,female,1.668642868522809e-4,0.002596264133860059,0.019288457951954767,0.0014601719665593563,7291,strk,0,50,55,1,1,5,female_strk,nottingham
60,female,2.5900720914924833e-4,0.003592291375677372,0.025896216869861065,0.0020341240969117963,6218,strk,0,50,60,1,2,5,female_strk,nottingham
61,female,2.5900720914924833e-4,0.003592291375677372,0.025896216869861065,0.0020341240969117963,6218,strk,0,50,60,1,2,5,female_strk,nottingham
62,female,2.5900720914924833e-4,0.003592291375677372,0.025896216869861065,0.0020341240969117963,6218,strk,0,50,60,1,2,5,female_strk,nottingham
63,female,2.5900720914924833e-4,0.003592291375677372,0.025896216869861065,0.0020341240969117963,6218,strk,0,50,60,1,2,5,female_strk,nottingham
64,female,2.5900720914924833e-4,0.003592291375677372,0.025896216869861065,0.0020341240969117963,6218,strk,0,50,60,1,2,5,female_strk,nottingham
65,female,4.399562333412681e-4,0.004717746153567466,0.03312145685346965,0.0028083503288069325,6083,strk,0,50,65,2,3,5,female_strk,nottingham
66,female,4.399562333412681e-4,0.004717746153567466,0.03312145685346965,0.0028083503288069325,6083,strk,0,50,65,2,3,5,female_strk,nottingham
67,female,4.399562333412681e-4,0.004717746153567466,0.03312145685346965,0.0028083503288069325,6083,strk,0,50,65,2,3,5,female_strk,nottingham
68,female,4.399562333412681e-4,0.004717746153567466,0.03312145685346965,0.0028083503288069325,6083,strk,0,50,65,2,3,5,female_strk,nottingham
69,female,4.399562333412681e-4,0.004717746153567466,0.03312145685346965,0.0028083503288069325,6083,strk,0,50,65,2,3,5,female_strk,nottingham
70,female,8.616868775469067e-4,0.006527824593547442,0.041781515465795664,0.0037597482385924724,5456,strk,0,50,70,2,5,5,female_strk,nottingham
71,female,8.616868775469067e-4,0.006527824593547442,0.041781515465795664,0.0037597482385924724,5456,strk,0,50,70,2,5,5,female_strk,nottingham
72,female,8.616868775469067e-4,0.006527824593547442,0.041781515465795664,0.0037597482385924724,5456,strk,0,50,70,2,5,5,female_strk,nottingham
73,female,8.616868775469067e-4,0.006527824593547442,0.041781515465795664,0.0037597482385924724,5456,strk,0,50,70,2,5,5,female_strk,nottingham
74,female,8.616868775469067e-4,0.006527824593547442,0.041781515465795664,0.0037597482385924724,5456,strk,0,50,70,2,5,5,female_strk,nottingham
75,female,0.0021486831630313148,0.009166508196307344,0.05268447658574361,0.004887859385436141,4016,strk,0,50,75,3,9,5,female_strk,nottingham
76,female,0.0021486831630313148,0.009166508196307344,0.05268447658574361,0.004887859385436141,4016,strk,0,50,75,3,9,5,female_strk,nottingham
77,female,0.0021486831630313148,0.009166508196307344,0.05268447658574361,0.004887859385436141,4016,strk,0,50,75,3,9,5,female_strk,nottingham
78,female,0.0021486831630313148,0.009166508196307344,0.05268447658574361,0.004887859385436141,4016,strk,0,50,75,3,9,5,female_strk,nottingham
79,female,0.0021486831630313148,0.009166508196307344,0.05268447658574361,0.004887859385436141,4016,strk,0,50,75,3,9,5,female_strk,nottingham
80,female,0.0047069520279051135,0.012761330544094071,0.06749568221249962,0.007996481799025585,3106,strk,0,20,80,1,15,5,female_strk,nottingham
81,female,0.0047069520279051135,0.012761330544094071,0.06749568221249962,0.007996481799025585,3106,strk,0,20,80,1,15,5,female_strk,nottingham
82,female,0.0047069520279051135,0.012761330544094071,0.06749568221249962,0.007996481799025585,3106,strk,0,20,80,1,15,5,female_strk,nottingham
83,female,0.0047069520279051135,0.012761330544094071,0.06749568221249962,0.007996481799025585,3106,strk,0,20,80,1,15,5,female_strk,nottingham
84,female,0.0047069520279051135,0.012761330544094071,0.06749568221249962,0.007996481799025585,3106,strk,0,20,80,1,15,5,female_strk,nottingham
85,female,0.011468480674467303,0.01745165702388913,0.086534487678483693,0.013066830714106184,1996,strk,0,20,85,2,23,5,female_strk,nottingham
86,female,0.011468480674467303,0.01745165702388913,0.086534487678483693,0.013066830714106184,1996,strk,0,20,85,2,23,5,female_strk,nottingham
87,female,0.011468480674467303,0.01745165702388913,0.086534487678483693,0.013066830714106184,1996,strk,0,20,85,2,23,5,female_strk,nottingham
88,female,0.011468480674467303,0.01745165702388913,0.086534487678483693,0.013066830714106184,1996,strk,0,20,85,2,23,5,female_strk,nottingham
89,female,0.011468480674467303,0.01745165702388913,0.086534487678483693,0.013066830714106184,1996,strk,0,20,85,2,23,5,female_strk,nottingham
90,female,0.020033592984160725,0.0217492172121575,0.1034348524368986,0.018133600621598408,943,strk,0,10,90,1,19,5,female_strk,nottingham
91,female,0.020033592984160725,0.0217492172121575,0.1034348524368986,0.018133600621598408,943,strk,0,10,90,1,19,5,female_strk,nottingham
92,female,0.020033592984160725,0.0217492172121575,0.1034348524368986,0.018133600621598408,943,strk,0,10,90,1,19,5,female_strk,nottingham
93,female,0.020033592984160725,0.0217492172121575,0.1034348524368986,0.018133600621598408,943,strk,0,10,90,1,19,5,female_strk,nottingham
94,female,0.020033592984160725,0.0217492172121575,0.1034348524368986,0.018133600621598408,943,strk,0,10,90,1,19,5,female_strk,nottingham
95,female,0.03734642693909885,0.025513523759557333,0.11517827060332184,0.02323217424392454,231,strk,0,10,95,1,8,6,female_strk,nottingham
96,female,0.03734642693909885,0.025513523759557333,0.11517827060332184,0.02323217424392454,231,strk,0,10,95,1,8,6,female_strk,nottingham
97,female,0.03734642693909885,0.025513523759557333,0.11517827060332184,0.02323217424392454,231,strk,0,10,95,1,8,6,female_strk,nottingham
98,female,0.03734642693909885,0.025513523759557333,0.11517827060332184,0.02323217424392454,231,strk,0,10,95,1,8,6,female_strk,nottingham
99,female,0.03734642693909885,0.025513523759557333,0.11517827060332184,0.02323217424392454,231,strk,0,10,95,1,8,6,female_strk,nottingham
100,female,0.03734642693909885,0.025513523759557333,0.11517827060332184,0.02323217424392454,231,strk,0,10,95,1,8,6,female_strk,nottingham
