age,sex,mort,ylds (years lived with disability)_rate_copd,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,7.321260892279788e-7,2.9056542486536094e-5,3.9385727891755876e-4,1.327875342358288e-4,34171,copd,0,10,0,0,0,5,female_copd,West Midlands
1,female,7.321260892279788e-7,2.9056542486536094e-5,3.9385727891755876e-4,1.327875342358288e-4,34171,copd,0,10,0,0,0,5,female_copd,West Midlands
2,female,7.321260892279788e-7,2.9056542486536094e-5,3.9385727891755876e-4,1.327875342358288e-4,34171,copd,0,10,0,0,0,5,female_copd,West Midlands
3,female,7.321260892279788e-7,2.9056542486536094e-5,3.9385727891755876e-4,1.327875342358288e-4,34171,copd,0,10,0,0,0,5,female_copd,West Midlands
4,female,7.321260892279788e-7,2.9056542486536094e-5,3.9385727891755876e-4,1.327875342358288e-4,34171,copd,0,10,0,0,0,5,female_copd,West Midlands
5,female,5.079543249823063e-7,8.817917868710877e-5,0.0012318796503815654,1.6543400270791877e-4,36971,copd,0,10,5,0,0,5,female_copd,West Midlands
6,female,5.079543249823063e-7,8.817917868710877e-5,0.0012318796503815654,1.6543400270791877e-4,36971,copd,0,10,5,0,0,5,female_copd,West Midlands
7,female,5.079543249823063e-7,8.817917868710877e-5,0.0012318796503815654,1.6543400270791877e-4,36971,copd,0,10,5,0,0,5,female_copd,West Midlands
8,female,5.079543249823063e-7,8.817917868710877e-5,0.0012318796503815654,1.6543400270791877e-4,36971,copd,0,10,5,0,0,5,female_copd,West Midlands
9,female,5.079543249823063e-7,8.817917868710877e-5,0.0012318796503815654,1.6543400270791877e-4,36971,copd,0,10,5,0,0,5,female_copd,West Midlands
10,female,4.98829469665388e-7,1.693268019698518e-4,0.0023746071403272498,3.512724979961665e-4,34534,copd,0,50,10,0,0,5,female_copd,West Midlands
11,female,4.98829469665388e-7,1.693268019698518e-4,0.0023746071403272498,3.512724979961665e-4,34534,copd,0,50,10,0,0,5,female_copd,West Midlands
12,female,4.98829469665388e-7,1.693268019698518e-4,0.0023746071403272498,3.512724979961665e-4,34534,copd,0,50,10,0,0,5,female_copd,West Midlands
13,female,4.98829469665388e-7,1.693268019698518e-4,0.0023746071403272498,3.512724979961665e-4,34534,copd,0,50,10,0,0,5,female_copd,West Midlands
14,female,4.98829469665388e-7,1.693268019698518e-4,0.0023746071403272498,3.512724979961665e-4,34534,copd,0,50,10,0,0,5,female_copd,West Midlands
15,female,7.146079453185254e-7,3.5030526215590736e-4,0.005052463664637076,7.203625450526456e-4,34104,copd,0,50,15,0,0,5,female_copd,West Midlands
16,female,7.146079453185254e-7,3.5030526215590736e-4,0.005052463664637076,7.203625450526456e-4,34104,copd,0,50,15,0,0,5,female_copd,West Midlands
17,female,7.146079453185254e-7,3.5030526215590736e-4,0.005052463664637076,7.203625450526456e-4,34104,copd,0,50,15,0,0,5,female_copd,West Midlands
18,female,7.146079453185254e-7,3.5030526215590736e-4,0.005052463664637076,7.203625450526456e-4,34104,copd,0,50,15,0,0,5,female_copd,West Midlands
19,female,7.146079453185254e-7,3.5030526215590736e-4,0.005052463664637076,7.203625450526456e-4,34104,copd,0,50,15,0,0,5,female_copd,West Midlands
20,female,1.125783059443304e-6,6.485602401343951e-4,0.009532452344530108,0.0010627299546463796,36760,copd,0,50,20,0,0,5,female_copd,West Midlands
21,female,1.125783059443304e-6,6.485602401343951e-4,0.009532452344530108,0.0010627299546463796,36760,copd,0,50,20,0,0,5,female_copd,West Midlands
22,female,1.125783059443304e-6,6.485602401343951e-4,0.009532452344530108,0.0010627299546463796,36760,copd,0,50,20,0,0,5,female_copd,West Midlands
23,female,1.125783059443304e-6,6.485602401343951e-4,0.009532452344530108,0.0010627299546463796,36760,copd,0,50,20,0,0,5,female_copd,West Midlands
24,female,1.125783059443304e-6,6.485602401343951e-4,0.009532452344530108,0.0010627299546463796,36760,copd,0,50,20,0,0,5,female_copd,West Midlands
25,female,1.1920893737404649e-6,0.0010498924815456555,0.01562572212521244,0.0013752623008479478,39886,copd,0,50,25,1,0,5,female_copd,West Midlands
26,female,1.1920893737404649e-6,0.0010498924815456555,0.01562572212521244,0.0013752623008479478,39886,copd,0,50,25,1,0,5,female_copd,West Midlands
27,female,1.1920893737404649e-6,0.0010498924815456555,0.01562572212521244,0.0013752623008479478,39886,copd,0,50,25,1,0,5,female_copd,West Midlands
28,female,1.1920893737404649e-6,0.0010498924815456555,0.01562572212521244,0.0013752623008479478,39886,copd,0,50,25,1,0,5,female_copd,West Midlands
29,female,1.1920893737404649e-6,0.0010498924815456555,0.01562572212521244,0.0013752623008479478,39886,copd,0,50,25,1,0,5,female_copd,West Midlands
30,female,1.7834626244556081e-6,0.001566664139785025,0.023559355954202083,0.0018653281383365693,39261,copd,0,50,30,1,0,5,female_copd,West Midlands
31,female,1.7834626244556081e-6,0.001566664139785025,0.023559355954202083,0.0018653281383365693,39261,copd,0,50,30,1,0,5,female_copd,West Midlands
32,female,1.7834626244556081e-6,0.001566664139785025,0.023559355954202083,0.0018653281383365693,39261,copd,0,50,30,1,0,5,female_copd,West Midlands
33,female,1.7834626244556081e-6,0.001566664139785025,0.023559355954202083,0.0018653281383365693,39261,copd,0,50,30,1,0,5,female_copd,West Midlands
34,female,1.7834626244556081e-6,0.001566664139785025,0.023559355954202083,0.0018653281383365693,39261,copd,0,50,30,1,0,5,female_copd,West Midlands
35,female,3.69474277260719e-6,0.0023033699112040983,0.03496831812586554,0.002800059480037305,37196,copd,0,50,35,2,0,5,female_copd,West Midlands
36,female,3.69474277260719e-6,0.0023033699112040983,0.03496831812586554,0.002800059480037305,37196,copd,0,50,35,2,0,5,female_copd,West Midlands
37,female,3.69474277260719e-6,0.0023033699112040983,0.03496831812586554,0.002800059480037305,37196,copd,0,50,35,2,0,5,female_copd,West Midlands
38,female,3.69474277260719e-6,0.0023033699112040983,0.03496831812586554,0.002800059480037305,37196,copd,0,50,35,2,0,5,female_copd,West Midlands
39,female,3.69474277260719e-6,0.0023033699112040983,0.03496831812586554,0.002800059480037305,37196,copd,0,50,35,2,0,5,female_copd,West Midlands
40,female,1.0559802677269749e-5,0.0033234305103479345,0.05122259779419049,0.003664820751605191,35495,copd,0,50,40,3,0,5,female_copd,West Midlands
41,female,1.0559802677269749e-5,0.0033234305103479345,0.05122259779419049,0.003664820751605191,35495,copd,0,50,40,3,0,5,female_copd,West Midlands
42,female,1.0559802677269749e-5,0.0033234305103479345,0.05122259779419049,0.003664820751605191,35495,copd,0,50,40,3,0,5,female_copd,West Midlands
43,female,1.0559802677269749e-5,0.0033234305103479345,0.05122259779419049,0.003664820751605191,35495,copd,0,50,40,3,0,5,female_copd,West Midlands
44,female,1.0559802677269749e-5,0.0033234305103479345,0.05122259779419049,0.003664820751605191,35495,copd,0,50,40,3,0,5,female_copd,West Midlands
45,female,2.275630024213428e-5,0.00453905026022726,0.0708834909708055,0.0043129391131462615,41203,copd,0,50,45,4,1,5,female_copd,West Midlands
46,female,2.275630024213428e-5,0.00453905026022726,0.0708834909708055,0.0043129391131462615,41203,copd,0,50,45,4,1,5,female_copd,West Midlands
47,female,2.275630024213428e-5,0.00453905026022726,0.0708834909708055,0.0043129391131462615,41203,copd,0,50,45,4,1,5,female_copd,West Midlands
48,female,2.275630024213428e-5,0.00453905026022726,0.0708834909708055,0.0043129391131462615,41203,copd,0,50,45,4,1,5,female_copd,West Midlands
49,female,2.275630024213428e-5,0.00453905026022726,0.0708834909708055,0.0043129391131462615,41203,copd,0,50,45,4,1,5,female_copd,West Midlands
50,female,6.579651540730062e-5,0.005998192177573642,0.09420814127300216,0.005195480057368619,41177,copd,0,50,50,5,3,5,female_copd,West Midlands
51,female,6.579651540730062e-5,0.005998192177573642,0.09420814127300216,0.005195480057368619,41177,copd,0,50,50,5,3,5,female_copd,West Midlands
52,female,6.579651540730062e-5,0.005998192177573642,0.09420814127300216,0.005195480057368619,41177,copd,0,50,50,5,3,5,female_copd,West Midlands
53,female,6.579651540730062e-5,0.005998192177573642,0.09420814127300216,0.005195480057368619,41177,copd,0,50,50,5,3,5,female_copd,West Midlands
54,female,6.579651540730062e-5,0.005998192177573642,0.09420814127300216,0.005195480057368619,41177,copd,0,50,50,5,3,5,female_copd,West Midlands
55,female,1.7304155833156176e-4,0.007780248979456177,0.12226563629193349,0.0062602258787636846,35779,copd,0,50,55,6,6,5,female_copd,West Midlands
56,female,1.7304155833156176e-4,0.007780248979456177,0.12226563629193349,0.0062602258787636846,35779,copd,0,50,55,6,6,5,female_copd,West Midlands
57,female,1.7304155833156176e-4,0.007780248979456177,0.12226563629193349,0.0062602258787636846,35779,copd,0,50,55,6,6,5,female_copd,West Midlands
58,female,1.7304155833156176e-4,0.007780248979456177,0.12226563629193349,0.0062602258787636846,35779,copd,0,50,55,6,6,5,female_copd,West Midlands
59,female,1.7304155833156176e-4,0.007780248979456177,0.12226563629193349,0.0062602258787636846,35779,copd,0,50,55,6,6,5,female_copd,West Midlands
60,female,4.1303115490751727e-4,0.00996629376428977,0.15566491161473006,0.007795520228542635,31469,copd,0,50,60,8,13,5,female_copd,West Midlands
61,female,4.1303115490751727e-4,0.00996629376428977,0.15566491161473006,0.007795520228542635,31469,copd,0,50,60,8,13,5,female_copd,West Midlands
62,female,4.1303115490751727e-4,0.00996629376428977,0.15566491161473006,0.007795520228542635,31469,copd,0,50,60,8,13,5,female_copd,West Midlands
63,female,4.1303115490751727e-4,0.00996629376428977,0.15566491161473006,0.007795520228542635,31469,copd,0,50,60,8,13,5,female_copd,West Midlands
64,female,4.1303115490751727e-4,0.00996629376428977,0.15566491161473006,0.007795520228542635,31469,copd,0,50,60,8,13,5,female_copd,West Midlands
65,female,8.4661600286371e-4,0.01277667454964644,0.19613817720134943,0.009465528660392259,31341,copd,0,50,65,10,27,5,female_copd,West Midlands
66,female,8.4661600286371e-4,0.01277667454964644,0.19613817720134943,0.009465528660392259,31341,copd,0,50,65,10,27,5,female_copd,West Midlands
67,female,8.4661600286371e-4,0.01277667454964644,0.19613817720134943,0.009465528660392259,31341,copd,0,50,65,10,27,5,female_copd,West Midlands
68,female,8.4661600286371e-4,0.01277667454964644,0.19613817720134943,0.009465528660392259,31341,copd,0,50,65,10,27,5,female_copd,West Midlands
69,female,8.4661600286371e-4,0.01277667454964644,0.19613817720134943,0.009465528660392259,31341,copd,0,50,65,10,27,5,female_copd,West Midlands
70,female,0.0013516741074437726,0.01592041859518413,0.24132686969319891,0.01008657376466062,28629,copd,0,50,70,12,39,5,female_copd,West Midlands
71,female,0.0013516741074437726,0.01592041859518413,0.24132686969319891,0.01008657376466062,28629,copd,0,50,70,12,39,5,female_copd,West Midlands
72,female,0.0013516741074437726,0.01592041859518413,0.24132686969319891,0.01008657376466062,28629,copd,0,50,70,12,39,5,female_copd,West Midlands
73,female,0.0013516741074437726,0.01592041859518413,0.24132686969319891,0.01008657376466062,28629,copd,0,50,70,12,39,5,female_copd,West Midlands
74,female,0.0013516741074437726,0.01592041859518413,0.24132686969319891,0.01008657376466062,28629,copd,0,50,70,12,39,5,female_copd,West Midlands
75,female,0.0023227210176727507,0.018838753400070133,0.2840591966891457,0.009047877491595689,21447,copd,0,50,75,14,50,5,female_copd,West Midlands
76,female,0.0023227210176727507,0.018838753400070133,0.2840591966891457,0.009047877491595689,21447,copd,0,50,75,14,50,5,female_copd,West Midlands
77,female,0.0023227210176727507,0.018838753400070133,0.2840591966891457,0.009047877491595689,21447,copd,0,50,75,14,50,5,female_copd,West Midlands
78,female,0.0023227210176727507,0.018838753400070133,0.2840591966891457,0.009047877491595689,21447,copd,0,50,75,14,50,5,female_copd,West Midlands
79,female,0.0023227210176727507,0.018838753400070133,0.2840591966891457,0.009047877491595689,21447,copd,0,50,75,14,50,5,female_copd,West Midlands
80,female,0.0039197365744172005,0.020883898025155737,0.31581352913985095,0.008001931219041653,16377,copd,0,20,80,6,64,5,female_copd,West Midlands
81,female,0.0039197365744172005,0.020883898025155737,0.31581352913985095,0.008001931219041653,16377,copd,0,20,80,6,64,5,female_copd,West Midlands
82,female,0.0039197365744172005,0.020883898025155737,0.31581352913985095,0.008001931219041653,16377,copd,0,20,80,6,64,5,female_copd,West Midlands
83,female,0.0039197365744172005,0.020883898025155737,0.31581352913985095,0.008001931219041653,16377,copd,0,20,80,6,64,5,female_copd,West Midlands
84,female,0.0039197365744172005,0.020883898025155737,0.31581352913985095,0.008001931219041653,16377,copd,0,20,80,6,64,5,female_copd,West Midlands
85,female,0.006310346652352976,0.022164561559622167,0.34093431090046983,0.009226356539575698,10787,copd,0,20,85,7,68,5,female_copd,West Midlands
86,female,0.006310346652352976,0.022164561559622167,0.34093431090046983,0.009226356539575698,10787,copd,0,20,85,7,68,5,female_copd,West Midlands
87,female,0.006310346652352976,0.022164561559622167,0.34093431090046983,0.009226356539575698,10787,copd,0,20,85,7,68,5,female_copd,West Midlands
88,female,0.006310346652352976,0.022164561559622167,0.34093431090046983,0.009226356539575698,10787,copd,0,20,85,7,68,5,female_copd,West Midlands
89,female,0.006310346652352976,0.022164561559622167,0.34093431090046983,0.009226356539575698,10787,copd,0,20,85,7,68,5,female_copd,West Midlands
90,female,0.00937522474633877,0.023767651249044727,0.37579359493164977,0.015794848165806216,5333,copd,0,10,90,4,50,5,female_copd,West Midlands
91,female,0.00937522474633877,0.023767651249044727,0.37579359493164977,0.015794848165806216,5333,copd,0,10,90,4,50,5,female_copd,West Midlands
92,female,0.00937522474633877,0.023767651249044727,0.37579359493164977,0.015794848165806216,5333,copd,0,10,90,4,50,5,female_copd,West Midlands
93,female,0.00937522474633877,0.023767651249044727,0.37579359493164977,0.015794848165806216,5333,copd,0,10,90,4,50,5,female_copd,West Midlands
94,female,0.00937522474633877,0.023767651249044727,0.37579359493164977,0.015794848165806216,5333,copd,0,10,90,4,50,5,female_copd,West Midlands
95,female,0.016280237383351385,0.02675209251460136,0.4398247036535908,0.024181715872321752,1390,copd,0,10,95,4,22,6,female_copd,West Midlands
96,female,0.016280237383351385,0.02675209251460136,0.4398247036535908,0.024181715872321752,1390,copd,0,10,95,4,22,6,female_copd,West Midlands
97,female,0.016280237383351385,0.02675209251460136,0.4398247036535908,0.024181715872321752,1390,copd,0,10,95,4,22,6,female_copd,West Midlands
98,female,0.016280237383351385,0.02675209251460136,0.4398247036535908,0.024181715872321752,1390,copd,0,10,95,4,22,6,female_copd,West Midlands
99,female,0.016280237383351385,0.02675209251460136,0.4398247036535908,0.024181715872321752,1390,copd,0,10,95,4,22,6,female_copd,West Midlands
100,female,0.016280237383351385,0.02675209251460136,0.4398247036535908,0.024181715872321752,1390,copd,0,10,95,4,22,6,female_copd,West Midlands
