age,sex,mort,ylds (years lived with disability)_rate_brsc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,0,0,0,1e-8,18936,brsc,0,10,0,0,0,5,female_brsc,westmidlands
1,female,0,0,0,1e-8,18936,brsc,0,10,0,0,0,5,female_brsc,westmidlands
2,female,0,0,0,1e-8,18936,brsc,0,10,0,0,0,5,female_brsc,westmidlands
3,female,0,0,0,1e-8,18936,brsc,0,10,0,0,0,5,female_brsc,westmidlands
4,female,0,0,0,1e-8,18936,brsc,0,10,0,0,0,5,female_brsc,westmidlands
5,female,0,0,0,1e-8,20105,brsc,0,10,5,0,0,5,female_brsc,westmidlands
6,female,0,0,0,1e-8,20105,brsc,0,10,5,0,0,5,female_brsc,westmidlands
7,female,0,0,0,1e-8,20105,brsc,0,10,5,0,0,5,female_brsc,westmidlands
8,female,0,0,0,1e-8,20105,brsc,0,10,5,0,0,5,female_brsc,westmidlands
9,female,0,0,0,1e-8,20105,brsc,0,10,5,0,0,5,female_brsc,westmidlands
10,female,0,0,0,1e-8,18311,brsc,0,50,10,0,0,5,female_brsc,westmidlands
11,female,0,0,0,1e-8,18311,brsc,0,50,10,0,0,5,female_brsc,westmidlands
12,female,0,0,0,1e-8,18311,brsc,0,50,10,0,0,5,female_brsc,westmidlands
13,female,0,0,0,1e-8,18311,brsc,0,50,10,0,0,5,female_brsc,westmidlands
14,female,0,0,0,1e-8,18311,brsc,0,50,10,0,0,5,female_brsc,westmidlands
15,female,2.2139843230326015e-7,2.1028179638813056e-6,2.573439061860277e-5,2.616379205675494e-6,18007,brsc,0,50,15,0,0,5,female_brsc,westmidlands
16,female,2.2139843230326015e-7,2.1028179638813056e-6,2.573439061860277e-5,2.616379205675494e-6,18007,brsc,0,50,15,0,0,5,female_brsc,westmidlands
17,female,2.2139843230326015e-7,2.1028179638813056e-6,2.573439061860277e-5,2.616379205675494e-6,18007,brsc,0,50,15,0,0,5,female_brsc,westmidlands
18,female,2.2139843230326015e-7,2.1028179638813056e-6,2.573439061860277e-5,2.616379205675494e-6,18007,brsc,0,50,15,0,0,5,female_brsc,westmidlands
19,female,2.2139843230326015e-7,2.1028179638813056e-6,2.573439061860277e-5,2.616379205675494e-6,18007,brsc,0,50,15,0,0,5,female_brsc,westmidlands
20,female,1.2673054698910327e-6,1.3515202823304042e-5,1.6396020878293785e-4,1.724704407254874e-5,20367,brsc,0,50,20,0,0,5,female_brsc,westmidlands
21,female,1.2673054698910327e-6,1.3515202823304042e-5,1.6396020878293785e-4,1.724704407254874e-5,20367,brsc,0,50,20,0,0,5,female_brsc,westmidlands
22,female,1.2673054698910327e-6,1.3515202823304042e-5,1.6396020878293785e-4,1.724704407254874e-5,20367,brsc,0,50,20,0,0,5,female_brsc,westmidlands
23,female,1.2673054698910327e-6,1.3515202823304042e-5,1.6396020878293785e-4,1.724704407254874e-5,20367,brsc,0,50,20,0,0,5,female_brsc,westmidlands
24,female,1.2673054698910327e-6,1.3515202823304042e-5,1.6396020878293785e-4,1.724704407254874e-5,20367,brsc,0,50,20,0,0,5,female_brsc,westmidlands
25,female,9.04323171747937e-6,1.0798883845395569e-4,0.0012606626419445516,1.4326965376042073e-4,22259,brsc,0,50,25,0,0,5,female_brsc,westmidlands
26,female,9.04323171747937e-6,1.0798883845395569e-4,0.0012606626419445516,1.4326965376042073e-4,22259,brsc,0,50,25,0,0,5,female_brsc,westmidlands
27,female,9.04323171747937e-6,1.0798883845395569e-4,0.0012606626419445516,1.4326965376042073e-4,22259,brsc,0,50,25,0,0,5,female_brsc,westmidlands
28,female,9.04323171747937e-6,1.0798883845395569e-4,0.0012606626419445516,1.4326965376042073e-4,22259,brsc,0,50,25,0,0,5,female_brsc,westmidlands
29,female,9.04323171747937e-6,1.0798883845395569e-4,0.0012606626419445516,1.4326965376042073e-4,22259,brsc,0,50,25,0,0,5,female_brsc,westmidlands
30,female,3.7413293823507783e-5,2.7485096348188123e-4,0.0032826942813708143,3.7900585408484063e-4,21316,brsc,0,50,30,0,1,5,female_brsc,westmidlands
31,female,3.7413293823507783e-5,2.7485096348188123e-4,0.0032826942813708143,3.7900585408484063e-4,21316,brsc,0,50,30,0,1,5,female_brsc,westmidlands
32,female,3.7413293823507783e-5,2.7485096348188123e-4,0.0032826942813708143,3.7900585408484063e-4,21316,brsc,0,50,30,0,1,5,female_brsc,westmidlands
33,female,3.7413293823507783e-5,2.7485096348188123e-4,0.0032826942813708143,3.7900585408484063e-4,21316,brsc,0,50,30,0,1,5,female_brsc,westmidlands
34,female,3.7413293823507783e-5,2.7485096348188123e-4,0.0032826942813708143,3.7900585408484063e-4,21316,brsc,0,50,30,0,1,5,female_brsc,westmidlands
35,female,8.864072519701628e-5,5.254217140080048e-4,0.006461864632067387,7.418442386993118e-4,19920,brsc,0,50,35,0,2,5,female_brsc,westmidlands
36,female,8.864072519701628e-5,5.254217140080048e-4,0.006461864632067387,7.418442386993118e-4,19920,brsc,0,50,35,0,2,5,female_brsc,westmidlands
37,female,8.864072519701628e-5,5.254217140080048e-4,0.006461864632067387,7.418442386993118e-4,19920,brsc,0,50,35,0,2,5,female_brsc,westmidlands
38,female,8.864072519701628e-5,5.254217140080048e-4,0.006461864632067387,7.418442386993118e-4,19920,brsc,0,50,35,0,2,5,female_brsc,westmidlands
39,female,8.864072519701628e-5,5.254217140080048e-4,0.006461864632067387,7.418442386993118e-4,19920,brsc,0,50,35,0,2,5,female_brsc,westmidlands
40,female,1.5970032713672546e-4,8.966506595621125e-4,0.011169736645341362,0.0012649341450511357,17661,brsc,0,50,40,1,3,5,female_brsc,westmidlands
41,female,1.5970032713672546e-4,8.966506595621125e-4,0.011169736645341362,0.0012649341450511357,17661,brsc,0,50,40,1,3,5,female_brsc,westmidlands
42,female,1.5970032713672546e-4,8.966506595621125e-4,0.011169736645341362,0.0012649341450511357,17661,brsc,0,50,40,1,3,5,female_brsc,westmidlands
43,female,1.5970032713672546e-4,8.966506595621125e-4,0.011169736645341362,0.0012649341450511357,17661,brsc,0,50,40,1,3,5,female_brsc,westmidlands
44,female,1.5970032713672546e-4,8.966506595621125e-4,0.011169736645341362,0.0012649341450511357,17661,brsc,0,50,40,1,3,5,female_brsc,westmidlands
45,female,2.2875590997717217e-4,0.0011943142426881943,0.015121770107245637,0.0016659871812792553,19563,brsc,0,50,45,1,4,5,female_brsc,westmidlands
46,female,2.2875590997717217e-4,0.0011943142426881943,0.015121770107245637,0.0016659871812792553,19563,brsc,0,50,45,1,4,5,female_brsc,westmidlands
47,female,2.2875590997717217e-4,0.0011943142426881943,0.015121770107245637,0.0016659871812792553,19563,brsc,0,50,45,1,4,5,female_brsc,westmidlands
48,female,2.2875590997717217e-4,0.0011943142426881943,0.015121770107245637,0.0016659871812792553,19563,brsc,0,50,45,1,4,5,female_brsc,westmidlands
49,female,2.2875590997717217e-4,0.0011943142426881943,0.015121770107245637,0.0016659871812792553,19563,brsc,0,50,45,1,4,5,female_brsc,westmidlands
50,female,3.7073463502862854e-4,0.0015828509525807795,0.020456665834875817,0.002206147963284737,18915,brsc,0,50,50,1,7,5,female_brsc,westmidlands
51,female,3.7073463502862854e-4,0.0015828509525807795,0.020456665834875817,0.002206147963284737,18915,brsc,0,50,50,1,7,5,female_brsc,westmidlands
52,female,3.7073463502862854e-4,0.0015828509525807795,0.020456665834875817,0.002206147963284737,18915,brsc,0,50,50,1,7,5,female_brsc,westmidlands
53,female,3.7073463502862854e-4,0.0015828509525807795,0.020456665834875817,0.002206147963284737,18915,brsc,0,50,50,1,7,5,female_brsc,westmidlands
54,female,3.7073463502862854e-4,0.0015828509525807795,0.020456665834875817,0.002206147963284737,18915,brsc,0,50,50,1,7,5,female_brsc,westmidlands
55,female,5.044544156583836e-4,0.0018685349758162492,0.02468949831131581,0.002554313269754093,15964,brsc,0,50,55,1,8,5,female_brsc,westmidlands
56,female,5.044544156583836e-4,0.0018685349758162492,0.02468949831131581,0.002554313269754093,15964,brsc,0,50,55,1,8,5,female_brsc,westmidlands
57,female,5.044544156583836e-4,0.0018685349758162492,0.02468949831131581,0.002554313269754093,15964,brsc,0,50,55,1,8,5,female_brsc,westmidlands
58,female,5.044544156583836e-4,0.0018685349758162492,0.02468949831131581,0.002554313269754093,15964,brsc,0,50,55,1,8,5,female_brsc,westmidlands
59,female,5.044544156583836e-4,0.0018685349758162492,0.02468949831131581,0.002554313269754093,15964,brsc,0,50,55,1,8,5,female_brsc,westmidlands
60,female,6.373466691583151e-4,0.0023214859945072564,0.030837843456900077,0.003109988238582054,13481,brsc,0,50,60,2,9,5,female_brsc,westmidlands
61,female,6.373466691583151e-4,0.0023214859945072564,0.030837843456900077,0.003109988238582054,13481,brsc,0,50,60,2,9,5,female_brsc,westmidlands
62,female,6.373466691583151e-4,0.0023214859945072564,0.030837843456900077,0.003109988238582054,13481,brsc,0,50,60,2,9,5,female_brsc,westmidlands
63,female,6.373466691583151e-4,0.0023214859945072564,0.030837843456900077,0.003109988238582054,13481,brsc,0,50,60,2,9,5,female_brsc,westmidlands
64,female,6.373466691583151e-4,0.0023214859945072564,0.030837843456900077,0.003109988238582054,13481,brsc,0,50,60,2,9,5,female_brsc,westmidlands
65,female,8.266771862804118e-4,0.0025903381861496623,0.03457297594346002,0.0034973632208457925,12787,brsc,0,50,65,2,11,5,female_brsc,westmidlands
66,female,8.266771862804118e-4,0.0025903381861496623,0.03457297594346002,0.0034973632208457925,12787,brsc,0,50,65,2,11,5,female_brsc,westmidlands
67,female,8.266771862804118e-4,0.0025903381861496623,0.03457297594346002,0.0034973632208457925,12787,brsc,0,50,65,2,11,5,female_brsc,westmidlands
68,female,8.266771862804118e-4,0.0025903381861496623,0.03457297594346002,0.0034973632208457925,12787,brsc,0,50,65,2,11,5,female_brsc,westmidlands
