age,sex,mort,ylds (years lived with disability)_rate_strk,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
0,female,1.7777240774693648e-6,3.297146552110852e-5,0,8.704410878492081e-5,7499,strk,0,10,0,0,0,5,female_strk,liverpool
1,female,1.7777240774693648e-6,3.297146552110852e-5,0,8.704410878492081e-5,7499,strk,0,10,0,0,0,5,female_strk,liverpool
2,female,1.7777240774693648e-6,3.297146552110852e-5,0,8.704410878492081e-5,7499,strk,0,10,0,0,0,5,female_strk,liverpool
3,female,1.7777240774693648e-6,3.297146552110852e-5,0,8.704410878492081e-5,7499,strk,0,10,0,0,0,5,female_strk,liverpool
4,female,1.7777240774693648e-6,3.297146552110852e-5,0,8.704410878492081e-5,7499,strk,0,10,0,0,0,5,female_strk,liverpool
5,female,9.117668370785613e-7,9.045788944272847e-5,2.6891760877328235e-4,6.345230337575043e-5,7726,strk,0,10,5,0,0,5,female_strk,liverpool
6,female,9.117668370785613e-7,9.045788944272847e-5,2.6891760877328235e-4,6.345230337575043e-5,7726,strk,0,10,5,0,0,5,female_strk,liverpool
7,female,9.117668370785613e-7,9.045788944272847e-5,2.6891760877328235e-4,6.345230337575043e-5,7726,strk,0,10,5,0,0,5,female_strk,liverpool
8,female,9.117668370785613e-7,9.045788944272847e-5,2.6891760877328235e-4,6.345230337575043e-5,7726,strk,0,10,5,0,0,5,female_strk,liverpool
9,female,9.117668370785613e-7,9.045788944272847e-5,2.6891760877328235e-4,6.345230337575043e-5,7726,strk,0,10,5,0,0,5,female_strk,liverpool
10,female,1.091989073405083e-6,1.4254522753713632e-4,4.311272340639888e-4,5.829674894221221e-5,7268,strk,0,50,10,0,0,5,female_strk,liverpool
11,female,1.091989073405083e-6,1.4254522753713632e-4,4.311272340639888e-4,5.829674894221221e-5,7268,strk,0,50,10,0,0,5,female_strk,liverpool
12,female,1.091989073405083e-6,1.4254522753713632e-4,4.311272340639888e-4,5.829674894221221e-5,7268,strk,0,50,10,0,0,5,female_strk,liverpool
13,female,1.091989073405083e-6,1.4254522753713632e-4,4.311272340639888e-4,5.829674894221221e-5,7268,strk,0,50,10,0,0,5,female_strk,liverpool
14,female,1.091989073405083e-6,1.4254522753713632e-4,4.311272340639888e-4,5.829674894221221e-5,7268,strk,0,50,10,0,0,5,female_strk,liverpool
